OA,ts0680001,ts0680002,ts0680003,ts0680002_PCT,ts0680003_PCT
E00132632,339,79,260,23.303834808259587,76.69616519174042
E00132633,409,132,277,32.27383863080684,67.72616136919315
E00132634,261,38,223,14.559386973180077,85.44061302681992
E00132636,282,50,232,17.73049645390071,82.26950354609929
E00132637,203,32,171,15.763546798029557,84.23645320197043
E00132638,331,104,227,31.419939577039273,68.58006042296071
E00132639,389,66,323,16.966580976863753,83.03341902313625
E00132641,298,55,243,18.456375838926174,81.54362416107382
E00132642,291,52,239,17.869415807560138,82.13058419243985
E00132643,401,103,298,25.6857855361596,74.3142144638404
E00132644,300,84,216,28.000000000000004,72
E00132645,359,59,300,16.434540389972145,83.56545961002786
E00132646,321,78,243,24.299065420560748,75.70093457943925
E00132647,293,79,214,26.96245733788396,73.03754266211604
E00132648,323,91,232,28.173374613003094,71.8266253869969
E00132649,310,66,244,21.29032258064516,78.70967741935485
E00132650,397,63,334,15.869017632241814,84.1309823677582
E00132651,322,80,242,24.84472049689441,75.15527950310559
E00132652,227,60,167,26.431718061674008,73.568281938326
E00132653,278,16,262,5.755395683453238,94.24460431654677
E00132654,318,73,245,22.955974842767297,77.04402515723271
E00132655,252,32,220,12.698412698412698,87.3015873015873
E00132656,236,26,210,11.016949152542372,88.98305084745762
E00132657,434,109,325,25.115207373271893,74.88479262672811
E00132658,248,42,206,16.93548387096774,83.06451612903226
E00132660,362,81,281,22.375690607734807,77.62430939226519
E00132662,234,29,205,12.393162393162394,87.6068376068376
E00132663,312,62,250,19.871794871794872,80.12820512820514
E00132664,283,40,243,14.13427561837456,85.86572438162544
E00132665,204,32,172,15.686274509803921,84.31372549019608
E00132666,265,67,198,25.28301886792453,74.71698113207546
E00132667,346,95,251,27.45664739884393,72.54335260115607
E00132668,276,51,225,18.478260869565215,81.52173913043478
E00132669,248,60,188,24.193548387096776,75.80645161290323
E00132670,208,44,164,21.153846153846153,78.84615384615384
E00132671,266,84,182,31.57894736842105,68.42105263157895
E00132672,292,95,197,32.534246575342465,67.46575342465754
E00132673,341,63,278,18.475073313782993,81.52492668621701
E00132674,249,50,199,20.080321285140563,79.91967871485943
E00132675,272,37,235,13.602941176470587,86.39705882352942
E00132676,234,23,211,9.82905982905983,90.17094017094017
E00132677,299,52,247,17.391304347826086,82.6086956521739
E00132678,279,39,240,13.978494623655912,86.02150537634408
E00132679,245,30,215,12.244897959183673,87.75510204081633
E00132680,271,72,199,26.56826568265683,73.43173431734317
