OA,ts0170001,ts0170002,ts0170003,ts0170004,ts0170005,ts0170006,ts0170007,ts0170008,ts0170009,ts0170010,ts0170002_PCT,ts0170003_PCT,ts0170004_PCT,ts0170005_PCT,ts0170006_PCT,ts0170007_PCT,ts0170008_PCT,ts0170009_PCT,ts0170010_PCT
W00009177,134,0,34,39,31,24,5,0,1,0,0,25.37313432835821,29.1044776119403,23.134328358208954,17.91044776119403,3.731343283582089,0,0.7462686567164178,0
W00009178,116,0,37,46,20,11,2,0,0,0,0,31.896551724137932,39.6551724137931,17.24137931034483,9.482758620689655,1.7241379310344827,0,0,0
W00009180,127,0,26,42,22,21,13,3,0,0,0,20.47244094488189,33.07086614173229,17.322834645669293,16.535433070866144,10.236220472440944,2.3622047244094486,0,0
W00009181,209,0,34,92,35,37,9,2,0,0,0,16.267942583732058,44.01913875598086,16.74641148325359,17.703349282296653,4.30622009569378,0.9569377990430622,0,0
W00009184,123,0,25,46,24,21,6,1,0,0,0,20.32520325203252,37.39837398373984,19.51219512195122,17.073170731707318,4.878048780487805,0.8130081300813009,0,0
W00009175,127,0,26,46,20,25,8,1,1,0,0,20.47244094488189,36.22047244094488,15.748031496062993,19.68503937007874,6.299212598425196,0.7874015748031495,0.7874015748031495,0
W00009176,151,0,29,66,30,20,4,2,0,0,0,19.205298013245034,43.70860927152318,19.867549668874172,13.245033112582782,2.6490066225165565,1.3245033112582782,0,0
W00009179,125,0,22,57,14,19,9,3,0,1,0,17.599999999999998,45.6,11.200000000000001,15.2,7.199999999999999,2.4,0,0.8
W00009182,125,0,22,50,23,24,2,3,1,0,0,17.599999999999998,40,18.4,19.2,1.6,2.4,0.8,0
W00009183,162,0,18,74,32,29,7,2,0,0,0,11.11111111111111,45.67901234567901,19.753086419753085,17.901234567901234,4.320987654320987,1.2345679012345678,0,0
W00009264,118,0,20,46,30,20,2,0,0,0,0,16.94915254237288,38.983050847457626,25.423728813559322,16.94915254237288,1.694915254237288,0,0,0
W00009265,127,0,37,53,19,17,1,0,0,0,0,29.133858267716533,41.732283464566926,14.960629921259844,13.385826771653544,0.7874015748031495,0,0,0
W00009266,116,0,38,49,15,13,0,0,0,1,0,32.758620689655174,42.241379310344826,12.931034482758621,11.206896551724139,0,0,0,0.8620689655172413
W00009268,115,0,40,40,25,9,1,0,0,0,0,34.78260869565217,34.78260869565217,21.73913043478261,7.82608695652174,0.8695652173913043,0,0,0
W00009272,132,0,39,49,31,11,2,0,0,0,0,29.545454545454547,37.121212121212125,23.484848484848484,8.333333333333332,1.5151515151515151,0,0,0
W00009249,138,0,43,57,17,15,5,1,0,0,0,31.15942028985507,41.30434782608695,12.318840579710146,10.869565217391305,3.6231884057971016,0.7246376811594203,0,0
W00009276,137,0,20,67,22,20,7,0,1,0,0,14.5985401459854,48.9051094890511,16.05839416058394,14.5985401459854,5.109489051094891,0,0.7299270072992701,0
W00009287,125,0,38,57,12,13,4,1,0,0,0,30.4,45.6,9.6,10.4,3.2,0.8,0,0
W00009292,116,0,47,39,17,9,4,0,0,0,0,40.51724137931034,33.62068965517241,14.655172413793101,7.758620689655173,3.4482758620689653,0,0,0
W00009242,143,0,30,58,27,23,5,0,0,0,0,20.97902097902098,40.55944055944056,18.88111888111888,16.083916083916083,3.4965034965034967,0,0,0
W00009243,127,0,20,58,19,23,4,3,0,0,0,15.748031496062993,45.66929133858268,14.960629921259844,18.11023622047244,3.149606299212598,2.3622047244094486,0,0
W00009262,116,0,25,40,28,20,3,0,0,0,0,21.551724137931032,34.48275862068966,24.137931034482758,17.24137931034483,2.586206896551724,0,0,0
W00009263,179,0,54,66,32,22,4,1,0,0,0,30.16759776536313,36.87150837988827,17.877094972067038,12.290502793296088,2.2346368715083798,0.5586592178770949,0,0
W00009244,112,0,31,39,19,20,3,0,0,0,0,27.67857142857143,34.82142857142857,16.964285714285715,17.857142857142858,2.6785714285714284,0,0,0
W00009245,189,0,46,67,36,31,8,0,1,0,0,24.33862433862434,35.44973544973545,19.047619047619047,16.402116402116402,4.232804232804233,0,0.5291005291005291,0
W00009269,132,0,46,38,29,17,0,1,1,0,0,34.84848484848485,28.78787878787879,21.96969696969697,12.878787878787879,0,0.7575757575757576,0.7575757575757576,0
W00009270,103,0,21,38,22,15,6,1,0,0,0,20.388349514563107,36.89320388349515,21.35922330097087,14.563106796116504,5.825242718446602,0.9708737864077669,0,0
