OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
W00009177,336,303,0,2,4,2,2,6,4,8,0,3,2,90.17857142857143,0,0.5952380952380952,1.1904761904761905,0.5952380952380952,0.5952380952380952,1.7857142857142856,1.1904761904761905,2.380952380952381,0,0.8928571428571428,0.5952380952380952
W00009178,247,218,1,2,5,3,2,5,1,0,4,3,3,88.25910931174089,0.4048582995951417,0.8097165991902834,2.0242914979757085,1.214574898785425,0.8097165991902834,2.0242914979757085,0.4048582995951417,0,1.6194331983805668,1.214574898785425,1.214574898785425
W00009180,338,309,0,3,2,8,0,8,7,1,0,0,0,91.42011834319527,0,0.8875739644970414,0.591715976331361,2.366863905325444,0,2.366863905325444,2.0710059171597637,0.2958579881656805,0,0,0
W00009181,535,461,0,1,4,6,6,5,27,10,5,6,4,86.16822429906541,0,0.1869158878504673,0.7476635514018692,1.1214953271028036,1.1214953271028036,0.9345794392523363,5.046728971962617,1.8691588785046727,0.9345794392523363,1.1214953271028036,0.7476635514018692
W00009184,308,290,0,2,0,1,1,3,7,1,2,1,0,94.15584415584416,0,0.6493506493506493,0,0.3246753246753247,0.3246753246753247,0.974025974025974,2.272727272727273,0.3246753246753247,0.6493506493506493,0.3246753246753247,0
W00009175,332,305,0,1,4,1,1,6,9,0,1,4,0,91.86746987951807,0,0.30120481927710846,1.2048192771084338,0.30120481927710846,0.30120481927710846,1.8072289156626504,2.710843373493976,0,0.30120481927710846,1.2048192771084338,0
W00009176,361,326,1,0,1,7,4,5,12,1,2,0,2,90.30470914127424,0.2770083102493075,0,0.2770083102493075,1.9390581717451523,1.10803324099723,1.3850415512465373,3.32409972299169,0.2770083102493075,0.554016620498615,0,0.554016620498615
W00009179,320,278,0,0,5,4,7,8,12,1,5,0,0,86.875,0,0,1.5625,1.25,2.1875,2.5,3.75,0.3125,1.5625,0,0
W00009182,309,265,0,3,7,6,6,8,6,0,5,1,2,85.76051779935275,0,0.9708737864077669,2.26537216828479,1.9417475728155338,1.9417475728155338,2.5889967637540456,1.9417475728155338,0,1.6181229773462782,0.3236245954692557,0.6472491909385114
W00009183,421,392,0,3,1,7,0,8,6,0,3,0,1,93.11163895486936,0,0.7125890736342043,0.23752969121140144,1.66270783847981,0,1.9002375296912115,1.4251781472684086,0,0.7125890736342043,0,0.23752969121140144
W00009264,291,272,0,1,0,3,0,2,9,1,0,1,2,93.47079037800687,0,0.3436426116838488,0,1.0309278350515463,0,0.6872852233676976,3.0927835051546393,0.3436426116838488,0,0.3436426116838488,0.6872852233676976
W00009265,275,253,0,1,2,0,0,2,5,3,4,5,0,92,0,0.36363636363636365,0.7272727272727273,0,0,0.7272727272727273,1.8181818181818181,1.090909090909091,1.4545454545454546,1.8181818181818181,0
W00009266,257,240,0,0,0,0,3,9,1,1,1,1,1,93.3852140077821,0,0,0,0,1.1673151750972763,3.501945525291829,0.38910505836575876,0.38910505836575876,0.38910505836575876,0.38910505836575876,0.38910505836575876
W00009268,235,217,0,0,1,0,1,7,0,5,4,0,0,92.34042553191489,0,0,0.425531914893617,0,0.425531914893617,2.9787234042553195,0,2.127659574468085,1.702127659574468,0,0
W00009272,282,267,0,3,3,3,2,1,1,1,0,1,0,94.68085106382979,0,1.0638297872340425,1.0638297872340425,1.0638297872340425,0.7092198581560284,0.3546099290780142,0.3546099290780142,0.3546099290780142,0,0.3546099290780142,0
W00009249,297,269,1,0,0,2,3,1,10,1,5,4,1,90.57239057239057,0.33670033670033667,0,0,0.6734006734006733,1.0101010101010102,0.33670033670033667,3.3670033670033668,0.33670033670033667,1.6835016835016834,1.3468013468013467,0.33670033670033667
W00009276,339,320,0,5,0,2,1,4,2,1,1,3,0,94.3952802359882,0,1.4749262536873156,0,0.5899705014749262,0.2949852507374631,1.1799410029498525,0.5899705014749262,0.2949852507374631,0.2949852507374631,0.8849557522123894,0
W00009287,274,249,0,3,1,6,2,2,2,0,2,7,0,90.87591240875912,0,1.094890510948905,0.36496350364963503,2.18978102189781,0.7299270072992701,0.7299270072992701,0.7299270072992701,0,0.7299270072992701,2.5547445255474455,0
W00009292,337,318,2,8,0,0,0,2,3,1,1,0,2,94.3620178041543,0.5934718100890208,2.3738872403560833,0,0,0,0.5934718100890208,0.8902077151335311,0.2967359050445104,0.2967359050445104,0,0.5934718100890208
W00009242,348,328,0,0,0,1,1,4,0,4,5,5,0,94.25287356321839,0,0,0,0.28735632183908044,0.28735632183908044,1.1494252873563218,0,1.1494252873563218,1.4367816091954022,1.4367816091954022,0
W00009243,328,314,0,1,1,3,3,0,0,0,0,4,2,95.73170731707317,0,0.3048780487804878,0.3048780487804878,0.9146341463414633,0.9146341463414633,0,0,0,0,1.2195121951219512,0.6097560975609756
W00009262,284,266,0,0,6,3,0,4,1,0,0,4,0,93.66197183098592,0,0,2.112676056338028,1.056338028169014,0,1.4084507042253522,0.35211267605633806,0,0,1.4084507042253522,0
W00009263,396,365,1,0,2,1,1,6,11,2,5,2,0,92.17171717171718,0.25252525252525254,0,0.5050505050505051,0.25252525252525254,0.25252525252525254,1.5151515151515151,2.7777777777777777,0.5050505050505051,1.2626262626262625,0.5050505050505051,0
W00009244,264,248,0,3,2,0,2,2,2,1,1,3,0,93.93939393939394,0,1.1363636363636365,0.7575757575757576,0,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.3787878787878788,0.3787878787878788,1.1363636363636365,0
W00009245,467,427,0,1,6,6,3,9,9,1,3,2,0,91.43468950749465,0,0.21413276231263384,1.284796573875803,1.284796573875803,0.6423982869379015,1.9271948608137044,1.9271948608137044,0.21413276231263384,0.6423982869379015,0.4282655246252677,0
W00009269,282,238,0,0,0,0,2,1,5,3,2,9,22,84.39716312056737,0,0,0,0,0.7092198581560284,0.3546099290780142,1.773049645390071,1.0638297872340425,0.7092198581560284,3.1914893617021276,7.801418439716312
W00009270,266,243,0,1,1,2,0,7,2,1,5,4,0,91.35338345864662,0,0.37593984962406013,0.37593984962406013,0.7518796992481203,0,2.631578947368421,0.7518796992481203,0.37593984962406013,1.8796992481203008,1.5037593984962405,0
W00009273,239,218,1,6,0,4,0,3,4,1,1,1,0,91.21338912133892,0.41841004184100417,2.510460251046025,0,1.6736401673640167,0,1.2552301255230125,1.6736401673640167,0.41841004184100417,0.41841004184100417,0.41841004184100417,0
W00009246,343,293,0,3,1,1,5,3,18,9,6,4,0,85.42274052478133,0,0.8746355685131195,0.2915451895043732,0.2915451895043732,1.4577259475218658,0.8746355685131195,5.247813411078718,2.623906705539359,1.749271137026239,1.1661807580174928,0
W00009247,304,270,0,1,3,0,3,1,11,11,4,0,0,88.81578947368422,0,0.3289473684210526,0.9868421052631579,0,0.9868421052631579,0.3289473684210526,3.618421052631579,3.618421052631579,1.3157894736842104,0,0
W00009267,232,212,0,2,0,2,0,1,4,6,0,5,0,91.37931034482759,0,0.8620689655172413,0,0.8620689655172413,0,0.43103448275862066,1.7241379310344827,2.586206896551724,0,2.1551724137931036,0
W00009274,272,250,0,1,2,7,2,0,4,0,5,1,0,91.91176470588235,0,0.3676470588235294,0.7352941176470588,2.5735294117647056,0.7352941176470588,0,1.4705882352941175,0,1.8382352941176472,0.3676470588235294,0
W00009279,271,244,0,0,0,0,0,6,12,3,6,0,0,90.03690036900369,0,0,0,0,0,2.214022140221402,4.428044280442804,1.107011070110701,2.214022140221402,0,0
W00009248,288,273,0,0,0,2,2,0,2,4,2,1,2,94.79166666666666,0,0,0,0.6944444444444444,0.6944444444444444,0,0.6944444444444444,1.3888888888888888,0.6944444444444444,0.3472222222222222,0.6944444444444444
W00009277,272,259,1,0,0,0,1,1,4,2,2,2,0,95.22058823529412,0.3676470588235294,0,0,0,0.3676470588235294,0.3676470588235294,1.4705882352941175,0.7352941176470588,0.7352941176470588,0.7352941176470588,0
W00009278,245,229,0,1,0,2,0,0,5,2,5,1,0,93.46938775510203,0,0.40816326530612246,0,0.8163265306122449,0,0,2.0408163265306123,0.8163265306122449,2.0408163265306123,0.40816326530612246,0
W00009282,284,263,2,0,1,0,0,3,7,2,0,4,2,92.6056338028169,0.7042253521126761,0,0.35211267605633806,0,0,1.056338028169014,2.464788732394366,0.7042253521126761,0,1.4084507042253522,0.7042253521126761
W00009283,318,307,0,0,0,1,0,1,1,5,1,1,1,96.54088050314465,0,0,0,0.3144654088050315,0,0.3144654088050315,0.3144654088050315,1.5723270440251573,0.3144654088050315,0.3144654088050315,0.3144654088050315
W00009486,356,322,0,0,0,5,2,7,13,1,6,0,0,90.4494382022472,0,0,0,1.4044943820224718,0.5617977528089888,1.9662921348314606,3.651685393258427,0.2808988764044944,1.6853932584269662,0,0
W00009488,337,299,0,1,2,4,5,2,5,4,0,15,0,88.72403560830861,0,0.2967359050445104,0.5934718100890208,1.1869436201780417,1.483679525222552,0.5934718100890208,1.483679525222552,1.1869436201780417,0,4.451038575667656,0
W00009490,469,401,0,2,2,5,3,12,27,3,4,4,6,85.50106609808103,0,0.42643923240938164,0.42643923240938164,1.0660980810234542,0.6396588486140725,2.55863539445629,5.756929637526652,0.6396588486140725,0.8528784648187633,0.8528784648187633,1.279317697228145
W00009494,453,393,0,1,0,1,1,11,29,1,5,11,0,86.75496688741721,0,0.22075055187637968,0,0.22075055187637968,0.22075055187637968,2.4282560706401766,6.401766004415011,0.22075055187637968,1.1037527593818985,2.4282560706401766,0
W00009500,296,248,0,0,0,0,7,6,14,6,14,1,0,83.78378378378379,0,0,0,0,2.364864864864865,2.027027027027027,4.72972972972973,2.027027027027027,4.72972972972973,0.33783783783783783,0
W00009489,285,247,0,1,0,1,2,5,19,4,1,4,1,86.66666666666667,0,0.3508771929824561,0,0.3508771929824561,0.7017543859649122,1.7543859649122806,6.666666666666667,1.4035087719298245,0.3508771929824561,1.4035087719298245,0.3508771929824561
W00009491,498,419,1,0,1,4,3,12,21,11,11,11,4,84.13654618473896,0.2008032128514056,0,0.2008032128514056,0.8032128514056224,0.6024096385542169,2.4096385542168677,4.216867469879518,2.208835341365462,2.208835341365462,2.208835341365462,0.8032128514056224
W00009493,320,251,1,2,2,0,0,9,21,3,12,12,7,78.4375,0.3125,0.625,0.625,0,0,2.8125,6.5625,0.9375,3.75,3.75,2.1875
W00009495,300,240,0,0,4,3,4,2,23,6,6,4,8,80,0,0,1.3333333333333335,1,1.3333333333333335,0.6666666666666667,7.666666666666666,2,2,1.3333333333333335,2.666666666666667
W00009501,386,334,0,0,1,3,2,2,14,7,2,14,7,86.52849740932642,0,0,0.2590673575129534,0.7772020725388601,0.5181347150259068,0.5181347150259068,3.6269430051813467,1.8134715025906734,0.5181347150259068,3.6269430051813467,1.8134715025906734
W00009487,280,249,0,0,1,2,3,2,11,5,5,1,1,88.92857142857142,0,0,0.35714285714285715,0.7142857142857143,1.0714285714285714,0.7142857142857143,3.9285714285714284,1.7857142857142856,1.7857142857142856,0.35714285714285715,0.35714285714285715
W00009492,204,188,0,1,1,0,6,3,2,0,1,2,0,92.15686274509804,0,0.49019607843137253,0.49019607843137253,0,2.941176470588235,1.4705882352941175,0.9803921568627451,0,0.49019607843137253,0.9803921568627451,0
W00009497,410,343,0,3,6,5,6,9,17,7,3,8,3,83.65853658536585,0,0.7317073170731708,1.4634146341463417,1.2195121951219512,1.4634146341463417,2.195121951219512,4.146341463414634,1.707317073170732,0.7317073170731708,1.951219512195122,0.7317073170731708
W00009499,266,230,0,1,2,2,1,4,10,0,5,5,6,86.46616541353383,0,0.37593984962406013,0.7518796992481203,0.7518796992481203,0.37593984962406013,1.5037593984962405,3.7593984962406015,0,1.8796992481203008,1.8796992481203008,2.2556390977443606
W00010136,283,254,0,0,1,2,1,6,11,5,2,1,0,89.75265017667844,0,0,0.35335689045936397,0.7067137809187279,0.35335689045936397,2.1201413427561837,3.8869257950530036,1.76678445229682,0.7067137809187279,0.35335689045936397,0
W00010156,191,137,0,1,0,0,0,1,8,2,3,6,33,71.72774869109948,0,0.5235602094240838,0,0,0,0.5235602094240838,4.18848167539267,1.0471204188481675,1.5706806282722512,3.1413612565445024,17.277486910994764
W00010225,258,221,0,0,2,1,2,7,9,6,2,2,6,85.65891472868216,0,0,0.7751937984496124,0.3875968992248062,0.7751937984496124,2.7131782945736433,3.488372093023256,2.3255813953488373,0.7751937984496124,0.7751937984496124,2.3255813953488373
W00010534,327,287,1,2,3,4,2,3,14,0,3,8,0,87.76758409785933,0.3058103975535168,0.6116207951070336,0.9174311926605505,1.2232415902140672,0.6116207951070336,0.9174311926605505,4.281345565749235,0,0.9174311926605505,2.4464831804281344,0
W00010538,339,285,0,0,0,3,3,7,31,6,1,3,0,84.070796460177,0,0,0,0.8849557522123894,0.8849557522123894,2.0648967551622417,9.144542772861357,1.7699115044247788,0.2949852507374631,0.8849557522123894,0
W00010552,260,229,0,0,1,0,0,7,9,5,6,3,0,88.07692307692308,0,0,0.38461538461538464,0,0,2.6923076923076925,3.4615384615384617,1.9230769230769231,2.307692307692308,1.153846153846154,0
W00010631,293,237,0,1,1,2,0,5,18,9,9,7,4,80.88737201365188,0,0.3412969283276451,0.3412969283276451,0.6825938566552902,0,1.7064846416382253,6.143344709897611,3.0716723549488054,3.0716723549488054,2.3890784982935154,1.3651877133105803
