OA,ts0650001,ts0650002,ts0650003,ts0650004,ts0650002_PCT,ts0650003_PCT,ts0650004_PCT
W00008779,158,22,66,70,13.924050632911392,41.77215189873418,44.303797468354425
W00008780,103,15,60,28,14.563106796116504,58.252427184466015,27.184466019417474
W00008781,155,32,61,62,20.64516129032258,39.35483870967742,40
W00008782,134,25,49,60,18.65671641791045,36.56716417910448,44.776119402985074
W00008784,155,30,51,74,19.35483870967742,32.903225806451616,47.74193548387097
W00008785,122,30,48,44,24.59016393442623,39.34426229508197,36.0655737704918
W00008786,110,11,49,50,10,44.54545454545455,45.45454545454545
W00008788,156,20,71,65,12.82051282051282,45.51282051282051,41.66666666666667
W00008789,128,24,48,56,18.75,37.5,43.75
W00008790,120,23,44,53,19.166666666666668,36.666666666666664,44.166666666666664
W00008791,105,15,45,45,14.285714285714285,42.857142857142854,42.857142857142854
W00008792,94,11,38,45,11.702127659574469,40.42553191489361,47.87234042553192
W00008794,174,28,79,67,16.091954022988507,45.40229885057471,38.50574712643678
W00008795,119,19,51,49,15.966386554621847,42.857142857142854,41.17647058823529
W00008797,112,16,51,45,14.285714285714285,45.535714285714285,40.17857142857143
W00008798,134,18,58,58,13.432835820895523,43.28358208955223,43.28358208955223
W00008799,145,25,68,52,17.24137931034483,46.89655172413793,35.86206896551724
W00008800,141,17,52,72,12.056737588652481,36.87943262411347,51.06382978723404
W00008801,107,19,48,40,17.75700934579439,44.85981308411215,37.38317757009346
W00008803,129,20,59,50,15.503875968992247,45.73643410852713,38.759689922480625
W00008804,166,24,81,61,14.457831325301203,48.795180722891565,36.74698795180723
W00008807,140,18,73,49,12.857142857142856,52.142857142857146,35
W00008811,51,18,26,7,35.294117647058826,50.98039215686274,13.725490196078432
W00008813,41,12,14,15,29.268292682926827,34.146341463414636,36.58536585365854
W00008814,230,19,71,140,8.26086956521739,30.869565217391305,60.86956521739131
W00008816,223,33,86,104,14.798206278026907,38.56502242152467,46.63677130044843
W00008817,159,14,61,84,8.80503144654088,38.36477987421384,52.83018867924528
W00008818,200,38,64,98,19,32,49
W00008819,99,11,46,42,11.11111111111111,46.464646464646464,42.42424242424242
W00008820,254,41,116,97,16.141732283464567,45.66929133858268,38.188976377952756
W00008821,145,29,86,30,20,59.310344827586206,20.689655172413794
W00008822,112,11,77,24,9.821428571428571,68.75,21.428571428571427
W00008823,126,7,78,41,5.555555555555555,61.904761904761905,32.53968253968254
W00008824,188,25,95,68,13.297872340425531,50.53191489361703,36.17021276595745
W00008825,108,6,66,36,5.555555555555555,61.111111111111114,33.33333333333333
W00008826,108,16,56,36,14.814814814814813,51.85185185185185,33.33333333333333
W00008827,125,15,71,39,12,56.8,31.2
W00008828,95,12,56,27,12.631578947368421,58.94736842105262,28.421052631578945
W00008829,132,19,80,33,14.393939393939394,60.60606060606061,25
W00008830,118,15,71,32,12.711864406779661,60.16949152542372,27.11864406779661
W00008831,137,9,84,44,6.569343065693431,61.31386861313869,32.11678832116788
W00008832,98,8,70,20,8.16326530612245,71.42857142857143,20.408163265306122
W00008833,203,14,107,82,6.896551724137931,52.70935960591133,40.39408866995074
W00008834,122,6,53,63,4.918032786885246,43.44262295081967,51.63934426229508
W00008835,136,18,75,43,13.23529411764706,55.14705882352941,31.61764705882353
W00008836,135,6,57,72,4.444444444444445,42.22222222222222,53.333333333333336
W00008837,136,9,80,47,6.61764705882353,58.82352941176471,34.55882352941176
W00008838,111,13,64,34,11.711711711711711,57.65765765765766,30.630630630630627
W00008839,120,10,49,61,8.333333333333332,40.833333333333336,50.83333333333333
W00008840,150,19,76,55,12.666666666666668,50.66666666666667,36.666666666666664
W00008841,121,8,82,31,6.6115702479338845,67.76859504132231,25.6198347107438
W00008842,177,18,99,60,10.16949152542373,55.932203389830505,33.89830508474576
W00008843,142,15,70,57,10.56338028169014,49.29577464788733,40.140845070422536
W00008844,122,15,67,40,12.295081967213115,54.91803278688525,32.78688524590164
W00008845,111,11,68,32,9.90990990990991,61.261261261261254,28.82882882882883
W00008846,84,13,36,35,15.476190476190476,42.857142857142854,41.66666666666667
