OA,ts0590001,ts0590002,ts0590003,ts0590004,ts0590005,ts0590006,ts0590007,ts0590002_PCT,ts0590003_PCT,ts0590004_PCT,ts0590005_PCT,ts0590006_PCT,ts0590007_PCT
W00008779,133,46,11,35,87,80,7,34.58646616541353,8.270676691729323,26.31578947368421,65.41353383458647,60.150375939849624,5.263157894736842
W00008780,229,68,20,48,161,141,20,29.694323144104807,8.73362445414847,20.96069868995633,70.3056768558952,61.572052401746724,8.73362445414847
W00008781,225,66,29,37,159,139,20,29.333333333333332,12.88888888888889,16.444444444444446,70.66666666666667,61.77777777777778,8.88888888888889
W00008782,185,54,18,36,131,117,14,29.18918918918919,9.72972972972973,19.45945945945946,70.8108108108108,63.24324324324324,7.567567567567568
W00008784,182,68,22,46,114,110,4,37.362637362637365,12.087912087912088,25.274725274725274,62.637362637362635,60.43956043956044,2.197802197802198
W00008785,207,60,26,34,147,132,15,28.985507246376812,12.560386473429952,16.425120772946862,71.01449275362319,63.76811594202898,7.246376811594203
W00008786,145,60,20,40,85,80,5,41.37931034482759,13.793103448275861,27.586206896551722,58.620689655172406,55.172413793103445,3.4482758620689653
W00008788,178,54,15,39,124,112,12,30.337078651685395,8.426966292134832,21.910112359550563,69.66292134831461,62.92134831460674,6.741573033707865
W00008789,113,49,12,37,64,61,3,43.36283185840708,10.619469026548673,32.743362831858406,56.63716814159292,53.98230088495575,2.6548672566371683
W00008790,129,53,21,32,76,66,10,41.08527131782946,16.27906976744186,24.8062015503876,58.91472868217055,51.162790697674424,7.751937984496124
W00008791,68,31,12,19,37,37,0,45.588235294117645,17.647058823529413,27.941176470588236,54.41176470588235,54.41176470588235,0
W00008792,136,46,17,29,90,77,13,33.82352941176471,12.5,21.323529411764707,66.17647058823529,56.61764705882353,9.558823529411764
W00008794,224,82,29,53,142,130,12,36.607142857142854,12.946428571428573,23.660714285714285,63.39285714285714,58.03571428571429,5.357142857142857
W00008795,207,55,17,38,152,139,13,26.570048309178745,8.212560386473431,18.357487922705314,73.42995169082126,67.14975845410628,6.280193236714976
W00008797,188,56,14,42,132,123,9,29.78723404255319,7.446808510638298,22.340425531914892,70.2127659574468,65.42553191489363,4.787234042553192
W00008798,214,70,21,49,144,132,12,32.71028037383177,9.813084112149532,22.897196261682243,67.28971962616822,61.6822429906542,5.607476635514018
W00008799,200,61,29,32,139,122,17,30.5,14.499999999999998,16,69.5,61,8.5
W00008800,178,48,16,32,130,124,6,26.96629213483146,8.98876404494382,17.97752808988764,73.03370786516854,69.66292134831461,3.3707865168539324
W00008801,176,58,21,37,118,109,9,32.95454545454545,11.931818181818182,21.022727272727273,67.04545454545455,61.93181818181818,5.113636363636364
W00008803,199,61,22,39,138,117,21,30.65326633165829,11.055276381909549,19.597989949748744,69.34673366834171,58.79396984924623,10.552763819095476
W00008804,255,58,25,33,197,177,20,22.745098039215687,9.803921568627452,12.941176470588237,77.25490196078432,69.41176470588235,7.8431372549019605
W00008807,257,60,21,39,197,170,27,23.346303501945524,8.171206225680933,15.17509727626459,76.65369649805449,66.14785992217898,10.505836575875486
W00008811,169,21,7,14,148,135,13,12.42603550295858,4.142011834319527,8.284023668639055,87.57396449704143,79.88165680473372,7.6923076923076925
W00008813,192,36,15,21,156,137,19,18.75,7.8125,10.9375,81.25,71.35416666666666,9.895833333333332
W00008814,105,53,16,37,52,47,5,50.476190476190474,15.238095238095239,35.23809523809524,49.523809523809526,44.761904761904766,4.761904761904762
W00008816,135,51,25,26,84,68,16,37.77777777777778,18.51851851851852,19.25925925925926,62.22222222222222,50.37037037037037,11.851851851851853
W00008817,99,48,17,31,51,47,4,48.484848484848484,17.17171717171717,31.313131313131315,51.515151515151516,47.474747474747474,4.040404040404041
W00008818,191,70,20,50,121,107,14,36.64921465968586,10.471204188481675,26.17801047120419,63.35078534031413,56.02094240837696,7.329842931937172
W00008819,113,32,4,28,81,72,9,28.31858407079646,3.5398230088495577,24.778761061946902,71.68141592920354,63.716814159292035,7.964601769911504
W00008820,214,77,31,46,137,124,13,35.981308411214954,14.485981308411214,21.49532710280374,64.01869158878505,57.943925233644855,6.074766355140187
W00008821,272,83,16,67,189,168,21,30.514705882352942,5.88235294117647,24.63235294117647,69.48529411764706,61.76470588235294,7.720588235294118
W00008822,156,45,12,33,111,97,14,28.846153846153843,7.6923076923076925,21.153846153846153,71.15384615384616,62.17948717948718,8.974358974358974
W00008823,127,46,18,28,81,72,9,36.22047244094488,14.173228346456693,22.04724409448819,63.77952755905512,56.69291338582677,7.086614173228346
W00008824,130,50,14,36,80,72,8,38.46153846153847,10.76923076923077,27.692307692307693,61.53846153846154,55.38461538461539,6.153846153846154
