OA,ts0110001,ts0110002,ts0110003,ts0110004,ts0110005,ts0110006,ts0110002_PCT,ts0110003_PCT,ts0110004_PCT,ts0110005_PCT,ts0110006_PCT
W00004883,164,63,64,32,5,0,38.41463414634146,39.02439024390244,19.51219512195122,3.048780487804878,0
W00004884,122,65,35,20,2,0,53.278688524590166,28.688524590163933,16.39344262295082,1.639344262295082,0
W00004885,133,56,47,27,3,0,42.10526315789473,35.338345864661655,20.30075187969925,2.2556390977443606,0
W00004886,136,75,36,20,5,0,55.14705882352941,26.47058823529412,14.705882352941178,3.6764705882352944,0
W00004887,156,36,59,35,26,0,23.076923076923077,37.82051282051282,22.435897435897438,16.666666666666664,0
W00004888,149,61,55,27,6,0,40.939597315436245,36.91275167785235,18.120805369127517,4.026845637583892,0
W00005017,107,35,41,23,8,0,32.71028037383177,38.31775700934579,21.49532710280374,7.476635514018691,0
W00005018,103,38,33,29,3,0,36.89320388349515,32.038834951456316,28.155339805825243,2.912621359223301,0
W00005019,172,64,53,35,20,0,37.2093023255814,30.813953488372093,20.348837209302324,11.627906976744185,0
W00005020,134,59,38,26,11,0,44.02985074626866,28.35820895522388,19.402985074626866,8.208955223880597,0
W00005125,130,58,50,17,5,0,44.61538461538462,38.46153846153847,13.076923076923078,3.8461538461538463,0
W00005126,129,58,49,15,7,0,44.96124031007752,37.98449612403101,11.627906976744185,5.426356589147287,0
W00005127,138,54,46,30,8,0,39.130434782608695,33.33333333333333,21.73913043478261,5.797101449275362,0
W00005128,156,41,54,51,10,0,26.282051282051285,34.61538461538461,32.69230769230769,6.41025641025641,0
W00005129,107,42,32,25,8,0,39.25233644859813,29.906542056074763,23.364485981308412,7.476635514018691,0
W00005130,90,31,29,22,8,0,34.44444444444444,32.22222222222222,24.444444444444443,8.88888888888889,0
W00005131,120,67,41,12,0,0,55.833333333333336,34.166666666666664,10,0,0
W00004760,113,52,41,18,2,0,46.017699115044245,36.283185840707965,15.929203539823009,1.7699115044247788,0
W00004761,127,53,46,25,3,0,41.732283464566926,36.22047244094488,19.68503937007874,2.3622047244094486,0
W00004762,126,49,47,25,5,0,38.88888888888889,37.301587301587304,19.841269841269842,3.968253968253968,0
W00004763,97,33,37,19,8,0,34.02061855670103,38.144329896907216,19.587628865979383,8.24742268041237,0
W00004764,123,41,44,30,8,0,33.33333333333333,35.77235772357724,24.390243902439025,6.504065040650407,0
W00004765,116,34,47,24,11,0,29.310344827586203,40.51724137931034,20.689655172413794,9.482758620689655,0
W00004766,116,45,44,24,3,0,38.793103448275865,37.93103448275862,20.689655172413794,2.586206896551724,0
W00004924,140,35,37,43,24,1,25,26.42857142857143,30.714285714285715,17.142857142857142,0.7142857142857143
W00004926,124,49,39,26,10,0,39.516129032258064,31.451612903225808,20.967741935483872,8.064516129032258,0
W00004927,126,51,44,26,5,0,40.476190476190474,34.92063492063492,20.634920634920633,3.968253968253968,0
W00004928,129,53,45,22,8,1,41.08527131782946,34.883720930232556,17.05426356589147,6.2015503875969,0.7751937984496124
W00004930,147,45,48,41,13,0,30.612244897959183,32.6530612244898,27.89115646258503,8.843537414965986,0
W00004919,100,48,43,9,0,0,48,43,9,0,0
W00004920,113,62,33,17,1,0,54.86725663716814,29.20353982300885,15.04424778761062,0.8849557522123894,0
W00004921,131,66,33,30,2,0,50.38167938931297,25.190839694656486,22.900763358778626,1.5267175572519083,0
W00004922,131,56,38,29,8,0,42.74809160305343,29.00763358778626,22.137404580152673,6.106870229007633,0
W00004923,128,62,47,14,5,0,48.4375,36.71875,10.9375,3.90625,0
W00004925,150,53,63,33,1,0,35.333333333333336,42,22,0.6666666666666667,0
W00004929,118,41,45,24,8,0,34.74576271186441,38.13559322033898,20.33898305084746,6.779661016949152,0
W00004731,127,65,46,13,3,0,51.181102362204726,36.22047244094488,10.236220472440944,2.3622047244094486,0
W00004732,131,63,46,17,5,0,48.091603053435115,35.11450381679389,12.977099236641221,3.816793893129771,0
W00004733,133,70,42,17,4,0,52.63157894736842,31.57894736842105,12.781954887218044,3.007518796992481,0
W00004735,142,78,40,17,7,0,54.929577464788736,28.169014084507044,11.971830985915492,4.929577464788732,0
W00004736,128,77,30,17,4,0,60.15625,23.4375,13.28125,3.125,0
W00004737,148,46,52,36,13,1,31.08108108108108,35.13513513513514,24.324324324324326,8.783783783783784,0.6756756756756757
W00010386,144,114,25,3,2,0,79.16666666666666,17.36111111111111,2.083333333333333,1.3888888888888888,0
W00010416,158,86,54,16,2,0,54.43037974683544,34.177215189873415,10.126582278481013,1.2658227848101267,0
W00005027,173,59,55,47,12,0,34.104046242774565,31.79190751445087,27.167630057803464,6.9364161849710975,0
W00005034,83,36,32,13,1,1,43.373493975903614,38.55421686746988,15.66265060240964,1.2048192771084338,1.2048192771084338
W00005037,125,65,44,13,3,0,52,35.199999999999996,10.4,2.4,0
W00005038,128,78,30,17,3,0,60.9375,23.4375,13.28125,2.34375,0
W00005041,209,115,62,26,6,0,55.02392344497608,29.665071770334926,12.440191387559809,2.8708133971291865,0
W00005028,184,102,49,26,7,0,55.434782608695656,26.6304347826087,14.130434782608695,3.804347826086957,0
W00005029,171,72,59,31,9,0,42.10526315789473,34.50292397660819,18.128654970760234,5.263157894736842,0
W00005035,136,53,60,20,3,0,38.970588235294116,44.11764705882353,14.705882352941178,2.2058823529411766,0
W00005036,149,60,43,34,12,0,40.26845637583892,28.859060402684566,22.818791946308725,8.053691275167784,0
W00005039,128,30,49,36,13,0,23.4375,38.28125,28.125,10.15625,0
W00005040,126,39,42,31,14,0,30.952380952380953,33.33333333333333,24.6031746031746,11.11111111111111,0
W00005025,149,64,49,26,10,0,42.95302013422819,32.88590604026846,17.449664429530202,6.7114093959731544,0
W00005026,144,84,45,13,2,0,58.333333333333336,31.25,9.027777777777777,1.3888888888888888,0
W00005030,183,100,54,26,3,0,54.644808743169406,29.508196721311474,14.207650273224044,1.639344262295082,0
W00005031,132,37,53,27,15,0,28.030303030303028,40.15151515151515,20.454545454545457,11.363636363636363,0
W00005032,157,69,54,29,5,0,43.94904458598726,34.394904458598724,18.471337579617835,3.1847133757961785,0
W00005033,113,32,49,29,3,0,28.31858407079646,43.36283185840708,25.663716814159294,2.6548672566371683,0
