OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
W00004883,166,63,46,17,97,20,59,18,18,23,6,1,4,1,11,5,6,1,1,6,2,4,37.95180722891566,27.710843373493976,10.240963855421686,58.43373493975904,12.048192771084338,35.54216867469879,10.843373493975903,10.843373493975903,13.855421686746988,3.614457831325301,0.6024096385542169,2.4096385542168677,0.6024096385542169,6.626506024096386,3.0120481927710845,3.614457831325301,0.6024096385542169,0.6024096385542169,3.614457831325301,1.2048192771084338,2.4096385542168677
W00004884,121,29,19,10,88,23,44,16,12,16,11,7,3,1,10,5,5,0,0,4,1,3,23.96694214876033,15.702479338842975,8.264462809917356,72.72727272727273,19.00826446280992,36.36363636363637,13.223140495867769,9.917355371900827,13.223140495867769,9.090909090909092,5.785123966942149,2.479338842975207,0.8264462809917356,8.264462809917356,4.132231404958678,4.132231404958678,0,0,3.3057851239669422,0.8264462809917356,2.479338842975207
W00004885,130,39,22,17,88,11,50,17,22,11,10,7,2,1,17,5,12,0,0,3,2,1,30,16.923076923076923,13.076923076923078,67.6923076923077,8.461538461538462,38.46153846153847,13.076923076923078,16.923076923076923,8.461538461538462,7.6923076923076925,5.384615384615385,1.5384615384615385,0.7692307692307693,13.076923076923078,3.8461538461538463,9.230769230769232,0,0,2.307692307692308,1.5384615384615385,0.7692307692307693
W00004886,135,31,16,15,97,12,49,20,22,7,24,13,11,0,12,7,5,0,0,7,4,3,22.962962962962962,11.851851851851853,11.11111111111111,71.85185185185186,8.88888888888889,36.2962962962963,14.814814814814813,16.296296296296298,5.185185185185185,17.77777777777778,9.62962962962963,8.148148148148149,0,8.88888888888889,5.185185185185185,3.7037037037037033,0,0,5.185185185185185,2.9629629629629632,2.2222222222222223
W00004887,159,82,20,62,71,11,17,6,9,2,17,9,5,3,25,14,11,1,1,6,2,4,51.57232704402516,12.578616352201259,38.9937106918239,44.65408805031446,6.918238993710692,10.69182389937107,3.7735849056603774,5.660377358490567,1.257861635220126,10.69182389937107,5.660377358490567,3.1446540880503147,1.8867924528301887,15.723270440251572,8.80503144654088,6.918238993710692,0.628930817610063,0.628930817610063,3.7735849056603774,1.257861635220126,2.515723270440252
W00004888,152,31,14,17,115,16,57,15,33,9,22,7,11,4,20,6,14,0,0,6,0,6,20.394736842105264,9.210526315789473,11.18421052631579,75.6578947368421,10.526315789473683,37.5,9.868421052631579,21.710526315789476,5.921052631578947,14.473684210526317,4.605263157894736,7.236842105263158,2.631578947368421,13.157894736842104,3.9473684210526314,9.210526315789473,0,0,3.9473684210526314,0,3.9473684210526314
W00005017,105,32,15,17,68,12,30,11,12,7,7,1,5,1,19,10,9,0,0,5,2,3,30.476190476190478,14.285714285714285,16.19047619047619,64.76190476190476,11.428571428571429,28.57142857142857,10.476190476190476,11.428571428571429,6.666666666666667,6.666666666666667,0.9523809523809524,4.761904761904762,0.9523809523809524,18.095238095238095,9.523809523809524,8.571428571428571,0,0,4.761904761904762,1.9047619047619049,2.857142857142857
W00005018,100,43,22,21,54,11,31,15,13,3,4,1,3,0,8,4,4,0,0,3,2,1,43,22,21,54,11,31,15,13,3,4,1,3,0,8,4,4,0,0,3,2,1
W00005019,173,55,29,26,110,15,57,22,19,16,16,6,9,1,21,9,12,1,1,8,4,4,31.79190751445087,16.76300578034682,15.028901734104046,63.58381502890174,8.670520231213873,32.947976878612714,12.716763005780345,10.982658959537572,9.248554913294797,9.248554913294797,3.4682080924855487,5.202312138728324,0.5780346820809248,12.138728323699421,5.202312138728324,6.9364161849710975,0.5780346820809248,0.5780346820809248,4.624277456647398,2.312138728323699,2.312138728323699
W00005020,135,38,15,23,92,12,45,23,14,8,15,6,9,0,20,14,6,0,0,5,3,2,28.14814814814815,11.11111111111111,17.037037037037038,68.14814814814815,8.88888888888889,33.33333333333333,17.037037037037038,10.37037037037037,5.9259259259259265,11.11111111111111,4.444444444444445,6.666666666666667,0,14.814814814814813,10.37037037037037,4.444444444444445,0,0,3.7037037037037033,2.2222222222222223,1.4814814814814816
W00005125,129,30,18,12,96,14,48,16,20,12,20,6,12,2,14,11,3,0,0,3,1,2,23.25581395348837,13.953488372093023,9.30232558139535,74.4186046511628,10.852713178294573,37.2093023255814,12.4031007751938,15.503875968992247,9.30232558139535,15.503875968992247,4.651162790697675,9.30232558139535,1.550387596899225,10.852713178294573,8.527131782945736,2.3255813953488373,0,0,2.3255813953488373,0.7751937984496124,1.550387596899225
W00005126,129,50,23,27,75,14,29,16,6,7,12,7,4,1,20,12,8,0,0,4,1,3,38.759689922480625,17.829457364341085,20.930232558139537,58.139534883720934,10.852713178294573,22.48062015503876,12.4031007751938,4.651162790697675,5.426356589147287,9.30232558139535,5.426356589147287,3.10077519379845,0.7751937984496124,15.503875968992247,9.30232558139535,6.2015503875969,0,0,3.10077519379845,0.7751937984496124,2.3255813953488373
W00005127,134,31,19,12,90,24,34,19,9,6,15,6,7,2,15,5,10,2,2,13,6,7,23.134328358208954,14.17910447761194,8.955223880597014,67.16417910447761,17.91044776119403,25.37313432835821,14.17910447761194,6.7164179104477615,4.477611940298507,11.194029850746269,4.477611940298507,5.223880597014925,1.4925373134328357,11.194029850746269,3.731343283582089,7.462686567164178,1.4925373134328357,1.4925373134328357,9.701492537313433,4.477611940298507,5.223880597014925
