OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
E00060865,321,187,158,0,29,29,0,1,4,1,0,0,1,13,9,0,0,0,51,3,43,5,33,1,3,28,1,0,0,0,0,0,0,50,58.25545171339564,49.22118380062305,0,9.034267912772584,9.034267912772584,0,0.3115264797507788,1.2461059190031152,0.3115264797507788,0,0,0.3115264797507788,4.049844236760125,2.803738317757009,0,0,0,15.887850467289718,0.9345794392523363,13.395638629283487,1.557632398753894,10.2803738317757,0.3115264797507788,0.9345794392523363,8.722741433021806,0.3115264797507788,0,0,0,0,0,0,15.57632398753894
E00060866,222,120,90,0,30,26,0,0,7,2,0,1,0,9,7,4,1,3,16,4,12,0,50,0,4,46,0,0,0,0,0,0,0,36,54.054054054054056,40.54054054054054,0,13.513513513513514,11.711711711711711,0,0,3.153153153153153,0.9009009009009009,0,0.45045045045045046,0,4.054054054054054,3.153153153153153,1.8018018018018018,0.45045045045045046,1.3513513513513513,7.207207207207207,1.8018018018018018,5.405405405405405,0,22.52252252252252,0,1.8018018018018018,20.72072072072072,0,0,0,0,0,0,0,16.216216216216218
E00060875,294,197,170,3,24,24,0,0,4,0,0,0,0,1,19,0,0,0,3,2,1,0,40,3,0,35,2,0,0,0,0,0,0,54,67.00680272108843,57.82312925170068,1.0204081632653061,8.16326530612245,8.16326530612245,0,0,1.3605442176870748,0,0,0,0,0.3401360544217687,6.462585034013606,0,0,0,1.0204081632653061,0.6802721088435374,0.3401360544217687,0,13.60544217687075,1.0204081632653061,0,11.904761904761903,0.6802721088435374,0,0,0,0,0,0,18.367346938775512
E00060877,153,67,45,1,21,19,0,0,6,0,0,0,0,4,9,2,0,2,13,0,11,2,43,0,0,43,0,0,1,0,1,0,0,29,43.790849673202615,29.411764705882355,0.6535947712418301,13.725490196078432,12.418300653594772,0,0,3.9215686274509802,0,0,0,0,2.6143790849673203,5.88235294117647,1.3071895424836601,0,1.3071895424836601,8.49673202614379,0,7.18954248366013,1.3071895424836601,28.104575163398692,0,0,28.104575163398692,0,0,0.6535947712418301,0,0.6535947712418301,0,0,18.954248366013072
E00174112,423,295,273,6,16,14,0,0,3,6,0,0,0,2,3,2,0,2,31,1,29,1,56,5,3,41,7,0,3,3,0,0,0,38,69.73995271867612,64.53900709219859,1.4184397163120568,3.7825059101654848,3.309692671394799,0,0,0.7092198581560284,1.4184397163120568,0,0,0,0.4728132387706856,0.7092198581560284,0.4728132387706856,0,0.4728132387706856,7.328605200945626,0.2364066193853428,6.8557919621749415,0.2364066193853428,13.238770685579196,1.1820330969267139,0.7092198581560284,9.692671394799055,1.6548463356973995,0,0.7092198581560284,0.7092198581560284,0,0,0,8.983451536643026
E00174119,412,266,239,1,26,20,0,1,0,1,0,0,4,7,7,6,3,3,23,2,18,3,71,0,26,29,15,1,1,1,0,0,0,51,64.56310679611651,58.009708737864074,0.24271844660194172,6.310679611650485,4.854368932038835,0,0.24271844660194172,0,0.24271844660194172,0,0,0.9708737864077669,1.6990291262135921,1.6990291262135921,1.4563106796116505,0.7281553398058253,0.7281553398058253,5.582524271844661,0.48543689320388345,4.368932038834951,0.7281553398058253,17.233009708737864,0,6.310679611650485,7.038834951456311,3.640776699029126,0.24271844660194172,0.24271844660194172,0.24271844660194172,0,0,0,12.37864077669903
E00060986,388,243,226,0,17,17,0,0,0,2,0,2,2,1,10,0,0,0,36,1,34,1,26,0,1,25,0,0,1,1,0,0,0,82,62.628865979381445,58.24742268041238,0,4.381443298969072,4.381443298969072,0,0,0,0.5154639175257731,0,0.5154639175257731,0.5154639175257731,0.25773195876288657,2.5773195876288657,0,0,0,9.278350515463918,0.25773195876288657,8.762886597938143,0.25773195876288657,6.701030927835052,0,0.25773195876288657,6.443298969072164,0,0,0.25773195876288657,0.25773195876288657,0,0,0,21.1340206185567
E00060987,458,341,307,1,33,30,0,0,14,0,4,0,0,1,11,3,0,3,11,6,3,2,22,3,0,19,0,0,0,0,0,0,0,84,74.45414847161572,67.03056768558952,0.21834061135371177,7.20524017467249,6.550218340611353,0,0,3.056768558951965,0,0.8733624454148471,0,0,0.21834061135371177,2.4017467248908297,0.6550218340611353,0,0.6550218340611353,2.4017467248908297,1.3100436681222707,0.6550218340611353,0.43668122270742354,4.8034934497816595,0.6550218340611353,0,4.148471615720524,0,0,0,0,0,0,0,18.340611353711793
E00060990,508,333,279,1,53,53,1,4,6,12,4,2,1,13,10,0,0,0,45,2,42,1,71,1,11,50,9,0,0,0,0,0,0,59,65.5511811023622,54.92125984251969,0.19685039370078738,10.433070866141732,10.433070866141732,0.19685039370078738,0.7874015748031495,1.1811023622047243,2.3622047244094486,0.7874015748031495,0.39370078740157477,0.19685039370078738,2.559055118110236,1.968503937007874,0,0,0,8.858267716535433,0.39370078740157477,8.267716535433072,0.19685039370078738,13.976377952755906,0.19685039370078738,2.1653543307086616,9.84251968503937,1.7716535433070866,0,0,0,0,0,0,11.614173228346457
E00174110,124,68,58,3,7,7,0,0,6,0,0,0,0,0,1,0,0,0,5,2,3,0,40,0,0,40,0,0,0,0,0,0,0,11,54.83870967741935,46.774193548387096,2.4193548387096775,5.64516129032258,5.64516129032258,0,0,4.838709677419355,0,0,0,0,0,0.8064516129032258,0,0,0,4.032258064516129,1.6129032258064515,2.4193548387096775,0,32.25806451612903,0,0,32.25806451612903,0,0,0,0,0,0,0,8.870967741935484
