OA,ts0400001,ts0400002,ts0400003,ts0400004,ts0400002_PCT,ts0400003_PCT,ts0400004_PCT
E00019077,129,90,29,10,69.76744186046511,22.48062015503876,7.751937984496124
E00019078,180,151,25,4,83.88888888888889,13.88888888888889,2.2222222222222223
E00019079,131,107,21,3,81.67938931297711,16.030534351145036,2.2900763358778624
E00019080,106,62,40,4,58.490566037735846,37.735849056603776,3.7735849056603774
E00019081,113,87,26,0,76.99115044247787,23.008849557522122,0
E00019082,132,87,32,13,65.9090909090909,24.242424242424242,9.848484848484848
E00019083,137,108,26,3,78.83211678832117,18.97810218978102,2.18978102189781
E00019084,123,101,20,2,82.11382113821138,16.260162601626014,1.6260162601626018
E00019085,113,69,28,16,61.06194690265486,24.778761061946902,14.15929203539823
E00019086,127,85,33,9,66.92913385826772,25.984251968503933,7.086614173228346
E00019087,134,116,15,3,86.56716417910447,11.194029850746269,2.2388059701492535
E00019088,119,76,27,16,63.86554621848739,22.689075630252102,13.445378151260504
E00019089,116,90,20,6,77.58620689655173,17.24137931034483,5.172413793103448
E00019090,118,79,28,11,66.94915254237289,23.728813559322035,9.322033898305085
E00019091,115,99,14,2,86.08695652173914,12.173913043478262,1.7391304347826086
E00019092,101,85,16,0,84.15841584158416,15.841584158415841,0
E00019093,110,60,43,7,54.54545454545454,39.09090909090909,6.363636363636363
E00019094,108,89,12,7,82.4074074074074,11.11111111111111,6.481481481481481
E00019095,125,73,31,21,58.4,24.8,16.8
E00019096,147,113,27,7,76.87074829931973,18.367346938775512,4.761904761904762
E00019097,123,96,21,6,78.04878048780488,17.073170731707318,4.878048780487805
E00019098,128,98,26,4,76.5625,20.3125,3.125
E00019099,122,91,30,1,74.59016393442623,24.59016393442623,0.819672131147541
E00019100,124,99,21,4,79.83870967741935,16.93548387096774,3.225806451612903
E00019101,132,104,21,7,78.78787878787878,15.909090909090908,5.303030303030303
E00019102,121,95,25,1,78.51239669421489,20.66115702479339,0.8264462809917356
E00019103,154,128,24,2,83.11688311688312,15.584415584415584,1.2987012987012987
E00019104,147,123,21,3,83.6734693877551,14.285714285714285,2.0408163265306123
E00019105,141,110,26,5,78.01418439716312,18.439716312056735,3.546099290780142
E00019106,123,100,19,4,81.30081300813008,15.447154471544716,3.2520325203252036
E00019107,131,108,20,3,82.44274809160305,15.267175572519085,2.2900763358778624
E00019108,123,101,18,4,82.11382113821138,14.634146341463413,3.2520325203252036
E00019109,124,104,17,3,83.87096774193549,13.709677419354838,2.4193548387096775
E00019110,122,94,25,3,77.04918032786885,20.491803278688526,2.459016393442623
E00019111,119,93,19,7,78.15126050420169,15.966386554621847,5.88235294117647
E00019112,134,105,25,4,78.35820895522389,18.65671641791045,2.9850746268656714
E00019113,150,111,33,6,74,22,4
E00019114,137,104,27,6,75.91240875912408,19.708029197080293,4.37956204379562
E00019115,123,99,22,2,80.48780487804879,17.88617886178862,1.6260162601626018
E00019116,127,103,17,7,81.10236220472441,13.385826771653544,5.511811023622047
E00019117,128,103,22,3,80.46875,17.1875,2.34375
E00019118,136,106,24,6,77.94117647058823,17.647058823529413,4.411764705882353
E00019119,130,89,34,7,68.46153846153847,26.153846153846157,5.384615384615385
E00019120,134,120,14,0,89.55223880597015,10.44776119402985,0
E00019121,135,114,18,3,84.44444444444444,13.333333333333334,2.2222222222222223
E00019122,114,97,16,1,85.08771929824562,14.035087719298245,0.8771929824561403
E00019123,128,101,23,4,78.90625,17.96875,3.125
E00019124,120,93,23,4,77.5,19.166666666666668,3.3333333333333335
E00019125,126,101,24,1,80.15873015873017,19.047619047619047,0.7936507936507936
E00019126,182,153,25,4,84.06593406593407,13.736263736263737,2.197802197802198
E00019127,133,119,11,3,89.47368421052632,8.270676691729323,2.2556390977443606
E00019128,133,105,26,2,78.94736842105263,19.548872180451127,1.5037593984962405
E00019129,120,98,20,2,81.66666666666667,16.666666666666664,1.6666666666666667
E00019130,128,106,19,3,82.8125,14.84375,2.34375
E00019131,130,109,17,4,83.84615384615385,13.076923076923078,3.076923076923077
E00019132,124,84,35,5,67.74193548387096,28.225806451612907,4.032258064516129
E00019133,133,108,18,7,81.203007518797,13.533834586466165,5.263157894736842
E00019134,116,96,18,2,82.75862068965517,15.517241379310345,1.7241379310344827
E00019135,123,106,16,1,86.1788617886179,13.008130081300814,0.8130081300813009
E00019136,143,118,22,3,82.51748251748252,15.384615384615385,2.097902097902098
E00019137,120,94,20,6,78.33333333333333,16.666666666666664,5
E00019138,107,81,22,4,75.70093457943925,20.5607476635514,3.7383177570093453
E00019139,129,99,23,7,76.74418604651163,17.829457364341085,5.426356589147287
E00019140,118,101,15,2,85.59322033898306,12.711864406779661,1.694915254237288
E00019141,117,89,21,7,76.06837606837607,17.94871794871795,5.982905982905983
E00019142,112,100,8,4,89.28571428571429,7.142857142857142,3.571428571428571
E00019143,121,82,32,7,67.76859504132231,26.446280991735538,5.785123966942149
E00019144,121,92,20,9,76.03305785123968,16.528925619834713,7.43801652892562
E00019145,179,144,26,9,80.44692737430168,14.52513966480447,5.027932960893855
E00019146,143,119,24,0,83.21678321678321,16.783216783216783,0
E00019147,163,137,22,4,84.04907975460122,13.496932515337424,2.4539877300613497
E00019148,116,89,26,1,76.72413793103449,22.413793103448278,0.8620689655172413
E00019149,144,108,32,4,75,22.22222222222222,2.7777777777777777
E00019150,117,80,28,9,68.37606837606837,23.931623931623932,7.6923076923076925
E00019151,112,87,22,3,77.67857142857143,19.642857142857142,2.6785714285714284
E00019152,112,86,23,3,76.78571428571429,20.535714285714285,2.6785714285714284
E00019153,148,114,28,6,77.02702702702703,18.91891891891892,4.054054054054054
E00019154,132,95,34,3,71.96969696969697,25.757575757575758,2.272727272727273
E00019155,124,102,18,4,82.25806451612904,14.516129032258066,3.225806451612903
E00019156,135,107,28,0,79.25925925925927,20.74074074074074,0
E00019157,128,107,17,4,83.59375,13.28125,3.125
E00019158,135,92,38,5,68.14814814814815,28.14814814814815,3.7037037037037033
E00019159,151,108,39,4,71.52317880794702,25.82781456953642,2.6490066225165565
E00019160,134,112,21,1,83.5820895522388,15.671641791044777,0.7462686567164178
E00019161,103,71,23,9,68.93203883495146,22.330097087378643,8.737864077669903
E00019162,151,117,31,3,77.48344370860927,20.52980132450331,1.9867549668874174
E00019163,246,194,43,9,78.86178861788618,17.479674796747968,3.6585365853658534
E00019164,120,87,32,1,72.5,26.666666666666668,0.8333333333333334
E00019165,144,121,20,3,84.02777777777779,13.88888888888889,2.083333333333333
E00019166,132,88,36,8,66.66666666666666,27.27272727272727,6.0606060606060606
E00019167,121,89,27,5,73.55371900826447,22.31404958677686,4.132231404958678
E00019168,140,103,30,7,73.57142857142858,21.428571428571427,5
E00019169,123,97,22,4,78.86178861788618,17.88617886178862,3.2520325203252036
E00019170,127,89,33,5,70.07874015748031,25.984251968503933,3.937007874015748
E00019171,137,115,19,3,83.94160583941606,13.86861313868613,2.18978102189781
E00019172,113,96,16,1,84.95575221238938,14.15929203539823,0.8849557522123894
E00019173,135,110,20,5,81.48148148148148,14.814814814814813,3.7037037037037033
E00019174,127,96,22,9,75.59055118110236,17.322834645669293,7.086614173228346
E00019175,109,92,13,4,84.40366972477065,11.926605504587156,3.669724770642202
E00019176,148,119,26,3,80.4054054054054,17.56756756756757,2.027027027027027
E00019177,127,82,33,12,64.56692913385827,25.984251968503933,9.448818897637794
E00019178,142,110,26,6,77.46478873239437,18.30985915492958,4.225352112676056
E00019179,127,90,31,6,70.86614173228347,24.409448818897637,4.724409448818897
E00019180,131,76,42,13,58.01526717557252,32.06106870229007,9.923664122137405
E00019181,136,101,32,3,74.26470588235294,23.52941176470588,2.2058823529411766
E00019182,151,126,23,2,83.44370860927152,15.2317880794702,1.3245033112582782
E00019183,103,80,17,6,77.66990291262135,16.50485436893204,5.825242718446602
E00019184,132,99,26,7,75,19.696969696969695,5.303030303030303
E00019185,135,108,23,4,80,17.037037037037038,2.9629629629629632
E00019186,158,112,35,11,70.88607594936708,22.151898734177212,6.962025316455696
E00019187,131,98,24,9,74.80916030534351,18.3206106870229,6.870229007633588
E00019188,123,93,24,6,75.60975609756098,19.51219512195122,4.878048780487805
E00019189,141,103,30,8,73.04964539007092,21.27659574468085,5.673758865248227
E00019190,107,70,29,8,65.42056074766354,27.102803738317753,7.476635514018691
E00019191,128,77,40,11,60.15625,31.25,8.59375
E00019192,193,133,48,12,68.9119170984456,24.870466321243523,6.217616580310881
E00019193,132,114,16,2,86.36363636363636,12.121212121212121,1.5151515151515151
E00019194,110,93,16,1,84.54545454545455,14.545454545454545,0.9090909090909091
E00019195,161,135,24,2,83.85093167701864,14.906832298136646,1.2422360248447204
E00019196,105,84,21,0,80,20,0
E00019197,132,81,34,17,61.36363636363637,25.757575757575758,12.878787878787879
E00019198,117,78,30,9,66.66666666666666,25.64102564102564,7.6923076923076925
E00019199,130,97,28,5,74.61538461538461,21.53846153846154,3.8461538461538463
E00019200,119,82,30,7,68.90756302521008,25.210084033613445,5.88235294117647
E00019201,121,78,36,7,64.46280991735537,29.75206611570248,5.785123966942149
E00019202,115,90,20,5,78.26086956521739,17.391304347826086,4.3478260869565215
E00019203,115,97,18,0,84.34782608695653,15.65217391304348,0
E00019204,122,82,26,14,67.21311475409836,21.311475409836063,11.475409836065573
E00019205,123,90,29,4,73.17073170731707,23.577235772357724,3.2520325203252036
E00019206,133,101,25,7,75.93984962406014,18.796992481203006,5.263157894736842
E00019207,130,87,36,7,66.92307692307692,27.692307692307693,5.384615384615385
E00019208,117,79,35,3,67.52136752136752,29.914529914529915,2.564102564102564
E00019209,116,65,38,13,56.03448275862068,32.758620689655174,11.206896551724139
E00019210,130,105,21,4,80.76923076923077,16.153846153846153,3.076923076923077
E00019211,142,112,28,2,78.87323943661971,19.718309859154928,1.4084507042253522
E00019212,149,122,27,0,81.87919463087249,18.120805369127517,0
E00019213,126,100,21,5,79.36507936507937,16.666666666666664,3.968253968253968
E00019214,129,99,25,5,76.74418604651163,19.379844961240313,3.875968992248062
E00019215,135,110,21,4,81.48148148148148,15.555555555555555,2.9629629629629632
E00019216,128,104,19,5,81.25,14.84375,3.90625
E00019217,123,84,31,8,68.29268292682927,25.203252032520325,6.504065040650407
E00019218,143,118,17,8,82.51748251748252,11.888111888111888,5.594405594405594
E00019219,126,100,22,4,79.36507936507937,17.46031746031746,3.1746031746031744
E00019220,136,96,33,7,70.58823529411765,24.264705882352942,5.147058823529411
E00019221,113,87,16,10,76.99115044247787,14.15929203539823,8.849557522123893
E00019222,116,94,16,6,81.03448275862068,13.793103448275861,5.172413793103448
E00019223,145,116,25,4,80,17.24137931034483,2.7586206896551726
E00019224,115,81,29,5,70.43478260869566,25.217391304347824,4.3478260869565215
E00019225,150,115,31,4,76.66666666666667,20.666666666666668,2.666666666666667
E00019226,122,88,28,6,72.1311475409836,22.950819672131146,4.918032786885246
E00019227,149,109,38,2,73.15436241610739,25.503355704697988,1.342281879194631
E00019228,121,86,22,13,71.07438016528926,18.181818181818183,10.743801652892563
