OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
W00000228,210,119,113,63,23,40,6,1,5,44,8,36,6,1,1,0,0,0,0,0,0,1,1,0,0,90,64,9,3,9,5,56.666666666666664,53.80952380952381,30,10.952380952380953,19.047619047619047,2.857142857142857,0.4761904761904762,2.380952380952381,20.952380952380953,3.8095238095238098,17.142857142857142,2.857142857142857,0.4761904761904762,0.4761904761904762,0,0,0,0,0,0,0.4761904761904762,0.4761904761904762,0,0,42.857142857142854,30.476190476190478,4.285714285714286,1.4285714285714286,4.285714285714286,2.380952380952381
W00000229,286,168,164,83,27,56,11,0,11,70,19,51,4,4,4,3,3,0,0,0,0,1,1,0,0,114,86,12,7,2,7,58.74125874125874,57.34265734265735,29.02097902097902,9.44055944055944,19.58041958041958,3.8461538461538463,0,3.8461538461538463,24.475524475524477,6.643356643356643,17.832167832167833,1.3986013986013985,1.3986013986013985,1.3986013986013985,1.048951048951049,1.048951048951049,0,0,0,0,0.34965034965034963,0.34965034965034963,0,0,39.86013986013986,30.069930069930066,4.195804195804196,2.4475524475524475,0.6993006993006993,2.4475524475524475
W00000230,250,136,132,80,28,52,6,3,3,46,6,40,4,0,0,0,0,0,0,0,0,0,0,0,0,114,84,7,8,8,7,54.400000000000006,52.800000000000004,32,11.200000000000001,20.8,2.4,1.2,1.2,18.4,2.4,16,1.6,0,0,0,0,0,0,0,0,0,0,0,0,45.6,33.6,2.8000000000000003,3.2,3.2,2.8000000000000003
W00000231,189,86,80,56,17,39,8,3,5,16,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,103,84,5,3,7,4,45.5026455026455,42.32804232804233,29.629629629629626,8.994708994708994,20.634920634920633,4.232804232804233,1.5873015873015872,2.6455026455026456,8.465608465608465,4.232804232804233,4.232804232804233,3.1746031746031744,0,0,0,0,0,0,0,0,0,0,0,0,54.4973544973545,44.44444444444444,2.6455026455026456,1.5873015873015872,3.7037037037037033,2.1164021164021163
W00000232,200,93,91,70,23,47,6,3,3,15,9,6,2,3,3,3,2,1,0,0,0,0,0,0,0,104,80,6,8,3,7,46.5,45.5,35,11.5,23.5,3,1.5,1.5,7.5,4.5,3,1,1.5,1.5,1.5,1,0.5,0,0,0,0,0,0,0,52,40,3,4,1.5,3.5000000000000004
W00000233,125,76,70,36,9,27,7,3,4,27,12,15,6,2,1,1,1,0,0,0,0,0,0,0,1,47,36,3,3,0,5,60.8,56.00000000000001,28.799999999999997,7.199999999999999,21.6,5.6000000000000005,2.4,3.2,21.6,9.6,12,4.8,1.6,0.8,0.8,0.8,0,0,0,0,0,0,0,0.8,37.6,28.799999999999997,2.4,2.4,0,4
W00000234,111,57,56,41,15,26,0,0,0,15,7,8,1,4,2,2,1,1,0,0,0,0,0,0,2,50,46,0,0,2,2,51.35135135135135,50.45045045045045,36.93693693693694,13.513513513513514,23.423423423423422,0,0,0,13.513513513513514,6.306306306306306,7.207207207207207,0.9009009009009009,3.6036036036036037,1.8018018018018018,1.8018018018018018,0.9009009009009009,0.9009009009009009,0,0,0,0,0,0,1.8018018018018018,45.04504504504504,41.44144144144144,0,0,1.8018018018018018,1.8018018018018018
W00000235,301,161,161,82,25,57,13,3,10,66,28,38,0,6,6,5,4,1,0,0,0,1,1,0,0,134,101,8,12,7,6,53.48837209302325,53.48837209302325,27.242524916943523,8.305647840531561,18.93687707641196,4.318936877076411,0.9966777408637874,3.322259136212625,21.92691029900332,9.30232558139535,12.624584717607974,0,1.9933554817275747,1.9933554817275747,1.6611295681063125,1.3289036544850499,0.33222591362126247,0,0,0,0.33222591362126247,0.33222591362126247,0,0,44.518272425249165,33.5548172757475,2.6578073089700998,3.9867109634551494,2.3255813953488373,1.9933554817275747
W00000236,243,162,160,106,24,82,8,1,7,46,12,34,2,1,1,1,0,1,0,0,0,0,0,0,0,80,49,12,9,9,1,66.66666666666666,65.84362139917695,43.62139917695473,9.876543209876543,33.744855967078195,3.292181069958848,0.411522633744856,2.880658436213992,18.930041152263374,4.938271604938271,13.991769547325102,0.823045267489712,0.411522633744856,0.411522633744856,0.411522633744856,0,0.411522633744856,0,0,0,0,0,0,0,32.92181069958848,20.16460905349794,4.938271604938271,3.7037037037037033,3.7037037037037033,0.411522633744856
W00000237,232,133,130,94,28,66,6,0,6,30,13,17,3,0,0,0,0,0,0,0,0,0,0,0,0,99,79,5,8,7,0,57.327586206896555,56.03448275862068,40.51724137931034,12.068965517241379,28.448275862068968,2.586206896551724,0,2.586206896551724,12.931034482758621,5.603448275862069,7.327586206896551,1.293103448275862,0,0,0,0,0,0,0,0,0,0,0,0,42.672413793103445,34.05172413793103,2.1551724137931036,3.4482758620689653,3.0172413793103448,0
