OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
W00000317,282,177,155,1,21,19,0,1,1,3,0,1,2,3,8,2,2,0,21,0,19,2,29,2,21,6,0,0,10,7,3,1,0,44,62.76595744680851,54.96453900709219,0.3546099290780142,7.446808510638298,6.73758865248227,0,0.3546099290780142,0.3546099290780142,1.0638297872340425,0,0.3546099290780142,0.7092198581560284,1.0638297872340425,2.8368794326241136,0.7092198581560284,0.7092198581560284,0,7.446808510638298,0,6.73758865248227,0.7092198581560284,10.28368794326241,0.7092198581560284,7.446808510638298,2.127659574468085,0,0,3.546099290780142,2.4822695035460995,1.0638297872340425,0.3546099290780142,0,15.602836879432624
W00000318,368,245,232,3,10,9,1,0,2,0,0,0,0,4,2,1,1,0,10,5,0,5,47,11,25,5,6,0,2,2,0,0,0,64,66.57608695652173,63.04347826086957,0.8152173913043478,2.717391304347826,2.4456521739130435,0.2717391304347826,0,0.5434782608695652,0,0,0,0,1.0869565217391304,0.5434782608695652,0.2717391304347826,0.2717391304347826,0,2.717391304347826,1.358695652173913,0,1.358695652173913,12.771739130434783,2.989130434782609,6.7934782608695645,1.358695652173913,1.6304347826086956,0,0.5434782608695652,0.5434782608695652,0,0,0,17.391304347826086
W00000319,257,230,204,2,24,24,6,3,0,1,2,0,0,4,8,0,0,0,4,1,3,0,4,2,2,0,0,0,3,3,0,0,0,16,89.49416342412452,79.37743190661479,0.7782101167315175,9.33852140077821,9.33852140077821,2.3346303501945527,1.1673151750972763,0,0.38910505836575876,0.7782101167315175,0,0,1.556420233463035,3.11284046692607,0,0,0,1.556420233463035,0.38910505836575876,1.1673151750972763,0,1.556420233463035,0.7782101167315175,0.7782101167315175,0,0,0,1.1673151750972763,1.1673151750972763,0,0,0,6.22568093385214
W00010651,236,172,129,0,43,42,2,1,11,3,3,1,3,4,14,1,0,1,5,3,0,2,29,19,2,6,2,0,8,2,6,0,0,22,72.88135593220339,54.66101694915254,0,18.220338983050848,17.796610169491526,0.847457627118644,0.423728813559322,4.661016949152542,1.2711864406779663,1.2711864406779663,0.423728813559322,1.2711864406779663,1.694915254237288,5.932203389830509,0.423728813559322,0,0.423728813559322,2.11864406779661,1.2711864406779663,0,0.847457627118644,12.288135593220339,8.050847457627118,0.847457627118644,2.5423728813559325,0.847457627118644,0,3.389830508474576,0.847457627118644,2.5423728813559325,0,0,9.322033898305085
W00010660,101,78,70,0,8,8,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,6,3,1,2,0,0,0,0,0,0,0,17,77.22772277227723,69.3069306930693,0,7.920792079207921,7.920792079207921,0,0.9900990099009901,0,0.9900990099009901,0,0,0,0,5.9405940594059405,0,0,0,0,0,0,0,5.9405940594059405,2.9702970297029703,0.9900990099009901,1.9801980198019802,0,0,0,0,0,0,0,16.831683168316832
W00010693,735,601,519,15,67,66,7,5,8,2,5,1,15,1,22,1,1,0,15,2,9,4,69,5,43,12,9,0,8,8,0,0,0,42,81.7687074829932,70.61224489795919,2.0408163265306123,9.115646258503402,8.979591836734693,0.9523809523809524,0.6802721088435374,1.0884353741496597,0.27210884353741494,0.6802721088435374,0.13605442176870747,2.0408163265306123,0.13605442176870747,2.9931972789115644,0.13605442176870747,0.13605442176870747,0,2.0408163265306123,0.27210884353741494,1.2244897959183674,0.5442176870748299,9.387755102040817,0.6802721088435374,5.850340136054422,1.6326530612244898,1.2244897959183674,0,1.0884353741496597,1.0884353741496597,0,0,0,5.714285714285714
W00000362,369,317,285,4,28,23,8,3,1,0,3,4,1,0,3,5,2,3,3,0,3,0,14,4,1,4,5,0,1,1,0,0,0,34,85.90785907859079,77.23577235772358,1.084010840108401,7.588075880758807,6.233062330623306,2.168021680216802,0.8130081300813009,0.27100271002710025,0,0.8130081300813009,1.084010840108401,0.27100271002710025,0,0.8130081300813009,1.3550135501355014,0.5420054200542005,0.8130081300813009,0.8130081300813009,0,0.8130081300813009,0,3.7940379403794036,1.084010840108401,0.27100271002710025,1.084010840108401,1.3550135501355014,0,0.27100271002710025,0.27100271002710025,0,0,0,9.214092140921409
W00000395,380,306,287,3,16,13,1,0,1,0,2,0,4,2,3,3,0,3,14,2,12,0,10,7,0,3,0,0,2,1,1,0,0,48,80.52631578947368,75.52631578947368,0.7894736842105263,4.2105263157894735,3.421052631578948,0.2631578947368421,0,0.2631578947368421,0,0.5263157894736842,0,1.0526315789473684,0.5263157894736842,0.7894736842105263,0.7894736842105263,0,0.7894736842105263,3.684210526315789,0.5263157894736842,3.1578947368421053,0,2.631578947368421,1.8421052631578945,0,0.7894736842105263,0,0,0.5263157894736842,0.2631578947368421,0.2631578947368421,0,0,12.631578947368421
W00010046,381,280,253,5,22,20,8,2,3,0,0,1,0,4,2,2,1,1,6,1,2,3,42,23,14,5,0,0,7,3,4,0,0,46,73.49081364829397,66.40419947506561,1.3123359580052494,5.774278215223097,5.2493438320209975,2.099737532808399,0.5249343832020997,0.7874015748031495,0,0,0.26246719160104987,0,1.0498687664041995,0.5249343832020997,0.5249343832020997,0.26246719160104987,0.26246719160104987,1.574803149606299,0.26246719160104987,0.5249343832020997,0.7874015748031495,11.023622047244094,6.036745406824147,3.674540682414698,1.3123359580052494,0,0,1.837270341207349,0.7874015748031495,1.0498687664041995,0,0,12.073490813648293
W00010048,167,134,123,1,10,10,0,0,2,0,0,0,2,0,6,0,0,0,2,0,0,2,3,1,2,0,0,0,0,0,0,0,0,28,80.23952095808383,73.65269461077844,0.5988023952095809,5.9880239520958085,5.9880239520958085,0,0,1.1976047904191618,0,0,0,1.1976047904191618,0,3.592814371257485,0,0,0,1.1976047904191618,0,0,1.1976047904191618,1.7964071856287425,0.5988023952095809,1.1976047904191618,0,0,0,0,0,0,0,0,16.766467065868262
W00000394,350,269,241,4,24,24,6,1,5,2,4,1,3,0,2,0,0,0,11,0,5,6,18,2,6,7,3,0,2,0,2,0,0,50,76.85714285714286,68.85714285714286,1.1428571428571428,6.857142857142858,6.857142857142858,1.7142857142857144,0.2857142857142857,1.4285714285714286,0.5714285714285714,1.1428571428571428,0.2857142857142857,0.8571428571428572,0,0.5714285714285714,0,0,0,3.1428571428571432,0,1.4285714285714286,1.7142857142857144,5.142857142857142,0.5714285714285714,1.7142857142857144,2,0.8571428571428572,0,0.5714285714285714,0,0.5714285714285714,0,0,14.285714285714285
W00000396,349,261,233,1,27,25,7,2,2,1,3,0,5,3,2,2,0,2,13,1,4,8,19,0,5,9,4,1,1,1,0,0,0,55,74.78510028653295,66.7621776504298,0.28653295128939826,7.736389684813753,7.163323782234957,2.005730659025788,0.5730659025787965,0.5730659025787965,0.28653295128939826,0.8595988538681949,0,1.4326647564469914,0.8595988538681949,0.5730659025787965,0.5730659025787965,0,0.5730659025787965,3.7249283667621778,0.28653295128939826,1.146131805157593,2.292263610315186,5.444126074498568,0,1.4326647564469914,2.5787965616045847,1.146131805157593,0.28653295128939826,0.28653295128939826,0.28653295128939826,0,0,0,15.759312320916905
