OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
W00000228,252,19,17,1,196,7,7,0,0,0,0,0,0,7,0,0,1,4,1,4,7.5396825396825395,6.746031746031746,0.3968253968253968,77.77777777777779,2.7777777777777777,2.7777777777777777,0,0,0,0,0,0,2.7777777777777777,0,0,0.3968253968253968,1.5873015873015872,0.3968253968253968,1.5873015873015872
W00000229,349,51,47,1,239,1,4,0,0,0,0,0,0,4,0,1,3,2,3,3,14.613180515759314,13.46704871060172,0.28653295128939826,68.48137535816619,0.28653295128939826,1.146131805157593,0,0,0,0,0,0,1.146131805157593,0,0.28653295128939826,0.8595988538681949,0.5730659025787965,0.8595988538681949,0.8595988538681949
W00000230,294,47,29,5,184,8,8,0,0,0,0,1,0,7,0,0,10,3,10,3,15.98639455782313,9.863945578231291,1.7006802721088436,62.585034013605444,2.7210884353741496,2.7210884353741496,0,0,0,0,0.3401360544217687,0,2.380952380952381,0,0,3.4013605442176873,1.0204081632653061,3.4013605442176873,1.0204081632653061
W00000231,195,71,55,4,53,3,5,1,0,0,0,0,0,4,2,0,2,0,4,0,36.41025641025641,28.205128205128204,2.051282051282051,27.17948717948718,1.5384615384615385,2.564102564102564,0.5128205128205128,0,0,0,0,0,2.051282051282051,1.0256410256410255,0,1.0256410256410255,0,2.051282051282051,0
W00000232,222,47,63,3,91,8,7,3,0,0,0,0,0,4,0,0,3,0,3,0,21.17117117117117,28.37837837837838,1.3513513513513513,40.99099099099099,3.6036036036036037,3.153153153153153,1.3513513513513513,0,0,0,0,0,1.8018018018018018,0,0,1.3513513513513513,0,1.3513513513513513,0
W00000233,144,39,24,5,64,4,0,0,0,0,0,0,0,0,1,0,5,2,6,2,27.083333333333332,16.666666666666664,3.4722222222222223,44.44444444444444,2.7777777777777777,0,0,0,0,0,0,0,0,0.6944444444444444,0,3.4722222222222223,1.3888888888888888,4.166666666666666,1.3888888888888888
W00000234,115,35,31,1,34,4,6,0,1,0,0,0,0,5,1,0,2,1,3,1,30.434782608695656,26.956521739130434,0.8695652173913043,29.565217391304348,3.4782608695652173,5.217391304347826,0,0.8695652173913043,0,0,0,0,4.3478260869565215,0.8695652173913043,0,1.7391304347826086,0.8695652173913043,2.608695652173913,0.8695652173913043
W00000235,332,77,59,10,157,10,12,0,0,0,0,0,0,12,0,0,3,4,3,4,23.19277108433735,17.771084337349397,3.0120481927710845,47.28915662650602,3.0120481927710845,3.614457831325301,0,0,0,0,0,0,3.614457831325301,0,0,0.9036144578313252,1.2048192771084338,0.9036144578313252,1.2048192771084338
W00000236,280,40,29,7,188,6,4,2,0,0,0,0,0,2,0,0,4,2,4,2,14.285714285714285,10.357142857142858,2.5,67.14285714285714,2.142857142857143,1.4285714285714286,0.7142857142857143,0,0,0,0,0,0.7142857142857143,0,0,1.4285714285714286,0.7142857142857143,1.4285714285714286,0.7142857142857143
W00000237,278,20,27,5,206,14,2,0,0,0,0,0,0,2,1,0,3,0,4,0,7.1942446043165464,9.712230215827338,1.7985611510791366,74.10071942446042,5.0359712230215825,0.7194244604316548,0,0,0,0,0,0,0.7194244604316548,0.3597122302158274,0,1.079136690647482,0,1.4388489208633095,0
W00000238,278,20,16,0,214,13,9,2,0,1,0,0,0,6,1,0,0,5,1,5,7.1942446043165464,5.755395683453238,0,76.97841726618705,4.676258992805756,3.237410071942446,0.7194244604316548,0,0.3597122302158274,0,0,0,2.158273381294964,0.3597122302158274,0,0,1.7985611510791366,0.3597122302158274,1.7985611510791366
W00000239,259,33,24,8,176,15,1,0,0,0,0,0,0,1,0,0,1,1,1,1,12.741312741312742,9.266409266409266,3.088803088803089,67.95366795366795,5.7915057915057915,0.3861003861003861,0,0,0,0,0,0,0.3861003861003861,0,0,0.3861003861003861,0.3861003861003861,0.3861003861003861,0.3861003861003861
W00000240,177,32,20,1,103,12,4,1,0,0,0,0,0,3,0,1,0,4,0,5,18.07909604519774,11.299435028248588,0.5649717514124294,58.19209039548022,6.779661016949152,2.2598870056497176,0.5649717514124294,0,0,0,0,0,1.694915254237288,0,0.5649717514124294,0,2.2598870056497176,0,2.824858757062147
W00000241,237,51,52,13,80,20,9,1,0,0,0,0,0,8,0,0,4,8,4,8,21.518987341772153,21.940928270042196,5.485232067510549,33.755274261603375,8.438818565400844,3.79746835443038,0.42194092827004215,0,0,0,0,0,3.375527426160337,0,0,1.6877637130801686,3.375527426160337,1.6877637130801686,3.375527426160337
W00000242,221,56,58,8,71,9,8,0,0,0,0,0,0,8,0,0,9,2,9,2,25.339366515837103,26.244343891402718,3.619909502262444,32.126696832579185,4.072398190045249,3.619909502262444,0,0,0,0,0,0,3.619909502262444,0,0,4.072398190045249,0.904977375565611,4.072398190045249,0.904977375565611
W00000243,230,44,77,4,86,8,5,2,0,0,0,0,0,3,0,3,3,0,3,3,19.130434782608695,33.47826086956522,1.7391304347826086,37.391304347826086,3.4782608695652173,2.1739130434782608,0.8695652173913043,0,0,0,0,0,1.3043478260869565,0,1.3043478260869565,1.3043478260869565,0,1.3043478260869565,1.3043478260869565
W00000244,248,87,59,9,75,1,1,0,0,0,0,0,0,1,0,0,12,4,12,4,35.08064516129033,23.790322580645164,3.6290322580645165,30.241935483870968,0.4032258064516129,0.4032258064516129,0,0,0,0,0,0,0.4032258064516129,0,0,4.838709677419355,1.6129032258064515,4.838709677419355,1.6129032258064515
W00000245,184,63,48,6,43,11,2,1,0,0,0,0,0,1,0,0,8,3,8,3,34.23913043478261,26.08695652173913,3.260869565217391,23.369565217391305,5.978260869565218,1.0869565217391304,0.5434782608695652,0,0,0,0,0,0.5434782608695652,0,0,4.3478260869565215,1.6304347826086956,4.3478260869565215,1.6304347826086956
W00000246,282,82,56,18,98,13,7,2,0,1,0,0,0,4,2,1,3,2,5,3,29.078014184397162,19.858156028368796,6.382978723404255,34.751773049645394,4.609929078014184,2.4822695035460995,0.7092198581560284,0,0.3546099290780142,0,0,0,1.4184397163120568,0.7092198581560284,0.3546099290780142,1.0638297872340425,0.7092198581560284,1.773049645390071,1.0638297872340425
W00000247,321,66,54,6,165,16,9,0,0,0,0,0,0,9,2,0,2,1,4,1,20.5607476635514,16.822429906542055,1.8691588785046727,51.4018691588785,4.984423676012461,2.803738317757009,0,0,0,0,0,0,2.803738317757009,0.6230529595015576,0,0.6230529595015576,0.3115264797507788,1.2461059190031152,0.3115264797507788
W00000248,157,48,25,10,58,7,7,2,1,0,0,0,0,4,0,0,1,1,1,1,30.573248407643312,15.92356687898089,6.369426751592357,36.94267515923567,4.45859872611465,4.45859872611465,1.2738853503184715,0.6369426751592357,0,0,0,0,2.547770700636943,0,0,0.6369426751592357,0.6369426751592357,0.6369426751592357,0.6369426751592357
