OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
W00000228,213,37,25,23,15,32,76,5,17.370892018779344,11.737089201877934,10.7981220657277,7.042253521126761,15.023474178403756,35.68075117370892,2.3474178403755865
W00000229,289,64,30,41,16,40,88,10,22.145328719723185,10.380622837370241,14.186851211072666,5.536332179930796,13.84083044982699,30.44982698961938,3.4602076124567476
W00000230,245,48,15,31,9,42,98,2,19.591836734693878,6.122448979591836,12.653061224489795,3.6734693877551026,17.142857142857142,40,0.8163265306122449
W00000231,188,17,16,29,7,32,87,0,9.042553191489363,8.51063829787234,15.425531914893616,3.723404255319149,17.02127659574468,46.27659574468085,0
W00000232,201,42,20,30,9,37,57,6,20.8955223880597,9.950248756218906,14.925373134328357,4.477611940298507,18.407960199004975,28.35820895522388,2.9850746268656714
W00000233,126,15,10,21,5,24,47,4,11.904761904761903,7.936507936507936,16.666666666666664,3.968253968253968,19.047619047619047,37.301587301587304,3.1746031746031744
W00000234,112,14,4,12,6,19,56,1,12.5,3.571428571428571,10.714285714285714,5.357142857142857,16.964285714285715,50,0.8928571428571428
W00000235,301,50,21,49,13,47,115,6,16.611295681063122,6.976744186046512,16.27906976744186,4.318936877076411,15.614617940199334,38.205980066445186,1.9933554817275747
W00000236,245,22,20,36,20,42,94,11,8.979591836734693,8.16326530612245,14.69387755102041,8.16326530612245,17.142857142857142,38.36734693877551,4.489795918367347
W00000237,232,43,12,40,24,39,69,5,18.53448275862069,5.172413793103448,17.24137931034483,10.344827586206897,16.810344827586206,29.74137931034483,2.1551724137931036
W00000238,210,39,17,30,10,34,73,7,18.571428571428573,8.095238095238095,14.285714285714285,4.761904761904762,16.19047619047619,34.76190476190476,3.3333333333333335
W00000239,221,37,21,27,10,40,75,11,16.7420814479638,9.502262443438914,12.217194570135746,4.524886877828054,18.099547511312217,33.93665158371041,4.97737556561086
W00000240,146,30,22,27,7,22,38,0,20.54794520547945,15.068493150684931,18.493150684931507,4.794520547945205,15.068493150684931,26.027397260273972,0
W00000241,200,38,18,38,18,41,47,0,19,9,19,9,20.5,23.5,0
W00000242,186,36,16,46,12,32,40,4,19.35483870967742,8.60215053763441,24.731182795698924,6.451612903225806,17.20430107526882,21.50537634408602,2.1505376344086025
W00000243,192,49,17,33,6,30,41,16,25.520833333333332,8.854166666666668,17.1875,3.125,15.625,21.354166666666664,8.333333333333332
W00000244,208,30,19,36,10,46,60,7,14.423076923076922,9.134615384615383,17.307692307692307,4.807692307692308,22.115384615384613,28.846153846153843,3.3653846153846154
W00000245,161,27,13,34,8,21,51,7,16.77018633540373,8.074534161490684,21.11801242236025,4.968944099378882,13.043478260869565,31.67701863354037,4.3478260869565215
W00000246,260,39,26,48,20,48,69,10,15,10,18.461538461538463,7.6923076923076925,18.461538461538463,26.53846153846154,3.8461538461538463
W00000247,219,52,33,39,8,31,48,8,23.74429223744292,15.068493150684931,17.80821917808219,3.65296803652968,14.15525114155251,21.91780821917808,3.65296803652968
W00000248,140,17,12,19,12,16,64,0,12.142857142857142,8.571428571428571,13.571428571428571,8.571428571428571,11.428571428571429,45.714285714285715,0
W00000249,211,39,20,55,12,32,44,9,18.48341232227488,9.47867298578199,26.066350710900476,5.687203791469194,15.165876777251185,20.85308056872038,4.265402843601896
W00000250,123,18,7,26,8,13,46,5,14.634146341463413,5.691056910569105,21.138211382113823,6.504065040650407,10.569105691056912,37.39837398373984,4.0650406504065035
W00000251,115,29,10,15,10,23,28,0,25.217391304347824,8.695652173913043,13.043478260869565,8.695652173913043,20,24.347826086956523,0
W00000252,127,9,10,22,4,31,50,1,7.086614173228346,7.874015748031496,17.322834645669293,3.149606299212598,24.409448818897637,39.37007874015748,0.7874015748031495
W00000253,154,25,8,23,11,28,58,1,16.233766233766232,5.194805194805195,14.935064935064934,7.142857142857142,18.181818181818183,37.66233766233766,0.6493506493506493
W00000254,166,17,9,23,8,18,86,5,10.240963855421686,5.421686746987952,13.855421686746988,4.819277108433735,10.843373493975903,51.80722891566265,3.0120481927710845
W00000255,282,38,19,33,24,34,127,7,13.47517730496454,6.73758865248227,11.702127659574469,8.51063829787234,12.056737588652481,45.0354609929078,2.4822695035460995
W00000256,210,24,24,22,14,40,80,6,11.428571428571429,11.428571428571429,10.476190476190476,6.666666666666667,19.047619047619047,38.095238095238095,2.857142857142857
W00000257,135,35,10,21,9,21,30,9,25.925925925925924,7.4074074074074066,15.555555555555555,6.666666666666667,15.555555555555555,22.22222222222222,6.666666666666667
