OA,ts0450001,ts0450002,ts0450003,ts0450004,ts0450005,ts0450002_PCT,ts0450003_PCT,ts0450004_PCT,ts0450005_PCT
W00000228,108,8,45,40,15,7.4074074074074066,41.66666666666667,37.03703703703704,13.88888888888889
W00000229,138,8,43,45,42,5.797101449275362,31.15942028985507,32.608695652173914,30.434782608695656
W00000230,124,8,52,39,25,6.451612903225806,41.935483870967744,31.451612903225808,20.161290322580644
W00000231,112,12,60,28,12,10.714285714285714,53.57142857142857,25,10.714285714285714
W00000232,128,27,65,30,6,21.09375,50.78125,23.4375,4.6875
W00000233,64,9,23,19,13,14.0625,35.9375,29.6875,20.3125
W00000234,78,15,40,18,5,19.230769230769234,51.28205128205128,23.076923076923077,6.41025641025641
W00000235,168,20,79,45,24,11.904761904761903,47.023809523809526,26.785714285714285,14.285714285714285
W00000236,119,6,37,44,32,5.042016806722689,31.092436974789916,36.97478991596639,26.89075630252101
W00000237,120,11,59,31,19,9.166666666666666,49.166666666666664,25.833333333333336,15.833333333333332
W00000238,113,16,44,38,15,14.15929203539823,38.93805309734513,33.6283185840708,13.274336283185843
W00000239,125,14,61,34,16,11.200000000000001,48.8,27.200000000000003,12.8
W00000240,86,22,33,23,8,25.581395348837212,38.372093023255815,26.744186046511626,9.30232558139535
W00000241,115,46,36,24,9,40,31.30434782608696,20.869565217391305,7.82608695652174
W00000242,107,41,48,13,5,38.31775700934579,44.85981308411215,12.149532710280374,4.672897196261682
W00000243,113,56,47,7,3,49.557522123893804,41.5929203539823,6.1946902654867255,2.6548672566371683
W00000244,133,43,67,14,9,32.33082706766917,50.37593984962406,10.526315789473683,6.7669172932330826
W00000245,92,16,48,21,7,17.391304347826086,52.17391304347826,22.82608695652174,7.608695652173914
W00000246,139,7,63,48,21,5.0359712230215825,45.32374100719424,34.53237410071942,15.107913669064748
W00000247,126,45,58,17,6,35.714285714285715,46.03174603174603,13.492063492063492,4.761904761904762
W00000248,71,8,18,29,16,11.267605633802818,25.352112676056336,40.845070422535215,22.535211267605636
W00000249,118,32,51,28,7,27.11864406779661,43.22033898305085,23.728813559322035,5.932203389830509
W00000250,68,5,34,24,5,7.352941176470589,50,35.294117647058826,7.352941176470589
W00000251,67,11,37,15,4,16.417910447761194,55.223880597014926,22.388059701492537,5.970149253731343
W00000252,75,8,30,24,13,10.666666666666668,40,32,17.333333333333336
W00000253,82,7,36,25,14,8.536585365853659,43.90243902439025,30.48780487804878,17.073170731707318
W00000254,98,12,43,27,16,12.244897959183673,43.87755102040816,27.55102040816326,16.3265306122449
W00000255,152,16,72,49,15,10.526315789473683,47.368421052631575,32.23684210526316,9.868421052631579
W00000256,104,11,28,48,17,10.576923076923077,26.923076923076923,46.15384615384615,16.346153846153847
W00000257,74,12,38,16,8,16.216216216216218,51.35135135135135,21.62162162162162,10.81081081081081
W00000258,177,10,47,89,31,5.649717514124294,26.55367231638418,50.282485875706215,17.51412429378531
W00000259,133,24,68,32,9,18.045112781954884,51.127819548872175,24.06015037593985,6.7669172932330826
W00000260,134,26,74,25,9,19.402985074626866,55.223880597014926,18.65671641791045,6.7164179104477615
W00000261,138,43,67,25,3,31.15942028985507,48.55072463768116,18.115942028985508,2.1739130434782608
W00000262,143,13,70,42,18,9.090909090909092,48.95104895104895,29.37062937062937,12.587412587412588
W00000263,132,22,55,37,18,16.666666666666664,41.66666666666667,28.030303030303028,13.636363636363635
W00000264,131,60,39,27,5,45.80152671755725,29.770992366412212,20.610687022900763,3.816793893129771
W00000265,126,32,57,27,10,25.396825396825395,45.23809523809524,21.428571428571427,7.936507936507936
W00000266,116,12,41,42,21,10.344827586206897,35.3448275862069,36.206896551724135,18.103448275862068
W00000267,121,13,54,35,19,10.743801652892563,44.62809917355372,28.92561983471074,15.702479338842975
W00000268,89,10,41,27,11,11.235955056179774,46.06741573033708,30.337078651685395,12.359550561797752
W00000269,90,4,36,26,24,4.444444444444445,40,28.888888888888886,26.666666666666668
W00000270,135,12,54,50,19,8.88888888888889,40,37.03703703703704,14.074074074074074
W00000271,138,25,44,43,26,18.115942028985508,31.88405797101449,31.15942028985507,18.84057971014493
W00000272,110,29,44,27,10,26.36363636363636,40,24.545454545454547,9.090909090909092
W00000273,131,11,58,42,20,8.396946564885496,44.274809160305345,32.06106870229007,15.267175572519085
W00000274,76,2,20,31,23,2.631578947368421,26.31578947368421,40.78947368421053,30.263157894736842
W00000275,135,6,53,51,25,4.444444444444445,39.25925925925926,37.77777777777778,18.51851851851852
W00000276,136,12,51,45,28,8.823529411764707,37.5,33.088235294117645,20.588235294117645
W00000277,123,6,39,35,43,4.878048780487805,31.70731707317073,28.455284552845526,34.959349593495936
W00000278,130,25,55,32,18,19.230769230769234,42.30769230769231,24.615384615384617,13.846153846153847
W00000279,152,45,56,38,13,29.605263157894733,36.84210526315789,25,8.552631578947368
W00000280,134,45,54,33,2,33.582089552238806,40.298507462686565,24.62686567164179,1.4925373134328357
W00000281,135,28,68,30,9,20.74074074074074,50.37037037037037,22.22222222222222,6.666666666666667
W00000282,123,31,58,19,15,25.203252032520325,47.15447154471545,15.447154471544716,12.195121951219512
W00000283,135,24,67,37,7,17.77777777777778,49.629629629629626,27.40740740740741,5.185185185185185
W00000284,93,7,39,26,21,7.526881720430108,41.935483870967744,27.956989247311824,22.58064516129032
W00000285,115,8,54,39,14,6.956521739130435,46.95652173913044,33.91304347826087,12.173913043478262
W00000286,138,13,51,49,25,9.420289855072465,36.95652173913043,35.507246376811594,18.115942028985508
W00000287,65,2,29,19,15,3.076923076923077,44.61538461538462,29.230769230769234,23.076923076923077
W00000288,77,9,34,24,10,11.688311688311687,44.15584415584416,31.16883116883117,12.987012987012985
W00000289,144,13,54,42,35,9.027777777777777,37.5,29.166666666666668,24.305555555555554
W00000290,131,13,61,43,14,9.923664122137405,46.56488549618321,32.82442748091603,10.687022900763358
W00000291,145,10,62,55,18,6.896551724137931,42.758620689655174,37.93103448275862,12.413793103448276
W00000292,142,14,66,39,23,9.859154929577464,46.478873239436616,27.464788732394368,16.19718309859155
W00000293,120,58,44,15,3,48.333333333333336,36.666666666666664,12.5,2.5
W00000294,116,17,52,38,9,14.655172413793101,44.827586206896555,32.758620689655174,7.758620689655173
W00000295,103,46,46,10,1,44.66019417475729,44.66019417475729,9.70873786407767,0.9708737864077669
W00000296,106,9,35,37,25,8.49056603773585,33.0188679245283,34.90566037735849,23.58490566037736
W00000297,126,43,48,25,10,34.12698412698413,38.095238095238095,19.841269841269842,7.936507936507936
W00000298,124,25,45,43,11,20.161290322580644,36.29032258064516,34.67741935483871,8.870967741935484
W00000299,112,28,52,25,7,25,46.42857142857143,22.321428571428573,6.25
W00000300,145,58,67,13,7,40,46.206896551724135,8.96551724137931,4.827586206896552
W00000301,136,15,56,48,17,11.029411764705882,41.17647058823529,35.294117647058826,12.5
W00000302,138,3,45,54,36,2.1739130434782608,32.608695652173914,39.130434782608695,26.08695652173913
W00000303,119,12,51,34,22,10.084033613445378,42.857142857142854,28.57142857142857,18.487394957983195
W00000304,153,17,64,51,21,11.11111111111111,41.830065359477125,33.33333333333333,13.725490196078432
W00000305,130,22,61,33,14,16.923076923076923,46.92307692307692,25.384615384615383,10.76923076923077
W00000306,154,18,71,45,20,11.688311688311687,46.103896103896105,29.22077922077922,12.987012987012985
W00000307,160,12,46,60,42,7.5,28.749999999999996,37.5,26.25
W00000308,119,22,61,27,9,18.487394957983195,51.26050420168067,22.689075630252102,7.563025210084033
W00000309,115,26,54,24,11,22.608695652173914,46.95652173913044,20.869565217391305,9.565217391304348
W00000310,148,16,84,33,15,10.81081081081081,56.75675675675676,22.2972972972973,10.135135135135135
W00000311,113,24,47,36,6,21.238938053097346,41.5929203539823,31.858407079646017,5.3097345132743365
W00000312,154,20,70,42,22,12.987012987012985,45.45454545454545,27.27272727272727,14.285714285714285
W00000313,118,10,50,38,20,8.47457627118644,42.3728813559322,32.20338983050847,16.94915254237288
W00000314,135,14,41,50,30,10.37037037037037,30.37037037037037,37.03703703703704,22.22222222222222
W00000315,126,5,36,47,38,3.968253968253968,28.57142857142857,37.301587301587304,30.158730158730158
W00000316,143,16,60,48,19,11.188811188811188,41.95804195804196,33.56643356643357,13.286713286713287
W00000317,110,60,38,10,2,54.54545454545454,34.54545454545455,9.090909090909092,1.8181818181818181
W00000318,155,79,52,17,7,50.967741935483865,33.5483870967742,10.967741935483872,4.516129032258064
W00000319,107,35,46,15,11,32.71028037383177,42.99065420560748,14.018691588785046,10.2803738317757
