OA,ts0390001,ts0390002,ts0390003,ts0390004,ts0390005,ts0390006,ts0390007,ts0390008,ts0390009,ts0390002_PCT,ts0390003_PCT,ts0390004_PCT,ts0390005_PCT,ts0390006_PCT,ts0390007_PCT,ts0390008_PCT,ts0390009_PCT
E00062043,377,333,14,11,3,13,7,6,17,88.3289124668435,3.7135278514588856,2.9177718832891246,0.7957559681697612,3.4482758620689653,1.8567639257294428,1.5915119363395225,4.509283819628647
E00062044,236,213,14,7,7,2,1,1,7,90.2542372881356,5.932203389830509,2.9661016949152543,2.9661016949152543,0.847457627118644,0.423728813559322,0.423728813559322,2.9661016949152543
E00062045,240,217,7,6,1,7,3,4,9,90.41666666666667,2.9166666666666665,2.5,0.4166666666666667,2.9166666666666665,1.25,1.6666666666666667,3.75
E00062046,154,144,1,0,1,4,3,1,5,93.5064935064935,0.6493506493506493,0,0.6493506493506493,2.5974025974025974,1.948051948051948,0.6493506493506493,3.2467532467532463
E00062047,283,262,9,8,1,7,4,3,5,92.57950530035336,3.180212014134275,2.8268551236749118,0.35335689045936397,2.4734982332155475,1.4134275618374559,1.0600706713780919,1.76678445229682
E00062048,172,160,6,4,2,0,0,0,6,93.02325581395348,3.488372093023256,2.3255813953488373,1.1627906976744187,0,0,0,3.488372093023256
E00062049,257,234,11,6,5,3,0,3,9,91.05058365758755,4.280155642023346,2.3346303501945527,1.9455252918287937,1.1673151750972763,0,1.1673151750972763,3.501945525291829
E00062050,258,219,12,10,2,4,3,1,23,84.88372093023256,4.651162790697675,3.875968992248062,0.7751937984496124,1.550387596899225,1.1627906976744187,0.3875968992248062,8.914728682170542
E00062051,272,246,11,8,3,5,1,4,10,90.44117647058823,4.044117647058823,2.941176470588235,1.1029411764705883,1.8382352941176472,0.3676470588235294,1.4705882352941175,3.6764705882352944
E00062052,355,334,8,6,2,5,3,2,8,94.08450704225352,2.2535211267605635,1.6901408450704223,0.5633802816901409,1.4084507042253522,0.8450704225352111,0.5633802816901409,2.2535211267605635
