OA,ts0290001,ts0290002,ts0290003,ts0290004,ts0290005,ts0290006,ts0290007,ts0290002_PCT,ts0290003_PCT,ts0290004_PCT,ts0290005_PCT,ts0290006_PCT,ts0290007_PCT
E00014675,365,307,58,35,21,1,1,84.10958904109589,15.890410958904111,9.58904109589041,5.7534246575342465,0.273972602739726,0.273972602739726
E00014676,335,261,74,37,27,9,1,77.91044776119404,22.08955223880597,11.044776119402986,8.059701492537313,2.6865671641791042,0.2985074626865672
E00014677,387,312,75,28,28,14,5,80.62015503875969,19.379844961240313,7.235142118863049,7.235142118863049,3.6175710594315245,1.2919896640826873
E00014678,346,281,65,26,26,10,3,81.21387283236994,18.786127167630056,7.514450867052023,7.514450867052023,2.8901734104046244,0.8670520231213872
E00014679,375,313,62,34,23,4,1,83.46666666666667,16.53333333333333,9.066666666666666,6.133333333333333,1.0666666666666667,0.26666666666666666
E00014680,368,298,70,35,22,11,2,80.97826086956522,19.021739130434785,9.510869565217392,5.978260869565218,2.989130434782609,0.5434782608695652
E00014681,346,300,46,23,15,8,0,86.70520231213872,13.294797687861271,6.6473988439306355,4.335260115606936,2.312138728323699,0
E00014682,299,251,48,22,18,8,0,83.94648829431438,16.05351170568562,7.357859531772576,6.0200668896321075,2.6755852842809364,0
E00014683,334,281,53,19,25,9,0,84.13173652694611,15.868263473053892,5.688622754491018,7.48502994011976,2.694610778443114,0
E00014684,313,224,89,41,30,15,3,71.56549520766772,28.434504792332266,13.099041533546327,9.584664536741213,4.792332268370607,0.9584664536741214
E00014686,347,224,123,72,36,12,3,64.55331412103746,35.44668587896253,20.7492795389049,10.37463976945245,3.45821325648415,0.8645533141210375
E00014687,390,295,95,35,37,20,3,75.64102564102564,24.358974358974358,8.974358974358974,9.487179487179487,5.128205128205128,0.7692307692307693
E00014688,367,275,92,43,28,18,3,74.93188010899182,25.068119891008173,11.716621253405995,7.629427792915531,4.904632152588556,0.8174386920980926
E00014689,423,302,121,53,53,14,1,71.39479905437352,28.60520094562648,12.529550827423167,12.529550827423167,3.309692671394799,0.2364066193853428
E00014690,250,206,44,16,15,11,2,82.39999999999999,17.599999999999998,6.4,6,4.3999999999999995,0.8
E00014691,336,239,97,41,34,22,0,71.13095238095238,28.869047619047617,12.202380952380953,10.119047619047619,6.547619047619048,0
E00014692,331,306,25,11,10,4,0,92.44712990936556,7.552870090634441,3.3232628398791544,3.0211480362537766,1.2084592145015105,0
