OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
E00135065,299,54,36,43,21,70,64,11,18.06020066889632,12.040133779264215,14.381270903010032,7.023411371237458,23.411371237458194,21.40468227424749,3.678929765886288
E00135067,238,47,36,33,20,48,46,8,19.747899159663866,15.126050420168067,13.865546218487395,8.403361344537815,20.168067226890756,19.327731092436977,3.361344537815126
E00135068,189,38,21,36,8,45,34,7,20.105820105820104,11.11111111111111,19.047619047619047,4.232804232804233,23.809523809523807,17.989417989417987,3.7037037037037033
E00135069,186,22,28,37,12,45,39,3,11.827956989247312,15.053763440860216,19.892473118279568,6.451612903225806,24.193548387096776,20.967741935483872,1.6129032258064515
E00135070,407,54,45,67,28,95,100,18,13.267813267813267,11.056511056511056,16.461916461916463,6.87960687960688,23.34152334152334,24.57002457002457,4.422604422604422
E00135071,177,31,24,33,16,27,43,3,17.51412429378531,13.559322033898304,18.64406779661017,9.03954802259887,15.254237288135593,24.293785310734464,1.694915254237288
E00135072,84,27,11,6,8,11,20,1,32.142857142857146,13.095238095238097,7.142857142857142,9.523809523809524,13.095238095238097,23.809523809523807,1.1904761904761905
E00135073,252,57,32,33,16,46,55,13,22.61904761904762,12.698412698412698,13.095238095238097,6.349206349206349,18.253968253968253,21.825396825396826,5.158730158730158
E00135074,173,30,23,21,13,43,40,3,17.341040462427745,13.294797687861271,12.138728323699421,7.514450867052023,24.85549132947977,23.121387283236995,1.7341040462427744
E00135075,290,78,33,38,26,56,50,9,26.89655172413793,11.379310344827587,13.10344827586207,8.96551724137931,19.310344827586206,17.24137931034483,3.103448275862069
E00135076,176,51,26,29,10,29,25,6,28.97727272727273,14.772727272727273,16.477272727272727,5.681818181818182,16.477272727272727,14.204545454545455,3.4090909090909087
E00135077,120,16,16,18,11,30,26,3,13.333333333333334,13.333333333333334,15,9.166666666666666,25,21.666666666666668,2.5
E00135078,215,64,28,28,18,34,37,6,29.767441860465116,13.023255813953488,13.023255813953488,8.372093023255815,15.813953488372093,17.209302325581397,2.7906976744186047
E00135079,275,95,21,29,30,42,50,8,34.54545454545455,7.636363636363637,10.545454545454545,10.909090909090908,15.272727272727273,18.181818181818183,2.909090909090909
E00135080,187,50,21,23,22,28,34,9,26.737967914438503,11.229946524064172,12.299465240641712,11.76470588235294,14.973262032085561,18.181818181818183,4.81283422459893
E00135081,172,38,16,24,21,38,28,7,22.093023255813954,9.30232558139535,13.953488372093023,12.209302325581394,22.093023255813954,16.27906976744186,4.069767441860465
E00135082,248,72,28,31,33,29,46,9,29.03225806451613,11.29032258064516,12.5,13.306451612903224,11.693548387096774,18.548387096774192,3.6290322580645165
E00135083,261,71,25,40,39,41,37,8,27.203065134099617,9.578544061302683,15.32567049808429,14.942528735632186,15.708812260536398,14.17624521072797,3.065134099616858
E00135084,215,48,19,34,16,44,46,8,22.325581395348838,8.837209302325581,15.813953488372093,7.441860465116279,20.46511627906977,21.3953488372093,3.7209302325581395
E00135085,224,49,31,42,15,35,46,6,21.875,13.839285714285715,18.75,6.696428571428571,15.625,20.535714285714285,2.6785714285714284
E00135088,220,60,27,36,17,33,38,9,27.27272727272727,12.272727272727273,16.363636363636363,7.727272727272727,15,17.272727272727273,4.090909090909091
E00135089,248,85,18,40,22,31,43,9,34.274193548387096,7.258064516129033,16.129032258064516,8.870967741935484,12.5,17.338709677419356,3.6290322580645165
E00135090,214,69,23,37,21,29,34,1,32.242990654205606,10.74766355140187,17.289719626168225,9.813084112149532,13.551401869158877,15.887850467289718,0.46728971962616817
E00135091,216,71,29,26,23,33,26,8,32.870370370370374,13.425925925925927,12.037037037037036,10.648148148148149,15.277777777777779,12.037037037037036,3.7037037037037033
E00135092,189,54,23,28,19,24,33,8,28.57142857142857,12.16931216931217,14.814814814814813,10.052910052910052,12.698412698412698,17.46031746031746,4.232804232804233
E00135093,233,61,33,42,19,38,35,5,26.180257510729614,14.163090128755366,18.025751072961373,8.15450643776824,16.30901287553648,15.021459227467812,2.1459227467811157
E00135094,159,55,24,22,14,23,17,4,34.59119496855346,15.09433962264151,13.836477987421384,8.80503144654088,14.465408805031446,10.69182389937107,2.515723270440252
E00135095,245,64,37,26,23,42,40,13,26.122448979591837,15.10204081632653,10.612244897959183,9.387755102040817,17.142857142857142,16.3265306122449,5.3061224489795915
E00135096,246,66,20,37,21,43,51,8,26.82926829268293,8.130081300813007,15.040650406504067,8.536585365853659,17.479674796747968,20.73170731707317,3.2520325203252036
E00135097,172,63,20,23,10,25,25,6,36.627906976744185,11.627906976744185,13.372093023255813,5.813953488372093,14.534883720930234,14.534883720930234,3.488372093023256
E00135098,239,52,23,42,23,52,43,4,21.75732217573222,9.623430962343097,17.573221757322173,9.623430962343097,21.75732217573222,17.99163179916318,1.6736401673640167
E00135099,293,54,30,42,24,77,59,7,18.43003412969283,10.238907849829351,14.334470989761092,8.19112627986348,26.27986348122867,20.13651877133106,2.3890784982935154
E00135100,211,43,20,43,17,34,45,9,20.379146919431278,9.47867298578199,20.379146919431278,8.056872037914692,16.113744075829384,21.32701421800948,4.265402843601896
E00135101,208,44,33,39,12,45,29,6,21.153846153846153,15.865384615384615,18.75,5.769230769230769,21.634615384615387,13.942307692307693,2.8846153846153846
E00135103,197,43,19,38,13,32,46,6,21.82741116751269,9.644670050761421,19.289340101522843,6.598984771573605,16.243654822335024,23.3502538071066,3.0456852791878175
E00135104,199,60,14,37,19,26,36,7,30.15075376884422,7.035175879396985,18.592964824120603,9.547738693467336,13.06532663316583,18.090452261306535,3.5175879396984926
E00135105,199,56,16,36,20,25,44,2,28.14070351758794,8.040201005025125,18.090452261306535,10.050251256281408,12.562814070351758,22.110552763819097,1.0050251256281406
E00135106,333,108,44,36,25,51,55,14,32.432432432432435,13.213213213213212,10.81081081081081,7.5075075075075075,15.315315315315313,16.516516516516518,4.2042042042042045
E00135107,265,44,33,41,25,45,75,2,16.60377358490566,12.452830188679245,15.471698113207546,9.433962264150944,16.9811320754717,28.30188679245283,0.7547169811320755
E00135108,178,39,24,34,10,29,33,9,21.910112359550563,13.48314606741573,19.101123595505616,5.617977528089887,16.292134831460675,18.53932584269663,5.056179775280898
E00135109,264,48,31,54,15,57,51,8,18.181818181818183,11.742424242424242,20.454545454545457,5.681818181818182,21.59090909090909,19.318181818181817,3.0303030303030303
E00135110,236,54,28,36,17,50,43,8,22.88135593220339,11.864406779661017,15.254237288135593,7.203389830508475,21.1864406779661,18.220338983050848,3.389830508474576
E00135111,195,68,28,24,16,21,29,9,34.87179487179487,14.358974358974358,12.307692307692308,8.205128205128204,10.76923076923077,14.871794871794872,4.615384615384616
E00135112,206,69,34,31,18,26,17,11,33.49514563106796,16.50485436893204,15.048543689320388,8.737864077669903,12.62135922330097,8.25242718446602,5.339805825242718
E00135113,221,54,28,38,9,44,44,4,24.43438914027149,12.669683257918551,17.194570135746606,4.072398190045249,19.90950226244344,19.90950226244344,1.809954751131222
E00135114,264,83,34,38,21,32,45,11,31.439393939393938,12.878787878787879,14.393939393939394,7.954545454545454,12.121212121212121,17.045454545454543,4.166666666666666
E00135115,179,36,26,32,10,30,39,6,20.11173184357542,14.52513966480447,17.877094972067038,5.58659217877095,16.75977653631285,21.787709497206702,3.35195530726257
E00135116,246,68,34,40,20,33,42,9,27.64227642276423,13.821138211382115,16.260162601626014,8.130081300813007,13.414634146341465,17.073170731707318,3.6585365853658534
E00135117,168,37,19,19,13,34,35,11,22.023809523809522,11.30952380952381,11.30952380952381,7.738095238095238,20.238095238095237,20.833333333333336,6.547619047619048
E00135118,264,83,29,32,20,46,41,13,31.439393939393938,10.984848484848484,12.121212121212121,7.575757575757576,17.424242424242426,15.530303030303031,4.924242424242424
E00135119,263,91,34,24,27,39,40,8,34.60076045627377,12.927756653992395,9.125475285171103,10.26615969581749,14.82889733840304,15.209125475285171,3.041825095057034
E00135120,245,83,26,24,21,41,35,15,33.87755102040816,10.612244897959183,9.795918367346939,8.571428571428571,16.73469387755102,14.285714285714285,6.122448979591836
E00135121,224,67,32,23,23,35,36,8,29.910714285714285,14.285714285714285,10.267857142857142,10.267857142857142,15.625,16.071428571428573,3.571428571428571
E00135122,342,94,45,52,33,61,48,9,27.485380116959064,13.157894736842104,15.204678362573098,9.649122807017543,17.83625730994152,14.035087719298245,2.631578947368421
E00135123,298,58,49,49,33,48,48,13,19.463087248322147,16.44295302013423,16.44295302013423,11.073825503355705,16.10738255033557,16.10738255033557,4.3624161073825505
E00135124,182,38,24,49,7,22,36,6,20.87912087912088,13.186813186813188,26.923076923076923,3.8461538461538463,12.087912087912088,19.78021978021978,3.296703296703297
E00135125,194,29,26,37,12,42,42,6,14.948453608247423,13.402061855670103,19.072164948453608,6.185567010309279,21.649484536082475,21.649484536082475,3.0927835051546393
E00135126,230,45,35,46,23,39,36,6,19.565217391304348,15.217391304347828,20,10,16.956521739130434,15.65217391304348,2.608695652173913
E00135127,209,75,32,25,17,32,20,8,35.88516746411483,15.311004784688995,11.961722488038278,8.133971291866029,15.311004784688995,9.569377990430622,3.827751196172249
E00135128,203,66,27,23,23,23,31,10,32.51231527093596,13.30049261083744,11.330049261083744,11.330049261083744,11.330049261083744,15.270935960591133,4.926108374384237
E00135129,193,73,29,24,16,23,25,3,37.82383419689119,15.025906735751295,12.435233160621761,8.290155440414509,11.917098445595855,12.953367875647666,1.5544041450777202
E00135130,217,85,31,24,15,27,27,8,39.1705069124424,14.285714285714285,11.059907834101383,6.912442396313365,12.442396313364055,12.442396313364055,3.686635944700461
E00135131,190,63,25,25,19,21,31,6,33.1578947368421,13.157894736842104,13.157894736842104,10,11.052631578947368,16.315789473684212,3.1578947368421053
