OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
E00079029,348,322,0,0,2,3,2,7,4,2,2,4,0,92.52873563218391,0,0,0.5747126436781609,0.8620689655172413,0.5747126436781609,2.0114942528735633,1.1494252873563218,0.5747126436781609,0.5747126436781609,1.1494252873563218,0
E00079030,312,281,1,2,0,6,5,6,4,3,1,3,0,90.06410256410257,0.3205128205128205,0.641025641025641,0,1.9230769230769231,1.6025641025641024,1.9230769230769231,1.282051282051282,0.9615384615384616,0.3205128205128205,0.9615384615384616,0
E00079031,371,351,0,2,6,2,2,5,2,1,0,0,0,94.60916442048517,0,0.5390835579514826,1.6172506738544474,0.5390835579514826,0.5390835579514826,1.3477088948787064,0.5390835579514826,0.2695417789757413,0,0,0
E00079032,389,370,0,0,6,2,2,5,3,0,0,0,1,95.11568123393316,0,0,1.5424164524421593,0.5141388174807198,0.5141388174807198,1.2853470437017995,0.7712082262210797,0,0,0,0.2570694087403599
E00079033,326,293,0,0,5,6,4,4,9,3,2,0,0,89.87730061349694,0,0,1.5337423312883436,1.8404907975460123,1.2269938650306749,1.2269938650306749,2.7607361963190185,0.9202453987730062,0.6134969325153374,0,0
E00079073,550,514,1,2,2,9,1,3,13,0,2,0,3,93.45454545454545,0.18181818181818182,0.36363636363636365,0.36363636363636365,1.6363636363636365,0.18181818181818182,0.5454545454545455,2.3636363636363638,0,0.36363636363636365,0,0.5454545454545455
E00079077,299,291,0,1,0,2,2,0,0,0,0,3,0,97.32441471571906,0,0.33444816053511706,0,0.6688963210702341,0.6688963210702341,0,0,0,0,1.0033444816053512,0
E00079078,317,298,0,0,4,1,2,1,3,1,4,3,0,94.00630914826499,0,0,1.2618296529968454,0.31545741324921134,0.6309148264984227,0.31545741324921134,0.9463722397476341,0.31545741324921134,1.2618296529968454,0.9463722397476341,0
E00079080,426,407,0,2,4,4,1,3,5,0,0,0,0,95.53990610328638,0,0.4694835680751174,0.9389671361502347,0.9389671361502347,0.2347417840375587,0.7042253521126761,1.1737089201877933,0,0,0,0
E00079074,138,126,0,2,4,1,0,1,1,3,0,0,0,91.30434782608695,0,1.4492753623188406,2.898550724637681,0.7246376811594203,0,0.7246376811594203,0.7246376811594203,2.1739130434782608,0,0,0
E00079075,371,357,1,1,0,4,1,0,5,0,2,0,0,96.22641509433963,0.2695417789757413,0.2695417789757413,0,1.078167115902965,0.2695417789757413,0,1.3477088948787064,0,0.5390835579514826,0,0
E00079076,302,297,0,0,1,2,0,0,0,2,0,0,0,98.34437086092716,0,0,0.33112582781456956,0.6622516556291391,0,0,0,0.6622516556291391,0,0,0
E00079079,298,291,0,0,0,1,4,0,1,0,1,0,0,97.6510067114094,0,0,0,0.33557046979865773,1.342281879194631,0,0.33557046979865773,0,0.33557046979865773,0,0
E00079294,299,274,0,2,2,3,1,2,9,3,2,1,0,91.63879598662207,0,0.6688963210702341,0.6688963210702341,1.0033444816053512,0.33444816053511706,0.6688963210702341,3.0100334448160537,1.0033444816053512,0.6688963210702341,0.33444816053511706,0
E00079297,221,188,0,1,0,3,0,0,18,8,3,0,0,85.06787330316742,0,0.4524886877828055,0,1.3574660633484164,0,0,8.144796380090497,3.619909502262444,1.3574660633484164,0,0
E00079298,332,291,0,3,6,2,1,3,12,3,2,9,0,87.65060240963855,0,0.9036144578313252,1.8072289156626504,0.6024096385542169,0.30120481927710846,0.9036144578313252,3.614457831325301,0.9036144578313252,0.6024096385542169,2.710843373493976,0
E00079300,293,227,0,2,1,5,1,2,24,8,12,9,2,77.47440273037543,0,0.6825938566552902,0.3412969283276451,1.7064846416382253,0.3412969283276451,0.6825938566552902,8.19112627986348,2.7303754266211606,4.09556313993174,3.0716723549488054,0.6825938566552902
E00079304,333,271,0,0,5,5,4,4,18,6,7,8,5,81.38138138138137,0,0,1.5015015015015014,1.5015015015015014,1.2012012012012012,1.2012012012012012,5.405405405405405,1.8018018018018018,2.1021021021021022,2.4024024024024024,1.5015015015015014
E00079305,234,213,0,3,3,1,0,2,5,0,2,2,3,91.02564102564102,0,1.282051282051282,1.282051282051282,0.4273504273504274,0,0.8547008547008548,2.1367521367521367,0,0.8547008547008548,0.8547008547008548,1.282051282051282
E00079292,294,261,0,0,4,2,4,0,13,3,3,4,0,88.77551020408163,0,0,1.3605442176870748,0.6802721088435374,1.3605442176870748,0,4.421768707482993,1.0204081632653061,1.0204081632653061,1.3605442176870748,0
E00079293,255,214,0,1,0,2,0,4,13,10,4,7,0,83.92156862745098,0,0.39215686274509803,0,0.7843137254901961,0,1.5686274509803921,5.098039215686274,3.9215686274509802,1.5686274509803921,2.7450980392156863,0
E00079295,226,194,0,0,0,2,0,2,14,3,6,3,2,85.84070796460178,0,0,0,0.8849557522123894,0,0.8849557522123894,6.1946902654867255,1.3274336283185841,2.6548672566371683,1.3274336283185841,0.8849557522123894
E00079296,314,261,0,1,3,1,2,5,19,13,5,4,0,83.12101910828027,0,0.3184713375796179,0.9554140127388535,0.3184713375796179,0.6369426751592357,1.5923566878980893,6.050955414012739,4.140127388535031,1.5923566878980893,1.2738853503184715,0
E00079315,236,215,0,0,1,2,0,1,5,3,9,0,0,91.10169491525424,0,0,0.423728813559322,0.847457627118644,0,0.423728813559322,2.11864406779661,1.2711864406779663,3.8135593220338984,0,0
E00079299,313,267,0,1,2,2,1,2,18,3,4,12,1,85.3035143769968,0,0.3194888178913738,0.6389776357827476,0.6389776357827476,0.3194888178913738,0.6389776357827476,5.7507987220447285,0.9584664536741214,1.2779552715654952,3.8338658146964857,0.3194888178913738
E00079301,162,137,0,1,2,1,1,0,12,0,1,5,2,84.5679012345679,0,0.6172839506172839,1.2345679012345678,0.6172839506172839,0.6172839506172839,0,7.4074074074074066,0,0.6172839506172839,3.0864197530864197,1.2345679012345678
E00079302,408,325,0,4,3,2,5,6,30,14,7,8,4,79.65686274509804,0,0.9803921568627451,0.7352941176470588,0.49019607843137253,1.2254901960784315,1.4705882352941175,7.352941176470589,3.431372549019608,1.715686274509804,1.9607843137254901,0.9803921568627451
E00079303,301,238,0,2,2,1,2,4,29,12,1,5,5,79.06976744186046,0,0.6644518272425249,0.6644518272425249,0.33222591362126247,0.6644518272425249,1.3289036544850499,9.634551495016613,3.9867109634551494,0.33222591362126247,1.6611295681063125,1.6611295681063125
E00079306,333,258,0,0,0,1,0,4,35,10,9,12,4,77.47747747747748,0,0,0,0.3003003003003003,0,1.2012012012012012,10.51051051051051,3.003003003003003,2.7027027027027026,3.6036036036036037,1.2012012012012012
