OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00000700,279,70,129,129,129,0,0,0,0,7,7,0,24,24,0,49,49,0,25.089605734767023,46.236559139784944,46.236559139784944,46.236559139784944,0,0,0,0,2.5089605734767026,2.5089605734767026,0,8.60215053763441,8.60215053763441,0,17.562724014336915,17.562724014336915,0
W00000705,232,76,103,103,103,0,0,0,0,4,4,0,29,29,0,20,20,0,32.758620689655174,44.396551724137936,44.396551724137936,44.396551724137936,0,0,0,0,1.7241379310344827,1.7241379310344827,0,12.5,12.5,0,8.620689655172415,8.620689655172415,0
W00000706,189,67,74,72,72,0,2,0,2,12,12,0,17,17,0,19,19,0,35.44973544973545,39.15343915343915,38.095238095238095,38.095238095238095,0,1.0582010582010581,0,1.0582010582010581,6.349206349206349,6.349206349206349,0,8.994708994708994,8.994708994708994,0,10.052910052910052,10.052910052910052,0
W00000707,217,123,50,46,46,0,4,0,4,7,7,0,26,26,0,11,11,0,56.68202764976959,23.04147465437788,21.19815668202765,21.19815668202765,0,1.8433179723502304,0,1.8433179723502304,3.225806451612903,3.225806451612903,0,11.981566820276496,11.981566820276496,0,5.0691244239631335,5.0691244239631335,0
W00000708,228,73,93,93,91,2,0,0,0,4,4,0,38,38,0,20,20,0,32.01754385964912,40.78947368421053,40.78947368421053,39.91228070175439,0.8771929824561403,0,0,0,1.7543859649122806,1.7543859649122806,0,16.666666666666664,16.666666666666664,0,8.771929824561402,8.771929824561402,0
W00000709,198,85,72,72,72,0,0,0,0,4,4,0,25,24,1,12,12,0,42.92929292929293,36.36363636363637,36.36363636363637,36.36363636363637,0,0,0,0,2.0202020202020203,2.0202020202020203,0,12.626262626262626,12.121212121212121,0.5050505050505051,6.0606060606060606,6.0606060606060606,0
W00000779,230,70,87,85,85,0,2,2,0,4,3,1,26,26,0,43,43,0,30.434782608695656,37.826086956521735,36.95652173913043,36.95652173913043,0,0.8695652173913043,0.8695652173913043,0,1.7391304347826086,1.3043478260869565,0.43478260869565216,11.304347826086957,11.304347826086957,0,18.695652173913043,18.695652173913043,0
W00000781,190,71,63,63,63,0,0,0,0,3,3,0,35,35,0,18,18,0,37.368421052631575,33.1578947368421,33.1578947368421,33.1578947368421,0,0,0,0,1.5789473684210527,1.5789473684210527,0,18.421052631578945,18.421052631578945,0,9.473684210526317,9.473684210526317,0
W00000783,218,86,76,76,76,0,0,0,0,11,11,0,36,36,0,9,9,0,39.44954128440367,34.862385321100916,34.862385321100916,34.862385321100916,0,0,0,0,5.045871559633028,5.045871559633028,0,16.51376146788991,16.51376146788991,0,4.128440366972478,4.128440366972478,0
W00000786,251,100,97,95,94,1,2,2,0,8,8,0,31,31,0,15,15,0,39.8406374501992,38.645418326693225,37.84860557768924,37.45019920318725,0.398406374501992,0.796812749003984,0.796812749003984,0,3.187250996015936,3.187250996015936,0,12.350597609561753,12.350597609561753,0,5.9760956175298805,5.9760956175298805,0
W00000788,212,57,96,96,96,0,0,0,0,9,9,0,33,33,0,17,17,0,26.88679245283019,45.28301886792453,45.28301886792453,45.28301886792453,0,0,0,0,4.245283018867925,4.245283018867925,0,15.566037735849056,15.566037735849056,0,8.018867924528301,8.018867924528301,0
W00000789,281,140,77,75,75,0,2,0,2,11,11,0,41,41,0,12,12,0,49.8220640569395,27.402135231316727,26.690391459074732,26.690391459074732,0,0.7117437722419928,0,0.7117437722419928,3.9145907473309607,3.9145907473309607,0,14.590747330960854,14.590747330960854,0,4.270462633451958,4.270462633451958,0
W00000790,232,113,71,71,71,0,0,0,0,1,1,0,31,31,0,16,16,0,48.706896551724135,30.603448275862068,30.603448275862068,30.603448275862068,0,0,0,0,0.43103448275862066,0.43103448275862066,0,13.36206896551724,13.36206896551724,0,6.896551724137931,6.896551724137931,0
W00000791,207,101,55,55,53,2,0,0,0,3,3,0,36,35,1,12,12,0,48.792270531400966,26.570048309178745,26.570048309178745,25.60386473429952,0.966183574879227,0,0,0,1.4492753623188406,1.4492753623188406,0,17.391304347826086,16.908212560386474,0.4830917874396135,5.797101449275362,5.797101449275362,0
W00000780,235,78,120,120,120,0,0,0,0,2,2,0,22,22,0,13,13,0,33.191489361702125,51.06382978723404,51.06382978723404,51.06382978723404,0,0,0,0,0.851063829787234,0.851063829787234,0,9.361702127659575,9.361702127659575,0,5.531914893617021,5.531914893617021,0
W00000782,313,59,176,176,176,0,0,0,0,6,6,0,19,19,0,53,53,0,18.849840255591054,56.23003194888179,56.23003194888179,56.23003194888179,0,0,0,0,1.9169329073482428,1.9169329073482428,0,6.070287539936102,6.070287539936102,0,16.93290734824281,16.93290734824281,0
W00000784,158,53,37,37,37,0,0,0,0,3,3,0,45,45,0,20,20,0,33.54430379746836,23.417721518987342,23.417721518987342,23.417721518987342,0,0,0,0,1.89873417721519,1.89873417721519,0,28.48101265822785,28.48101265822785,0,12.658227848101266,12.658227848101266,0
W00000785,201,66,99,99,99,0,0,0,0,1,1,0,20,20,0,15,15,0,32.83582089552239,49.25373134328358,49.25373134328358,49.25373134328358,0,0,0,0,0.4975124378109453,0.4975124378109453,0,9.950248756218906,9.950248756218906,0,7.462686567164178,7.462686567164178,0
W00000787,213,55,111,111,111,0,0,0,0,8,8,0,23,23,0,16,16,0,25.821596244131456,52.112676056338024,52.112676056338024,52.112676056338024,0,0,0,0,3.755868544600939,3.755868544600939,0,10.7981220657277,10.7981220657277,0,7.511737089201878,7.511737089201878,0
W00000792,205,23,86,86,86,0,0,0,0,2,2,0,21,21,0,73,73,0,11.219512195121952,41.951219512195124,41.951219512195124,41.951219512195124,0,0,0,0,0.975609756097561,0.975609756097561,0,10.24390243902439,10.24390243902439,0,35.609756097560975,35.609756097560975,0
W00000894,261,120,68,68,68,0,0,0,0,17,17,0,39,39,0,17,17,0,45.97701149425287,26.053639846743295,26.053639846743295,26.053639846743295,0,0,0,0,6.513409961685824,6.513409961685824,0,14.942528735632186,14.942528735632186,0,6.513409961685824,6.513409961685824,0
W00000895,210,107,51,51,51,0,0,0,0,8,8,0,27,27,0,17,17,0,50.95238095238095,24.285714285714285,24.285714285714285,24.285714285714285,0,0,0,0,3.8095238095238098,3.8095238095238098,0,12.857142857142856,12.857142857142856,0,8.095238095238095,8.095238095238095,0
W00000896,253,102,92,90,88,2,2,0,2,5,5,0,26,26,0,28,28,0,40.316205533596836,36.36363636363637,35.573122529644266,34.78260869565217,0.7905138339920948,0.7905138339920948,0,0.7905138339920948,1.9762845849802373,1.9762845849802373,0,10.276679841897234,10.276679841897234,0,11.067193675889328,11.067193675889328,0
W00000897,206,66,75,73,73,0,2,0,2,5,5,0,34,34,0,26,26,0,32.038834951456316,36.407766990291265,35.43689320388349,35.43689320388349,0,0.9708737864077669,0,0.9708737864077669,2.4271844660194173,2.4271844660194173,0,16.50485436893204,16.50485436893204,0,12.62135922330097,12.62135922330097,0
