OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
W00000629,218,83,7,17,23,35,43,10,38.07339449541284,3.211009174311927,7.79816513761468,10.550458715596331,16.055045871559635,19.724770642201836,4.587155963302752
W00000630,227,70,25,33,24,23,45,7,30.837004405286343,11.013215859030836,14.537444933920703,10.572687224669604,10.13215859030837,19.823788546255507,3.0837004405286343
W00000631,194,52,23,27,14,25,49,4,26.804123711340207,11.855670103092782,13.917525773195877,7.216494845360824,12.886597938144329,25.257731958762886,2.0618556701030926
W00000632,363,72,33,48,36,68,92,14,19.834710743801654,9.090909090909092,13.223140495867769,9.917355371900827,18.732782369146005,25.344352617079892,3.8567493112947657
W00000633,295,65,41,47,20,49,64,9,22.033898305084744,13.898305084745763,15.932203389830507,6.779661016949152,16.610169491525422,21.694915254237287,3.050847457627119
W00000634,157,47,20,27,7,20,29,7,29.936305732484076,12.738853503184714,17.197452229299362,4.45859872611465,12.738853503184714,18.471337579617835,4.45859872611465
W00000635,247,75,21,32,26,33,53,7,30.364372469635626,8.502024291497975,12.955465587044534,10.526315789473683,13.360323886639677,21.45748987854251,2.834008097165992
W00000636,162,61,23,23,11,18,21,5,37.65432098765432,14.19753086419753,14.19753086419753,6.790123456790123,11.11111111111111,12.962962962962962,3.0864197530864197
W00000637,239,67,29,39,14,32,53,5,28.03347280334728,12.133891213389122,16.317991631799163,5.857740585774058,13.389121338912133,22.17573221757322,2.092050209205021
W00000638,221,39,24,37,8,45,67,1,17.647058823529413,10.85972850678733,16.7420814479638,3.619909502262444,20.361990950226243,30.316742081447963,0.4524886877828055
W00000639,195,35,12,24,13,19,88,4,17.94871794871795,6.153846153846154,12.307692307692308,6.666666666666667,9.7435897435897445,45.12820512820513,2.051282051282051
W00000640,185,24,10,19,15,44,70,3,12.972972972972974,5.405405405405405,10.27027027027027,8.108108108108109,23.783783783783786,37.83783783783784,1.6216216216216217
W00000641,220,20,11,36,9,46,98,0,9.090909090909092,5,16.363636363636363,4.090909090909091,20.909090909090907,44.54545454545455,0
W00000642,171,38,10,28,12,30,49,4,22.22222222222222,5.847953216374268,16.374269005847953,7.017543859649122,17.543859649122805,28.654970760233915,2.3391812865497075
W00000643,265,27,22,26,21,49,110,10,10.18867924528302,8.30188679245283,9.811320754716983,7.9245283018867925,18.49056603773585,41.509433962264154,3.7735849056603774
W00000644,315,48,27,44,20,42,127,7,15.238095238095239,8.571428571428571,13.968253968253968,6.349206349206349,13.333333333333334,40.317460317460316,2.2222222222222223
W00000645,252,40,25,29,22,40,91,5,15.873015873015872,9.920634920634921,11.507936507936508,8.73015873015873,15.873015873015872,36.11111111111111,1.984126984126984
W00000646,320,47,21,47,23,61,114,7,14.6875,6.5625,14.6875,7.187499999999999,19.0625,35.625,2.1875
W00000647,274,45,12,40,12,55,102,8,16.423357664233578,4.37956204379562,14.5985401459854,4.37956204379562,20.072992700729927,37.22627737226277,2.9197080291970803
W00000648,245,70,29,27,10,45,64,0,28.57142857142857,11.83673469387755,11.020408163265307,4.081632653061225,18.367346938775512,26.122448979591837,0
W00000649,302,47,22,33,18,57,117,8,15.562913907284766,7.28476821192053,10.927152317880795,5.960264900662252,18.874172185430464,38.741721854304636,2.6490066225165565
W00000650,200,48,16,28,10,44,48,6,24,8,14.000000000000002,5,22,24,3
W00000651,223,25,10,35,12,37,101,3,11.210762331838566,4.484304932735426,15.695067264573993,5.381165919282512,16.591928251121075,45.2914798206278,1.345291479820628
W00000653,242,39,11,25,13,44,101,9,16.115702479338843,4.545454545454546,10.330578512396695,5.371900826446281,18.181818181818183,41.735537190082646,3.71900826446281
W00000655,191,35,13,30,11,32,64,6,18.32460732984293,6.806282722513089,15.706806282722512,5.7591623036649215,16.75392670157068,33.50785340314136,3.1413612565445024
W00000656,278,34,11,35,22,52,113,11,12.23021582733813,3.9568345323741005,12.589928057553957,7.913669064748201,18.705035971223023,40.647482014388494,3.9568345323741005
W00000657,287,61,23,34,19,53,91,6,21.254355400696863,8.013937282229964,11.846689895470384,6.620209059233449,18.466898954703833,31.70731707317073,2.0905923344947737
W00000658,256,30,20,35,9,35,119,8,11.71875,7.8125,13.671875,3.515625,13.671875,46.484375,3.125
W00000659,278,42,22,36,17,47,109,5,15.107913669064748,7.913669064748201,12.949640287769784,6.115107913669065,16.906474820143885,39.20863309352518,1.7985611510791366
W00000660,293,41,24,38,16,48,120,6,13.993174061433447,8.19112627986348,12.969283276450511,5.460750853242321,16.38225255972696,40.955631399317404,2.04778156996587
W00000661,297,46,17,52,13,32,126,11,15.488215488215488,5.723905723905724,17.50841750841751,4.377104377104377,10.774410774410773,42.42424242424242,3.7037037037037033
W00000662,215,15,10,28,16,40,99,7,6.976744186046512,4.651162790697675,13.023255813953488,7.441860465116279,18.6046511627907,46.04651162790698,3.255813953488372
W00000663,245,43,21,33,23,54,64,7,17.551020408163264,8.571428571428571,13.46938775510204,9.387755102040817,22.040816326530614,26.122448979591837,2.857142857142857
W00000664,229,44,20,25,26,31,73,10,19.213973799126638,8.73362445414847,10.91703056768559,11.353711790393014,13.537117903930133,31.877729257641924,4.366812227074235
W00000665,118,18,13,11,12,16,47,1,15.254237288135593,11.016949152542372,9.322033898305085,10.16949152542373,13.559322033898304,39.83050847457627,0.847457627118644
W00000666,232,31,24,36,26,46,64,5,13.36206896551724,10.344827586206897,15.517241379310345,11.206896551724139,19.82758620689655,27.586206896551722,2.1551724137931036
W00000667,266,53,24,41,16,44,84,4,19.924812030075188,9.022556390977442,15.413533834586465,6.015037593984962,16.541353383458645,31.57894736842105,1.5037593984962405
W00000668,407,31,32,70,16,62,185,11,7.616707616707617,7.862407862407863,17.1990171990172,3.9312039312039313,15.233415233415235,45.45454545454545,2.7027027027027026
W00000669,241,35,31,34,15,43,71,12,14.522821576763487,12.863070539419086,14.107883817427386,6.224066390041494,17.842323651452283,29.460580912863072,4.979253112033195
W00000670,231,47,15,40,12,51,63,3,20.346320346320347,6.493506493506493,17.316017316017316,5.194805194805195,22.07792207792208,27.27272727272727,1.2987012987012987
W00000671,245,93,21,29,16,38,37,11,37.95918367346939,8.571428571428571,11.83673469387755,6.530612244897959,15.510204081632653,15.10204081632653,4.489795918367347
W00000672,241,57,29,47,18,47,38,5,23.651452282157674,12.033195020746888,19.502074688796682,7.468879668049793,19.502074688796682,15.767634854771783,2.0746887966804977
W00000673,341,64,29,65,19,37,119,8,18.7683284457478,8.504398826979472,19.06158357771261,5.571847507331378,10.850439882697946,34.89736070381232,2.346041055718475
W00000674,279,41,31,39,24,43,90,11,14.695340501792115,11.11111111111111,13.978494623655912,8.60215053763441,15.412186379928317,32.25806451612903,3.942652329749104
W00000675,252,44,17,27,16,56,92,0,17.46031746031746,6.746031746031746,10.714285714285714,6.349206349206349,22.22222222222222,36.507936507936506,0
W00000676,271,51,24,37,13,47,94,5,18.81918819188192,8.856088560885608,13.653136531365314,4.797047970479705,17.343173431734318,34.686346863468636,1.8450184501845017
W00000677,253,24,14,33,4,52,116,10,9.486166007905137,5.533596837944664,13.043478260869565,1.5810276679841897,20.55335968379447,45.8498023715415,3.9525691699604746
W00000678,225,42,19,40,10,47,62,5,18.666666666666668,8.444444444444445,17.77777777777778,4.444444444444445,20.88888888888889,27.555555555555557,2.2222222222222223
W00000679,218,33,20,30,20,37,74,4,15.137614678899084,9.174311926605505,13.761467889908257,9.174311926605505,16.972477064220186,33.94495412844037,1.834862385321101
W00000680,265,36,28,45,18,40,94,4,13.584905660377359,10.566037735849058,16.9811320754717,6.7924528301886795,15.09433962264151,35.471698113207545,1.509433962264151
W00000681,217,24,19,28,13,39,84,10,11.059907834101383,8.755760368663594,12.903225806451612,5.990783410138248,17.972350230414747,38.70967741935484,4.6082949308755765
W00000682,179,18,10,20,15,28,85,3,10.05586592178771,5.58659217877095,11.1731843575419,8.379888268156424,15.64245810055866,47.486033519553075,1.675977653631285
W00000683,230,42,15,41,14,37,80,1,18.26086956521739,6.521739130434782,17.82608695652174,6.086956521739131,16.08695652173913,34.78260869565217,0.43478260869565216
W00000684,260,64,21,47,13,49,57,9,24.615384615384617,8.076923076923077,18.076923076923077,5,18.846153846153847,21.923076923076923,3.4615384615384617
W00000685,312,68,53,42,13,55,71,10,21.794871794871796,16.98717948717949,13.461538461538462,4.166666666666666,17.628205128205128,22.756410256410255,3.205128205128205
W00000686,230,42,15,30,10,49,80,4,18.26086956521739,6.521739130434782,13.043478260869565,4.3478260869565215,21.304347826086957,34.78260869565217,1.7391304347826086
W00000687,217,25,15,21,8,44,93,11,11.52073732718894,6.912442396313365,9.67741935483871,3.686635944700461,20.276497695852534,42.857142857142854,5.0691244239631335
W00000688,260,35,24,35,22,35,92,17,13.461538461538462,9.230769230769232,13.461538461538462,8.461538461538462,13.461538461538462,35.38461538461539,6.538461538461539
W00000689,181,31,12,17,6,35,79,1,17.12707182320442,6.629834254143646,9.392265193370166,3.314917127071823,19.337016574585636,43.646408839779006,0.5524861878453038
W00000690,304,26,26,41,18,54,133,6,8.552631578947368,8.552631578947368,13.486842105263158,5.921052631578947,17.763157894736842,43.75,1.9736842105263157
W00000691,194,51,14,20,9,25,68,7,26.288659793814436,7.216494845360824,10.309278350515463,4.639175257731959,12.886597938144329,35.051546391752574,3.608247422680412
W00000692,199,32,22,19,18,32,71,5,16.08040201005025,11.055276381909549,9.547738693467336,9.045226130653267,16.08040201005025,35.678391959798994,2.512562814070352
W00000693,292,32,23,37,10,65,120,5,10.95890410958904,7.876712328767123,12.67123287671233,3.4246575342465753,22.26027397260274,41.0958904109589,1.7123287671232876
W00000694,263,36,27,46,13,49,86,6,13.688212927756654,10.26615969581749,17.490494296577946,4.942965779467681,18.631178707224336,32.69961977186312,2.2813688212927756
W00000695,249,37,30,47,9,48,66,12,14.859437751004014,12.048192771084338,18.87550200803213,3.614457831325301,19.27710843373494,26.506024096385545,4.819277108433735
W00000696,204,52,22,20,19,35,48,8,25.49019607843137,10.784313725490197,9.803921568627452,9.313725490196079,17.15686274509804,23.52941176470588,3.9215686274509802
W00000697,225,30,23,33,19,30,76,14,13.333333333333334,10.222222222222223,14.666666666666666,8.444444444444445,13.333333333333334,33.77777777777778,6.222222222222222
W00000698,261,38,17,24,11,45,121,5,14.559386973180077,6.513409961685824,9.195402298850574,4.21455938697318,17.24137931034483,46.36015325670498,1.9157088122605364
