OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
W00000629,222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,219,218,1,0,0,0,2,0,2,0.45045045045045046,0,0,0,0.45045045045045046,0,0,0,0,0,0,0,0,0,0,98.64864864864865,98.1981981981982,0.45045045045045046,0,0,0,0.9009009009009009,0,0.9009009009009009
W00000630,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,236,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,97.11934156378601,0.411522633744856,0,0,2.4691358024691357,0,0,0
W00000631,215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,208,205,2,0,0,1,6,6,0,0.46511627906976744,0,0,0.46511627906976744,0,0,0,0,0,0,0,0,0,0,0,96.74418604651163,95.34883720930233,0.9302325581395349,0,0,0.46511627906976744,2.7906976744186047,2.7906976744186047,0
W00000632,428,12,0,7,4,0,1,4,0,4,0,0,0,0,0,0,412,404,5,0,0,3,0,0,0,2.803738317757009,0,1.6355140186915886,0.9345794392523363,0,0.23364485981308408,0.9345794392523363,0,0.9345794392523363,0,0,0,0,0,0,96.26168224299066,94.39252336448598,1.1682242990654206,0,0,0.7009345794392523,0,0,0
W00000633,403,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,398,385,8,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0.9925558312655087,0.24813895781637718,0,0.24813895781637718,0.49627791563275436,98.75930521091811,95.53349875930522,1.9851116625310175,0,0,1.240694789081886,0.24813895781637718,0,0.24813895781637718
W00000634,184,6,1,4,1,0,0,1,0,1,0,6,2,3,1,0,170,168,2,0,0,0,1,0,1,3.260869565217391,0.5434782608695652,2.1739130434782608,0.5434782608695652,0,0,0.5434782608695652,0,0.5434782608695652,0,3.260869565217391,1.0869565217391304,1.6304347826086956,0.5434782608695652,0,92.3913043478261,91.30434782608695,1.0869565217391304,0,0,0,0.5434782608695652,0,0.5434782608695652
W00000635,267,1,0,0,0,1,0,0,0,0,0,4,4,0,0,0,262,253,4,0,0,5,0,0,0,0.37453183520599254,0,0,0,0.37453183520599254,0,0,0,0,0,1.4981273408239701,1.4981273408239701,0,0,0,98.12734082397003,94.7565543071161,1.4981273408239701,0,0,1.8726591760299627,0,0,0
W00000636,196,7,3,0,0,1,3,0,0,0,0,0,0,0,0,0,188,182,5,0,0,1,1,0,1,3.571428571428571,1.530612244897959,0,0,0.5102040816326531,1.530612244897959,0,0,0,0,0,0,0,0,0,95.91836734693877,92.85714285714286,2.5510204081632653,0,0,0.5102040816326531,0.5102040816326531,0,0.5102040816326531
W00000637,274,12,0,9,3,0,0,0,0,0,0,1,0,0,0,1,261,260,0,0,0,1,0,0,0,4.37956204379562,0,3.2846715328467155,1.094890510948905,0,0,0,0,0,0,0.36496350364963503,0,0,0,0.36496350364963503,95.25547445255475,94.8905109489051,0,0,0,0.36496350364963503,0,0,0
W00000638,261,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,260,258,2,0,0,0,0,0,0,0.38314176245210724,0,0,0,0,0.38314176245210724,0,0,0,0,0,0,0,0,0,99.61685823754789,98.85057471264368,0.7662835249042145,0,0,0,0,0,0
