OA,ts0650001,ts0650002,ts0650003,ts0650004,ts0650002_PCT,ts0650003_PCT,ts0650004_PCT
W00000629,162,5,126,31,3.0864197530864197,77.77777777777779,19.1358024691358
W00000630,144,4,109,31,2.7777777777777777,75.69444444444444,21.52777777777778
W00000631,124,3,98,23,2.4193548387096775,79.03225806451613,18.548387096774192
W00000632,203,10,158,35,4.926108374384237,77.83251231527095,17.24137931034483
W00000633,157,16,84,57,10.191082802547772,53.503184713375795,36.30573248407643
W00000634,112,10,68,34,8.928571428571429,60.71428571428571,30.357142857142854
W00000635,143,14,107,22,9.79020979020979,74.82517482517483,15.384615384615385
W00000636,119,6,82,31,5.042016806722689,68.90756302521008,26.05042016806723
W00000637,137,5,102,30,3.64963503649635,74.45255474452554,21.897810218978105
W00000638,82,4,64,14,4.878048780487805,78.04878048780488,17.073170731707318
W00000639,76,11,47,18,14.473684210526317,61.8421052631579,23.684210526315788
W00000640,59,12,40,7,20.33898305084746,67.79661016949152,11.864406779661017
W00000641,90,13,67,10,14.444444444444443,74.44444444444444,11.11111111111111
W00000642,88,6,63,19,6.8181818181818175,71.5909090909091,21.59090909090909
W00000643,86,17,58,11,19.767441860465116,67.44186046511628,12.790697674418606
W00000644,126,14,90,22,11.11111111111111,71.42857142857143,17.46031746031746
W00000645,111,6,83,22,5.405405405405405,74.77477477477478,19.81981981981982
W00000646,145,11,112,22,7.586206896551724,77.24137931034483,15.172413793103448
W00000647,118,11,90,17,9.322033898305085,76.27118644067797,14.40677966101695
W00000648,118,14,77,27,11.864406779661017,65.2542372881356,22.88135593220339
W00000649,144,17,110,17,11.805555555555555,76.38888888888889,11.805555555555555
W00000650,88,10,61,17,11.363636363636363,69.31818181818183,19.318181818181817
W00000651,96,7,77,12,7.291666666666667,80.20833333333334,12.5
W00000653,101,16,71,14,15.841584158415841,70.29702970297029,13.861386138613863
W00000655,75,7,52,16,9.333333333333334,69.33333333333334,21.333333333333336
W00000656,133,11,107,15,8.270676691729323,80.45112781954887,11.278195488721805
W00000657,141,21,84,36,14.893617021276595,59.57446808510638,25.53191489361702
W00000658,137,11,106,20,8.02919708029197,77.37226277372264,14.5985401459854
W00000659,139,8,107,24,5.755395683453238,76.97841726618705,17.26618705035971
W00000660,156,13,124,19,8.333333333333332,79.48717948717949,12.179487179487179
W00000661,111,7,86,18,6.306306306306306,77.47747747747748,16.216216216216218
W00000662,103,13,77,13,12.62135922330097,74.75728155339806,12.62135922330097
W00000663,121,10,94,17,8.264462809917356,77.68595041322314,14.049586776859504
W00000664,112,12,85,15,10.714285714285714,75.89285714285714,13.392857142857142
W00000665,46,4,36,6,8.695652173913043,78.26086956521739,13.043478260869565
W00000666,94,11,64,19,11.702127659574469,68.08510638297872,20.212765957446805
W00000667,102,19,58,25,18.627450980392158,56.86274509803921,24.509803921568626
W00000668,166,23,118,25,13.855421686746988,71.08433734939759,15.060240963855422
W00000669,101,12,72,17,11.881188118811881,71.28712871287128,16.831683168316832
W00000670,115,13,76,26,11.304347826086957,66.08695652173913,22.608695652173914
W00000671,152,3,87,62,1.9736842105263157,57.23684210526315,40.78947368421053
W00000672,120,16,68,36,13.333333333333334,56.666666666666664,30
W00000673,182,18,118,46,9.89010989010989,64.83516483516483,25.274725274725274
W00000674,129,13,88,28,10.077519379844961,68.21705426356588,21.705426356589147
W00000675,103,9,82,12,8.737864077669903,79.6116504854369,11.650485436893204
W00000676,133,7,102,24,5.263157894736842,76.69172932330827,18.045112781954884
W00000677,96,12,62,22,12.5,64.58333333333334,22.916666666666664
W00000678,83,10,63,10,12.048192771084338,75.90361445783132,12.048192771084338
W00000679,111,8,86,17,7.207207207207207,77.47747747747748,15.315315315315313
W00000680,122,12,88,22,9.836065573770492,72.1311475409836,18.0327868852459
W00000681,89,10,64,15,11.235955056179774,71.91011235955057,16.853932584269664
W00000682,102,11,68,23,10.784313725490197,66.66666666666666,22.54901960784314
W00000683,99,11,76,12,11.11111111111111,76.76767676767676,12.121212121212121
W00000684,101,9,64,28,8.91089108910891,63.366336633663366,27.722772277227726
W00000685,157,18,103,36,11.464968152866243,65.60509554140127,22.929936305732486
W00000686,117,10,94,13,8.547008547008547,80.34188034188034,11.11111111111111
W00000687,120,11,98,11,9.166666666666666,81.66666666666667,9.166666666666666
W00000688,150,9,124,17,6,82.66666666666667,11.333333333333332
W00000689,62,7,43,12,11.29032258064516,69.35483870967742,19.35483870967742
W00000690,126,13,98,15,10.317460317460316,77.77777777777779,11.904761904761903
W00000691,121,15,86,20,12.396694214876034,71.07438016528926,16.528925619834713
W00000692,92,7,70,15,7.608695652173914,76.08695652173914,16.304347826086957
W00000693,98,21,65,12,21.428571428571427,66.3265306122449,12.244897959183673
W00000694,133,24,86,23,18.045112781954884,64.66165413533834,17.293233082706767
W00000695,107,18,60,29,16.822429906542055,56.074766355140184,27.102803738317753
W00000696,120,5,97,18,4.166666666666666,80.83333333333333,15
W00000697,152,7,134,11,4.605263157894736,88.1578947368421,7.236842105263158
W00000698,138,17,96,25,12.318840579710146,69.56521739130434,18.115942028985508
W00000699,121,14,92,15,11.570247933884298,76.03305785123968,12.396694214876034
W00000700,175,6,131,38,3.428571428571429,74.85714285714286,21.714285714285715
W00000701,162,7,134,21,4.320987654320987,82.71604938271605,12.962962962962962
W00000702,199,14,164,21,7.035175879396985,82.41206030150754,10.552763819095476
W00000703,154,10,122,22,6.493506493506493,79.22077922077922,14.285714285714285
W00000704,104,1,93,10,0.9615384615384616,89.42307692307693,9.615384615384617
W00000705,98,12,64,22,12.244897959183673,65.3061224489796,22.448979591836736
W00000706,104,8,77,19,7.6923076923076925,74.03846153846155,18.269230769230766
W00000707,103,9,56,38,8.737864077669903,54.36893203883495,36.89320388349515
W00000708,111,17,70,24,15.315315315315313,63.06306306306306,21.62162162162162
W00000709,103,11,77,15,10.679611650485436,74.75728155339806,14.563106796116504
W00000710,94,14,62,18,14.893617021276595,65.95744680851064,19.148936170212767
W00000711,123,6,103,14,4.878048780487805,83.73983739837398,11.38211382113821
W00000712,111,10,84,17,9.00900900900901,75.67567567567568,15.315315315315313
W00000713,95,7,66,22,7.368421052631578,69.47368421052632,23.157894736842106
W00000714,84,18,55,11,21.428571428571427,65.47619047619048,13.095238095238097
W00000715,135,16,93,26,11.851851851851853,68.88888888888889,19.25925925925926
W00000716,153,17,104,32,11.11111111111111,67.97385620915033,20.915032679738562
W00000717,143,12,119,12,8.391608391608392,83.21678321678321,8.391608391608392
W00000718,104,7,75,22,6.730769230769231,72.11538461538461,21.153846153846153
W00000719,103,12,85,6,11.650485436893204,82.52427184466019,5.825242718446602
W00000720,153,9,130,14,5.88235294117647,84.9673202614379,9.15032679738562
W00000721,125,5,106,14,4,84.8,11.200000000000001
W00000722,139,15,106,18,10.79136690647482,76.2589928057554,12.949640287769784
W00000723,151,7,133,11,4.635761589403973,88.0794701986755,7.28476821192053
W00000724,126,9,110,7,7.142857142857142,87.3015873015873,5.555555555555555
W00000725,141,16,116,9,11.347517730496454,82.26950354609929,6.382978723404255
W00000726,129,6,95,28,4.651162790697675,73.64341085271317,21.705426356589147
W00000727,162,12,132,18,7.4074074074074066,81.48148148148148,11.11111111111111
W00000728,121,19,91,11,15.702479338842975,75.20661157024794,9.090909090909092
W00000729,155,24,93,38,15.483870967741936,60,24.516129032258064
W00000730,86,6,63,17,6.976744186046512,73.25581395348837,19.767441860465116
W00000731,115,17,82,16,14.782608695652174,71.30434782608695,13.91304347826087
W00000732,85,13,56,16,15.294117647058824,65.88235294117646,18.823529411764707
W00000733,127,4,105,18,3.149606299212598,82.67716535433071,14.173228346456693
W00000734,110,13,83,14,11.818181818181818,75.45454545454545,12.727272727272727
W00000735,103,11,71,21,10.679611650485436,68.93203883495146,20.388349514563107
W00000736,136,10,98,28,7.352941176470589,72.05882352941177,20.588235294117645
W00000737,130,11,94,25,8.461538461538462,72.3076923076923,19.230769230769234
W00000738,95,16,56,23,16.842105263157894,58.94736842105262,24.210526315789473
W00000739,61,5,43,13,8.19672131147541,70.49180327868852,21.311475409836063
W00000740,125,12,83,30,9.6,66.4,24
W00000741,144,15,112,17,10.416666666666668,77.77777777777779,11.805555555555555
W00000742,100,12,70,18,12,70,18
W00000743,99,14,70,15,14.14141414141414,70.70707070707071,15.151515151515152
W00000744,97,8,61,28,8.24742268041237,62.88659793814433,28.865979381443296
W00000745,109,15,84,10,13.761467889908257,77.06422018348624,9.174311926605505
W00000746,131,16,103,12,12.213740458015266,78.62595419847328,9.16030534351145
W00000747,99,17,59,23,17.17171717171717,59.59595959595959,23.232323232323232
W00000748,220,20,167,33,9.090909090909092,75.9090909090909,15
W00000749,150,18,81,51,12,54,34
W00000750,95,11,61,23,11.578947368421053,64.21052631578948,24.210526315789473
W00000752,142,8,118,16,5.633802816901409,83.09859154929578,11.267605633802818
W00000754,125,9,92,24,7.199999999999999,73.6,19.2
W00000756,129,11,104,14,8.527131782945736,80.62015503875969,10.852713178294573
W00000757,133,8,102,23,6.015037593984962,76.69172932330827,17.293233082706767
W00000758,153,15,119,19,9.803921568627452,77.77777777777779,12.418300653594772
W00000759,180,6,157,17,3.3333333333333335,87.22222222222223,9.444444444444445
W00000760,142,10,117,15,7.042253521126761,82.3943661971831,10.56338028169014
