OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
E00151961,397,236,91,60,1,0,4,3,0,1,0,0,0,0,1,0,4,0,5,0,59.44584382871536,22.921914357682617,15.113350125944585,0.2518891687657431,0,1.0075566750629723,0.7556675062972292,0,0.2518891687657431,0,0,0,0,0.2518891687657431,0,1.0075566750629723,0,1.2594458438287155,0
E00151962,372,215,71,66,1,0,5,3,1,0,0,0,0,1,0,0,11,3,11,3,57.795698924731184,19.086021505376344,17.741935483870968,0.2688172043010753,0,1.3440860215053763,0.8064516129032258,0.2688172043010753,0,0,0,0,0.2688172043010753,0,0,2.956989247311828,0.8064516129032258,2.956989247311828,0.8064516129032258
E00151963,210,109,61,25,2,0,3,0,3,0,0,0,0,0,0,0,10,0,10,0,51.90476190476191,29.04761904761905,11.904761904761903,0.9523809523809524,0,1.4285714285714286,0,1.4285714285714286,0,0,0,0,0,0,0,4.761904761904762,0,4.761904761904762,0
E00151964,367,167,51,82,1,0,0,0,0,0,0,0,0,0,2,0,59,5,61,5,45.50408719346049,13.896457765667575,22.3433242506812,0.2724795640326975,0,0,0,0,0,0,0,0,0,0.544959128065395,0,16.076294277929154,1.3623978201634876,16.62125340599455,1.3623978201634876
E00151965,198,80,59,43,1,0,2,1,0,0,0,0,0,1,0,0,12,1,12,1,40.4040404040404,29.797979797979796,21.71717171717172,0.5050505050505051,0,1.0101010101010102,0.5050505050505051,0,0,0,0,0,0.5050505050505051,0,0,6.0606060606060606,0.5050505050505051,6.0606060606060606,0.5050505050505051
E00151967,517,258,110,101,0,0,3,2,1,0,0,0,0,0,1,0,43,1,44,1,49.90328820116054,21.27659574468085,19.535783365570598,0,0,0.5802707930367506,0.3868471953578337,0.19342359767891684,0,0,0,0,0,0.19342359767891684,0,8.317214700193423,0.19342359767891684,8.51063829787234,0.19342359767891684
E00151968,262,142,59,49,1,0,3,1,1,0,1,0,0,0,1,0,6,1,7,1,54.19847328244275,22.519083969465647,18.702290076335878,0.38167938931297707,0,1.1450381679389312,0.38167938931297707,0.38167938931297707,0,0.38167938931297707,0,0,0,0.38167938931297707,0,2.2900763358778624,0.38167938931297707,2.6717557251908395,0.38167938931297707
E00151971,279,133,64,52,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,47.67025089605735,22.939068100358423,18.63799283154122,0,0,0,0,0,0,0,0,0,0,0,0,10.75268817204301,0,10.75268817204301,0
E00151972,182,124,22,21,0,1,1,1,0,0,0,0,0,0,0,0,11,2,11,2,68.13186813186813,12.087912087912088,11.538461538461538,0,0.5494505494505495,0.5494505494505495,0.5494505494505495,0,0,0,0,0,0,0,0,6.043956043956044,1.098901098901099,6.043956043956044,1.098901098901099
E00151973,299,191,56,46,0,1,3,2,0,1,0,0,0,0,0,0,2,0,2,0,63.87959866220736,18.729096989966553,15.384615384615385,0,0.33444816053511706,1.0033444816053512,0.6688963210702341,0,0.33444816053511706,0,0,0,0,0,0,0.6688963210702341,0,0.6688963210702341,0
E00151974,421,225,103,70,1,0,0,0,0,0,0,0,0,0,4,5,12,1,16,6,53.44418052256532,24.46555819477435,16.6270783847981,0.23752969121140144,0,0,0,0,0,0,0,0,0,0.9501187648456058,1.187648456057007,2.8503562945368173,0.23752969121140144,3.800475059382423,1.4251781472684086
E00151975,245,133,55,44,0,0,0,0,0,0,0,0,0,0,1,1,6,5,7,6,54.285714285714285,22.448979591836736,17.959183673469386,0,0,0,0,0,0,0,0,0,0,0.40816326530612246,0.40816326530612246,2.4489795918367347,2.0408163265306123,2.857142857142857,2.4489795918367347
E00151976,204,114,54,26,5,0,3,0,2,0,0,0,0,1,2,0,0,0,2,0,55.88235294117647,26.47058823529412,12.745098039215685,2.450980392156863,0,1.4705882352941175,0,0.9803921568627451,0,0,0,0,0.49019607843137253,0.9803921568627451,0,0,0,0.9803921568627451,0
E00151977,244,129,57,50,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,52.86885245901639,23.36065573770492,20.491803278688526,0,0,0,0,0,0,0,0,0,0,0,0,2.0491803278688523,1.2295081967213115,2.0491803278688523,1.2295081967213115
E00151978,240,137,49,44,0,0,1,0,1,0,0,0,0,0,1,0,4,4,5,4,57.08333333333333,20.416666666666668,18.333333333333332,0,0,0.4166666666666667,0,0.4166666666666667,0,0,0,0,0,0.4166666666666667,0,1.6666666666666667,1.6666666666666667,2.083333333333333,1.6666666666666667
E00151979,362,195,51,76,2,3,2,1,1,0,0,0,0,0,1,0,28,4,29,4,53.86740331491713,14.088397790055248,20.994475138121548,0.5524861878453038,0.8287292817679558,0.5524861878453038,0.2762430939226519,0.2762430939226519,0,0,0,0,0,0.2762430939226519,0,7.734806629834254,1.1049723756906076,8.011049723756907,1.1049723756906076
E00151980,279,156,50,41,0,1,1,1,0,0,0,0,0,0,0,0,25,5,25,5,55.91397849462365,17.921146953405017,14.695340501792115,0,0.35842293906810035,0.35842293906810035,0.35842293906810035,0,0,0,0,0,0,0,0,8.960573476702509,1.7921146953405016,8.960573476702509,1.7921146953405016
E00151981,240,127,59,46,1,2,1,1,0,0,0,0,0,0,0,0,2,2,2,2,52.916666666666664,24.583333333333332,19.166666666666668,0.4166666666666667,0.8333333333333334,0.4166666666666667,0.4166666666666667,0,0,0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
E00151982,259,138,62,49,0,1,3,3,0,0,0,0,0,0,0,0,6,0,6,0,53.28185328185329,23.93822393822394,18.91891891891892,0,0.3861003861003861,1.1583011583011582,1.1583011583011582,0,0,0,0,0,0,0,0,2.3166023166023164,0,2.3166023166023164,0
E00151983,245,99,83,47,0,1,4,3,0,1,0,0,0,0,2,0,9,0,11,0,40.40816326530612,33.87755102040816,19.183673469387756,0,0.40816326530612246,1.6326530612244898,1.2244897959183674,0,0.40816326530612246,0,0,0,0,0.8163265306122449,0,3.6734693877551026,0,4.489795918367347,0
E00151984,273,177,36,48,0,0,4,2,2,0,0,0,0,0,0,0,7,1,7,1,64.83516483516483,13.186813186813188,17.582417582417584,0,0,1.465201465201465,0.7326007326007326,0.7326007326007326,0,0,0,0,0,0,0,2.564102564102564,0.3663003663003663,2.564102564102564,0.3663003663003663
E00151985,356,161,69,102,1,0,4,1,3,0,0,0,0,0,0,0,13,6,13,6,45.2247191011236,19.382022471910112,28.651685393258425,0.2808988764044944,0,1.1235955056179776,0.2808988764044944,0.8426966292134831,0,0,0,0,0,0,0,3.651685393258427,1.6853932584269662,3.651685393258427,1.6853932584269662
E00151986,222,102,48,53,3,0,0,0,0,0,0,0,0,0,0,2,12,2,12,4,45.94594594594595,21.62162162162162,23.873873873873876,1.3513513513513513,0,0,0,0,0,0,0,0,0,0,0.9009009009009009,5.405405405405405,0.9009009009009009,5.405405405405405,1.8018018018018018
E00151987,282,143,91,36,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,3,50.70921985815603,32.269503546099294,12.76595744680851,0,0,0,0,0,0,0,0,0,0,0,0,3.1914893617021276,1.0638297872340425,3.1914893617021276,1.0638297872340425
E00151988,251,125,66,35,1,6,3,2,0,0,0,1,0,0,0,0,10,5,10,5,49.800796812749006,26.294820717131472,13.94422310756972,0.398406374501992,2.3904382470119523,1.1952191235059761,0.796812749003984,0,0,0,0.398406374501992,0,0,0,0,3.9840637450199203,1.9920318725099602,3.9840637450199203,1.9920318725099602
E00151989,277,136,78,50,0,0,0,0,0,0,0,0,0,0,1,0,11,1,12,1,49.09747292418773,28.158844765342963,18.050541516245488,0,0,0,0,0,0,0,0,0,0,0.36101083032490977,0,3.9711191335740073,0.36101083032490977,4.332129963898916,0.36101083032490977
E00151990,379,215,49,74,4,0,1,0,0,0,0,0,0,1,0,0,32,4,32,4,56.72823218997362,12.928759894459102,19.525065963060687,1.0554089709762533,0,0.2638522427440633,0,0,0,0,0,0,0.2638522427440633,0,0,8.443271767810026,1.0554089709762533,8.443271767810026,1.0554089709762533
E00151991,313,155,95,49,0,0,1,0,0,1,0,0,0,0,0,0,13,0,13,0,49.52076677316294,30.35143769968051,15.654952076677317,0,0,0.3194888178913738,0,0,0.3194888178913738,0,0,0,0,0,0,4.15335463258786,0,4.15335463258786,0
E00151992,307,175,69,52,0,0,3,1,2,0,0,0,0,0,1,1,4,2,5,3,57.00325732899023,22.475570032573287,16.938110749185668,0,0,0.9771986970684038,0.32573289902280134,0.6514657980456027,0,0,0,0,0,0.32573289902280134,0.32573289902280134,1.3029315960912053,0.6514657980456027,1.6286644951140066,0.9771986970684038
E00151993,258,126,60,35,0,0,7,0,3,0,0,0,0,4,0,0,29,1,29,1,48.837209302325576,23.25581395348837,13.565891472868216,0,0,2.7131782945736433,0,1.1627906976744187,0,0,0,0,1.550387596899225,0,0,11.24031007751938,0.3875968992248062,11.24031007751938,0.3875968992248062
E00151994,322,185,85,42,0,0,4,3,0,0,0,0,0,1,0,0,6,0,6,0,57.453416149068325,26.39751552795031,13.043478260869565,0,0,1.2422360248447204,0.9316770186335404,0,0,0,0,0,0.3105590062111801,0,0,1.8633540372670807,0,1.8633540372670807,0
E00151995,310,172,54,60,0,0,0,0,0,0,0,0,0,0,1,0,22,1,23,1,55.483870967741936,17.419354838709676,19.35483870967742,0,0,0,0,0,0,0,0,0,0,0.3225806451612903,0,7.096774193548387,0.3225806451612903,7.419354838709677,0.3225806451612903
E00151996,314,164,46,81,2,0,1,0,1,0,0,0,0,0,1,0,19,0,20,0,52.22929936305732,14.64968152866242,25.796178343949045,0.6369426751592357,0,0.3184713375796179,0,0.3184713375796179,0,0,0,0,0,0.3184713375796179,0,6.050955414012739,0,6.369426751592357,0
E00151997,402,176,128,71,0,0,3,3,0,0,0,0,0,0,0,0,20,4,20,4,43.78109452736319,31.8407960199005,17.66169154228856,0,0,0.7462686567164178,0.7462686567164178,0,0,0,0,0,0,0,0,4.975124378109453,0.9950248756218906,4.975124378109453,0.9950248756218906
E00151998,387,211,42,89,0,0,5,2,3,0,0,0,0,0,0,0,36,4,36,4,54.52196382428941,10.852713178294573,22.997416020671835,0,0,1.2919896640826873,0.516795865633075,0.7751937984496124,0,0,0,0,0,0,0,9.30232558139535,1.03359173126615,9.30232558139535,1.03359173126615
E00151999,454,252,114,66,1,0,1,1,0,0,0,0,0,0,1,0,17,2,18,2,55.50660792951542,25.11013215859031,14.537444933920703,0.22026431718061676,0,0.22026431718061676,0.22026431718061676,0,0,0,0,0,0,0.22026431718061676,0,3.7444933920704844,0.4405286343612335,3.9647577092511015,0.4405286343612335
E00152000,389,230,68,54,1,1,1,0,0,0,0,0,0,1,0,0,34,0,34,0,59.12596401028277,17.480719794344473,13.881748071979436,0.2570694087403599,0.2570694087403599,0.2570694087403599,0,0,0,0,0,0,0.2570694087403599,0,0,8.740359897172237,0,8.740359897172237,0
E00152001,362,192,76,73,3,2,2,0,0,0,2,0,0,0,1,0,11,2,12,2,53.03867403314917,20.994475138121548,20.165745856353592,0.8287292817679558,0.5524861878453038,0.5524861878453038,0,0,0,0.5524861878453038,0,0,0,0.2762430939226519,0,3.0386740331491713,0.5524861878453038,3.314917127071823,0.5524861878453038
E00152002,400,209,86,77,0,0,3,0,0,1,1,0,0,1,1,0,17,7,18,7,52.25,21.5,19.25,0,0,0.75,0,0,0.25,0.25,0,0,0.25,0.25,0,4.25,1.7500000000000002,4.5,1.7500000000000002
E00152003,263,126,80,42,0,1,4,2,0,0,0,0,0,2,3,0,7,0,10,0,47.90874524714829,30.418250950570343,15.96958174904943,0,0.38022813688212925,1.520912547528517,0.7604562737642585,0,0,0,0,0,0.7604562737642585,1.1406844106463878,0,2.6615969581749046,0,3.802281368821293,0
E00152005,286,147,73,58,0,0,1,1,0,0,0,0,0,0,0,0,6,1,6,1,51.39860139860139,25.524475524475527,20.27972027972028,0,0,0.34965034965034963,0.34965034965034963,0,0,0,0,0,0,0,0,2.097902097902098,0.34965034965034963,2.097902097902098,0.34965034965034963
E00152006,283,163,55,46,0,0,1,0,0,1,0,0,0,0,1,0,9,8,10,8,57.59717314487632,19.434628975265017,16.25441696113074,0,0,0.35335689045936397,0,0,0.35335689045936397,0,0,0,0,0.35335689045936397,0,3.180212014134275,2.8268551236749118,3.53356890459364,2.8268551236749118
E00152007,332,190,68,58,1,0,2,1,0,1,0,0,0,0,5,0,7,1,12,1,57.22891566265061,20.481927710843372,17.46987951807229,0.30120481927710846,0,0.6024096385542169,0.30120481927710846,0,0.30120481927710846,0,0,0,0,1.5060240963855422,0,2.108433734939759,0.30120481927710846,3.614457831325301,0.30120481927710846
E00152008,341,179,85,54,0,0,1,0,1,0,0,0,0,0,0,0,22,0,22,0,52.49266862170088,24.926686217008797,15.835777126099707,0,0,0.2932551319648094,0,0.2932551319648094,0,0,0,0,0,0,0,6.451612903225806,0,6.451612903225806,0
E00152009,327,141,85,68,3,0,2,0,0,0,0,0,0,2,0,0,24,4,24,4,43.11926605504588,25.993883792048926,20.795107033639145,0.9174311926605505,0,0.6116207951070336,0,0,0,0,0,0,0.6116207951070336,0,0,7.339449541284404,1.2232415902140672,7.339449541284404,1.2232415902140672
E00152010,308,180,78,39,0,0,3,1,1,0,1,0,0,0,0,0,7,1,7,1,58.44155844155844,25.324675324675322,12.662337662337661,0,0,0.974025974025974,0.3246753246753247,0.3246753246753247,0,0.3246753246753247,0,0,0,0,0,2.272727272727273,0.3246753246753247,2.272727272727273,0.3246753246753247
E00152011,331,204,58,53,2,2,7,2,3,1,0,0,0,1,1,0,3,1,4,1,61.631419939577036,17.522658610271904,16.012084592145015,0.6042296072507553,0.6042296072507553,2.1148036253776437,0.6042296072507553,0.906344410876133,0.3021148036253776,0,0,0,0.3021148036253776,0.3021148036253776,0,0.906344410876133,0.3021148036253776,1.2084592145015105,0.3021148036253776
E00152012,281,136,61,57,1,0,1,0,1,0,0,0,0,0,0,0,24,1,24,1,48.39857651245551,21.70818505338078,20.284697508896798,0.3558718861209964,0,0.3558718861209964,0,0.3558718861209964,0,0,0,0,0,0,0,8.540925266903916,0.3558718861209964,8.540925266903916,0.3558718861209964
E00152013,508,275,95,85,1,0,6,3,1,1,0,0,0,1,6,0,34,6,40,6,54.13385826771654,18.700787401574804,16.73228346456693,0.19685039370078738,0,1.1811023622047243,0.5905511811023622,0.19685039370078738,0.19685039370078738,0,0,0,0.19685039370078738,1.1811023622047243,0,6.692913385826772,1.1811023622047243,7.874015748031496,1.1811023622047243
E00152014,500,305,96,74,1,0,5,2,3,0,0,0,0,0,1,0,18,0,19,0,61,19.2,14.799999999999999,0.2,0,1,0.4,0.6,0,0,0,0,0,0.2,0,3.5999999999999996,0,3.8,0
E00152015,329,174,76,57,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,52.88753799392097,23.10030395136778,17.325227963525837,0,0,0,0,0,0,0,0,0,0,0,0,6.68693009118541,0,6.68693009118541,0
E00152016,207,106,66,30,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,51.20772946859904,31.88405797101449,14.492753623188406,0.4830917874396135,0,0,0,0,0,0,0,0,0,0,0,1.932367149758454,0,1.932367149758454,0
E00152017,336,175,81,64,0,0,0,0,0,0,0,0,0,0,3,0,11,2,14,2,52.083333333333336,24.107142857142858,19.047619047619047,0,0,0,0,0,0,0,0,0,0,0.8928571428571428,0,3.273809523809524,0.5952380952380952,4.166666666666666,0.5952380952380952
E00152018,290,157,70,50,4,0,2,0,1,0,0,0,0,1,0,0,6,1,6,1,54.137931034482754,24.137931034482758,17.24137931034483,1.3793103448275863,0,0.6896551724137931,0,0.3448275862068966,0,0,0,0,0.3448275862068966,0,0,2.0689655172413794,0.3448275862068966,2.0689655172413794,0.3448275862068966
E00152019,341,173,57,92,0,0,1,1,0,0,0,0,0,0,2,0,16,0,18,0,50.733137829912025,16.715542521994134,26.97947214076246,0,0,0.2932551319648094,0.2932551319648094,0,0,0,0,0,0,0.5865102639296188,0,4.69208211143695,0,5.278592375366569,0
