OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00000317,257,204,34,34,34,0,0,0,0,2,2,0,12,12,0,5,5,0,79.37743190661479,13.229571984435799,13.229571984435799,13.229571984435799,0,0,0,0,0.7782101167315175,0.7782101167315175,0,4.669260700389105,4.669260700389105,0,1.9455252918287937,1.9455252918287937,0
W00000318,349,280,37,37,36,1,0,0,0,4,4,0,23,23,0,5,5,0,80.22922636103151,10.601719197707736,10.601719197707736,10.315186246418339,0.28653295128939826,0,0,0,1.146131805157593,1.146131805157593,0,6.59025787965616,6.59025787965616,0,1.4326647564469914,1.4326647564469914,0
W00000319,251,204,27,27,27,0,0,0,0,1,1,0,15,15,0,4,4,0,81.27490039840637,10.756972111553784,10.756972111553784,10.756972111553784,0,0,0,0,0.398406374501992,0.398406374501992,0,5.9760956175298805,5.9760956175298805,0,1.593625498007968,1.593625498007968,0
W00010651,228,186,23,23,21,2,0,0,0,1,1,0,16,16,0,2,2,0,81.57894736842105,10.087719298245613,10.087719298245613,9.210526315789473,0.8771929824561403,0,0,0,0.43859649122807015,0.43859649122807015,0,7.017543859649122,7.017543859649122,0,0.8771929824561403,0.8771929824561403,0
W00010660,81,48,20,20,20,0,0,0,0,0,0,0,10,10,0,3,3,0,59.25925925925925,24.691358024691358,24.691358024691358,24.691358024691358,0,0,0,0,0,0,0,12.345679012345679,12.345679012345679,0,3.7037037037037033,3.7037037037037033,0
W00010693,739,699,13,13,13,0,0,0,0,4,3,1,17,17,0,6,6,0,94.5872801082544,1.7591339648173208,1.7591339648173208,1.7591339648173208,0,0,0,0,0.5412719891745602,0.40595399188092013,0.13531799729364005,2.3004059539918806,2.3004059539918806,0,0.8119079837618403,0.8119079837618403,0
W00000362,324,169,105,103,103,0,2,2,0,0,0,0,24,24,0,26,26,0,52.160493827160494,32.407407407407405,31.790123456790127,31.790123456790127,0,0.6172839506172839,0.6172839506172839,0,0,0,0,7.4074074074074066,7.4074074074074066,0,8.024691358024691,8.024691358024691,0
W00000395,343,221,80,80,80,0,0,0,0,6,6,0,20,20,0,16,16,0,64.43148688046647,23.323615160349853,23.323615160349853,23.323615160349853,0,0,0,0,1.749271137026239,1.749271137026239,0,5.830903790087463,5.830903790087463,0,4.664723032069971,4.664723032069971,0
W00010046,344,243,71,71,71,0,0,0,0,1,1,0,23,23,0,6,6,0,70.63953488372093,20.63953488372093,20.63953488372093,20.63953488372093,0,0,0,0,0.29069767441860467,0.29069767441860467,0,6.686046511627906,6.686046511627906,0,1.744186046511628,1.744186046511628,0
W00010048,169,146,14,14,14,0,0,0,0,0,0,0,7,7,0,2,2,0,86.3905325443787,8.284023668639055,8.284023668639055,8.284023668639055,0,0,0,0,0,0,0,4.142011834319527,4.142011834319527,0,1.183431952662722,1.183431952662722,0
