OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
W00000228,113,7,1,3,7,9,2,11,0,39,34,6.1946902654867255,0.8849557522123894,2.6548672566371683,6.1946902654867255,7.964601769911504,1.7699115044247788,9.734513274336283,0,34.51327433628318,30.08849557522124
W00000229,165,1,6,1,13,11,1,14,10,52,56,0.6060606060606061,3.6363636363636362,0.6060606060606061,7.878787878787878,6.666666666666667,0.6060606060606061,8.484848484848486,6.0606060606060606,31.515151515151512,33.939393939393945
W00000230,128,3,1,6,15,8,4,10,0,47,34,2.34375,0.78125,4.6875,11.71875,6.25,3.125,7.8125,0,36.71875,26.5625
W00000231,77,15,1,5,5,4,0,1,5,28,13,19.480519480519483,1.2987012987012987,6.493506493506493,6.493506493506493,5.194805194805195,0,1.2987012987012987,6.493506493506493,36.36363636363637,16.883116883116884
W00000232,94,17,1,10,8,1,0,3,10,25,19,18.085106382978726,1.0638297872340425,10.638297872340425,8.51063829787234,1.0638297872340425,0,3.1914893617021276,10.638297872340425,26.595744680851062,20.212765957446805
W00000233,71,7,1,5,3,0,0,9,7,29,10,9.859154929577464,1.4084507042253522,7.042253521126761,4.225352112676056,0,0,12.676056338028168,9.859154929577464,40.845070422535215,14.084507042253522
W00000234,61,10,0,2,5,3,0,2,10,21,8,16.39344262295082,0,3.278688524590164,8.19672131147541,4.918032786885246,0,3.278688524590164,16.39344262295082,34.42622950819672,13.114754098360656
W00000235,166,7,8,7,22,8,0,8,9,74,23,4.216867469879518,4.819277108433735,4.216867469879518,13.253012048192772,4.819277108433735,0,4.819277108433735,5.421686746987952,44.57831325301205,13.855421686746988
W00000236,162,9,19,11,14,9,12,3,6,61,18,5.555555555555555,11.728395061728394,6.790123456790123,8.641975308641975,5.555555555555555,7.4074074074074066,1.8518518518518516,3.7037037037037033,37.65432098765432,11.11111111111111
W00000237,130,11,19,16,14,7,9,2,5,21,26,8.461538461538462,14.615384615384617,12.307692307692308,10.76923076923077,5.384615384615385,6.923076923076923,1.5384615384615385,3.8461538461538463,16.153846153846153,20
W00000238,134,15,18,14,12,13,13,2,2,24,21,11.194029850746269,13.432835820895523,10.44776119402985,8.955223880597014,9.701492537313433,9.701492537313433,1.4925373134328357,1.4925373134328357,17.91044776119403,15.671641791044777
W00000239,108,11,19,3,12,6,10,3,3,27,14,10.185185185185185,17.59259259259259,2.7777777777777777,11.11111111111111,5.555555555555555,9.25925925925926,2.7777777777777777,2.7777777777777777,25,12.962962962962962
W00000240,71,3,19,4,16,5,6,0,3,8,7,4.225352112676056,26.76056338028169,5.633802816901409,22.535211267605636,7.042253521126761,8.450704225352112,0,4.225352112676056,11.267605633802818,9.859154929577464
W00000241,105,27,2,11,19,2,6,5,3,16,14,25.71428571428571,1.9047619047619049,10.476190476190476,18.095238095238095,1.9047619047619049,5.714285714285714,4.761904761904762,2.857142857142857,15.238095238095239,13.333333333333334
W00000242,89,25,4,3,8,2,1,4,1,31,10,28.08988764044944,4.49438202247191,3.3707865168539324,8.98876404494382,2.247191011235955,1.1235955056179776,4.49438202247191,1.1235955056179776,34.831460674157306,11.235955056179774
W00000243,66,14,2,3,12,4,1,11,3,8,8,21.21212121212121,3.0303030303030303,4.545454545454546,18.181818181818183,6.0606060606060606,1.5151515151515151,16.666666666666664,4.545454545454546,12.121212121212121,12.121212121212121
W00000244,115,29,0,5,19,2,5,7,10,23,15,25.217391304347824,0,4.3478260869565215,16.52173913043478,1.7391304347826086,4.3478260869565215,6.086956521739131,8.695652173913043,20,13.043478260869565
W00000245,82,13,0,6,10,1,3,1,1,34,13,15.853658536585366,0,7.317073170731707,12.195121951219512,1.2195121951219512,3.6585365853658534,1.2195121951219512,1.2195121951219512,41.46341463414634,15.853658536585366
W00000246,123,32,10,3,9,9,0,9,10,22,19,26.01626016260163,8.130081300813007,2.4390243902439024,7.317073170731707,7.317073170731707,0,7.317073170731707,8.130081300813007,17.88617886178862,15.447154471544716
W00000247,117,29,2,5,21,9,2,7,3,8,31,24.786324786324787,1.7094017094017095,4.273504273504273,17.94871794871795,7.6923076923076925,1.7094017094017095,5.982905982905983,2.564102564102564,6.837606837606838,26.495726495726498
W00000248,63,1,4,1,7,5,0,7,5,24,9,1.5873015873015872,6.349206349206349,1.5873015873015872,11.11111111111111,7.936507936507936,0,11.11111111111111,7.936507936507936,38.095238095238095,14.285714285714285
W00000249,116,33,1,4,20,10,7,1,5,12,23,28.448275862068968,0.8620689655172413,3.4482758620689653,17.24137931034483,8.620689655172415,6.0344827586206895,0.8620689655172413,4.310344827586207,10.344827586206897,19.82758620689655
W00000250,53,9,0,4,2,2,4,5,3,16,8,16.9811320754717,0,7.547169811320755,3.7735849056603774,3.7735849056603774,7.547169811320755,9.433962264150944,5.660377358490567,30.18867924528302,15.09433962264151
W00000251,56,6,1,5,6,0,4,5,5,16,8,10.714285714285714,1.7857142857142856,8.928571428571429,10.714285714285714,0,7.142857142857142,8.928571428571429,8.928571428571429,28.57142857142857,14.285714285714285
W00000252,66,3,1,8,3,1,2,6,4,25,13,4.545454545454546,1.5151515151515151,12.121212121212121,4.545454545454546,1.5151515151515151,3.0303030303030303,9.090909090909092,6.0606060606060606,37.878787878787875,19.696969696969695
W00000253,63,7,4,2,1,1,0,7,3,28,10,11.11111111111111,6.349206349206349,3.1746031746031744,1.5873015873015872,1.5873015873015872,0,11.11111111111111,4.761904761904762,44.44444444444444,15.873015873015872
W00000254,74,0,0,7,16,6,3,4,3,27,8,0,0,9.45945945945946,21.62162162162162,8.108108108108109,4.054054054054054,5.405405405405405,4.054054054054054,36.486486486486484,10.81081081081081
W00000255,133,13,24,6,12,12,0,6,3,40,17,9.774436090225564,18.045112781954884,4.511278195488721,9.022556390977442,9.022556390977442,0,4.511278195488721,2.2556390977443606,30.075187969924812,12.781954887218044
W00000256,133,2,40,8,11,5,5,8,9,19,26,1.5037593984962405,30.075187969924812,6.015037593984962,8.270676691729323,3.7593984962406015,3.7593984962406015,6.015037593984962,6.7669172932330826,14.285714285714285,19.548872180451127
W00000257,72,2,32,6,4,5,1,4,3,3,12,2.7777777777777777,44.44444444444444,8.333333333333332,5.555555555555555,6.944444444444445,1.3888888888888888,5.555555555555555,4.166666666666666,4.166666666666666,16.666666666666664
W00000258,270,9,13,33,25,11,6,4,12,124,33,3.3333333333333335,4.814814814814815,12.222222222222221,9.25925925925926,4.074074074074074,2.2222222222222223,1.4814814814814816,4.444444444444445,45.925925925925924,12.222222222222221
W00000259,147,55,1,7,16,13,6,11,4,19,15,37.41496598639456,0.6802721088435374,4.761904761904762,10.884353741496598,8.843537414965986,4.081632653061225,7.482993197278912,2.7210884353741496,12.925170068027212,10.204081632653061
W00000260,133,61,1,1,12,11,2,12,5,14,14,45.86466165413533,0.7518796992481203,0.7518796992481203,9.022556390977442,8.270676691729323,1.5037593984962405,9.022556390977442,3.7593984962406015,10.526315789473683,10.526315789473683
W00000261,141,59,2,7,7,10,8,7,2,24,15,41.843971631205676,1.4184397163120568,4.964539007092199,4.964539007092199,7.092198581560284,5.673758865248227,4.964539007092199,1.4184397163120568,17.02127659574468,10.638297872340425
W00000262,152,42,6,8,3,13,10,11,5,32,22,27.631578947368425,3.9473684210526314,5.263157894736842,1.9736842105263157,8.552631578947368,6.578947368421052,7.236842105263158,3.289473684210526,21.052631578947366,14.473684210526317
W00000263,133,41,0,6,14,13,4,17,8,15,15,30.82706766917293,0,4.511278195488721,10.526315789473683,9.774436090225564,3.007518796992481,12.781954887218044,6.015037593984962,11.278195488721805,11.278195488721805
W00000264,97,26,0,4,4,11,4,9,3,15,21,26.804123711340207,0,4.123711340206185,4.123711340206185,11.34020618556701,4.123711340206185,9.278350515463918,3.0927835051546393,15.463917525773196,21.649484536082475
W00000265,135,41,4,1,10,10,3,14,7,21,24,30.37037037037037,2.9629629629629632,0.7407407407407408,7.4074074074074066,7.4074074074074066,2.2222222222222223,10.37037037037037,5.185185185185185,15.555555555555555,17.77777777777778
W00000266,125,5,12,31,13,7,6,4,4,32,11,4,9.6,24.8,10.4,5.6000000000000005,4.8,3.2,3.2,25.6,8.799999999999999
W00000267,132,7,8,39,5,3,4,3,5,36,22,5.303030303030303,6.0606060606060606,29.545454545454547,3.787878787878788,2.272727272727273,3.0303030303030303,2.272727272727273,3.787878787878788,27.27272727272727,16.666666666666664
W00000268,101,6,9,29,3,6,3,2,4,25,14,5.9405940594059405,8.91089108910891,28.71287128712871,2.9702970297029703,5.9405940594059405,2.9702970297029703,1.9801980198019802,3.9603960396039604,24.752475247524753,13.861386138613863
W00000269,123,2,11,21,9,0,6,1,5,52,16,1.6260162601626018,8.94308943089431,17.073170731707318,7.317073170731707,0,4.878048780487805,0.8130081300813009,4.0650406504065035,42.27642276422765,13.008130081300814
W00000270,140,0,22,30,17,6,9,5,4,33,14,0,15.714285714285714,21.428571428571427,12.142857142857142,4.285714285714286,6.428571428571428,3.571428571428571,2.857142857142857,23.57142857142857,10
W00000271,145,7,26,10,29,16,0,2,2,34,19,4.827586206896552,17.93103448275862,6.896551724137931,20,11.03448275862069,0,1.3793103448275863,1.3793103448275863,23.448275862068964,13.10344827586207
W00000272,96,5,18,8,17,7,2,1,6,19,13,5.208333333333334,18.75,8.333333333333332,17.708333333333336,7.291666666666667,2.083333333333333,1.0416666666666665,6.25,19.791666666666664,13.541666666666666
W00000273,142,12,33,10,18,10,5,1,1,29,23,8.450704225352112,23.239436619718308,7.042253521126761,12.676056338028168,7.042253521126761,3.5211267605633805,0.7042253521126761,0.7042253521126761,20.422535211267608,16.19718309859155
W00000274,84,1,10,9,11,5,4,2,4,27,11,1.1904761904761905,11.904761904761903,10.714285714285714,13.095238095238097,5.952380952380952,4.761904761904762,2.380952380952381,4.761904761904762,32.142857142857146,13.095238095238097
W00000275,154,3,6,7,13,2,10,9,3,43,58,1.948051948051948,3.896103896103896,4.545454545454546,8.441558441558442,1.2987012987012987,6.493506493506493,5.844155844155844,1.948051948051948,27.92207792207792,37.66233766233766
W00000276,156,7,4,17,29,1,4,13,4,34,43,4.487179487179487,2.564102564102564,10.897435897435898,18.58974358974359,0.641025641025641,2.564102564102564,8.333333333333332,2.564102564102564,21.794871794871796,27.564102564102566
W00000277,167,5,8,10,15,2,5,13,9,64,36,2.9940119760479043,4.790419161676647,5.9880239520958085,8.982035928143713,1.1976047904191618,2.9940119760479043,7.784431137724551,5.389221556886228,38.32335329341318,21.55688622754491
W00000278,126,17,2,3,21,12,5,2,7,33,24,13.492063492063492,1.5873015873015872,2.380952380952381,16.666666666666664,9.523809523809524,3.968253968253968,1.5873015873015872,5.555555555555555,26.190476190476193,19.047619047619047
W00000279,185,48,4,5,27,18,7,3,7,32,34,25.945945945945947,2.1621621621621623,2.7027027027027026,14.594594594594595,9.72972972972973,3.783783783783784,1.6216216216216217,3.783783783783784,17.2972972972973,18.37837837837838
W00000280,112,31,3,6,18,16,1,3,0,9,25,27.67857142857143,2.6785714285714284,5.357142857142857,16.071428571428573,14.285714285714285,0.8928571428571428,2.6785714285714284,0,8.035714285714286,22.321428571428573
W00000281,133,33,6,2,23,15,7,3,3,17,24,24.81203007518797,4.511278195488721,1.5037593984962405,17.293233082706767,11.278195488721805,5.263157894736842,2.2556390977443606,2.2556390977443606,12.781954887218044,18.045112781954884
W00000282,98,20,4,1,18,12,6,1,4,11,21,20.408163265306122,4.081632653061225,1.0204081632653061,18.367346938775512,12.244897959183673,6.122448979591836,1.0204081632653061,4.081632653061225,11.224489795918368,21.428571428571427
W00000283,137,34,4,3,19,17,6,4,4,23,23,24.817518248175183,2.9197080291970803,2.18978102189781,13.86861313868613,12.408759124087592,4.37956204379562,2.9197080291970803,2.9197080291970803,16.78832116788321,16.78832116788321
