OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
E00000037,97,5,16,41,25,10,0,0,0,5.154639175257731,16.49484536082474,42.2680412371134,25.773195876288657,10.309278350515463,0,0,0
E00000038,114,10,22,49,11,22,0,0,0,8.771929824561402,19.298245614035086,42.98245614035088,9.649122807017543,19.298245614035086,0,0,0
E00000039,140,0,5,6,129,0,0,0,0,0,3.571428571428571,4.285714285714286,92.14285714285714,0,0,0,0
E00000040,169,1,10,19,133,1,2,2,1,0.591715976331361,5.9171597633136095,11.242603550295858,78.69822485207101,0.591715976331361,1.183431952662722,1.183431952662722,0.591715976331361
E00000041,84,3,11,37,17,6,0,10,0,3.571428571428571,13.095238095238097,44.047619047619044,20.238095238095237,7.142857142857142,0,11.904761904761903,0
E00000042,128,1,0,1,125,0,0,1,0,0.78125,0,0.78125,97.65625,0,0,0.78125,0
E00000043,122,0,1,2,117,2,0,0,0,0,0.819672131147541,1.639344262295082,95.90163934426229,1.639344262295082,0,0,0
E00000045,103,0,18,15,69,1,0,0,0,0,17.475728155339805,14.563106796116504,66.99029126213593,0.9708737864077669,0,0,0
E00000046,157,1,8,29,119,0,0,0,0,0.6369426751592357,5.095541401273886,18.471337579617835,75.79617834394905,0,0,0,0
E00000048,151,0,3,10,135,2,0,1,0,0,1.9867549668874174,6.622516556291391,89.40397350993378,1.3245033112582782,0,0.6622516556291391,0
E00000049,115,7,23,83,1,0,0,0,1,6.086956521739131,20,72.17391304347827,0.8695652173913043,0,0,0,0.8695652173913043
E00000050,151,1,1,0,144,4,0,0,1,0.6622516556291391,0.6622516556291391,0,95.36423841059603,2.6490066225165565,0,0,0.6622516556291391
E00000051,180,6,11,69,78,9,4,3,0,3.3333333333333335,6.111111111111111,38.333333333333336,43.333333333333336,5,2.2222222222222223,1.6666666666666667,0
E00000052,151,1,7,34,107,2,0,0,0,0.6622516556291391,4.635761589403973,22.516556291390728,70.86092715231787,1.3245033112582782,0,0,0
E00000053,124,10,23,70,4,17,0,0,0,8.064516129032258,18.548387096774192,56.451612903225815,3.225806451612903,13.709677419354838,0,0,0
E00000054,114,13,11,84,4,2,0,0,0,11.403508771929824,9.649122807017543,73.68421052631578,3.508771929824561,1.7543859649122806,0,0,0
