OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
W00001832,280,6,0,0,1,0,5,0,0,0,0,6,1,2,0,3,267,259,1,0,0,7,1,0,1,2.142857142857143,0,0,0.35714285714285715,0,1.7857142857142856,0,0,0,0,2.142857142857143,0.35714285714285715,0.7142857142857143,0,1.0714285714285714,95.35714285714286,92.5,0.35714285714285715,0,0,2.5,0.35714285714285715,0,0.35714285714285715
W00001833,216,9,3,0,0,0,6,1,1,0,0,5,4,1,0,0,201,174,1,0,0,26,0,0,0,4.166666666666666,1.3888888888888888,0,0,0,2.7777777777777777,0.4629629629629629,0.4629629629629629,0,0,2.314814814814815,1.8518518518518516,0.4629629629629629,0,0,93.05555555555556,80.55555555555556,0.4629629629629629,0,0,12.037037037037036,0,0,0
W00001834,235,12,0,4,0,0,8,13,6,0,7,2,0,0,1,1,208,183,1,0,0,24,0,0,0,5.106382978723404,0,1.702127659574468,0,0,3.404255319148936,5.531914893617021,2.553191489361702,0,2.9787234042553195,0.851063829787234,0,0,0.425531914893617,0.425531914893617,88.51063829787233,77.87234042553192,0.425531914893617,0,0,10.212765957446807,0,0,0
W00001835,278,1,0,1,0,0,0,1,0,1,0,6,2,0,3,1,270,251,1,0,0,18,0,0,0,0.3597122302158274,0,0.3597122302158274,0,0,0,0.3597122302158274,0,0.3597122302158274,0,2.158273381294964,0.7194244604316548,0,1.079136690647482,0.3597122302158274,97.12230215827337,90.28776978417267,0.3597122302158274,0,0,6.474820143884892,0,0,0
W00001836,326,16,5,10,0,0,1,1,0,1,0,1,0,0,0,1,305,267,0,5,0,33,3,0,3,4.9079754601226995,1.5337423312883436,3.067484662576687,0,0,0.3067484662576687,0.3067484662576687,0,0.3067484662576687,0,0.3067484662576687,0,0,0,0.3067484662576687,93.55828220858896,81.90184049079755,0,1.5337423312883436,0,10.122699386503067,0.9202453987730062,0,0.9202453987730062
W00001837,379,11,0,1,4,4,2,0,0,0,0,6,4,0,0,2,362,355,0,0,0,7,0,0,0,2.9023746701846966,0,0.2638522427440633,1.0554089709762533,1.0554089709762533,0.5277044854881267,0,0,0,0,1.58311345646438,1.0554089709762533,0,0,0.5277044854881267,95.51451187335093,93.66754617414247,0,0,0,1.8469656992084433,0,0,0
W00001838,239,10,10,0,0,0,0,0,0,0,0,2,0,2,0,0,227,208,0,0,0,19,0,0,0,4.184100418410042,4.184100418410042,0,0,0,0,0,0,0,0,0.8368200836820083,0,0.8368200836820083,0,0,94.97907949790795,87.02928870292888,0,0,0,7.949790794979079,0,0,0
W00001839,295,10,4,2,0,4,0,0,0,0,0,4,3,0,0,1,281,265,1,0,0,15,0,0,0,3.389830508474576,1.3559322033898304,0.6779661016949152,0,1.3559322033898304,0,0,0,0,0,1.3559322033898304,1.0169491525423728,0,0,0.3389830508474576,95.25423728813558,89.83050847457628,0.3389830508474576,0,0,5.084745762711865,0,0,0
W00001840,319,1,0,0,0,1,0,0,0,0,0,4,1,0,3,0,309,271,3,0,0,35,5,0,5,0.3134796238244514,0,0,0,0.3134796238244514,0,0,0,0,0,1.2539184952978055,0.3134796238244514,0,0.9404388714733543,0,96.86520376175548,84.95297805642633,0.9404388714733543,0,0,10.9717868338558,1.5673981191222568,0,1.5673981191222568
W00001841,251,5,0,3,2,0,0,0,0,0,0,6,2,2,1,1,240,227,2,0,0,11,0,0,0,1.9920318725099602,0,1.1952191235059761,0.796812749003984,0,0,0,0,0,0,2.3904382470119523,0.796812749003984,0.796812749003984,0.398406374501992,0.398406374501992,95.61752988047809,90.43824701195219,0.796812749003984,0,0,4.382470119521913,0,0,0
