OA,ts0290001,ts0290002,ts0290003,ts0290004,ts0290005,ts0290006,ts0290007,ts0290002_PCT,ts0290003_PCT,ts0290004_PCT,ts0290005_PCT,ts0290006_PCT,ts0290007_PCT
W00001832,275,257,18,8,6,4,0,93.45454545454545,6.545454545454546,2.909090909090909,2.181818181818182,1.4545454545454546,0
W00001833,209,181,28,12,14,2,0,86.60287081339713,13.397129186602871,5.741626794258373,6.698564593301436,0.9569377990430622,0
W00001834,224,200,24,8,9,7,0,89.28571428571429,10.714285714285714,3.571428571428571,4.017857142857143,3.125,0
W00001835,274,261,13,7,5,0,1,95.25547445255475,4.744525547445255,2.5547445255474455,1.824817518248175,0,0.36496350364963503
W00001836,317,283,34,8,14,9,3,89.27444794952682,10.725552050473187,2.5236593059936907,4.416403785488959,2.8391167192429023,0.9463722397476341
W00001837,373,356,17,7,4,4,2,95.44235924932975,4.557640750670242,1.876675603217158,1.0723860589812333,1.0723860589812333,0.5361930294906166
W00001838,234,220,14,6,5,2,1,94.01709401709401,5.982905982905983,2.564102564102564,2.1367521367521367,0.8547008547008548,0.4273504273504274
W00001839,281,259,22,3,11,8,0,92.17081850533808,7.829181494661921,1.0676156583629894,3.9145907473309607,2.8469750889679712,0
W00001840,306,276,30,10,14,5,1,90.19607843137256,9.803921568627452,3.2679738562091507,4.57516339869281,1.6339869281045754,0.32679738562091504
W00001841,246,230,16,6,10,0,0,93.4959349593496,6.504065040650407,2.4390243902439024,4.0650406504065035,0,0
W00001842,261,220,41,16,21,3,1,84.2911877394636,15.708812260536398,6.130268199233716,8.045977011494253,1.1494252873563218,0.38314176245210724
W00001843,254,247,7,7,0,0,0,97.24409448818898,2.7559055118110236,2.7559055118110236,0,0,0
W00001844,260,260,0,0,0,0,0,100,0,0,0,0,0
W00001845,216,212,4,4,0,0,0,98.14814814814815,1.8518518518518516,1.8518518518518516,0,0,0
W00001846,263,254,9,4,3,2,0,96.57794676806084,3.4220532319391634,1.520912547528517,1.1406844106463878,0.7604562737642585,0
W00001847,245,240,5,4,1,0,0,97.95918367346938,2.0408163265306123,1.6326530612244898,0.40816326530612246,0,0
W00001848,241,232,9,3,1,5,0,96.2655601659751,3.7344398340248963,1.2448132780082988,0.4149377593360996,2.0746887966804977,0
W00001849,255,245,10,0,2,7,1,96.07843137254902,3.9215686274509802,0,0.7843137254901961,2.7450980392156863,0.39215686274509803
W00001850,306,302,4,3,0,1,0,98.69281045751634,1.3071895424836601,0.9803921568627451,0,0.32679738562091504,0
W00001851,194,193,1,1,0,0,0,99.48453608247422,0.5154639175257731,0.5154639175257731,0,0,0
W00001852,276,272,4,0,4,0,0,98.55072463768117,1.4492753623188406,0,1.4492753623188406,0,0
W00001853,314,312,2,0,2,0,0,99.36305732484077,0.6369426751592357,0,0.6369426751592357,0,0
W00001854,244,244,0,0,0,0,0,100,0,0,0,0,0
W00001855,244,244,0,0,0,0,0,100,0,0,0,0,0
W00001856,280,280,0,0,0,0,0,100,0,0,0,0,0
W00001857,284,283,1,1,0,0,0,99.64788732394366,0.35211267605633806,0.35211267605633806,0,0,0
W00001858,274,274,0,0,0,0,0,100,0,0,0,0,0
W00001859,278,276,2,0,2,0,0,99.28057553956835,0.7194244604316548,0,0.7194244604316548,0,0
W00001860,343,340,3,0,2,1,0,99.12536443148689,0.8746355685131195,0,0.5830903790087464,0.2915451895043732,0
W00001861,478,475,3,2,1,0,0,99.3723849372385,0.6276150627615062,0.41841004184100417,0.20920502092050208,0,0
W00001862,243,236,7,0,5,2,0,97.11934156378601,2.880658436213992,0,2.05761316872428,0.823045267489712,0
W00001863,263,261,2,1,1,0,0,99.23954372623575,0.7604562737642585,0.38022813688212925,0.38022813688212925,0,0
W00001864,262,262,0,0,0,0,0,100,0,0,0,0,0
W00001866,404,397,7,3,4,0,0,98.26732673267327,1.7326732673267329,0.7425742574257426,0.9900990099009901,0,0
W00001867,474,465,9,5,4,0,0,98.10126582278481,1.89873417721519,1.0548523206751055,0.8438818565400843,0,0
W00001868,234,225,9,3,6,0,0,96.15384615384616,3.8461538461538463,1.282051282051282,2.564102564102564,0,0
W00001869,293,288,5,3,1,1,0,98.29351535836177,1.7064846416382253,1.023890784982935,0.3412969283276451,0.3412969283276451,0
W00001870,337,310,27,9,8,3,7,91.98813056379822,8.011869436201781,2.6706231454005933,2.3738872403560833,0.8902077151335311,2.0771513353115725
