OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00127314,307,12,21,19,13,15,11,7,20,22,14,17,19,21,19,27,22,16,12,3.908794788273615,6.840390879478828,6.188925081433225,4.234527687296417,4.88599348534202,3.5830618892508146,2.2801302931596092,6.514657980456026,7.166123778501629,4.5602605863192185,5.537459283387622,6.188925081433225,6.840390879478828,6.188925081433225,8.794788273615636,7.166123778501629,5.211726384364821,3.908794788273615
E00127315,255,7,13,18,16,11,5,15,8,19,15,22,23,18,14,14,11,14,12,2.7450980392156863,5.098039215686274,7.0588235294117645,6.2745098039215685,4.313725490196078,1.9607843137254901,5.88235294117647,3.1372549019607843,7.450980392156863,5.88235294117647,8.627450980392156,9.019607843137255,7.0588235294117645,5.490196078431373,5.490196078431373,4.313725490196078,5.490196078431373,4.705882352941177
E00127316,276,3,1,10,11,16,6,4,13,9,6,17,21,21,17,22,25,22,52,1.0869565217391304,0.36231884057971014,3.6231884057971016,3.985507246376811,5.797101449275362,2.1739130434782608,1.4492753623188406,4.710144927536232,3.260869565217391,2.1739130434782608,6.159420289855073,7.608695652173914,7.608695652173914,6.159420289855073,7.971014492753622,9.057971014492754,7.971014492753622,18.84057971014493
E00127317,307,7,11,10,7,10,8,7,9,9,13,14,18,20,23,35,25,40,41,2.2801302931596092,3.5830618892508146,3.257328990228013,2.2801302931596092,3.257328990228013,2.6058631921824107,2.2801302931596092,2.9315960912052117,2.9315960912052117,4.234527687296417,4.5602605863192185,5.863192182410423,6.514657980456026,7.491856677524431,11.400651465798045,8.143322475570033,13.029315960912053,13.355048859934854
E00127318,233,0,4,1,5,4,2,4,4,6,11,14,18,20,29,32,34,25,20,0,1.7167381974248928,0.4291845493562232,2.1459227467811157,1.7167381974248928,0.8583690987124464,1.7167381974248928,1.7167381974248928,2.575107296137339,4.721030042918455,6.008583690987124,7.725321888412018,8.583690987124463,12.446351931330472,13.733905579399142,14.592274678111588,10.72961373390558,8.583690987124463
E00127319,272,5,5,8,10,14,10,6,10,5,13,31,31,31,15,26,25,13,14,1.8382352941176472,1.8382352941176472,2.941176470588235,3.6764705882352944,5.147058823529411,3.6764705882352944,2.2058823529411766,3.6764705882352944,1.8382352941176472,4.779411764705882,11.397058823529411,11.397058823529411,11.397058823529411,5.514705882352941,9.558823529411764,9.191176470588236,4.779411764705882,5.147058823529411
E00127320,185,2,9,6,5,9,3,3,5,9,1,12,9,9,17,26,21,19,20,1.0810810810810811,4.864864864864865,3.2432432432432434,2.7027027027027026,4.864864864864865,1.6216216216216217,1.6216216216216217,2.7027027027027026,4.864864864864865,0.5405405405405406,6.486486486486487,4.864864864864865,4.864864864864865,9.18918918918919,14.054054054054054,11.351351351351353,10.27027027027027,10.81081081081081
E00127321,216,3,8,5,7,5,1,3,5,5,13,5,22,14,26,28,25,18,23,1.3888888888888888,3.7037037037037033,2.314814814814815,3.2407407407407405,2.314814814814815,0.4629629629629629,1.3888888888888888,2.314814814814815,2.314814814814815,6.018518518518518,2.314814814814815,10.185185185185185,6.481481481481481,12.037037037037036,12.962962962962962,11.574074074074074,8.333333333333332,10.648148148148149
E00127322,262,6,13,18,21,11,13,11,9,8,17,20,26,24,18,16,13,5,13,2.2900763358778624,4.961832061068702,6.870229007633588,8.015267175572518,4.198473282442748,4.961832061068702,4.198473282442748,3.435114503816794,3.0534351145038165,6.488549618320611,7.633587786259542,9.923664122137405,9.16030534351145,6.870229007633588,6.106870229007633,4.961832061068702,1.9083969465648856,4.961832061068702
E00127323,282,10,18,12,20,11,10,12,9,14,20,32,10,32,11,18,11,20,12,3.546099290780142,6.382978723404255,4.25531914893617,7.092198581560284,3.900709219858156,3.546099290780142,4.25531914893617,3.1914893617021276,4.964539007092199,7.092198581560284,11.347517730496454,3.546099290780142,11.347517730496454,3.900709219858156,6.382978723404255,3.900709219858156,7.092198581560284,4.25531914893617
E00127324,308,4,8,4,6,5,6,11,13,7,10,16,20,19,33,29,22,32,63,1.2987012987012987,2.5974025974025974,1.2987012987012987,1.948051948051948,1.6233766233766231,1.948051948051948,3.571428571428571,4.220779220779221,2.272727272727273,3.2467532467532463,5.194805194805195,6.493506493506493,6.1688311688311686,10.714285714285714,9.415584415584416,7.142857142857142,10.38961038961039,20.454545454545457
E00127325,255,6,10,17,16,9,9,12,17,19,20,20,26,22,16,11,9,4,12,2.3529411764705883,3.9215686274509802,6.666666666666667,6.2745098039215685,3.5294117647058822,3.5294117647058822,4.705882352941177,6.666666666666667,7.450980392156863,7.8431372549019605,7.8431372549019605,10.196078431372548,8.627450980392156,6.2745098039215685,4.313725490196078,3.5294117647058822,1.5686274509803921,4.705882352941177
E00127326,275,18,15,17,12,23,23,17,13,8,9,18,22,10,9,12,13,5,31,6.545454545454546,5.454545454545454,6.181818181818182,4.363636363636364,8.363636363636363,8.363636363636363,6.181818181818182,4.7272727272727275,2.909090909090909,3.272727272727273,6.545454545454546,8,3.6363636363636362,3.272727272727273,4.363636363636364,4.7272727272727275,1.8181818181818181,11.272727272727273
E00127327,326,15,17,22,15,9,9,20,20,21,25,28,27,20,19,19,15,10,15,4.601226993865031,5.214723926380368,6.748466257668712,4.601226993865031,2.7607361963190185,2.7607361963190185,6.134969325153374,6.134969325153374,6.441717791411043,7.668711656441718,8.588957055214724,8.282208588957054,6.134969325153374,5.828220858895705,5.828220858895705,4.601226993865031,3.067484662576687,4.601226993865031
E00127328,312,9,24,18,15,9,4,6,23,21,14,21,29,16,24,28,21,15,15,2.8846153846153846,7.6923076923076925,5.769230769230769,4.807692307692308,2.8846153846153846,1.282051282051282,1.9230769230769231,7.371794871794872,6.730769230769231,4.487179487179487,6.730769230769231,9.294871794871796,5.128205128205128,7.6923076923076925,8.974358974358974,6.730769230769231,4.807692307692308,4.807692307692308
E00127329,266,17,9,8,15,10,9,10,18,15,15,15,9,27,21,20,15,11,22,6.390977443609022,3.3834586466165413,3.007518796992481,5.639097744360902,3.7593984962406015,3.3834586466165413,3.7593984962406015,6.7669172932330826,5.639097744360902,5.639097744360902,5.639097744360902,3.3834586466165413,10.150375939849624,7.894736842105263,7.518796992481203,5.639097744360902,4.135338345864661,8.270676691729323
E00127330,253,7,8,10,13,13,8,13,10,13,7,17,26,40,20,20,10,4,14,2.766798418972332,3.1620553359683794,3.9525691699604746,5.138339920948617,5.138339920948617,3.1620553359683794,5.138339920948617,3.9525691699604746,5.138339920948617,2.766798418972332,6.719367588932807,10.276679841897234,15.810276679841898,7.905138339920949,7.905138339920949,3.9525691699604746,1.5810276679841897,5.533596837944664
E00127331,318,16,6,24,20,15,8,7,14,11,20,28,30,33,20,26,11,17,12,5.031446540880504,1.8867924528301887,7.547169811320755,6.289308176100629,4.716981132075472,2.515723270440252,2.20125786163522,4.40251572327044,3.459119496855346,6.289308176100629,8.80503144654088,9.433962264150944,10.377358490566039,6.289308176100629,8.176100628930817,3.459119496855346,5.345911949685535,3.7735849056603774
E00127332,335,15,20,14,11,13,19,21,16,14,16,28,21,27,20,34,23,11,12,4.477611940298507,5.970149253731343,4.179104477611941,3.2835820895522385,3.880597014925373,5.6716417910447765,6.26865671641791,4.776119402985075,4.179104477611941,4.776119402985075,8.358208955223882,6.26865671641791,8.059701492537313,5.970149253731343,10.149253731343283,6.865671641791045,3.2835820895522385,3.582089552238806
E00127333,258,7,16,15,19,10,10,14,22,12,20,15,17,25,27,6,13,4,6,2.7131782945736433,6.2015503875969,5.813953488372093,7.3643410852713185,3.875968992248062,3.875968992248062,5.426356589147287,8.527131782945736,4.651162790697675,7.751937984496124,5.813953488372093,6.5891472868217065,9.689922480620156,10.465116279069768,2.3255813953488373,5.038759689922481,1.550387596899225,2.3255813953488373
E00127334,268,6,9,9,12,6,9,13,8,11,15,13,38,18,19,33,24,16,9,2.2388059701492535,3.3582089552238807,3.3582089552238807,4.477611940298507,2.2388059701492535,3.3582089552238807,4.850746268656716,2.9850746268656714,4.104477611940299,5.597014925373134,4.850746268656716,14.17910447761194,6.7164179104477615,7.08955223880597,12.313432835820896,8.955223880597014,5.970149253731343,3.3582089552238807
E00127335,268,7,6,18,15,13,4,2,14,17,19,23,27,12,16,31,21,10,13,2.6119402985074625,2.2388059701492535,6.7164179104477615,5.597014925373134,4.850746268656716,1.4925373134328357,0.7462686567164178,5.223880597014925,6.343283582089552,7.08955223880597,8.582089552238806,10.074626865671641,4.477611940298507,5.970149253731343,11.567164179104477,7.835820895522389,3.731343283582089,4.850746268656716
