OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00126160,465,37,40,40,50,37,25,37,28,31,37,25,16,16,15,14,11,2,4,7.956989247311828,8.60215053763441,8.60215053763441,10.75268817204301,7.956989247311828,5.376344086021505,7.956989247311828,6.021505376344086,6.666666666666667,7.956989247311828,5.376344086021505,3.4408602150537635,3.4408602150537635,3.225806451612903,3.010752688172043,2.3655913978494625,0.43010752688172044,0.8602150537634409
E00126161,540,46,52,64,33,39,36,59,51,46,35,29,18,12,8,6,4,2,0,8.518518518518519,9.62962962962963,11.851851851851853,6.111111111111111,7.222222222222221,6.666666666666667,10.925925925925926,9.444444444444445,8.518518518518519,6.481481481481481,5.37037037037037,3.3333333333333335,2.2222222222222223,1.4814814814814816,1.1111111111111112,0.7407407407407408,0.3703703703703704,0
E00126162,255,19,23,13,21,18,21,30,25,16,13,9,17,8,7,4,7,1,3,7.450980392156863,9.019607843137255,5.098039215686274,8.235294117647058,7.0588235294117645,8.235294117647058,11.76470588235294,9.803921568627452,6.2745098039215685,5.098039215686274,3.5294117647058822,6.666666666666667,3.1372549019607843,2.7450980392156863,1.5686274509803921,2.7450980392156863,0.39215686274509803,1.1764705882352942
E00126163,276,27,24,16,16,28,30,32,25,16,16,16,9,5,4,10,0,2,0,9.782608695652174,8.695652173913043,5.797101449275362,5.797101449275362,10.144927536231885,10.869565217391305,11.594202898550725,9.057971014492754,5.797101449275362,5.797101449275362,5.797101449275362,3.260869565217391,1.8115942028985508,1.4492753623188406,3.6231884057971016,0,0.7246376811594203,0
E00126164,283,23,15,12,11,20,32,29,18,18,15,16,23,17,8,8,6,7,5,8.12720848056537,5.30035335689046,4.240282685512367,3.8869257950530036,7.06713780918728,11.307420494699647,10.247349823321555,6.36042402826855,6.36042402826855,5.30035335689046,5.6537102473498235,8.12720848056537,6.007067137809187,2.8268551236749118,2.8268551236749118,2.1201413427561837,2.4734982332155475,1.76678445229682
E00126165,253,14,14,20,15,9,15,18,22,15,22,21,15,15,8,16,8,3,3,5.533596837944664,5.533596837944664,7.905138339920949,5.928853754940711,3.557312252964427,5.928853754940711,7.114624505928854,8.695652173913043,5.928853754940711,8.695652173913043,8.300395256916996,5.928853754940711,5.928853754940711,3.1620553359683794,6.324110671936759,3.1620553359683794,1.185770750988142,1.185770750988142
E00126166,282,15,16,19,11,17,19,27,20,18,16,26,23,18,11,11,10,2,3,5.319148936170213,5.673758865248227,6.73758865248227,3.900709219858156,6.028368794326241,6.73758865248227,9.574468085106384,7.092198581560284,6.382978723404255,5.673758865248227,9.219858156028367,8.156028368794328,6.382978723404255,3.900709219858156,3.900709219858156,3.546099290780142,0.7092198581560284,1.0638297872340425
E00126167,237,14,14,17,12,9,0,17,15,5,18,23,19,21,9,18,17,5,4,5.9071729957805905,5.9071729957805905,7.172995780590717,5.063291139240507,3.79746835443038,0,7.172995780590717,6.329113924050633,2.109704641350211,7.59493670886076,9.70464135021097,8.016877637130802,8.860759493670885,3.79746835443038,7.59493670886076,7.172995780590717,2.109704641350211,1.6877637130801686
E00126168,362,27,25,29,19,28,39,38,26,24,26,11,24,13,13,9,6,4,1,7.458563535911603,6.906077348066299,8.011049723756907,5.248618784530387,7.734806629834254,10.773480662983426,10.497237569060774,7.18232044198895,6.629834254143646,7.18232044198895,3.0386740331491713,6.629834254143646,3.591160220994475,3.591160220994475,2.4861878453038675,1.6574585635359116,1.1049723756906076,0.2762430939226519
E00126169,527,49,60,55,40,36,40,46,36,47,32,21,13,17,13,10,6,3,3,9.297912713472485,11.385199240986717,10.436432637571158,7.590132827324478,6.83111954459203,7.590132827324478,8.72865275142315,6.83111954459203,8.918406072106261,6.072106261859583,3.984819734345351,2.4667931688804554,3.225806451612903,2.4667931688804554,1.8975332068311195,1.1385199240986716,0.5692599620493358,0.5692599620493358
