OA,ts0400001,ts0400002,ts0400003,ts0400004,ts0400002_PCT,ts0400003_PCT,ts0400004_PCT
E00160504,128,90,30,8,70.3125,23.4375,6.25
E00160505,128,91,29,8,71.09375,22.65625,6.25
E00160506,121,92,27,2,76.03305785123968,22.31404958677686,1.6528925619834711
E00160507,113,90,16,7,79.64601769911505,14.15929203539823,6.1946902654867255
E00160508,124,73,46,5,58.87096774193549,37.096774193548384,4.032258064516129
E00160509,132,103,22,7,78.03030303030303,16.666666666666664,5.303030303030303
E00160510,111,75,28,8,67.56756756756756,25.225225225225223,7.207207207207207
E00160511,123,87,29,7,70.73170731707317,23.577235772357724,5.691056910569105
E00160512,119,90,24,5,75.63025210084034,20.168067226890756,4.201680672268908
E00160513,144,107,32,5,74.30555555555556,22.22222222222222,3.4722222222222223
E00160514,122,96,21,5,78.68852459016394,17.21311475409836,4.098360655737705
E00160515,152,109,35,8,71.71052631578947,23.026315789473685,5.263157894736842
E00160516,91,64,21,6,70.32967032967034,23.076923076923077,6.593406593406594
E00160517,175,124,40,11,70.85714285714285,22.857142857142858,6.2857142857142865
E00160519,146,99,36,11,67.8082191780822,24.65753424657534,7.534246575342466
E00160520,147,95,40,12,64.62585034013605,27.2108843537415,8.16326530612245
E00160521,186,130,45,11,69.89247311827957,24.193548387096776,5.913978494623656
E00160522,45,31,11,3,68.88888888888889,24.444444444444443,6.666666666666667
E00160523,95,68,22,5,71.57894736842105,23.157894736842106,5.263157894736842
E00160524,106,81,21,4,76.41509433962264,19.81132075471698,3.7735849056603774
E00160525,111,73,31,7,65.76576576576578,27.927927927927925,6.306306306306306
E00160526,193,148,42,3,76.68393782383419,21.761658031088082,1.5544041450777202
E00160528,187,136,41,10,72.72727272727273,21.92513368983957,5.347593582887701
E00160529,93,69,16,8,74.19354838709677,17.20430107526882,8.60215053763441
E00160530,163,129,30,4,79.14110429447852,18.404907975460123,2.4539877300613497
E00160531,86,69,15,2,80.23255813953489,17.441860465116278,2.3255813953488373
E00160532,121,97,21,3,80.16528925619835,17.355371900826448,2.479338842975207
E00160533,100,72,23,5,72,23,5
E00160535,159,114,40,5,71.69811320754717,25.157232704402517,3.1446540880503147
E00160536,114,83,29,2,72.80701754385966,25.438596491228072,1.7543859649122806
E00160537,136,97,32,7,71.32352941176471,23.52941176470588,5.147058823529411
E00160538,131,100,26,5,76.33587786259542,19.84732824427481,3.816793893129771
E00160540,142,89,42,11,62.676056338028175,29.577464788732392,7.746478873239436
E00160541,181,97,67,17,53.591160220994475,37.01657458563536,9.392265193370166
E00160542,205,126,67,12,61.46341463414634,32.6829268292683,5.853658536585367
E00160543,225,109,78,38,48.44444444444444,34.66666666666667,16.88888888888889
E00160544,151,101,41,9,66.88741721854305,27.1523178807947,5.960264900662252
E00160545,124,85,31,8,68.54838709677419,25,6.451612903225806
E00160546,168,121,31,16,72.02380952380952,18.452380952380953,9.523809523809524
E00160547,134,78,39,17,58.2089552238806,29.1044776119403,12.686567164179104
E00160548,199,126,56,17,63.31658291457286,28.14070351758794,8.542713567839195
E00160549,124,61,57,6,49.193548387096776,45.96774193548387,4.838709677419355
E00160550,121,85,28,8,70.24793388429752,23.140495867768596,6.6115702479338845
E00160551,140,97,32,11,69.28571428571428,22.857142857142858,7.857142857142857
E00160554,156,113,39,4,72.43589743589743,25,2.564102564102564
E00160556,112,52,53,7,46.42857142857143,47.32142857142857,6.25
E00160557,110,68,34,8,61.81818181818181,30.909090909090907,7.2727272727272725
E00160558,128,85,38,5,66.40625,29.6875,3.90625
E00160559,114,78,28,8,68.42105263157895,24.561403508771928,7.017543859649122
E00160560,133,92,35,6,69.17293233082707,26.31578947368421,4.511278195488721
E00160561,126,87,35,4,69.04761904761905,27.77777777777778,3.1746031746031744
E00160562,246,192,48,6,78.04878048780488,19.51219512195122,2.4390243902439024
E00160563,170,116,44,10,68.23529411764706,25.882352941176475,5.88235294117647
E00160564,125,94,29,2,75.2,23.200000000000003,1.6
E00160565,146,104,33,9,71.23287671232876,22.602739726027394,6.164383561643835
E00160566,117,79,30,8,67.52136752136752,25.64102564102564,6.837606837606838
E00160567,144,101,35,8,70.13888888888889,24.305555555555554,5.555555555555555
E00160568,173,114,46,13,65.89595375722543,26.589595375722542,7.514450867052023
E00160569,163,109,44,10,66.87116564417178,26.993865030674847,6.134969325153374
E00160570,173,109,49,15,63.005780346820806,28.32369942196532,8.670520231213873
E00160571,151,120,26,5,79.47019867549669,17.218543046357617,3.3112582781456954
E00160572,144,105,34,5,72.91666666666666,23.61111111111111,3.4722222222222223
E00160574,193,139,45,9,72.02072538860104,23.316062176165804,4.66321243523316
E00160575,114,81,24,9,71.05263157894737,21.052631578947366,7.894736842105263
E00160577,131,86,39,6,65.64885496183206,29.770992366412212,4.580152671755725
E00160578,162,114,39,9,70.37037037037037,24.074074074074073,5.555555555555555
E00160579,131,93,28,10,70.99236641221374,21.374045801526716,7.633587786259542
E00160580,130,95,29,6,73.07692307692307,22.30769230769231,4.615384615384616
E00160581,126,72,42,12,57.14285714285714,33.33333333333333,9.523809523809524
E00160582,131,90,38,3,68.70229007633588,29.00763358778626,2.2900763358778624
E00160583,184,139,34,11,75.54347826086956,18.478260869565215,5.978260869565218
