OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
W00006756,340,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,337,335,2,0,0,0,1,0,1,0.5882352941176471,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,99.11764705882354,98.52941176470588,0.5882352941176471,0,0,0,0.29411764705882354,0,0.29411764705882354
W00006757,244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4098360655737705,0,0,0,0.4098360655737705,99.59016393442623,99.59016393442623,0,0,0,0,0,0,0
W00006758,262,0,0,0,0,0,0,0,0,0,0,8,0,0,2,6,254,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0534351145038165,0,0,0.7633587786259541,2.2900763358778624,96.94656488549617,96.56488549618321,0.38167938931297707,0,0,0,0,0,0
W00006759,268,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,263,258,1,0,0,4,2,0,2,0.3731343283582089,0,0.3731343283582089,0,0,0,0,0,0,0,0.7462686567164178,0,0.3731343283582089,0.3731343283582089,0,98.13432835820896,96.26865671641791,0.3731343283582089,0,0,1.4925373134328357,0.7462686567164178,0,0.7462686567164178
W00006760,320,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,316,316,0,0,0,0,1,0,1,0.3125,0,0.3125,0,0,0,0,0,0,0,0.625,0,0.3125,0,0.3125,98.75,98.75,0,0,0,0,0.3125,0,0.3125
W00006761,261,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,257,253,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.532567049808429,0,0.38314176245210724,1.1494252873563218,0,98.46743295019157,96.93486590038314,0,0,0,1.532567049808429,0,0,0
W00006762,338,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,337,331,1,0,0,5,0,0,0,0.2958579881656805,0,0,0,0,0.2958579881656805,0,0,0,0,0,0,0,0,0,99.70414201183432,97.92899408284023,0.2958579881656805,0,0,1.4792899408284024,0,0,0
W00006763,287,1,0,0,1,0,0,0,0,0,0,6,2,0,0,4,280,280,0,0,0,0,0,0,0,0.34843205574912894,0,0,0.34843205574912894,0,0,0,0,0,0,2.0905923344947737,0.6968641114982579,0,0,1.3937282229965158,97.5609756097561,97.5609756097561,0,0,0,0,0,0,0
W00006765,387,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0,382,377,1,0,0,4,0,0,0,1.2919896640826873,0,0,0.7751937984496124,0,0.516795865633075,0,0,0,0,0,0,0,0,0,98.70801033591732,97.41602067183463,0.2583979328165375,0,0,1.03359173126615,0,0,0
W00006766,264,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,262,253,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7575757575757576,0.3787878787878788,0,0.3787878787878788,0,99.24242424242425,95.83333333333334,0.7575757575757576,0.3787878787878788,0,2.272727272727273,0,0,0
W00006767,426,1,0,0,0,0,1,4,3,0,1,8,1,2,5,0,405,374,0,2,0,29,8,0,8,0.2347417840375587,0,0,0,0,0.2347417840375587,0.9389671361502347,0.7042253521126761,0,0.2347417840375587,1.8779342723004695,0.2347417840375587,0.4694835680751174,1.1737089201877933,0,95.07042253521126,87.79342723004694,0,0.4694835680751174,0,6.807511737089202,1.8779342723004695,0,1.8779342723004695
W00006768,276,5,0,0,4,0,1,1,1,0,0,0,0,0,0,0,270,269,1,0,0,0,0,0,0,1.8115942028985508,0,0,1.4492753623188406,0,0.36231884057971014,0.36231884057971014,0.36231884057971014,0,0,0,0,0,0,0,97.82608695652173,97.46376811594203,0.36231884057971014,0,0,0,0,0,0
W00006769,269,2,0,1,0,0,1,1,0,0,1,2,1,1,0,0,263,257,2,0,0,4,1,0,1,0.7434944237918215,0,0.37174721189591076,0,0,0.37174721189591076,0.37174721189591076,0,0,0.37174721189591076,0.7434944237918215,0.37174721189591076,0.37174721189591076,0,0,97.76951672862454,95.53903345724906,0.7434944237918215,0,0,1.486988847583643,0.37174721189591076,0,0.37174721189591076
W00006770,285,3,0,0,0,0,3,1,0,0,1,6,1,0,2,3,274,262,0,4,0,8,1,0,1,1.0526315789473684,0,0,0,0,1.0526315789473684,0.3508771929824561,0,0,0.3508771929824561,2.1052631578947367,0.3508771929824561,0,0.7017543859649122,1.0526315789473684,96.14035087719299,91.9298245614035,0,1.4035087719298245,0,2.807017543859649,0.3508771929824561,0,0.3508771929824561
W00006772,343,4,0,0,4,0,0,0,0,0,0,5,0,1,3,1,330,295,0,0,0,35,4,0,4,1.1661807580174928,0,0,1.1661807580174928,0,0,0,0,0,0,1.4577259475218658,0,0.2915451895043732,0.8746355685131195,0.2915451895043732,96.20991253644316,86.0058309037901,0,0,0,10.204081632653061,1.1661807580174928,0,1.1661807580174928
W00006773,354,6,0,5,0,1,0,0,0,0,0,8,1,2,0,5,340,332,0,0,0,8,0,0,0,1.694915254237288,0,1.4124293785310735,0,0.2824858757062147,0,0,0,0,0,2.2598870056497176,0.2824858757062147,0.5649717514124294,0,1.4124293785310735,96.045197740113,93.78531073446328,0,0,0,2.2598870056497176,0,0,0
W00006774,434,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,427,416,2,0,0,9,3,0,3,0,0,0,0,0,0,0.9216589861751152,0.4608294930875576,0,0.4608294930875576,0,0,0,0,0,98.38709677419355,95.85253456221197,0.4608294930875576,0,0,2.0737327188940093,0.6912442396313364,0,0.6912442396313364
W00006775,432,1,0,0,0,1,0,0,0,0,0,6,2,0,3,1,425,421,0,0,0,4,0,0,0,0.23148148148148145,0,0,0,0.23148148148148145,0,0,0,0,0,1.3888888888888888,0.4629629629629629,0,0.6944444444444444,0.23148148148148145,98.37962962962963,97.45370370370371,0,0,0,0.9259259259259258,0,0,0
W00006776,402,6,0,0,2,0,4,0,0,0,0,0,0,0,0,0,393,385,1,0,0,7,3,0,3,1.4925373134328357,0,0,0.4975124378109453,0,0.9950248756218906,0,0,0,0,0,0,0,0,0,97.76119402985076,95.77114427860697,0.24875621890547264,0,0,1.7412935323383085,0.7462686567164178,0,0.7462686567164178
W00006777,201,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,191,0,0,2,7,0,0,0,0.4975124378109453,0,0,0,0,0.4975124378109453,0,0,0,0,0,0,0,0,0,99.50248756218906,95.02487562189054,0,0,0.9950248756218906,3.482587064676617,0,0,0
W00006779,562,9,0,2,6,0,1,0,0,0,0,6,6,0,0,0,547,537,2,0,0,8,0,0,0,1.601423487544484,0,0.3558718861209964,1.0676156583629894,0,0.1779359430604982,0,0,0,0,1.0676156583629894,1.0676156583629894,0,0,0,97.33096085409252,95.55160142348754,0.3558718861209964,0,0,1.4234875444839856,0,0,0
