OA,ts0190001,ts0190002,ts0190003,ts0190004,ts0190005,ts0190002_PCT,ts0190003_PCT,ts0190004_PCT,ts0190005_PCT
W00006788,253,230,0,22,1,90.9090909090909,0,8.695652173913043,0.3952569169960474
W00006792,288,268,0,19,1,93.05555555555556,0,6.597222222222222,0.3472222222222222
W00006801,268,257,0,10,1,95.8955223880597,0,3.731343283582089,0.3731343283582089
W00006805,184,177,0,7,0,96.19565217391305,0,3.804347826086957,0
W00006807,268,265,0,3,0,98.88059701492537,0,1.1194029850746268,0
W00006809,233,219,0,14,0,93.99141630901288,0,6.008583690987124,0
W00006802,287,273,0,12,2,95.1219512195122,0,4.181184668989547,0.6968641114982579
W00006803,307,285,1,21,0,92.83387622149837,0.32573289902280134,6.840390879478828,0
W00006804,327,317,0,10,0,96.94189602446484,0,3.058103975535168,0
W00006806,297,271,1,25,0,91.24579124579124,0.33670033670033667,8.417508417508419,0
W00006808,339,318,4,16,1,93.80530973451327,1.1799410029498525,4.71976401179941,0.2949852507374631
W00006787,273,255,0,16,2,93.4065934065934,0,5.86080586080586,0.7326007326007326
W00006789,304,285,0,17,2,93.75,0,5.592105263157895,0.6578947368421052
W00006791,315,293,0,21,1,93.01587301587301,0,6.666666666666667,0.31746031746031744
W00006794,233,216,0,17,0,92.7038626609442,0,7.296137339055794,0
W00006795,298,266,0,32,0,89.26174496644296,0,10.738255033557047,0
W00006800,377,351,1,24,1,93.10344827586206,0.2652519893899204,6.36604774535809,0.2652519893899204
W00006790,285,263,1,21,0,92.28070175438596,0.3508771929824561,7.368421052631578,0
W00006793,259,244,0,12,3,94.20849420849422,0,4.633204633204633,1.1583011583011582
W00006796,267,241,1,25,0,90.2621722846442,0.37453183520599254,9.363295880149813,0
W00006797,247,228,0,14,5,92.3076923076923,0,5.668016194331984,2.0242914979757085
W00006798,294,284,0,10,0,96.5986394557823,0,3.4013605442176873,0
W00006799,360,342,1,15,2,95,0.2777777777777778,4.166666666666666,0.5555555555555556
W00006864,383,346,1,35,1,90.33942558746736,0.26109660574412535,9.138381201044385,0.26109660574412535
W00006868,287,266,0,19,2,92.6829268292683,0,6.620209059233449,0.6968641114982579
