OA,ts0180001,ts0180002,ts0180003,ts0180004,ts0180005,ts0180006,ts0180007,ts0180008,ts0180009,ts0180010,ts0180011,ts0180012,ts0180013,ts0180014,ts0180015,ts0180016,ts0180017,ts0180018,ts0180019,ts0180002_PCT,ts0180003_PCT,ts0180004_PCT,ts0180005_PCT,ts0180006_PCT,ts0180007_PCT,ts0180008_PCT,ts0180009_PCT,ts0180010_PCT,ts0180011_PCT,ts0180012_PCT,ts0180013_PCT,ts0180014_PCT,ts0180015_PCT,ts0180016_PCT,ts0180017_PCT,ts0180018_PCT,ts0180019_PCT
W00006788,259,220,39,6,1,2,2,1,1,1,5,7,9,4,0,0,0,0,0,84.94208494208493,15.057915057915059,2.3166023166023164,0.3861003861003861,0.7722007722007722,0.7722007722007722,0.3861003861003861,0.3861003861003861,0.3861003861003861,1.9305019305019304,2.7027027027027026,3.474903474903475,1.5444015444015444,0,0,0,0,0
W00006792,293,266,27,2,0,0,0,0,1,2,7,6,5,3,1,0,0,0,0,90.78498293515358,9.215017064846416,0.6825938566552902,0,0,0,0,0.3412969283276451,0.6825938566552902,2.3890784982935154,2.04778156996587,1.7064846416382253,1.023890784982935,0.3412969283276451,0,0,0,0
W00006801,268,264,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,98.50746268656717,1.4925373134328357,0.7462686567164178,0,0,0,0,0,0,0,0.3731343283582089,0.3731343283582089,0,0,0,0,0,0
W00006805,187,178,9,1,0,0,0,0,0,1,3,2,2,0,0,0,0,0,0,95.18716577540107,4.81283422459893,0.53475935828877,0,0,0,0,0,0.53475935828877,1.6042780748663104,1.06951871657754,1.06951871657754,0,0,0,0,0,0
W00006807,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W00006809,233,226,7,1,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,96.99570815450643,3.004291845493562,0.4291845493562232,0,0.4291845493562232,0,0,0,0,0.4291845493562232,0.4291845493562232,1.2875536480686696,0,0,0,0,0,0
W00006802,291,284,7,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,97.59450171821305,2.405498281786942,0,0,0,0,0,0,0,0.3436426116838488,0.6872852233676976,1.3745704467353952,0,0,0,0,0,0
W00006803,310,308,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.35483870967742,0.6451612903225806,0.6451612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W00006804,334,327,7,0,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,97.90419161676647,2.095808383233533,0,0.8982035928143712,0,0,0,0,0,0.29940119760479045,0.29940119760479045,0.5988023952095809,0,0,0,0,0,0
W00006806,301,284,17,3,0,1,0,0,0,1,5,3,4,0,0,0,0,0,0,94.35215946843853,5.647840531561462,0.9966777408637874,0,0.33222591362126247,0,0,0,0.33222591362126247,1.6611295681063125,0.9966777408637874,1.3289036544850499,0,0,0,0,0,0
W00006808,341,308,33,6,3,0,1,0,1,0,9,9,2,2,0,0,0,0,0,90.32258064516128,9.67741935483871,1.7595307917888565,0.8797653958944283,0,0.2932551319648094,0,0.2932551319648094,0,2.6392961876832843,2.6392961876832843,0.5865102639296188,0.5865102639296188,0,0,0,0,0
W00006787,276,245,31,0,3,0,0,0,0,2,7,11,7,1,0,0,0,0,0,88.76811594202898,11.231884057971014,0,1.0869565217391304,0,0,0,0,0.7246376811594203,2.536231884057971,3.985507246376811,2.536231884057971,0.36231884057971014,0,0,0,0,0
W00006789,310,278,32,3,0,2,0,1,0,1,7,8,6,4,0,0,0,0,0,89.6774193548387,10.32258064516129,0.967741935483871,0,0.6451612903225806,0,0.3225806451612903,0,0.3225806451612903,2.258064516129032,2.5806451612903225,1.935483870967742,1.2903225806451613,0,0,0,0,0
W00006791,319,286,33,3,0,2,2,0,1,1,5,5,10,3,0,1,0,0,0,89.65517241379311,10.344827586206897,0.9404388714733543,0,0.6269592476489028,0.6269592476489028,0,0.3134796238244514,0.3134796238244514,1.5673981191222568,1.5673981191222568,3.1347962382445136,0.9404388714733543,0,0.3134796238244514,0,0,0
W00006794,233,222,11,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,95.27896995708154,4.721030042918455,1.2875536480686696,0,0,0,0,0,0,0,1.7167381974248928,1.7167381974248928,0,0,0,0,0,0
