OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
E00032499,250,4,0,0,0,0,4,5,5,0,0,7,2,3,0,2,234,224,3,0,0,7,0,0,0,1.6,0,0,0,0,1.6,2,2,0,0,2.8000000000000003,0.8,1.2,0,0.8,93.60000000000001,89.60000000000001,1.2,0,0,2.8000000000000003,0,0,0
E00032500,219,0,0,0,0,0,0,3,0,3,0,4,0,1,3,0,201,113,2,0,1,85,11,0,11,0,0,0,0,0,0,1.36986301369863,0,1.36986301369863,0,1.82648401826484,0,0.45662100456621,1.36986301369863,0,91.78082191780823,51.598173515981735,0.91324200913242,0,0.45662100456621,38.81278538812785,5.0228310502283104,0,5.0228310502283104
E00032501,200,0,0,0,0,0,0,4,4,0,0,7,0,2,3,2,189,186,1,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,3.5000000000000004,0,1,1.5,1,94.5,93,0.5,0,0,1,0,0,0
E00032502,239,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,238,232,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41841004184100417,0.41841004184100417,0,0,0,99.581589958159,97.07112970711297,0,0,0,2.510460251046025,0,0,0
E00032504,294,0,0,0,0,0,0,3,1,0,2,6,0,1,3,2,285,269,0,0,0,16,0,0,0,0,0,0,0,0,0,1.0204081632653061,0.3401360544217687,0,0.6802721088435374,2.0408163265306123,0,0.3401360544217687,1.0204081632653061,0.6802721088435374,96.93877551020408,91.49659863945578,0,0,0,5.442176870748299,0,0,0
E00032505,248,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,243,228,0,0,0,15,0,0,0,2.0161290322580645,0,0,2.0161290322580645,0,0,0,0,0,0,0,0,0,0,0,97.98387096774194,91.93548387096774,0,0,0,6.048387096774194,0,0,0
E00032506,204,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,201,157,3,0,0,41,1,0,1,0,0,0,0,0,0,0.49019607843137253,0,0.49019607843137253,0,0.49019607843137253,0,0,0,0.49019607843137253,98.52941176470588,76.9607843137255,1.4705882352941175,0,0,20.098039215686274,0.49019607843137253,0,0.49019607843137253
E00032507,226,3,0,3,0,0,0,2,2,0,0,3,0,1,1,1,217,216,1,0,0,0,1,0,1,1.3274336283185841,0,1.3274336283185841,0,0,0,0.8849557522123894,0.8849557522123894,0,0,1.3274336283185841,0,0.4424778761061947,0.4424778761061947,0.4424778761061947,96.01769911504425,95.57522123893806,0.4424778761061947,0,0,0,0.4424778761061947,0,0.4424778761061947
E00032508,279,1,0,0,0,0,1,0,0,0,0,10,0,3,3,4,260,244,0,0,0,16,8,6,2,0.35842293906810035,0,0,0,0,0.35842293906810035,0,0,0,0,3.584229390681003,0,1.0752688172043012,1.0752688172043012,1.4336917562724014,93.1899641577061,87.45519713261649,0,0,0,5.734767025089606,2.867383512544803,2.1505376344086025,0.7168458781362007
E00032510,298,4,0,4,0,0,0,10,9,0,1,7,1,0,0,6,276,261,1,0,0,14,1,1,0,1.342281879194631,0,1.342281879194631,0,0,0,3.3557046979865772,3.0201342281879198,0,0.33557046979865773,2.348993288590604,0.33557046979865773,0,0,2.013422818791946,92.61744966442953,87.58389261744966,0.33557046979865773,0,0,4.697986577181208,0.33557046979865773,0.33557046979865773,0
E00032511,296,1,0,0,1,0,0,11,3,6,2,9,2,0,4,3,275,257,0,0,0,18,0,0,0,0.33783783783783783,0,0,0.33783783783783783,0,0,3.7162162162162162,1.0135135135135136,2.027027027027027,0.6756756756756757,3.040540540540541,0.6756756756756757,0,1.3513513513513513,1.0135135135135136,92.9054054054054,86.82432432432432,0,0,0,6.081081081081082,0,0,0
E00032512,308,0,0,0,0,0,0,0,0,0,0,8,3,0,5,0,299,286,0,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5974025974025974,0.974025974025974,0,1.6233766233766231,0,97.07792207792207,92.85714285714286,0,0,0,4.220779220779221,0.3246753246753247,0,0.3246753246753247
E00032513,396,4,0,2,2,0,0,19,17,1,1,10,0,7,3,0,363,332,2,0,0,29,0,0,0,1.0101010101010102,0,0.5050505050505051,0.5050505050505051,0,0,4.797979797979798,4.292929292929292,0.25252525252525254,0.25252525252525254,2.525252525252525,0,1.7676767676767675,0.7575757575757576,0,91.66666666666666,83.83838383838383,0.5050505050505051,0,0,7.3232323232323235,0,0,0
E00032514,241,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,236,234,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1.2448132780082988,0,0,1.2448132780082988,0,97.9253112033195,97.0954356846473,0,0,0,0.8298755186721992,0.8298755186721992,0,0.8298755186721992
