OA,ts0650001,ts0650002,ts0650003,ts0650004,ts0650002_PCT,ts0650003_PCT,ts0650004_PCT
E00032499,110,9,73,28,8.181818181818182,66.36363636363637,25.454545454545453
E00032500,85,15,44,26,17.647058823529413,51.76470588235295,30.58823529411765
E00032501,123,5,65,53,4.0650406504065035,52.84552845528455,43.08943089430895
E00032502,104,6,54,44,5.769230769230769,51.92307692307693,42.30769230769231
E00032504,124,8,72,44,6.451612903225806,58.06451612903226,35.483870967741936
E00032505,109,12,69,28,11.009174311926607,63.30275229357798,25.688073394495415
E00032506,103,13,45,45,12.62135922330097,43.689320388349515,43.689320388349515
E00032507,104,9,68,27,8.653846153846153,65.38461538461539,25.961538461538463
E00032508,104,13,48,43,12.5,46.15384615384615,41.34615384615385
E00032510,123,7,65,51,5.691056910569105,52.84552845528455,41.46341463414634
E00032511,108,18,43,47,16.666666666666664,39.81481481481482,43.51851851851852
E00032512,147,6,78,63,4.081632653061225,53.06122448979592,42.857142857142854
E00032513,152,17,75,60,11.18421052631579,49.34210526315789,39.473684210526315
E00032514,117,10,61,46,8.547008547008547,52.13675213675214,39.31623931623932
E00032515,144,17,78,49,11.805555555555555,54.166666666666664,34.02777777777778
E00032516,109,12,64,33,11.009174311926607,58.71559633027523,30.275229357798167
E00032517,144,12,59,73,8.333333333333332,40.97222222222222,50.69444444444444
E00032518,116,5,69,42,4.310344827586207,59.48275862068966,36.206896551724135
E00032520,109,5,58,46,4.587155963302752,53.21100917431193,42.201834862385326
E00032521,95,10,57,28,10.526315789473683,60,29.47368421052631
E00032522,156,10,75,71,6.41025641025641,48.07692307692308,45.51282051282051
E00032523,85,11,51,23,12.941176470588237,60,27.058823529411764
E00032524,104,15,58,31,14.423076923076922,55.769230769230774,29.807692307692307
E00032525,103,16,49,38,15.53398058252427,47.57281553398058,36.89320388349515
E00032526,105,8,61,36,7.6190476190476195,58.0952380952381,34.285714285714285
E00032528,108,10,62,36,9.25925925925926,57.407407407407405,33.33333333333333
E00032529,95,10,49,36,10.526315789473683,51.578947368421055,37.89473684210527
E00032530,88,11,39,38,12.5,44.31818181818182,43.18181818181818
E00032531,90,12,49,29,13.333333333333334,54.44444444444444,32.22222222222222
E00032532,117,12,50,55,10.256410256410255,42.73504273504273,47.008547008547005
E00032533,118,14,52,52,11.864406779661017,44.06779661016949,44.06779661016949
E00032534,142,13,61,68,9.15492957746479,42.95774647887324,47.88732394366197
E00032536,79,15,49,15,18.9873417721519,62.0253164556962,18.9873417721519
E00032537,159,31,89,39,19.49685534591195,55.9748427672956,24.528301886792452
E00032538,109,18,74,17,16.51376146788991,67.88990825688074,15.59633027522936
