OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
E00102694,167,80,74,48,23,25,8,4,4,18,7,11,6,0,0,0,0,0,0,0,0,0,0,0,0,87,73,2,5,6,1,47.90419161676647,44.31137724550898,28.74251497005988,13.77245508982036,14.97005988023952,4.790419161676647,2.3952095808383236,2.3952095808383236,10.778443113772456,4.191616766467066,6.58682634730539,3.592814371257485,0,0,0,0,0,0,0,0,0,0,0,0,52.09580838323353,43.712574850299404,1.1976047904191618,2.9940119760479043,3.592814371257485,0.5988023952095809,South West
E00102695,142,76,72,52,13,39,3,0,3,17,7,10,4,2,2,2,2,0,0,0,0,0,0,0,0,64,45,2,4,7,6,53.52112676056338,50.70422535211267,36.61971830985916,9.15492957746479,27.464788732394368,2.112676056338028,0,2.112676056338028,11.971830985915492,4.929577464788732,7.042253521126761,2.8169014084507045,1.4084507042253522,1.4084507042253522,1.4084507042253522,1.4084507042253522,0,0,0,0,0,0,0,0,45.07042253521127,31.690140845070424,1.4084507042253522,2.8169014084507045,4.929577464788732,4.225352112676056,South West
E00102696,221,103,102,76,22,54,3,1,2,23,11,12,1,4,3,3,3,0,0,0,0,0,0,0,1,114,95,5,8,5,1,46.60633484162896,46.15384615384615,34.38914027149321,9.95475113122172,24.43438914027149,1.3574660633484164,0.4524886877828055,0.904977375565611,10.407239819004525,4.97737556561086,5.429864253393665,0.4524886877828055,1.809954751131222,1.3574660633484164,1.3574660633484164,1.3574660633484164,0,0,0,0,0,0,0,0.4524886877828055,51.58371040723983,42.98642533936652,2.262443438914027,3.619909502262444,2.262443438914027,0.4524886877828055,South West
E00102697,209,88,84,71,32,39,0,0,0,13,7,6,4,1,0,0,0,0,0,0,0,0,0,0,1,120,88,3,1,19,9,42.10526315789473,40.19138755980861,33.97129186602871,15.311004784688995,18.660287081339714,0,0,0,6.220095693779904,3.349282296650718,2.8708133971291865,1.9138755980861244,0.4784688995215311,0,0,0,0,0,0,0,0,0,0,0.4784688995215311,57.41626794258373,42.10526315789473,1.4354066985645932,0.4784688995215311,9.090909090909092,4.30622009569378,South West
E00102698,187,112,107,74,32,42,9,3,6,24,15,9,5,5,5,5,5,0,0,0,0,0,0,0,0,70,49,3,4,7,7,59.893048128342244,57.21925133689839,39.57219251336899,17.11229946524064,22.459893048128343,4.81283422459893,1.6042780748663104,3.2085561497326207,12.834224598930483,8.0213903743315509,4.81283422459893,2.6737967914438503,2.6737967914438503,2.6737967914438503,2.6737967914438503,2.6737967914438503,0,0,0,0,0,0,0,0,37.4331550802139,26.203208556149733,1.6042780748663104,2.13903743315508,3.7433155080213902,3.7433155080213902,South West
E00102699,215,97,97,71,26,45,7,0,7,19,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,118,74,0,11,28,5,45.11627906976744,45.11627906976744,33.02325581395349,12.093023255813954,20.930232558139537,3.255813953488372,0,3.255813953488372,8.837209302325581,4.651162790697675,4.186046511627907,0,0,0,0,0,0,0,0,0,0,0,0,0,54.88372093023256,34.418604651162795,0,5.116279069767442,13.023255813953488,2.3255813953488373,South West
E00102700,175,100,95,73,28,45,1,1,0,21,10,11,5,0,0,0,0,0,0,0,0,0,0,0,0,75,53,1,8,10,3,57.14285714285714,54.285714285714285,41.714285714285715,16,25.71428571428571,0.5714285714285714,0.5714285714285714,0,12,5.714285714285714,6.2857142857142865,2.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,42.857142857142854,30.28571428571429,0.5714285714285714,4.571428571428571,5.714285714285714,1.7142857142857144,South West
E00102701,410,246,231,180,63,117,8,3,5,43,13,30,15,10,7,7,7,0,0,0,0,0,0,0,3,154,96,19,16,20,3,60,56.34146341463414,43.90243902439025,15.365853658536585,28.536585365853657,1.951219512195122,0.7317073170731708,1.2195121951219512,10.487804878048781,3.1707317073170733,7.317073170731707,3.6585365853658534,2.4390243902439024,1.707317073170732,1.707317073170732,1.707317073170732,0,0,0,0,0,0,0,0.7317073170731708,37.5609756097561,23.414634146341466,4.634146341463414,3.902439024390244,4.878048780487805,0.7317073170731708,South West
E00102702,169,82,75,45,22,23,2,1,1,28,16,12,7,1,1,1,1,0,0,0,0,0,0,0,0,86,64,4,9,7,2,48.5207100591716,44.37869822485207,26.627218934911244,13.017751479289942,13.609467455621301,1.183431952662722,0.591715976331361,0.591715976331361,16.56804733727811,9.467455621301776,7.100591715976331,4.142011834319527,0.591715976331361,0.591715976331361,0.591715976331361,0.591715976331361,0,0,0,0,0,0,0,0,50.887573964497044,37.8698224852071,2.366863905325444,5.325443786982249,4.142011834319527,1.183431952662722,South West
E00102703,216,96,87,62,13,49,4,0,4,21,10,11,9,3,2,2,2,0,0,0,0,0,0,0,1,117,99,4,6,8,0,44.44444444444444,40.27777777777778,28.703703703703702,6.018518518518518,22.685185185185187,1.8518518518518516,0,1.8518518518518516,9.722222222222223,4.62962962962963,5.092592592592593,4.166666666666666,1.3888888888888888,0.9259259259259258,0.9259259259259258,0.9259259259259258,0,0,0,0,0,0,0,0.4629629629629629,54.166666666666664,45.83333333333333,1.8518518518518516,2.7777777777777777,3.7037037037037033,0,South West
