OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
E00115107,229,152,148,131,45,86,2,1,1,15,8,7,4,3,0,0,0,0,0,0,0,0,0,0,3,74,65,1,5,0,3,66.37554585152839,64.62882096069869,57.20524017467249,19.65065502183406,37.55458515283843,0.8733624454148471,0.43668122270742354,0.43668122270742354,6.550218340611353,3.4934497816593884,3.056768558951965,1.7467248908296942,1.3100436681222707,0,0,0,0,0,0,0,0,0,0,1.3100436681222707,32.314410480349345,28.38427947598253,0.43668122270742354,2.1834061135371177,0,1.3100436681222707,South East
E00115108,259,180,177,146,44,102,2,0,2,29,10,19,3,4,4,4,4,0,0,0,0,0,0,0,0,75,60,8,1,0,6,69.4980694980695,68.33976833976834,56.37065637065637,16.988416988416986,39.38223938223938,0.7722007722007722,0,0.7722007722007722,11.196911196911197,3.861003861003861,7.335907335907336,1.1583011583011582,1.5444015444015444,1.5444015444015444,1.5444015444015444,1.5444015444015444,0,0,0,0,0,0,0,0,28.957528957528954,23.166023166023166,3.088803088803089,0.3861003861003861,0,2.3166023166023164,South East
E00115109,274,172,172,136,36,100,3,1,2,33,10,23,0,4,4,4,3,1,0,0,0,0,0,0,0,98,74,4,8,6,6,62.77372262773723,62.77372262773723,49.63503649635037,13.138686131386862,36.496350364963504,1.094890510948905,0.36496350364963503,0.7299270072992701,12.043795620437956,3.64963503649635,8.394160583941606,0,1.4598540145985401,1.4598540145985401,1.4598540145985401,1.094890510948905,0.36496350364963503,0,0,0,0,0,0,0,35.76642335766424,27.00729927007299,1.4598540145985401,2.9197080291970803,2.18978102189781,2.18978102189781,South East
E00115110,256,168,158,129,38,91,4,2,2,25,11,14,10,3,3,3,2,1,0,0,0,0,0,0,0,85,56,8,8,8,5,65.625,61.71875,50.390625,14.84375,35.546875,1.5625,0.78125,0.78125,9.765625,4.296875,5.46875,3.90625,1.171875,1.171875,1.171875,0.78125,0.390625,0,0,0,0,0,0,0,33.203125,21.875,3.125,3.125,3.125,1.953125,South East
E00115111,256,147,139,111,40,71,7,4,3,21,12,9,8,3,0,0,0,0,0,0,0,0,0,0,3,106,88,6,8,2,2,57.421875,54.296875,43.359375,15.625,27.734375,2.734375,1.5625,1.171875,8.203125,4.6875,3.515625,3.125,1.171875,0,0,0,0,0,0,0,0,0,0,1.171875,41.40625,34.375,2.34375,3.125,0.78125,0.78125,South East
E00115112,216,164,164,141,39,102,4,0,4,19,2,17,0,3,3,3,3,0,0,0,0,0,0,0,0,49,24,8,6,6,5,75.92592592592592,75.92592592592592,65.27777777777779,18.055555555555554,47.22222222222222,1.8518518518518516,0,1.8518518518518516,8.796296296296296,0.9259259259259258,7.87037037037037,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,0,0,0,0,0,0,0,22.685185185185187,11.11111111111111,3.7037037037037033,2.7777777777777777,2.7777777777777777,2.314814814814815,South East
E00115113,232,154,152,139,42,97,3,1,2,10,2,8,2,4,3,3,3,0,0,0,0,0,0,0,1,74,64,3,0,3,4,66.37931034482759,65.51724137931035,59.91379310344828,18.103448275862068,41.810344827586206,1.293103448275862,0.43103448275862066,0.8620689655172413,4.310344827586207,0.8620689655172413,3.4482758620689653,0.8620689655172413,1.7241379310344827,1.293103448275862,1.293103448275862,1.293103448275862,0,0,0,0,0,0,0,0.43103448275862066,31.896551724137932,27.586206896551722,1.293103448275862,0,1.293103448275862,1.7241379310344827,South East
E00115114,263,169,166,144,44,100,0,0,0,22,8,14,3,2,1,0,0,0,1,0,1,0,0,0,1,92,63,3,13,1,12,64.25855513307985,63.11787072243346,54.752851711026615,16.730038022813687,38.02281368821293,0,0,0,8.365019011406844,3.041825095057034,5.323193916349809,1.1406844106463878,0.7604562737642585,0.38022813688212925,0,0,0,0.38022813688212925,0,0.38022813688212925,0,0,0,0.38022813688212925,34.98098859315589,23.954372623574145,1.1406844106463878,4.942965779467681,0.38022813688212925,4.562737642585551,South East
E00115115,254,158,153,130,42,88,5,1,4,18,6,12,5,3,3,3,2,1,0,0,0,0,0,0,0,93,69,5,6,9,4,62.20472440944882,60.23622047244095,51.181102362204726,16.535433070866144,34.645669291338585,1.968503937007874,0.39370078740157477,1.574803149606299,7.086614173228346,2.3622047244094486,4.724409448818897,1.968503937007874,1.1811023622047243,1.1811023622047243,1.1811023622047243,0.7874015748031495,0.39370078740157477,0,0,0,0,0,0,0,36.61417322834646,27.165354330708663,1.968503937007874,2.3622047244094486,3.543307086614173,1.574803149606299,South East
E00115116,325,216,206,170,40,130,0,0,0,36,14,22,10,2,2,2,2,0,0,0,0,0,0,0,0,107,76,8,13,4,6,66.46153846153847,63.38461538461539,52.307692307692314,12.307692307692308,40,0,0,0,11.076923076923077,4.3076923076923075,6.769230769230769,3.076923076923077,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0,0,0,0,0,0,0,0,32.92307692307692,23.384615384615383,2.4615384615384617,4,1.2307692307692308,1.8461538461538463,South East
