OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
E00030771,256,175,172,141,27,114,6,0,6,25,12,13,3,1,1,0,0,0,0,0,0,1,0,1,0,80,48,16,13,2,1,68.359375,67.1875,55.078125,10.546875,44.53125,2.34375,0,2.34375,9.765625,4.6875,5.078125,1.171875,0.390625,0.390625,0,0,0,0,0,0,0.390625,0,0.390625,0,31.25,18.75,6.25,5.078125,0.78125,0.390625
E00030772,231,174,168,135,26,109,7,1,6,26,6,20,6,5,5,5,4,1,0,0,0,0,0,0,0,52,31,5,7,9,0,75.32467532467533,72.72727272727273,58.44155844155844,11.255411255411255,47.18614718614719,3.0303030303030303,0.4329004329004329,2.5974025974025974,11.255411255411255,2.5974025974025974,8.658008658008658,2.5974025974025974,2.1645021645021645,2.1645021645021645,2.1645021645021645,1.7316017316017316,0.4329004329004329,0,0,0,0,0,0,0,22.51082251082251,13.41991341991342,2.1645021645021645,3.0303030303030303,3.896103896103896,0
E00030773,212,123,116,93,23,70,6,3,3,17,8,9,7,3,2,2,1,1,0,0,0,0,0,0,1,86,60,12,10,0,4,58.01886792452831,54.71698113207547,43.86792452830189,10.849056603773585,33.0188679245283,2.8301886792452833,1.4150943396226416,1.4150943396226416,8.018867924528301,3.7735849056603774,4.245283018867925,3.30188679245283,1.4150943396226416,0.9433962264150944,0.9433962264150944,0.4716981132075472,0.4716981132075472,0,0,0,0,0,0,0.4716981132075472,40.56603773584906,28.30188679245283,5.660377358490567,4.716981132075472,0,1.8867924528301887
E00030774,231,198,190,163,21,142,4,0,4,23,10,13,8,3,3,3,3,0,0,0,0,0,0,0,0,30,14,6,6,1,3,85.71428571428571,82.25108225108225,70.56277056277057,9.090909090909092,61.471861471861466,1.7316017316017316,0,1.7316017316017316,9.956709956709958,4.329004329004329,5.627705627705628,3.463203463203463,1.2987012987012987,1.2987012987012987,1.2987012987012987,1.2987012987012987,0,0,0,0,0,0,0,0,12.987012987012985,6.0606060606060606,2.5974025974025974,2.5974025974025974,0.4329004329004329,1.2987012987012987
E00030775,172,113,108,90,15,75,3,1,2,15,8,7,5,2,0,0,0,0,0,0,0,0,0,0,2,57,50,2,2,1,2,65.69767441860465,62.7906976744186,52.32558139534884,8.720930232558139,43.604651162790695,1.744186046511628,0.5813953488372093,1.1627906976744187,8.720930232558139,4.651162790697675,4.069767441860465,2.9069767441860463,1.1627906976744187,0,0,0,0,0,0,0,0,0,0,1.1627906976744187,33.13953488372093,29.069767441860467,1.1627906976744187,1.1627906976744187,0.5813953488372093,1.1627906976744187
E00030776,222,162,154,132,25,107,3,0,3,19,7,12,8,4,4,4,4,0,0,0,0,0,0,0,0,56,33,5,8,0,10,72.97297297297297,69.36936936936937,59.45945945945946,11.26126126126126,48.1981981981982,1.3513513513513513,0,1.3513513513513513,8.558558558558559,3.153153153153153,5.405405405405405,3.6036036036036037,1.8018018018018018,1.8018018018018018,1.8018018018018018,1.8018018018018018,0,0,0,0,0,0,0,0,25.225225225225223,14.864864864864865,2.2522522522522523,3.6036036036036037,0,4.504504504504505
E00030777,235,165,158,135,29,106,2,0,2,21,10,11,7,2,1,1,1,0,0,0,0,0,0,0,1,68,32,11,14,2,9,70.2127659574468,67.23404255319149,57.446808510638306,12.340425531914894,45.1063829787234,0.851063829787234,0,0.851063829787234,8.936170212765958,4.25531914893617,4.680851063829787,2.9787234042553195,0.851063829787234,0.425531914893617,0.425531914893617,0.425531914893617,0,0,0,0,0,0,0,0.425531914893617,28.936170212765955,13.617021276595745,4.680851063829787,5.957446808510639,0.851063829787234,3.829787234042553
E00030778,318,246,237,208,32,176,4,0,4,25,10,15,9,2,1,1,0,1,0,0,0,0,0,0,1,70,27,11,12,4,16,77.35849056603774,74.52830188679245,65.40880503144653,10.062893081761008,55.34591194968554,1.257861635220126,0,1.257861635220126,7.861635220125786,3.1446540880503147,4.716981132075472,2.8301886792452833,0.628930817610063,0.3144654088050315,0.3144654088050315,0,0.3144654088050315,0,0,0,0,0,0,0.3144654088050315,22.0125786163522,8.49056603773585,3.459119496855346,3.7735849056603774,1.257861635220126,5.031446540880504
E00030779,246,143,140,106,30,76,7,1,6,27,18,9,3,5,4,4,4,0,0,0,0,0,0,0,1,98,57,12,10,16,3,58.13008130081301,56.91056910569105,43.08943089430895,12.195121951219512,30.89430894308943,2.8455284552845526,0.40650406504065045,2.4390243902439024,10.975609756097562,7.317073170731707,3.6585365853658534,1.2195121951219512,2.0325203252032518,1.6260162601626018,1.6260162601626018,1.6260162601626018,0,0,0,0,0,0,0,0.40650406504065045,39.83739837398374,23.170731707317074,4.878048780487805,4.0650406504065035,6.504065040650407,1.2195121951219512
E00030780,321,161,160,122,34,88,12,1,11,26,16,10,1,1,0,0,0,0,0,0,0,0,0,0,1,159,101,22,16,9,11,50.155763239875384,49.84423676012461,38.006230529595015,10.59190031152648,27.41433021806853,3.7383177570093453,0.3115264797507788,3.4267912772585665,8.09968847352025,4.984423676012461,3.115264797507788,0.3115264797507788,0.3115264797507788,0,0,0,0,0,0,0,0,0,0,0.3115264797507788,49.532710280373834,31.464174454828658,6.853582554517133,4.984423676012461,2.803738317757009,3.4267912772585665
