OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
W00008779,291,79,33,30,11,44,84,10,27.147766323024054,11.34020618556701,10.309278350515463,3.7800687285223367,15.120274914089347,28.865979381443296,3.436426116838488
W00008780,333,75,20,28,15,49,128,18,22.52252252252252,6.006006006006006,8.408408408408409,4.504504504504505,14.714714714714713,38.43843843843844,5.405405405405405
W00008781,381,76,19,38,18,52,165,13,19.94750656167979,4.986876640419948,9.973753280839896,4.724409448818897,13.648293963254593,43.30708661417323,3.4120734908136483
W00008782,319,78,26,33,7,44,116,15,24.45141065830721,8.150470219435736,10.344827586206897,2.19435736677116,13.793103448275861,36.36363636363637,4.702194357366771
W00008784,338,97,22,39,5,37,129,9,28.698224852071007,6.508875739644971,11.538461538461538,1.4792899408284024,10.946745562130179,38.16568047337278,2.6627218934911245
W00008785,329,59,31,34,10,46,139,10,17.933130699088146,9.422492401215806,10.33434650455927,3.0395136778115504,13.98176291793313,42.24924012158054,3.0395136778115504
W00008786,255,55,19,27,13,38,88,15,21.568627450980394,7.450980392156863,10.588235294117647,5.098039215686274,14.901960784313726,34.509803921568626,5.88235294117647
W00008788,334,83,22,35,14,47,119,14,24.850299401197603,6.58682634730539,10.479041916167663,4.191616766467066,14.071856287425149,35.62874251497006,4.191616766467066
W00008789,238,53,16,24,11,36,85,13,22.268907563025213,6.722689075630252,10.084033613445378,4.621848739495799,15.126050420168067,35.714285714285715,5.46218487394958
W00008790,249,63,17,27,7,40,90,5,25.301204819277107,6.827309236947792,10.843373493975903,2.8112449799196786,16.06425702811245,36.144578313253014,2.0080321285140563
W00008791,173,59,9,16,11,29,40,9,34.104046242774565,5.202312138728324,9.248554913294797,6.358381502890173,16.76300578034682,23.121387283236995,5.202312138728324
W00008792,229,47,22,24,6,29,91,10,20.52401746724891,9.606986899563319,10.480349344978166,2.6200873362445414,12.663755458515283,39.737991266375545,4.366812227074235
W00008794,397,74,23,39,8,57,182,14,18.639798488664987,5.793450881612091,9.82367758186398,2.0151133501259446,14.357682619647354,45.843828715365234,3.5264483627204033
W00008795,328,56,26,40,9,52,139,6,17.073170731707318,7.926829268292683,12.195121951219512,2.7439024390243905,15.853658536585366,42.3780487804878,1.8292682926829267
