OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
W00008779,380,42,11,3,2,19,7,47,37,1,9,40,9,12,11,8,240,205,5,5,3,22,11,4,7,11.052631578947368,2.8947368421052633,0.7894736842105263,0.5263157894736842,5,1.8421052631578945,12.368421052631579,9.736842105263158,0.2631578947368421,2.368421052631579,10.526315789473683,2.368421052631579,3.1578947368421053,2.8947368421052633,2.1052631578947367,63.1578947368421,53.94736842105263,1.3157894736842104,1.3157894736842104,0.7894736842105263,5.7894736842105265,2.8947368421052633,1.0526315789473684,1.8421052631578945
W00008780,466,209,10,6,2,10,181,34,32,2,0,18,7,1,5,5,191,171,4,0,0,16,14,3,11,44.84978540772532,2.1459227467811157,1.2875536480686696,0.4291845493562232,2.1459227467811157,38.8412017167382,7.296137339055794,6.866952789699571,0.4291845493562232,0,3.862660944206009,1.502145922746781,0.2145922746781116,1.0729613733905579,1.0729613733905579,40.987124463519315,36.69527896995708,0.8583690987124464,0,0,3.4334763948497855,3.004291845493562,0.6437768240343348,2.3605150214592276
W00008781,425,51,11,6,11,17,6,31,27,4,0,32,14,2,5,11,280,223,0,2,4,51,31,18,13,12,2.588235294117647,1.411764705882353,2.588235294117647,4,1.411764705882353,7.294117647058823,6.352941176470588,0.9411764705882352,0,7.529411764705881,3.294117647058824,0.4705882352941176,1.1764705882352942,2.588235294117647,65.88235294117646,52.470588235294116,0,0.4705882352941176,0.9411764705882352,12,7.294117647058823,4.235294117647059,3.058823529411765
W00008782,373,50,21,4,12,6,7,53,35,3,15,22,4,2,7,9,211,171,10,0,0,30,37,16,21,13.404825737265416,5.630026809651475,1.0723860589812333,3.2171581769436997,1.6085790884718498,1.876675603217158,14.209115281501342,9.383378016085791,0.8042895442359249,4.021447721179625,5.898123324396782,1.0723860589812333,0.5361930294906166,1.876675603217158,2.4128686327077746,56.56836461126006,45.84450402144772,2.680965147453083,0,0,8.04289544235925,9.919571045576408,4.289544235924933,5.630026809651475
W00008784,423,68,41,6,10,9,2,52,36,4,12,28,5,6,8,9,202,174,0,1,0,27,73,52,21,16.07565011820331,9.692671394799055,1.4184397163120568,2.3640661938534278,2.127659574468085,0.4728132387706856,12.293144208037825,8.51063829787234,0.9456264775413712,2.8368794326241136,6.619385342789598,1.1820330969267139,1.4184397163120568,1.8912529550827424,2.127659574468085,47.75413711583924,41.13475177304964,0,0.2364066193853428,0,6.382978723404255,17.257683215130022,12.293144208037825,4.964539007092199
W00008785,385,49,18,1,11,4,15,44,33,1,10,22,4,2,7,9,235,198,0,0,6,31,35,3,32,12.727272727272727,4.675324675324675,0.2597402597402597,2.857142857142857,1.0389610389610389,3.896103896103896,11.428571428571429,8.571428571428571,0.2597402597402597,2.5974025974025974,5.714285714285714,1.0389610389610389,0.5194805194805194,1.8181818181818181,2.3376623376623376,61.038961038961034,51.42857142857142,0,0,1.5584415584415585,8.051948051948052,9.090909090909092,0.7792207792207793,8.311688311688311
W00008786,334,54,16,5,16,15,2,23,23,0,0,28,6,10,6,6,213,171,2,0,0,40,16,14,2,16.16766467065868,4.790419161676647,1.4970059880239521,4.790419161676647,4.491017964071856,0.5988023952095809,6.88622754491018,6.88622754491018,0,0,8.383233532934131,1.7964071856287425,2.9940119760479043,1.7964071856287425,1.7964071856287425,63.772455089820355,51.19760479041916,0.5988023952095809,0,0,11.976047904191617,4.790419161676647,4.191616766467066,0.5988023952095809
W00008788,404,64,18,1,19,8,18,44,32,1,11,22,3,4,8,7,242,193,9,1,1,38,32,18,14,15.841584158415841,4.455445544554455,0.24752475247524752,4.702970297029703,1.9801980198019802,4.455445544554455,10.891089108910892,7.920792079207921,0.24752475247524752,2.722772277227723,5.445544554455446,0.7425742574257426,0.9900990099009901,1.9801980198019802,1.7326732673267329,59.900990099009896,47.77227722772277,2.2277227722772275,0.24752475247524752,0.24752475247524752,9.405940594059405,7.920792079207921,4.455445544554455,3.4653465346534658
W00008789,291,38,7,7,2,6,16,67,59,2,6,12,0,2,5,5,169,141,2,0,0,26,5,2,3,13.058419243986256,2.405498281786942,2.405498281786942,0.6872852233676976,2.0618556701030926,5.498281786941581,23.02405498281787,20.274914089347078,0.6872852233676976,2.0618556701030926,4.123711340206185,0,0.6872852233676976,1.718213058419244,1.718213058419244,58.075601374570454,48.45360824742268,0.6872852233676976,0,0,8.934707903780069,1.718213058419244,0.6872852233676976,1.0309278350515463
W00008790,279,37,9,1,14,3,10,25,10,6,9,12,1,7,2,2,179,142,3,0,0,34,26,16,10,13.261648745519713,3.225806451612903,0.35842293906810035,5.017921146953405,1.0752688172043012,3.584229390681003,8.960573476702509,3.584229390681003,2.1505376344086025,3.225806451612903,4.301075268817205,0.35842293906810035,2.5089605734767026,0.7168458781362007,0.7168458781362007,64.15770609318996,50.89605734767025,1.0752688172043012,0,0,12.186379928315413,9.31899641577061,5.734767025089606,3.584229390681003
