OA,ts0500001,ts0500002,ts0500003,ts0500004,ts0500005,ts0500002_PCT,ts0500003_PCT,ts0500004_PCT,ts0500005_PCT
W00008779,142,24,37,65,16,16.901408450704224,26.056338028169012,45.774647887323944,11.267605633802818
W00008780,181,38,68,64,11,20.994475138121548,37.569060773480665,35.35911602209944,6.077348066298343
W00008781,235,110,77,25,23,46.808510638297875,32.76595744680851,10.638297872340425,9.787234042553191
W00008782,170,39,41,53,37,22.941176470588236,24.11764705882353,31.176470588235293,21.764705882352942
W00008784,170,28,48,81,13,16.470588235294116,28.235294117647058,47.647058823529406,7.647058823529412
W00008785,171,46,43,67,15,26.900584795321635,25.146198830409354,39.1812865497076,8.771929824561402
W00008786,149,20,65,54,10,13.422818791946309,43.624161073825505,36.241610738255034,6.7114093959731544
W00008788,171,34,37,72,28,19.883040935672515,21.637426900584796,42.10526315789473,16.374269005847953
W00008789,122,27,28,51,16,22.131147540983605,22.950819672131146,41.80327868852459,13.114754098360656
W00008790,132,26,70,25,11,19.696969696969695,53.03030303030303,18.939393939393938,8.333333333333332
W00008791,107,28,42,25,12,26.168224299065418,39.25233644859813,23.364485981308412,11.214953271028037
W00008792,118,28,28,48,14,23.728813559322035,23.728813559322035,40.67796610169492,11.864406779661017
W00008794,241,124,97,11,9,51.45228215767634,40.24896265560166,4.564315352697095,3.7344398340248963
W00008795,162,25,46,59,32,15.432098765432098,28.39506172839506,36.41975308641975,19.753086419753085
W00008797,195,59,111,17,8,30.256410256410255,56.92307692307692,8.717948717948717,4.102564102564102
W00008798,169,15,41,97,16,8.875739644970414,24.2603550295858,57.396449704142015,9.467455621301776
W00008799,185,54,59,50,22,29.18918918918919,31.891891891891895,27.027027027027028,11.891891891891893
W00008800,170,32,51,79,8,18.823529411764707,30,46.470588235294116,4.705882352941177
W00008801,149,13,34,85,17,8.724832214765101,22.818791946308725,57.04697986577181,11.409395973154362
W00008803,204,104,66,26,8,50.98039215686274,32.35294117647059,12.745098039215685,3.9215686274509802
W00008804,238,64,70,88,16,26.89075630252101,29.411764705882355,36.97478991596639,6.722689075630252
W00008807,230,70,55,77,28,30.434782608695656,23.91304347826087,33.47826086956522,12.173913043478262
W00008811,134,21,79,22,12,15.671641791044777,58.95522388059702,16.417910447761194,8.955223880597014
W00008813,124,6,72,24,22,4.838709677419355,58.06451612903226,19.35483870967742,17.741935483870968
W00008814,157,22,23,89,23,14.012738853503185,14.64968152866242,56.68789808917197,14.64968152866242
