OA,ts0010001,ts0010002,ts0010003,ts0010002_PCT,ts0010003_PCT
W00000700,345,296,49,85.79710144927536,14.202898550724639
W00000705,267,267,0,100,0
W00000706,194,173,21,89.17525773195877,10.824742268041238
W00000707,240,233,7,97.08333333333333,2.9166666666666665
W00000708,264,264,0,100,0
W00000709,230,230,0,100,0
W00000779,252,252,0,100,0
W00000781,212,187,25,88.20754716981132,11.79245283018868
W00000783,240,224,16,93.33333333333333,6.666666666666667
W00000786,268,233,35,86.94029850746269,13.059701492537313
W00000788,244,244,0,100,0
W00000789,324,284,40,87.65432098765432,12.345679012345679
W00000790,250,210,40,84,16
W00000791,242,238,4,98.34710743801654,1.6528925619834711
W00000780,274,274,0,100,0
W00000782,345,312,33,90.43478260869566,9.565217391304348
W00000784,170,170,0,100,0
W00000785,239,239,0,100,0
W00000787,250,250,0,100,0
W00000792,212,187,25,88.20754716981132,11.79245283018868
W00000894,290,290,0,100,0
W00000895,234,210,24,89.74358974358975,10.256410256410255
W00000896,298,298,0,100,0
W00000897,227,223,4,98.23788546255507,1.762114537444934
W00000898,302,286,16,94.70198675496688,5.298013245033113
W00000900,177,177,0,100,0
W00000901,238,238,0,100,0
W00000992,210,210,0,100,0
W00000993,267,267,0,100,0
W00000994,279,279,0,100,0
W00001004,316,282,34,89.24050632911393,10.759493670886076
W00001005,237,237,0,100,0
W00001006,279,279,0,100,0
W00000697,246,246,0,100,0
W00000698,298,298,0,100,0
W00000699,317,317,0,100,0
W00000701,251,220,31,87.64940239043824,12.350597609561753
W00000702,283,235,48,83.03886925795054,16.96113074204947
W00000703,214,214,0,100,0
W00000704,169,169,0,100,0
W00000899,231,231,0,100,0
W00000902,293,282,11,96.24573378839591,3.754266211604096
W00000903,357,357,0,100,0
W00000904,342,342,0,100,0
W00000905,317,317,0,100,0
W00000906,287,287,0,100,0
W00000990,211,211,0,100,0
W00000991,301,301,0,100,0
W00000995,299,299,0,100,0
W00000999,290,290,0,100,0
W00001001,410,410,0,100,0
W00000996,270,270,0,100,0
W00000997,238,238,0,100,0
W00000998,211,211,0,100,0
W00001000,281,281,0,100,0
W00001002,337,337,0,100,0
W00001003,250,250,0,100,0
W00000822,232,232,0,100,0
W00000839,262,262,0,100,0
W00000840,288,288,0,100,0
W00000843,268,268,0,100,0
W00000846,361,224,137,62.04986149584487,37.95013850415512
W00000921,308,308,0,100,0
W00000922,297,297,0,100,0
W00000923,207,207,0,100,0
W00000932,389,313,76,80.46272493573264,19.53727506426735
W00000935,263,263,0,100,0
W00000924,228,228,0,100,0
W00000925,241,241,0,100,0
W00000927,331,331,0,100,0
W00000928,277,277,0,100,0
W00000929,257,257,0,100,0
W00000931,274,274,0,100,0
W00000926,274,274,0,100,0
W00000930,222,222,0,100,0
W00000933,279,279,0,100,0
W00000934,287,287,0,100,0
W00000936,225,225,0,100,0
W00000937,231,231,0,100,0
W00000836,225,225,0,100,0
W00000838,273,273,0,100,0
W00000841,319,268,51,84.01253918495298,15.987460815047022
W00000842,319,305,14,95.61128526645768,4.38871473354232
W00000844,273,273,0,100,0
W00000823,244,244,0,100,0
W00000824,225,225,0,100,0
W00000828,229,229,0,100,0
W00000830,247,247,0,100,0
W00000847,276,276,0,100,0
W00000848,265,265,0,100,0
W00000825,437,437,0,100,0
W00000827,270,270,0,100,0
W00000831,216,216,0,100,0
W00000833,274,274,0,100,0
W00000835,231,231,0,100,0
W00000826,248,248,0,100,0
W00000829,294,294,0,100,0
W00000832,231,231,0,100,0
W00000834,303,303,0,100,0
W00000837,246,246,0,100,0
W00000845,236,215,21,91.10169491525424,8.898305084745763
W00000808,261,261,0,100,0
W00000809,305,288,17,94.42622950819673,5.573770491803279
W00000811,261,261,0,100,0
W00000812,244,244,0,100,0
W00000814,417,417,0,100,0
W00000801,259,259,0,100,0
W00000803,284,284,0,100,0
W00000804,384,384,0,100,0
W00000805,269,269,0,100,0
W00000813,282,282,0,100,0
W00000797,330,330,0,100,0
W00000800,575,575,0,100,0
W00000802,351,351,0,100,0
W00000815,266,266,0,100,0
W00000798,350,309,41,88.28571428571429,11.714285714285715
W00000799,293,293,0,100,0
W00000806,269,269,0,100,0
W00000807,248,248,0,100,0
W00000810,257,257,0,100,0
W00000978,365,365,0,100,0
W00000979,310,310,0,100,0
W00000980,108,108,0,100,0
W00000981,431,431,0,100,0
W00000982,209,209,0,100,0
W00000983,254,254,0,100,0
W00000984,312,297,15,95.1923076923077,4.807692307692308
W00000985,277,277,0,100,0
W00000719,247,247,0,100,0
W00000720,312,312,0,100,0
W00000721,206,206,0,100,0
W00000722,251,251,0,100,0
W00000723,229,229,0,100,0
W00000724,194,194,0,100,0
W00000725,246,246,0,100,0
W00000726,306,276,30,90.19607843137256,9.803921568627452
W00000717,337,337,0,100,0
W00000718,226,226,0,100,0
W00000727,252,252,0,100,0
W00000728,276,276,0,100,0
W00000729,393,362,31,92.1119592875318,7.888040712468193
W00000730,279,279,0,100,0
W00000877,281,281,0,100,0
W00000878,296,296,0,100,0
W00000882,212,212,0,100,0
W00000884,257,257,0,100,0
W00000885,259,259,0,100,0
W00000886,269,262,7,97.39776951672863,2.6022304832713754
W00000887,282,282,0,100,0
W00000875,399,399,0,100,0
W00000876,527,493,34,93.54838709677419,6.451612903225806
W00000880,325,325,0,100,0
W00000881,310,309,1,99.67741935483872,0.3225806451612903
W00000883,336,336,0,100,0
W00010481,281,281,0,100,0
W00010489,591,591,0,100,0
W00000738,301,301,0,100,0
W00000740,277,271,6,97.83393501805054,2.166064981949458
