OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
W00000700,346,339,328,11,7,4,0,0,0,0,0,4,0,3,0,97.97687861271676,94.79768786127167,3.1791907514450863,2.023121387283237,1.1560693641618496,0,0,0,0,0,1.1560693641618496,0,0.8670520231213872,0
W00000705,268,263,256,6,4,2,0,0,1,1,0,0,4,0,1,98.13432835820896,95.52238805970148,2.2388059701492535,1.4925373134328357,0.7462686567164178,0,0,0.3731343283582089,0.3731343283582089,0,0,1.4925373134328357,0,0.3731343283582089
W00000706,200,194,184,10,7,2,1,0,0,0,1,5,0,0,0,97,92,5,3.5000000000000004,1,0.5,0,0,0,0.5,2.5,0,0,0
W00000707,240,228,190,31,9,16,6,0,7,7,1,9,1,1,0,95,79.16666666666666,12.916666666666668,3.75,6.666666666666667,2.5,0,2.9166666666666665,2.9166666666666665,0.4166666666666667,3.75,0.4166666666666667,0.4166666666666667,0
W00000708,263,239,225,11,4,4,3,0,3,3,8,16,0,0,0,90.8745247148289,85.55133079847909,4.182509505703422,1.520912547528517,1.520912547528517,1.1406844106463878,0,1.1406844106463878,1.1406844106463878,3.041825095057034,6.083650190114068,0,0,0
W00000709,228,217,197,20,11,8,1,0,0,0,0,2,5,4,0,95.17543859649122,86.40350877192982,8.771929824561402,4.824561403508771,3.508771929824561,0.43859649122807015,0,0,0,0,0.8771929824561403,2.1929824561403506,1.7543859649122806,0
W00000779,250,240,233,7,3,3,1,0,0,0,3,5,0,2,0,96,93.2,2.8000000000000003,1.2,1.2,0.4,0,0,0,1.2,2,0,0.8,0
W00000781,212,205,200,5,5,0,0,0,0,0,4,0,3,0,0,96.69811320754717,94.33962264150944,2.358490566037736,2.358490566037736,0,0,0,0,0,1.8867924528301887,0,1.4150943396226416,0,0
W00000783,239,222,196,26,16,10,0,0,0,0,6,6,0,5,0,92.88702928870293,82.00836820083683,10.87866108786611,6.694560669456067,4.184100418410042,0,0,0,0,2.510460251046025,2.510460251046025,0,2.092050209205021,0
W00000786,269,242,204,37,19,17,0,1,1,1,3,17,7,0,0,89.96282527881041,75.8364312267658,13.754646840148698,7.063197026022305,6.319702602230483,0,0.37174721189591076,0.37174721189591076,0.37174721189591076,1.1152416356877324,6.319702602230483,2.6022304832713754,0,0
