OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
E00080972,155,37,1,13,5,5,3,64,10,0,14,3,23.870967741935484,0.6451612903225806,8.38709677419355,3.225806451612903,3.225806451612903,1.935483870967742,41.29032258064516,6.451612903225806,0,9.032258064516128,1.935483870967742
E00080973,169,21,1,9,10,0,3,80,21,1,20,3,12.42603550295858,0.591715976331361,5.325443786982249,5.9171597633136095,0,1.7751479289940828,47.337278106508876,12.42603550295858,0.591715976331361,11.834319526627219,1.7751479289940828
E00080974,161,50,1,6,1,0,0,71,15,0,13,4,31.05590062111801,0.6211180124223602,3.7267080745341614,0.6211180124223602,0,0,44.099378881987576,9.316770186335404,0,8.074534161490684,2.484472049689441
E00080975,194,34,0,24,14,2,3,82,23,1,9,2,17.525773195876287,0,12.371134020618557,7.216494845360824,1.0309278350515463,1.5463917525773196,42.2680412371134,11.855670103092782,0.5154639175257731,4.639175257731959,1.0309278350515463
E00080976,145,22,0,12,4,2,2,71,12,2,17,1,15.172413793103448,0,8.275862068965518,2.7586206896551726,1.3793103448275863,1.3793103448275863,48.96551724137931,8.275862068965518,1.3793103448275863,11.724137931034482,0.6896551724137931
E00080977,132,24,0,6,5,2,0,67,8,0,16,4,18.181818181818183,0,4.545454545454546,3.787878787878788,1.5151515151515151,0,50.75757575757576,6.0606060606060606,0,12.121212121212121,3.0303030303030303
E00080978,128,21,0,6,3,1,2,57,12,5,19,2,16.40625,0,4.6875,2.34375,0.78125,1.5625,44.53125,9.375,3.90625,14.84375,1.5625
E00080979,161,46,0,8,2,0,3,80,5,0,15,2,28.57142857142857,0,4.968944099378882,1.2422360248447204,0,1.8633540372670807,49.68944099378882,3.1055900621118013,0,9.316770186335404,1.2422360248447204
E00080981,169,19,0,14,8,1,2,84,19,2,14,6,11.242603550295858,0,8.284023668639055,4.733727810650888,0.591715976331361,1.183431952662722,49.70414201183432,11.242603550295858,1.183431952662722,8.284023668639055,3.5502958579881656
E00080982,113,20,1,15,7,3,0,39,10,3,15,0,17.699115044247787,0.8849557522123894,13.274336283185843,6.1946902654867255,2.6548672566371683,0,34.51327433628318,8.849557522123893,2.6548672566371683,13.274336283185843,0
E00080983,214,35,1,17,14,3,5,99,13,4,18,5,16.355140186915886,0.46728971962616817,7.943925233644859,6.5420560747663545,1.4018691588785046,2.336448598130841,46.26168224299065,6.074766355140187,1.8691588785046727,8.411214953271028,2.336448598130841
E00080984,135,25,0,13,3,3,0,67,3,0,15,6,18.51851851851852,0,9.62962962962963,2.2222222222222223,2.2222222222222223,0,49.629629629629626,2.2222222222222223,0,11.11111111111111,4.444444444444445
E00080985,137,30,0,17,9,0,0,47,16,2,15,1,21.897810218978105,0,12.408759124087592,6.569343065693431,0,0,34.306569343065696,11.678832116788321,1.4598540145985401,10.948905109489052,0.7299270072992701
E00080986,149,32,3,8,8,0,0,71,14,0,10,3,21.476510067114095,2.013422818791946,5.369127516778524,5.369127516778524,0,0,47.651006711409394,9.395973154362416,0,6.7114093959731544,2.013422818791946
E00080987,100,17,0,6,8,2,1,45,6,1,11,3,17,0,6,8,2,1,45,6,1,11,3
E00080988,143,34,1,8,4,1,3,76,4,1,9,2,23.776223776223777,0.6993006993006993,5.594405594405594,2.797202797202797,0.6993006993006993,2.097902097902098,53.14685314685315,2.797202797202797,0.6993006993006993,6.293706293706294,1.3986013986013985
E00080989,198,30,0,12,9,3,4,94,14,3,26,3,15.151515151515152,0,6.0606060606060606,4.545454545454546,1.5151515151515151,2.0202020202020203,47.474747474747474,7.07070707070707,1.5151515151515151,13.131313131313133,1.5151515151515151
E00080990,141,18,2,9,4,0,0,69,9,1,26,3,12.76595744680851,1.4184397163120568,6.382978723404255,2.8368794326241136,0,0,48.93617021276596,6.382978723404255,0.7092198581560284,18.439716312056735,2.127659574468085
E00080991,122,19,1,10,6,0,0,53,9,1,20,3,15.573770491803279,0.819672131147541,8.19672131147541,4.918032786885246,0,0,43.44262295081967,7.377049180327869,0.819672131147541,16.39344262295082,2.459016393442623
