OA,ts0540001,ts0540002,ts0540003,ts0540004,ts0540005,ts0540006,ts0540007,ts0540008,ts0540009,ts0540010,ts0540011,ts0540012,ts0540013,ts0540002_PCT,ts0540003_PCT,ts0540004_PCT,ts0540005_PCT,ts0540006_PCT,ts0540007_PCT,ts0540008_PCT,ts0540009_PCT,ts0540010_PCT,ts0540011_PCT,ts0540012_PCT,ts0540013_PCT
W00001336,123,115,71,44,0,0,0,0,0,8,7,1,0,93.4959349593496,57.72357723577236,35.77235772357724,0,0,0,0,0,6.504065040650407,5.691056910569105,0.8130081300813009,0
W00001337,132,118,65,53,0,0,1,0,1,13,12,1,0,89.39393939393939,49.24242424242424,40.15151515151515,0,0,0.7575757575757576,0,0.7575757575757576,9.848484848484848,9.090909090909092,0.7575757575757576,0
W00001338,124,113,60,53,0,0,1,1,0,10,10,0,0,91.12903225806451,48.38709677419355,42.74193548387097,0,0,0.8064516129032258,0.8064516129032258,0,8.064516129032258,8.064516129032258,0,0
W00001339,127,112,75,37,0,0,3,1,2,12,9,3,0,88.18897637795276,59.055118110236215,29.133858267716533,0,0,2.3622047244094486,0.7874015748031495,1.574803149606299,9.448818897637794,7.086614173228346,2.3622047244094486,0
W00001340,133,126,93,33,0,0,0,0,0,7,7,0,0,94.73684210526315,69.92481203007519,24.81203007518797,0,0,0,0,0,5.263157894736842,5.263157894736842,0,0
W00001341,117,89,60,29,0,0,8,8,0,20,15,5,0,76.06837606837607,51.28205128205128,24.786324786324787,0,0,6.837606837606838,6.837606837606838,0,17.094017094017094,12.82051282051282,4.273504273504273,0
W00001342,131,119,62,57,1,1,2,1,1,9,7,2,0,90.83969465648855,47.32824427480916,43.51145038167939,0.7633587786259541,0.7633587786259541,1.5267175572519083,0.7633587786259541,0.7633587786259541,6.870229007633588,5.343511450381679,1.5267175572519083,0
W00001343,127,111,55,56,0,0,3,2,1,13,12,1,0,87.4015748031496,43.30708661417323,44.09448818897638,0,0,2.3622047244094486,1.574803149606299,0.7874015748031495,10.236220472440944,9.448818897637794,0.7874015748031495,0
W00001344,129,123,74,49,0,0,0,0,0,6,5,1,0,95.34883720930233,57.36434108527132,37.98449612403101,0,0,0,0,0,4.651162790697675,3.875968992248062,0.7751937984496124,0
W00001345,123,117,77,40,0,0,2,1,1,4,3,1,0,95.1219512195122,62.601626016260155,32.52032520325203,0,0,1.6260162601626018,0.8130081300813009,0.8130081300813009,3.2520325203252036,2.4390243902439024,0.8130081300813009,0
W00001346,113,109,60,49,1,1,0,0,0,3,3,0,0,96.46017699115043,53.09734513274337,43.36283185840708,0.8849557522123894,0.8849557522123894,0,0,0,2.6548672566371683,2.6548672566371683,0,0
W00001347,134,108,65,43,0,0,15,0,15,11,9,2,0,80.59701492537313,48.507462686567166,32.08955223880597,0,0,11.194029850746269,0,11.194029850746269,8.208955223880597,6.7164179104477615,1.4925373134328357,0
W00001348,108,89,60,29,0,0,12,7,5,7,6,1,0,82.4074074074074,55.55555555555556,26.851851851851855,0,0,11.11111111111111,6.481481481481481,4.62962962962963,6.481481481481481,5.555555555555555,0.9259259259259258,0
W00001349,159,105,38,67,0,0,39,30,9,15,13,2,0,66.0377358490566,23.89937106918239,42.138364779874216,0,0,24.528301886792452,18.867924528301888,5.660377358490567,9.433962264150944,8.176100628930817,1.257861635220126,0
W00001350,116,104,61,43,0,0,3,3,0,9,6,3,0,89.65517241379311,52.58620689655172,37.06896551724138,0,0,2.586206896551724,2.586206896551724,0,7.758620689655173,5.172413793103448,2.586206896551724,0
W00001351,112,60,23,37,1,1,42,41,1,8,7,1,1,53.57142857142857,20.535714285714285,33.035714285714285,0.8928571428571428,0.8928571428571428,37.5,36.607142857142854,0.8928571428571428,7.142857142857142,6.25,0.8928571428571428,0.8928571428571428
W00001352,118,33,12,21,1,1,73,72,1,8,7,1,3,27.966101694915253,10.16949152542373,17.796610169491526,0.847457627118644,0.847457627118644,61.86440677966102,61.016949152542374,0.847457627118644,6.779661016949152,5.932203389830509,0.847457627118644,2.5423728813559325
W00001353,135,119,91,28,1,1,1,1,0,14,14,0,0,88.14814814814815,67.4074074074074,20.74074074074074,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0,10.37037037037037,10.37037037037037,0,0
W00001354,121,114,89,25,0,0,2,2,0,5,4,1,0,94.21487603305785,73.55371900826447,20.66115702479339,0,0,1.6528925619834711,1.6528925619834711,0,4.132231404958678,3.3057851239669422,0.8264462809917356,0
W00001355,122,106,67,39,0,0,2,1,1,14,13,1,0,86.88524590163934,54.91803278688525,31.967213114754102,0,0,1.639344262295082,0.819672131147541,0.819672131147541,11.475409836065573,10.655737704918032,0.819672131147541,0
W00001356,178,150,98,52,0,0,6,3,3,22,20,2,0,84.26966292134831,55.0561797752809,29.213483146067414,0,0,3.3707865168539324,1.6853932584269662,1.6853932584269662,12.359550561797752,11.235955056179774,1.1235955056179776,0
W00001357,122,47,23,24,3,3,60,55,5,12,11,1,0,38.52459016393443,18.852459016393443,19.672131147540984,2.459016393442623,2.459016393442623,49.18032786885246,45.08196721311475,4.098360655737705,9.836065573770492,9.01639344262295,0.819672131147541,0
W00001358,116,99,50,49,0,0,2,2,0,15,14,1,0,85.34482758620689,43.103448275862064,42.241379310344826,0,0,1.7241379310344827,1.7241379310344827,0,12.931034482758621,12.068965517241379,0.8620689655172413,0
W00001359,88,75,40,35,0,0,1,0,1,12,10,2,0,85.22727272727273,45.45454545454545,39.77272727272727,0,0,1.1363636363636365,0,1.1363636363636365,13.636363636363635,11.363636363636363,2.272727272727273,0
W00001360,164,117,67,50,0,0,16,15,1,31,29,2,0,71.34146341463415,40.853658536585364,30.48780487804878,0,0,9.75609756097561,9.146341463414634,0.6097560975609756,18.902439024390244,17.682926829268293,1.2195121951219512,0
