OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
W00001336,284,8,18,15,15,11,10,6,20,23,22,21,15,18,16,31,14,19,2,2.8169014084507045,6.338028169014084,5.28169014084507,5.28169014084507,3.873239436619718,3.5211267605633805,2.112676056338028,7.042253521126761,8.098591549295776,7.746478873239436,7.394366197183098,5.28169014084507,6.338028169014084,5.633802816901409,10.915492957746478,4.929577464788732,6.690140845070422,0.7042253521126761
W00001337,314,13,13,27,27,15,16,10,14,18,34,21,15,14,19,23,21,9,5,4.140127388535031,4.140127388535031,8.598726114649681,8.598726114649681,4.777070063694268,5.095541401273886,3.1847133757961785,4.45859872611465,5.7324840764331215,10.828025477707007,6.687898089171974,4.777070063694268,4.45859872611465,6.050955414012739,7.32484076433121,6.687898089171974,2.8662420382165608,1.5923566878980893
W00001338,303,15,9,23,22,14,21,27,18,19,21,30,17,15,17,12,10,7,6,4.9504950495049505,2.9702970297029703,7.590759075907591,7.2607260726072615,4.62046204620462,6.9306930693069315,8.91089108910891,5.9405940594059405,6.270627062706271,6.9306930693069315,9.900990099009901,5.6105610561056105,4.9504950495049505,5.6105610561056105,3.9603960396039604,3.3003300330033,2.31023102310231,1.9801980198019802
W00001339,264,6,8,11,9,10,11,9,8,12,13,25,18,20,18,23,16,31,16,2.272727272727273,3.0303030303030303,4.166666666666666,3.4090909090909087,3.787878787878788,4.166666666666666,3.4090909090909087,3.0303030303030303,4.545454545454546,4.924242424242424,9.469696969696969,6.8181818181818175,7.575757575757576,6.8181818181818175,8.712121212121213,6.0606060606060606,11.742424242424242,6.0606060606060606
W00001340,309,9,8,9,18,20,10,15,7,14,8,29,31,24,35,29,24,13,6,2.912621359223301,2.5889967637540456,2.912621359223301,5.825242718446602,6.472491909385113,3.2362459546925564,4.854368932038835,2.26537216828479,4.53074433656958,2.5889967637540456,9.385113268608414,10.032362459546926,7.766990291262135,11.326860841423949,9.385113268608414,7.766990291262135,4.207119741100324,1.9417475728155338
W00001341,237,8,13,13,13,8,16,7,11,17,11,18,8,14,18,22,16,13,11,3.375527426160337,5.485232067510549,5.485232067510549,5.485232067510549,3.375527426160337,6.751054852320674,2.9535864978902953,4.641350210970464,7.172995780590717,4.641350210970464,7.59493670886076,3.375527426160337,5.9071729957805905,7.59493670886076,9.282700421940929,6.751054852320674,5.485232067510549,4.641350210970464
W00001342,329,12,21,25,20,18,21,15,14,19,27,24,27,14,15,21,23,5,8,3.64741641337386,6.382978723404255,7.598784194528875,6.079027355623101,5.47112462006079,6.382978723404255,4.5592705167173255,4.25531914893617,5.775075987841945,8.206686930091186,7.29483282674772,8.206686930091186,4.25531914893617,4.5592705167173255,6.382978723404255,6.990881458966565,1.5197568389057752,2.43161094224924
W00001343,275,9,2,13,18,15,12,11,12,15,20,33,25,28,23,20,10,6,3,3.272727272727273,0.7272727272727273,4.7272727272727275,6.545454545454546,5.454545454545454,4.363636363636364,4,4.363636363636364,5.454545454545454,7.2727272727272725,12,9.090909090909092,10.181818181818182,8.363636363636363,7.2727272727272725,3.6363636363636362,2.181818181818182,1.090909090909091
W00001344,306,16,25,16,8,6,14,11,17,31,12,15,13,21,28,29,22,16,6,5.228758169934641,8.169934640522875,5.228758169934641,2.6143790849673203,1.9607843137254901,4.57516339869281,3.594771241830065,5.555555555555555,10.130718954248366,3.9215686274509802,4.901960784313726,4.248366013071895,6.862745098039216,9.15032679738562,9.477124183006536,7.18954248366013,5.228758169934641,1.9607843137254901
W00001345,292,10,12,22,14,7,2,8,19,10,14,29,25,18,36,29,23,12,2,3.4246575342465753,4.10958904109589,7.534246575342466,4.794520547945205,2.3972602739726026,0.684931506849315,2.73972602739726,6.506849315068493,3.4246575342465753,4.794520547945205,9.931506849315069,8.561643835616438,6.164383561643835,12.32876712328767,9.931506849315069,7.876712328767123,4.10958904109589,0.684931506849315
W00001346,267,14,13,10,9,12,12,16,17,16,14,18,24,19,21,20,15,7,10,5.2434456928838955,4.868913857677903,3.7453183520599254,3.3707865168539324,4.49438202247191,4.49438202247191,5.992509363295881,6.367041198501873,5.992509363295881,5.2434456928838955,6.741573033707865,8.98876404494382,7.116104868913857,7.865168539325842,7.490636704119851,5.617977528089887,2.6217228464419478,3.7453183520599254
W00001347,336,8,21,27,19,11,13,14,12,23,19,35,34,18,18,22,18,16,8,2.380952380952381,6.25,8.035714285714286,5.654761904761905,3.273809523809524,3.869047619047619,4.166666666666666,3.571428571428571,6.845238095238096,5.654761904761905,10.416666666666668,10.119047619047619,5.357142857142857,5.357142857142857,6.547619047619048,5.357142857142857,4.761904761904762,2.380952380952381
W00001348,242,10,8,17,15,10,8,11,14,16,12,21,16,17,10,20,16,11,10,4.132231404958678,3.3057851239669422,7.024793388429752,6.198347107438017,4.132231404958678,3.3057851239669422,4.545454545454546,5.785123966942149,6.6115702479338845,4.958677685950414,8.677685950413224,6.6115702479338845,7.024793388429752,4.132231404958678,8.264462809917356,6.6115702479338845,4.545454545454546,4.132231404958678
W00001349,444,36,45,39,36,17,29,35,40,35,29,31,22,18,9,13,6,4,0,8.108108108108109,10.135135135135135,8.783783783783784,8.108108108108109,3.8288288288288284,6.531531531531531,7.882882882882883,9.00900900900901,7.882882882882883,6.531531531531531,6.981981981981981,4.954954954954955,4.054054054054054,2.027027027027027,2.9279279279279278,1.3513513513513513,0.9009009009009009,0
W00001350,296,14,15,16,13,21,11,16,15,13,14,34,23,18,20,32,10,5,6,4.72972972972973,5.0675675675675675,5.405405405405405,4.391891891891892,7.094594594594595,3.7162162162162162,5.405405405405405,5.0675675675675675,4.391891891891892,4.72972972972973,11.486486486486488,7.77027027027027,6.081081081081082,6.756756756756757,10.81081081081081,3.3783783783783785,1.6891891891891893,2.027027027027027
W00001351,292,12,22,23,27,21,19,30,25,18,16,20,20,11,12,7,7,1,1,4.10958904109589,7.534246575342466,7.876712328767123,9.246575342465754,7.191780821917808,6.506849315068493,10.273972602739725,8.561643835616438,6.164383561643835,5.47945205479452,6.8493150684931505,6.8493150684931505,3.767123287671233,4.10958904109589,2.3972602739726026,2.3972602739726026,0.3424657534246575,0.3424657534246575
