OA,ts0160001,ts0160002,ts0160003,ts0160004,ts0160005,ts0160006,ts0160002_PCT,ts0160003_PCT,ts0160004_PCT,ts0160005_PCT,ts0160006_PCT
W00001535,485,467,15,1,1,1,96.28865979381443,3.0927835051546393,0.2061855670103093,0.2061855670103093,0.2061855670103093
W00001536,243,229,8,4,0,2,94.23868312757202,3.292181069958848,1.646090534979424,0,0.823045267489712
W00001537,178,176,0,2,0,0,98.87640449438202,0,1.1235955056179776,0,0
W00001538,289,281,8,0,0,0,97.23183391003461,2.768166089965398,0,0,0
W00001539,206,193,8,0,5,0,93.68932038834951,3.8834951456310676,0,2.4271844660194173,0
W00001540,355,342,10,0,3,0,96.3380281690141,2.8169014084507045,0,0.8450704225352111,0
W00001541,127,118,7,1,1,0,92.91338582677166,5.511811023622047,0.7874015748031495,0.7874015748031495,0
W00001592,256,255,1,0,0,0,99.609375,0.390625,0,0,0
W00001593,188,184,4,0,0,0,97.87234042553192,2.127659574468085,0,0,0
W00001594,206,203,3,0,0,0,98.54368932038835,1.4563106796116505,0,0,0
W00001595,308,302,4,2,0,0,98.05194805194806,1.2987012987012987,0.6493506493506493,0,0
W00001596,275,272,3,0,0,0,98.9090909090909,1.090909090909091,0,0,0
W00001597,247,236,8,2,0,1,95.54655870445345,3.2388663967611335,0.8097165991902834,0,0.4048582995951417
W00001813,140,131,1,0,4,4,93.57142857142857,0.7142857142857143,0,2.857142857142857,2.857142857142857
W00001815,215,203,11,0,0,1,94.41860465116278,5.116279069767442,0,0,0.46511627906976744
W00001816,297,284,8,2,1,2,95.62289562289563,2.6936026936026933,0.6734006734006733,0.33670033670033667,0.6734006734006733
W00001817,284,278,5,1,0,0,97.88732394366197,1.7605633802816902,0.35211267605633806,0,0
W00001818,203,195,8,0,0,0,96.05911330049261,3.9408866995073892,0,0,0
W00010018,313,303,9,1,0,0,96.80511182108627,2.8753993610223643,0.3194888178913738,0,0
W00010021,315,305,7,1,2,0,96.82539682539682,2.2222222222222223,0.31746031746031744,0.6349206349206349,0
W00001642,311,284,19,5,2,1,91.31832797427653,6.109324758842444,1.607717041800643,0.6430868167202572,0.3215434083601286
W00001643,435,421,13,0,1,0,96.7816091954023,2.9885057471264367,0,0.22988505747126436,0
W00001644,313,299,9,5,0,0,95.52715654952077,2.8753993610223643,1.5974440894568689,0,0
W00001645,360,342,7,9,1,1,95,1.9444444444444444,2.5,0.2777777777777778,0.2777777777777778
W00001646,296,280,15,0,0,1,94.5945945945946,5.0675675675675675,0,0,0.33783783783783783
W00001647,338,321,12,2,3,0,94.97041420118343,3.5502958579881656,0.591715976331361,0.8875739644970414,0
W00001648,388,373,10,5,0,0,96.1340206185567,2.5773195876288657,1.2886597938144329,0,0
W00001716,285,264,15,6,0,0,92.63157894736842,5.263157894736842,2.1052631578947367,0,0
W00001717,463,452,7,4,0,0,97.62419006479482,1.511879049676026,0.8639308855291578,0,0
