OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
W00001336,124,53,70,1,0,0,0,0,0,42.74193548387097,56.451612903225815,0.8064516129032258,0,0,0,0,0
W00001337,130,49,70,11,0,0,0,0,0,37.69230769230769,53.84615384615385,8.461538461538462,0,0,0,0,0
W00001338,124,24,100,0,0,0,0,0,0,19.35483870967742,80.64516129032258,0,0,0,0,0,0
W00001339,126,63,58,1,1,0,0,2,1,50,46.03174603174603,0.7936507936507936,0.7936507936507936,0,0,1.5873015873015872,0.7936507936507936
W00001340,133,117,10,6,0,0,0,0,0,87.96992481203007,7.518796992481203,4.511278195488721,0,0,0,0,0
W00001341,117,60,38,19,0,0,0,0,0,51.28205128205128,32.47863247863248,16.23931623931624,0,0,0,0,0
W00001342,129,81,47,0,0,0,0,0,1,62.7906976744186,36.434108527131784,0,0,0,0,0,0.7751937984496124
W00001343,127,66,61,0,0,0,0,0,0,51.96850393700787,48.031496062992126,0,0,0,0,0,0
W00001344,131,95,35,1,0,0,0,0,0,72.51908396946564,26.717557251908396,0.7633587786259541,0,0,0,0,0
W00001345,123,82,40,0,1,0,0,0,0,66.66666666666666,32.52032520325203,0,0.8130081300813009,0,0,0,0
W00001346,112,48,64,0,0,0,0,0,0,42.857142857142854,57.14285714285714,0,0,0,0,0,0
W00001347,134,101,19,13,0,1,0,0,0,75.3731343283582,14.17910447761194,9.701492537313433,0,0.7462686567164178,0,0,0
W00001348,110,72,33,4,1,0,0,0,0,65.45454545454545,30,3.6363636363636362,0.9090909090909091,0,0,0,0
W00001349,161,62,89,2,7,0,0,1,0,38.50931677018634,55.27950310559007,1.2422360248447204,4.3478260869565215,0,0,0.6211180124223602,0
W00001350,116,65,37,14,0,0,0,0,0,56.03448275862068,31.896551724137932,12.068965517241379,0,0,0,0,0
W00001351,114,11,102,1,0,0,0,0,0,9.649122807017543,89.47368421052632,0.8771929824561403,0,0,0,0,0
W00001352,114,4,80,0,28,1,0,1,0,3.508771929824561,70.17543859649122,0,24.561403508771928,0.8771929824561403,0,0.8771929824561403,0
W00001353,134,97,30,1,1,3,0,2,0,72.38805970149254,22.388059701492537,0.7462686567164178,0.7462686567164178,2.2388059701492535,0,1.4925373134328357,0
W00001354,121,99,21,1,0,0,0,0,0,81.81818181818183,17.355371900826448,0.8264462809917356,0,0,0,0,0
W00001355,122,46,68,7,0,0,1,0,0,37.704918032786885,55.73770491803278,5.737704918032787,0,0,0.819672131147541,0,0
W00001356,178,71,107,0,0,0,0,0,0,39.8876404494382,60.1123595505618,0,0,0,0,0,0
W00001357,124,3,60,31,26,4,0,0,0,2.4193548387096775,48.38709677419355,25,20.967741935483872,3.225806451612903,0,0,0
W00001358,116,36,61,19,0,0,0,0,0,31.03448275862069,52.58620689655172,16.379310344827587,0,0,0,0,0
W00001359,88,37,48,0,0,3,0,0,0,42.04545454545455,54.54545454545454,0,0,3.4090909090909087,0,0,0
W00001360,167,76,48,40,1,2,0,0,0,45.50898203592814,28.74251497005988,23.952095808383234,0.5988023952095809,1.1976047904191618,0,0,0
W00001361,113,49,64,0,0,0,0,0,0,43.36283185840708,56.63716814159292,0,0,0,0,0,0
