OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
E00099142,222,218,217,1,0,0,0,1,0,0,1,2,1,0,0,98.1981981981982,97.74774774774775,0.45045045045045046,0,0,0,0.45045045045045046,0,0,0.45045045045045046,0.9009009009009009,0.45045045045045046,0,0
E00099143,277,277,269,8,3,5,0,0,0,0,0,0,0,0,0,100,97.11191335740072,2.888086642599278,1.083032490974729,1.8050541516245486,0,0,0,0,0,0,0,0,0
E00099144,302,299,297,2,2,0,0,0,0,0,3,0,0,0,0,99.00662251655629,98.34437086092716,0.6622516556291391,0.6622516556291391,0,0,0,0,0,0.9933774834437087,0,0,0,0
E00099145,268,264,261,3,3,0,0,0,0,0,0,4,0,0,0,98.50746268656717,97.38805970149254,1.1194029850746268,1.1194029850746268,0,0,0,0,0,0,1.4925373134328357,0,0,0
E00099146,299,293,289,4,2,1,1,0,0,0,0,3,2,0,1,97.9933110367893,96.65551839464884,1.3377926421404682,0.6688963210702341,0.33444816053511706,0.33444816053511706,0,0,0,0,1.0033444816053512,0.6688963210702341,0,0.33444816053511706
E00174339,418,413,409,4,3,0,0,1,0,0,0,2,0,3,0,98.80382775119617,97.84688995215312,0.9569377990430622,0.7177033492822966,0,0,0.23923444976076555,0,0,0,0.4784688995215311,0,0.7177033492822966,0
E00099229,296,291,286,4,3,1,0,0,1,1,0,4,0,1,0,98.3108108108108,96.62162162162163,1.3513513513513513,1.0135135135135136,0.33783783783783783,0,0,0.33783783783783783,0.33783783783783783,0,1.3513513513513513,0,0.33783783783783783,0
E00099230,292,288,279,9,5,2,2,0,0,0,1,0,3,0,0,98.63013698630137,95.54794520547945,3.0821917808219177,1.7123287671232876,0.684931506849315,0.684931506849315,0,0,0,0.3424657534246575,0,1.0273972602739725,0,0
E00099232,287,280,277,1,0,1,0,0,2,2,2,4,1,0,0,97.5609756097561,96.51567944250871,0.34843205574912894,0,0.34843205574912894,0,0,0.6968641114982579,0.6968641114982579,0.6968641114982579,1.3937282229965158,0.34843205574912894,0,0
E00099235,231,227,220,7,5,1,1,0,0,0,1,2,1,0,0,98.26839826839827,95.23809523809523,3.0303030303030303,2.1645021645021645,0.4329004329004329,0.4329004329004329,0,0,0,0.4329004329004329,0.8658008658008658,0.4329004329004329,0,0
E00099236,242,233,225,5,5,0,0,0,3,3,0,1,0,8,0,96.28099173553719,92.97520661157024,2.066115702479339,2.066115702479339,0,0,0,1.2396694214876034,1.2396694214876034,0,0.4132231404958678,0,3.3057851239669422,0
E00099237,260,252,249,3,3,0,0,0,0,0,7,0,1,0,0,96.92307692307692,95.76923076923077,1.153846153846154,1.153846153846154,0,0,0,0,0,2.6923076923076925,0,0.38461538461538464,0,0
E00099226,451,447,436,11,9,2,0,0,0,0,3,1,0,0,0,99.1130820399113,96.67405764966742,2.4390243902439024,1.9955654101995564,0.4434589800443459,0,0,0,0,0.6651884700665188,0.22172949002217296,0,0,0
E00099227,361,350,343,7,1,5,0,1,0,0,4,4,0,3,0,96.95290858725761,95.01385041551247,1.9390581717451523,0.2770083102493075,1.3850415512465373,0,0.2770083102493075,0,0,1.10803324099723,1.10803324099723,0,0.8310249307479225,0
E00099228,159,155,153,2,1,1,0,0,0,0,0,1,2,1,0,97.48427672955975,96.22641509433963,1.257861635220126,0.628930817610063,0.628930817610063,0,0,0,0,0,0.628930817610063,1.257861635220126,0.628930817610063,0
E00099231,294,293,287,5,4,1,0,0,1,1,0,0,1,0,0,99.65986394557824,97.61904761904762,1.7006802721088436,1.3605442176870748,0.3401360544217687,0,0,0.3401360544217687,0.3401360544217687,0,0,0.3401360544217687,0,0
E00099233,196,193,188,4,1,3,0,0,1,1,0,3,0,0,0,98.46938775510205,95.91836734693877,2.0408163265306123,0.5102040816326531,1.530612244897959,0,0,0.5102040816326531,0.5102040816326531,0,1.530612244897959,0,0,0
