OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
W00008440,254,232,220,2,10,10,1,0,0,0,5,1,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,20,91.33858267716536,86.61417322834646,0.7874015748031495,3.937007874015748,3.937007874015748,0.39370078740157477,0,0,0,1.968503937007874,0.39370078740157477,0,0.39370078740157477,0.7874015748031495,0,0,0,0.39370078740157477,0,0.39370078740157477,0,0.39370078740157477,0,0,0.39370078740157477,0,0,0,0,0,0,0,7.874015748031496
W00008454,273,236,232,0,4,2,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,36,86.44688644688645,84.98168498168498,0,1.465201465201465,0.7326007326007326,0,0,0,0.3663003663003663,0,0,0,0,0.3663003663003663,0.7326007326007326,0,0.7326007326007326,0,0,0,0,0,0,0,0,0,0,0.3663003663003663,0.3663003663003663,0,0,0,13.186813186813188
W00008455,275,253,247,0,6,6,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,92,89.81818181818181,0,2.181818181818182,2.181818181818182,0,0,0,0,1.090909090909091,0,0,0.36363636363636365,0.7272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W00008459,304,283,280,0,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,93.0921052631579,92.10526315789474,0,0.9868421052631579,0.9868421052631579,0,0.3289473684210526,0,0,0,0,0,0,0.6578947368421052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3289473684210526,0,6.578947368421052
W00008462,299,230,213,1,16,14,5,0,0,0,0,0,0,4,5,2,0,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,66,76.92307692307693,71.23745819397993,0.33444816053511706,5.351170568561873,4.682274247491638,1.6722408026755853,0,0,0,0,0,0,1.3377926421404682,1.6722408026755853,0.6688963210702341,0,0.6688963210702341,0.33444816053511706,0,0,0.33444816053511706,0.6688963210702341,0,0,0.6688963210702341,0,0,0,0,0,0,0,22.073578595317723
W00008439,469,429,417,6,6,6,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,91.47121535181236,88.91257995735607,1.279317697228145,1.279317697228145,1.279317697228145,0,0,0.21321961620469082,0,0,0.42643923240938164,0,0.42643923240938164,0.21321961620469082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21321961620469082,0,8.315565031982942
W00008441,263,248,246,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,94.29657794676805,93.5361216730038,0.38022813688212925,0.38022813688212925,0.38022813688212925,0,0,0.38022813688212925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7034220532319395
W00008460,205,183,175,2,6,3,1,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,89.26829268292683,85.36585365853658,0.975609756097561,2.9268292682926833,1.4634146341463417,0.4878048780487805,0,0,0,0,0,0,0,0.975609756097561,1.4634146341463417,0,1.4634146341463417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.731707317073171
W00008461,273,239,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,87.54578754578755,87.17948717948718,0.3663003663003663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3663003663003663,0,0.3663003663003663,0,0,0,0,0,0,0,0,0,0,0,0,12.087912087912088
W00008436,301,275,268,1,6,6,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,91.36212624584718,89.03654485049833,0.33222591362126247,1.9933554817275747,1.9933554817275747,0,0,0,0.33222591362126247,0,0,0.9966777408637874,0.6644518272425249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.637873754152823
W00008438,231,194,192,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,36,83.98268398268398,83.11688311688312,0,0.8658008658008658,0.8658008658008658,0,0,0.8658008658008658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4329004329004329,0,0.4329004329004329,0,0,15.584415584415584
W00008442,279,263,253,1,9,8,2,1,0,0,0,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,94.26523297491039,90.68100358422939,0.35842293906810035,3.225806451612903,2.867383512544803,0.7168458781362007,0.35842293906810035,0,0,0,0.7168458781362007,0,0,1.0752688172043012,0.35842293906810035,0,0.35842293906810035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.734767025089606
W00008443,363,334,330,0,4,3,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,92.01101928374655,90.9090909090909,0,1.1019283746556474,0.8264462809917356,0,0,0.27548209366391185,0.5509641873278237,0,0,0,0,0,0.27548209366391185,0.27548209366391185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.988980716253444
W00008451,317,268,260,0,8,8,0,0,0,0,0,1,2,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,84.54258675078864,82.01892744479495,0,2.5236593059936907,2.5236593059936907,0,0,0,0,0,0.31545741324921134,0.6309148264984227,0,1.5772870662460567,0,0,0,0.31545741324921134,0.31545741324921134,0,0,0,0,0,0,0,0,0,0,0,0,0,15.141955835962145
W00008453,305,245,237,0,8,8,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,57,80.32786885245902,77.70491803278688,0,2.622950819672131,2.622950819672131,0.32786885245901637,0,0,0,0,0.6557377049180327,1.639344262295082,0,0,0,0,0,0,0,0,0,0.9836065573770493,0,0,0.6557377049180327,0.32786885245901637,0,0,0,0,0,0,18.688524590163937
W00008456,357,341,337,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,95.51820728291317,94.39775910364145,0.5602240896358543,0.5602240896358543,0.5602240896358543,0,0,0,0,0,0,0,0,0.5602240896358543,0,0,0,0.2801120448179272,0,0.2801120448179272,0,0,0,0,0,0,0,0,0,0,0,0,4.201680672268908
W00008457,280,250,245,0,5,5,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29,89.28571428571429,87.5,0,1.7857142857142856,1.7857142857142856,0,0.7142857142857143,0,0,0,0.7142857142857143,0,0.35714285714285715,0,0,0,0,0,0,0,0,0.35714285714285715,0,0,0.35714285714285715,0,0,0,0,0,0,0,10.357142857142858
W00008458,249,194,184,1,9,7,0,0,0,0,1,0,4,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,53,77.91164658634538,73.89558232931726,0.4016064257028112,3.614457831325301,2.8112449799196786,0,0,0,0,0.4016064257028112,0,1.6064257028112447,0,0.8032128514056224,0.8032128514056224,0,0.8032128514056224,0,0,0,0,0.4016064257028112,0.4016064257028112,0,0,0,0,0.4016064257028112,0,0.4016064257028112,0,0,21.285140562248998
W00008437,315,282,275,2,5,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,89.52380952380953,87.3015873015873,0.6349206349206349,1.5873015873015872,1.5873015873015872,0.31746031746031744,0,0,1.2698412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.476190476190476
W00008444,548,499,487,1,11,10,1,0,3,4,0,0,0,1,1,1,0,1,5,0,0,5,3,0,0,3,0,0,0,0,0,0,0,41,91.05839416058394,88.86861313868614,0.18248175182481752,2.0072992700729926,1.824817518248175,0.18248175182481752,0,0.5474452554744526,0.7299270072992701,0,0,0,0.18248175182481752,0.18248175182481752,0.18248175182481752,0,0.18248175182481752,0.9124087591240875,0,0,0.9124087591240875,0.5474452554744526,0,0,0.5474452554744526,0,0,0,0,0,0,0,7.481751824817519
W00008445,213,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,87.32394366197182,87.32394366197182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4694835680751174,0,0.4694835680751174,0,0,0,0,0,0,0,0,0,0,0,0,12.206572769953052
W00008446,280,265,264,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,94.64285714285714,94.28571428571428,0,0.35714285714285715,0.35714285714285715,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.357142857142857
W00008449,256,222,218,0,4,4,0,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,86.71875,85.15625,0,1.5625,1.5625,0,0,0.390625,0,0.78125,0,0.390625,0,0,0,0,0,0.390625,0.390625,0,0,0,0,0,0,0,0,0,0,0,0,0,12.890625
W00008447,299,277,272,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,92.64214046822742,90.96989966555184,1.0033444816053512,0.6688963210702341,0.6688963210702341,0.33444816053511706,0,0.33444816053511706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.357859531772576
W00008448,299,230,223,0,7,6,0,0,0,0,0,3,0,0,3,1,0,1,0,0,0,0,4,0,0,2,2,0,1,1,0,0,0,64,76.92307692307693,74.5819397993311,0,2.341137123745819,2.0066889632107023,0,0,0,0,0,1.0033444816053512,0,0,1.0033444816053512,0.33444816053511706,0,0.33444816053511706,0,0,0,0,1.3377926421404682,0,0,0.6688963210702341,0.6688963210702341,0,0.33444816053511706,0.33444816053511706,0,0,0,21.40468227424749
W00008450,138,100,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,72.46376811594203,71.73913043478261,0.7246376811594203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.536231884057973
W00008452,323,224,216,1,7,7,0,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,2,1,1,0,0,94,69.3498452012384,66.87306501547987,0.30959752321981426,2.1671826625387,2.1671826625387,0,0,0.30959752321981426,0,0,0,1.238390092879257,0.30959752321981426,0.30959752321981426,0,0,0,0,0,0,0,0.9287925696594427,0,0.9287925696594427,0,0,0,0.6191950464396285,0.30959752321981426,0.30959752321981426,0,0,29.102167182662537
W00008583,291,256,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,87.97250859106529,87.2852233676976,0.6872852233676976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.027491408934708
W00008585,318,284,273,6,5,5,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,89.30817610062893,85.84905660377359,1.8867924528301887,1.5723270440251573,1.5723270440251573,0.3144654088050315,0,0,0,0.3144654088050315,0,0.3144654088050315,0.628930817610063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.69182389937107
W00008586,289,242,238,0,4,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83.73702422145328,82.35294117647058,0,1.384083044982699,0.6920415224913495,0,0,0,0,0,0,0,0,0.6920415224913495,0.6920415224913495,0.6920415224913495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.26297577854671
W00008587,253,225,216,1,8,8,0,0,0,0,0,0,5,2,1,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,24,88.93280632411067,85.37549407114624,0.3952569169960474,3.1620553359683794,3.1620553359683794,0,0,0,0,0,0,1.9762845849802373,0.7905138339920948,0.3952569169960474,0,0,0,1.185770750988142,0,0,1.185770750988142,0.3952569169960474,0,0,0.3952569169960474,0,0,0,0,0,0,0,9.486166007905137
W00008589,286,252,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,88.11188811188812,87.76223776223776,0.34965034965034963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.888111888111888
W00008571,301,241,224,0,17,16,0,0,0,0,0,4,7,0,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,59,80.06644518272425,74.4186046511628,0,5.647840531561462,5.3156146179401995,0,0,0,0,0,1.3289036544850499,2.3255813953488373,0,1.6611295681063125,0.33222591362126247,0.33222591362126247,0,0,0,0,0,0.33222591362126247,0,0.33222591362126247,0,0,0,0,0,0,0,0,19.601328903654487
W00008572,303,213,203,1,9,7,0,0,0,0,0,1,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70.29702970297029,66.996699669967,0.33003300330033003,2.9702970297029703,2.31023102310231,0,0,0,0,0,0.33003300330033003,0.6600660066006601,0,1.3201320132013201,0.6600660066006601,0.6600660066006601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7029702970297
W00008574,366,285,275,0,10,10,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,77,77.8688524590164,75.13661202185791,0,2.73224043715847,2.73224043715847,0,0,0,0,0,0.273224043715847,0.819672131147541,0.819672131147541,0.819672131147541,0,0,0,0,0,0,0,1.092896174863388,0,0,0,1.092896174863388,0,0,0,0,0,0,21.03825136612022
W00008584,190,101,97,0,4,4,0,0,0,0,0,0,2,0,2,0,0,0,4,1,0,3,3,0,0,0,3,0,1,1,0,0,0,81,53.1578947368421,51.05263157894737,0,2.1052631578947367,2.1052631578947367,0,0,0,0,0,0,1.0526315789473684,0,1.0526315789473684,0,0,0,2.1052631578947367,0.5263157894736842,0,1.5789473684210527,1.5789473684210527,0,0,0,1.5789473684210527,0,0.5263157894736842,0.5263157894736842,0,0,0,42.63157894736842
W00008590,331,219,209,0,10,10,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,111,66.16314199395771,63.141993957703924,0,3.0211480362537766,3.0211480362537766,0,0,0,0,0,0.6042296072507553,2.416918429003021,0,0,0,0,0,0,0,0,0,0.3021148036253776,0,0,0.3021148036253776,0,0,0,0,0,0,0,33.53474320241692
W00008591,162,96,82,1,13,13,0,0,1,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,65,59.25925925925925,50.617283950617285,0.6172839506172839,8.024691358024691,8.024691358024691,0,0,0.6172839506172839,0,0,0,2.4691358024691357,3.0864197530864197,1.8518518518518516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6172839506172839,0.6172839506172839,0,0,0,40.123456790123456
W00008570,290,248,237,0,11,11,4,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,41,85.51724137931035,81.72413793103448,0,3.793103448275862,3.793103448275862,1.3793103448275863,0,0.3448275862068966,0,0,0,0,0,2.0689655172413794,0,0,0,0,0,0,0,0.3448275862068966,0,0,0.3448275862068966,0,0,0,0,0,0,0,14.13793103448276
W00008588,272,229,222,1,6,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,42,84.19117647058823,81.61764705882352,0.3676470588235294,2.2058823529411766,2.2058823529411766,0,0,0,0,0,0,0,1.1029411764705883,1.1029411764705883,0,0,0,0,0,0,0,0.3676470588235294,0,0,0,0.3676470588235294,0,0,0,0,0,0,15.441176470588236
W00008592,272,240,235,0,5,5,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,88.23529411764706,86.39705882352942,0,1.8382352941176472,1.8382352941176472,0,0.3676470588235294,0.3676470588235294,0,0,0,0,0,1.1029411764705883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76470588235294
W00008593,302,257,252,0,5,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,44,85.09933774834437,83.44370860927152,0,1.6556291390728477,1.6556291390728477,0,0,0,0,0,0.9933774834437087,0.33112582781456956,0,0.33112582781456956,0,0,0,0,0,0,0,0.33112582781456956,0,0,0.33112582781456956,0,0,0,0,0,0,0,14.56953642384106
W00008594,224,193,183,2,8,8,0,0,0,0,0,0,0,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,86.16071428571429,81.69642857142857,0.8928571428571428,3.571428571428571,3.571428571428571,0,0,0,0,0,0,0,0,3.571428571428571,0,0,0,0.4464285714285714,0,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,13.392857142857142
W00008576,330,278,260,0,18,18,0,0,0,0,0,3,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,84.24242424242424,78.78787878787878,0,5.454545454545454,5.454545454545454,0,0,0,0,0,0.9090909090909091,3.3333333333333335,0,1.2121212121212122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30303030303030304,0,15.454545454545453
W00008579,313,276,265,1,10,10,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,35,88.17891373801918,84.66453674121406,0.3194888178913738,3.1948881789137378,3.1948881789137378,0,0,0,0,0,0,0.3194888178913738,1.5974440894568689,1.2779552715654952,0,0,0,0,0,0,0,0.3194888178913738,0,0,0,0.3194888178913738,0,0.3194888178913738,0,0.3194888178913738,0,0,11.182108626198083
W00008580,345,299,292,1,6,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,86.66666666666667,84.63768115942028,0.2898550724637681,1.7391304347826086,1.7391304347826086,0,0,0,0,0,0,1.4492753623188406,0.2898550724637681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333333333333334
W00008581,310,277,269,1,7,7,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32,89.35483870967742,86.7741935483871,0.3225806451612903,2.258064516129032,2.258064516129032,0,0,0,0,0,0,1.6129032258064515,0,0.6451612903225806,0,0,0,0,0,0,0,0.3225806451612903,0,0,0.3225806451612903,0,0,0,0,0,0,0,10.32258064516129
W00008582,285,246,242,0,4,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,38,86.31578947368422,84.91228070175438,0,1.4035087719298245,1.4035087719298245,0,0,0,0,0,0,1.0526315789473684,0,0.3508771929824561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3508771929824561,0.3508771929824561,0,0,0,13.333333333333334
W00008573,298,256,239,5,12,12,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,41,85.90604026845638,80.20134228187919,1.6778523489932886,4.026845637583892,4.026845637583892,0,0,0,0,0,1.342281879194631,0,1.006711409395973,1.6778523489932886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557046979865773,0.33557046979865773,0,0,0,13.758389261744966
W00008575,304,251,246,0,5,2,0,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,52,82.56578947368422,80.92105263157895,0,1.644736842105263,0.6578947368421052,0,0.3289473684210526,0,0,0,0,0,0.3289473684210526,0,0.9868421052631579,0.9868421052631579,0,0,0,0,0,0.3289473684210526,0,0,0.3289473684210526,0,0,0,0,0,0,0,17.105263157894736
W00008577,280,247,243,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,32,88.21428571428571,86.78571428571429,1.4285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35714285714285715,0,0.35714285714285715,0,0,0,0,0,0,0,0,11.428571428571429
W00008578,386,312,310,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,71,80.82901554404145,80.31088082901555,0,0.5181347150259068,0.5181347150259068,0,0,0,0,0,0,0.2590673575129534,0,0.2590673575129534,0,0,0,0,0,0,0,0.2590673575129534,0,0,0.2590673575129534,0,0,0.5181347150259068,0.5181347150259068,0,0,0,18.393782383419687
W00008595,301,269,265,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,89.3687707641196,88.03986710963456,1.3289036544850499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.631229235880399
