OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
W00008440,254,246,234,12,7,3,2,0,0,0,2,3,3,0,0,96.8503937007874,92.1259842519685,4.724409448818897,2.7559055118110236,1.1811023622047243,0.7874015748031495,0,0,0,0.7874015748031495,1.1811023622047243,1.1811023622047243,0,0
W00008454,274,263,258,3,1,1,0,1,2,2,0,8,3,0,0,95.98540145985402,94.16058394160584,1.094890510948905,0.36496350364963503,0.36496350364963503,0,0.36496350364963503,0.7299270072992701,0.7299270072992701,0,2.9197080291970803,1.094890510948905,0,0
W00008455,277,263,256,7,5,0,1,1,0,0,5,8,1,0,0,94.94584837545126,92.4187725631769,2.527075812274368,1.8050541516245486,0,0.36101083032490977,0.36101083032490977,0,0,1.8050541516245486,2.888086642599278,0.36101083032490977,0,0
W00008459,304,302,296,5,5,0,0,0,1,1,0,0,0,2,0,99.3421052631579,97.36842105263158,1.644736842105263,1.644736842105263,0,0,0,0.3289473684210526,0.3289473684210526,0,0,0,0.6578947368421052,0
W00008462,300,291,273,16,12,4,0,0,2,2,4,3,2,0,0,97,91,5.333333333333334,4,1.3333333333333335,0,0,0.6666666666666667,0.6666666666666667,1.3333333333333335,1,0.6666666666666667,0,0
W00008439,467,466,453,13,6,2,2,3,0,0,0,0,0,1,0,99.78586723768737,97.00214132762312,2.7837259100642395,1.284796573875803,0.4282655246252677,0.4282655246252677,0.6423982869379015,0,0,0,0,0,0.21413276231263384,0
W00008441,263,260,258,2,2,0,0,0,0,0,1,1,1,0,0,98.85931558935361,98.09885931558935,0.7604562737642585,0.7604562737642585,0,0,0,0,0,0.38022813688212925,0.38022813688212925,0.38022813688212925,0,0
W00008460,203,200,190,4,4,0,0,0,6,6,0,0,0,3,0,98.52216748768473,93.59605911330048,1.9704433497536946,1.9704433497536946,0,0,0,2.955665024630542,2.955665024630542,0,0,0,1.477832512315271,0
W00008461,276,274,273,1,1,0,0,0,0,0,2,0,0,0,0,99.27536231884058,98.91304347826086,0.36231884057971014,0.36231884057971014,0,0,0,0,0,0.7246376811594203,0,0,0,0
W00008436,301,299,289,10,3,3,3,1,0,0,1,0,1,0,0,99.33554817275747,96.01328903654485,3.322259136212625,0.9966777408637874,0.9966777408637874,0.9966777408637874,0.33222591362126247,0,0,0.33222591362126247,0,0.33222591362126247,0,0
