OA,ts0260001,ts0260002,ts0260003,ts0260004,ts0260005,ts0260006,ts0260002_PCT,ts0260003_PCT,ts0260004_PCT,ts0260005_PCT,ts0260006_PCT
W00008328,126,49,73,2,2,0,38.88888888888889,57.936507936507944,1.5873015873015872,1.5873015873015872,0
W00008329,134,40,73,14,2,5,29.850746268656714,54.47761194029851,10.44776119402985,1.4925373134328357,3.731343283582089
W00008330,114,52,56,1,3,2,45.614035087719294,49.122807017543856,0.8771929824561403,2.631578947368421,1.7543859649122806
W00008331,149,109,39,0,0,1,73.15436241610739,26.174496644295303,0,0,0.6711409395973155
W00008332,125,37,85,1,2,0,29.599999999999998,68,0.8,1.6,0
W00008333,117,28,88,0,1,0,23.931623931623932,75.21367521367522,0,0.8547008547008548,0
W00008334,109,67,40,0,2,0,61.46788990825688,36.69724770642202,0,1.834862385321101,0
W00008335,125,26,93,2,1,3,20.8,74.4,1.6,0.8,2.4
W00008336,152,43,97,0,8,4,28.289473684210524,63.81578947368421,0,5.263157894736842,2.631578947368421
W00008337,120,14,104,0,1,1,11.666666666666666,86.66666666666667,0,0.8333333333333334,0.8333333333333334
W00008338,125,32,92,1,0,0,25.6,73.6,0.8,0,0
W00008339,120,35,81,0,3,1,29.166666666666668,67.5,0,2.5,0.8333333333333334
W00008340,143,47,78,6,11,1,32.86713286713287,54.54545454545454,4.195804195804196,7.6923076923076925,0.6993006993006993
W00008341,122,47,67,4,3,1,38.52459016393443,54.91803278688525,3.278688524590164,2.459016393442623,0.819672131147541
W00008342,130,37,90,0,3,0,28.46153846153846,69.23076923076923,0,2.307692307692308,0
W00008343,131,26,100,3,2,0,19.84732824427481,76.33587786259542,2.2900763358778624,1.5267175572519083,0
W00008344,129,35,92,1,1,0,27.131782945736433,71.31782945736434,0.7751937984496124,0.7751937984496124,0
W00008345,139,55,78,2,2,2,39.568345323741006,56.11510791366906,1.4388489208633095,1.4388489208633095,1.4388489208633095
W00008346,195,30,163,0,2,0,15.384615384615385,83.58974358974359,0,1.0256410256410255,0
W00008347,119,37,79,1,2,0,31.092436974789916,66.38655462184873,0.8403361344537815,1.680672268907563,0
W00008348,187,65,119,2,1,0,34.75935828877005,63.63636363636363,1.06951871657754,0.53475935828877,0
W00008349,200,82,103,3,5,7,41,51.5,1.5,2.5,3.5000000000000004
W00008350,138,27,107,0,4,0,19.565217391304348,77.53623188405797,0,2.898550724637681,0
W00008351,176,85,91,0,0,0,48.29545454545455,51.70454545454546,0,0,0
W00008352,145,27,108,0,3,7,18.620689655172416,74.48275862068967,0,2.0689655172413794,4.827586206896552
W00008353,119,36,83,0,0,0,30.252100840336134,69.74789915966386,0,0,0
W00008354,123,16,104,1,1,1,13.008130081300814,84.5528455284553,0.8130081300813009,0.8130081300813009,0.8130081300813009
W00008355,143,60,70,4,5,4,41.95804195804196,48.95104895104895,2.797202797202797,3.4965034965034967,2.797202797202797
W00008356,127,28,98,0,0,1,22.04724409448819,77.16535433070865,0,0,0.7874015748031495
W00008357,117,17,88,2,3,7,14.529914529914532,75.21367521367522,1.7094017094017095,2.564102564102564,5.982905982905983
W00008358,127,29,97,0,0,1,22.83464566929134,76.37795275590551,0,0,0.7874015748031495
