OA,ts0250001,ts0250002,ts0250003,ts0250004,ts0250005,ts0250002_PCT,ts0250003_PCT,ts0250004_PCT,ts0250005_PCT
W00008328,128,117,2,2,7,91.40625,1.5625,1.5625,5.46875
W00008329,134,104,17,2,11,77.61194029850746,12.686567164179104,1.4925373134328357,8.208955223880597
W00008330,114,106,4,1,3,92.98245614035088,3.508771929824561,0.8771929824561403,2.631578947368421
W00008331,149,144,1,0,4,96.64429530201343,0.6711409395973155,0,2.684563758389262
W00008332,125,121,2,1,1,96.8,1.6,0.8,0.8
W00008333,117,115,1,0,1,98.29059829059828,0.8547008547008548,0,0.8547008547008548
W00008334,112,106,2,0,4,94.64285714285714,1.7857142857142856,0,3.571428571428571
W00008335,125,118,4,1,2,94.39999999999999,3.2,0.8,1.6
W00008336,152,132,10,0,10,86.8421052631579,6.578947368421052,0,6.578947368421052
W00008337,120,117,2,0,1,97.5,1.6666666666666667,0,0.8333333333333334
W00008338,125,124,1,0,0,99.2,0.8,0,0
W00008339,120,115,4,0,1,95.83333333333334,3.3333333333333335,0,0.8333333333333334
W00008340,143,121,17,1,4,84.61538461538461,11.888111888111888,0.6993006993006993,2.797202797202797
W00008341,122,114,4,4,0,93.44262295081968,3.278688524590164,3.278688524590164,0
W00008342,130,121,2,0,7,93.07692307692308,1.5384615384615385,0,5.384615384615385
W00008343,128,123,5,0,0,96.09375,3.90625,0,0
W00008344,130,126,1,1,2,96.92307692307692,0.7692307692307693,0.7692307692307693,1.5384615384615385
W00008345,137,131,3,1,2,95.62043795620438,2.18978102189781,0.7299270072992701,1.4598540145985401
W00008346,198,194,3,0,1,97.97979797979798,1.5151515151515151,0,0.5050505050505051
W00008347,116,114,2,0,0,98.27586206896551,1.7241379310344827,0,0
W00008348,187,182,1,2,2,97.32620320855615,0.53475935828877,1.06951871657754,1.06951871657754
W00008349,199,172,9,2,16,86.4321608040201,4.522613065326634,1.0050251256281406,8.040201005025125
W00008350,138,133,4,0,1,96.37681159420289,2.898550724637681,0,0.7246376811594203
W00008351,175,175,0,0,0,100,0,0,0
W00008352,145,135,10,0,0,93.10344827586206,6.896551724137931,0,0
W00008353,120,120,0,0,0,100,0,0,0
W00008354,122,120,1,1,0,98.36065573770492,0.819672131147541,0.819672131147541,0
W00008355,143,110,10,2,21,76.92307692307693,6.993006993006993,1.3986013986013985,14.685314685314685
W00008356,128,124,2,0,2,96.875,1.5625,0,1.5625
