OA,ts0180001,ts0180002,ts0180003,ts0180004,ts0180005,ts0180006,ts0180007,ts0180008,ts0180009,ts0180010,ts0180011,ts0180012,ts0180013,ts0180014,ts0180015,ts0180016,ts0180017,ts0180018,ts0180019,ts0180002_PCT,ts0180003_PCT,ts0180004_PCT,ts0180005_PCT,ts0180006_PCT,ts0180007_PCT,ts0180008_PCT,ts0180009_PCT,ts0180010_PCT,ts0180011_PCT,ts0180012_PCT,ts0180013_PCT,ts0180014_PCT,ts0180015_PCT,ts0180016_PCT,ts0180017_PCT,ts0180018_PCT,ts0180019_PCT
W00008440,252,234,18,2,2,0,0,1,0,1,6,3,2,0,0,1,0,0,0,92.85714285714286,7.142857142857142,0.7936507936507936,0.7936507936507936,0,0,0.3968253968253968,0,0.3968253968253968,2.380952380952381,1.1904761904761905,0.7936507936507936,0,0,0.3968253968253968,0,0,0
W00008454,274,258,16,1,2,1,0,0,0,0,2,5,3,2,0,0,0,0,0,94.16058394160584,5.839416058394161,0.36496350364963503,0.7299270072992701,0.36496350364963503,0,0,0,0,0.7299270072992701,1.824817518248175,1.094890510948905,0.7299270072992701,0,0,0,0,0
W00008455,276,256,20,0,1,0,0,1,0,0,5,2,7,3,1,0,0,0,0,92.7536231884058,7.246376811594203,0,0.36231884057971014,0,0,0.36231884057971014,0,0,1.8115942028985508,0.7246376811594203,2.536231884057971,1.0869565217391304,0.36231884057971014,0,0,0,0
W00008459,304,296,8,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,97.36842105263158,2.631578947368421,0,0.3289473684210526,0,0,0,0,0.3289473684210526,0,0.9868421052631579,0.9868421052631579,0,0,0,0,0,0
W00008462,299,273,26,7,2,0,1,0,0,0,3,5,7,1,0,0,0,0,0,91.30434782608695,8.695652173913043,2.341137123745819,0.6688963210702341,0,0.33444816053511706,0,0,0,1.0033444816053512,1.6722408026755853,2.341137123745819,0.33444816053511706,0,0,0,0,0
W00008439,467,453,14,3,0,0,2,1,0,1,6,1,0,0,0,0,0,0,0,97.00214132762312,2.9978586723768736,0.6423982869379015,0,0,0.4282655246252677,0.21413276231263384,0,0.21413276231263384,1.284796573875803,0.21413276231263384,0,0,0,0,0,0,0
W00008441,263,258,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,98.09885931558935,1.9011406844106464,1.1406844106463878,0,0,0,0,0,0,0.38022813688212925,0,0.38022813688212925,0,0,0,0,0,0
W00008460,202,190,12,6,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,94.05940594059405,5.9405940594059405,2.9702970297029703,0.49504950495049505,0,0,0,0.49504950495049505,0,0.9900990099009901,0,0.9900990099009901,0,0,0,0,0,0
W00008461,276,273,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,98.91304347826086,1.0869565217391304,0,0,0,0.36231884057971014,0,0,0,0.36231884057971014,0,0.36231884057971014,0,0,0,0,0,0
W00008436,303,289,14,2,0,2,2,0,1,1,0,2,4,0,0,0,0,0,0,95.37953795379538,4.62046204620462,0.6600660066006601,0,0.6600660066006601,0.6600660066006601,0,0.33003300330033003,0.33003300330033003,0,0.6600660066006601,1.3201320132013201,0,0,0,0,0,0
W00008438,236,222,14,3,0,1,1,0,0,0,1,2,6,0,0,0,0,0,0,94.0677966101695,5.932203389830509,1.2711864406779663,0,0.423728813559322,0.423728813559322,0,0,0,0.423728813559322,0.847457627118644,2.5423728813559325,0,0,0,0,0,0
W00008442,279,261,18,5,3,1,0,0,0,0,5,1,2,1,0,0,0,0,0,93.54838709677419,6.451612903225806,1.7921146953405016,1.0752688172043012,0.35842293906810035,0,0,0,0,1.7921146953405016,0.35842293906810035,0.7168458781362007,0.35842293906810035,0,0,0,0,0
W00008443,364,347,17,1,1,0,3,0,1,0,1,4,3,1,0,2,0,0,0,95.32967032967034,4.670329670329671,0.27472527472527475,0.27472527472527475,0,0.8241758241758242,0,0.27472527472527475,0,0.27472527472527475,1.098901098901099,0.8241758241758242,0.27472527472527475,0,0.5494505494505495,0,0,0
W00008451,314,302,12,3,0,0,0,1,0,3,2,3,0,0,0,0,0,0,0,96.17834394904459,3.821656050955414,0.9554140127388535,0,0,0,0.3184713375796179,0,0.9554140127388535,0.6369426751592357,0.9554140127388535,0,0,0,0,0,0,0
W00008453,308,287,21,6,0,0,3,0,1,0,3,2,4,0,2,0,0,0,0,93.18181818181817,6.8181818181818175,1.948051948051948,0,0,0.974025974025974,0,0.3246753246753247,0,0.974025974025974,0.6493506493506493,1.2987012987012987,0,0.6493506493506493,0,0,0,0
W00008456,360,340,20,7,0,0,3,1,2,0,3,2,2,0,0,0,0,0,0,94.44444444444444,5.555555555555555,1.9444444444444444,0,0,0.8333333333333334,0.2777777777777778,0.5555555555555556,0,0.8333333333333334,0.5555555555555556,0.5555555555555556,0,0,0,0,0,0
W00008457,281,264,17,4,0,1,1,1,0,0,3,4,3,0,0,0,0,0,0,93.95017793594306,6.049822064056939,1.4234875444839856,0,0.3558718861209964,0.3558718861209964,0.3558718861209964,0,0,1.0676156583629894,1.4234875444839856,1.0676156583629894,0,0,0,0,0,0
W00008458,246,234,12,4,0,0,0,0,1,2,1,3,0,0,1,0,0,0,0,95.1219512195122,4.878048780487805,1.6260162601626018,0,0,0,0,0.40650406504065045,0.8130081300813009,0.40650406504065045,1.2195121951219512,0,0,0.40650406504065045,0,0,0,0
W00008437,313,299,14,0,1,1,0,0,2,0,6,1,3,0,0,0,0,0,0,95.52715654952077,4.472843450479233,0,0.3194888178913738,0.3194888178913738,0,0,0.6389776357827476,0,1.9169329073482428,0.3194888178913738,0.9584664536741214,0,0,0,0,0,0
W00008444,548,515,33,7,2,2,3,0,0,1,4,6,4,3,0,0,1,0,0,93.97810218978103,6.021897810218978,1.2773722627737227,0.36496350364963503,0.36496350364963503,0.5474452554744526,0,0,0.18248175182481752,0.7299270072992701,1.094890510948905,0.7299270072992701,0.5474452554744526,0,0,0.18248175182481752,0,0
W00008445,212,204,8,1,1,0,0,0,1,0,1,1,2,1,0,0,0,0,0,96.22641509433963,3.7735849056603774,0.4716981132075472,0.4716981132075472,0,0,0,0.4716981132075472,0,0.4716981132075472,0.4716981132075472,0.9433962264150944,0.4716981132075472,0,0,0,0,0
W00008446,281,274,7,0,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,97.50889679715303,2.491103202846975,0,0.3558718861209964,0.3558718861209964,0,0,0,0.3558718861209964,0.7117437722419928,0.3558718861209964,0.3558718861209964,0,0,0,0,0,0
W00008449,253,241,12,2,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,95.25691699604744,4.743083003952568,0.7905138339920948,0,0,0,0,0,0.3952569169960474,1.5810276679841897,1.9762845849802373,0,0,0,0,0,0,0
W00008447,299,286,13,1,2,0,1,2,0,2,3,0,2,0,0,0,0,0,0,95.65217391304348,4.3478260869565215,0.33444816053511706,0.6688963210702341,0,0.33444816053511706,0.6688963210702341,0,0.6688963210702341,1.0033444816053512,0,0.6688963210702341,0,0,0,0,0,0
W00008448,302,283,19,2,0,0,0,0,2,4,5,0,6,0,0,0,0,0,0,93.70860927152319,6.291390728476822,0.6622516556291391,0,0,0,0,0.6622516556291391,1.3245033112582782,1.6556291390728477,0,1.9867549668874174,0,0,0,0,0,0
W00008450,138,136,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,98.55072463768117,1.4492753623188406,0,0,0.7246376811594203,0,0,0.7246376811594203,0,0,0,0,0,0,0,0,0,0
W00008452,322,298,24,1,0,0,4,0,1,1,3,1,9,1,3,0,0,0,0,92.54658385093167,7.453416149068323,0.3105590062111801,0,0,1.2422360248447204,0,0.3105590062111801,0.3105590062111801,0.9316770186335404,0.3105590062111801,2.7950310559006213,0.3105590062111801,0.9316770186335404,0,0,0,0
W00008583,290,284,6,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,97.93103448275862,2.0689655172413794,0.3448275862068966,0,0,0,0,0.6896551724137931,0,0.6896551724137931,0,0.3448275862068966,0,0,0,0,0,0
W00008585,321,307,14,4,0,0,1,0,0,1,5,0,3,0,0,0,0,0,0,95.6386292834891,4.361370716510903,1.2461059190031152,0,0,0.3115264797507788,0,0,0.3115264797507788,1.557632398753894,0,0.9345794392523363,0,0,0,0,0,0
W00008586,289,281,8,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,97.23183391003461,2.768166089965398,0.34602076124567477,0,0,0,0,0,0,0,1.7301038062283738,0.6920415224913495,0,0,0,0,0,0
W00008587,253,239,14,1,0,1,0,0,0,1,4,2,2,3,0,0,0,0,0,94.46640316205533,5.533596837944664,0.3952569169960474,0,0.3952569169960474,0,0,0,0.3952569169960474,1.5810276679841897,0.7905138339920948,0.7905138339920948,1.185770750988142,0,0,0,0,0
W00008589,286,285,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99.65034965034964,0.34965034965034963,0,0,0,0,0.34965034965034963,0,0,0,0,0,0,0,0,0,0,0
W00008571,301,271,30,3,0,0,3,1,4,2,7,2,5,3,0,0,0,0,0,90.03322259136213,9.966777408637874,0.9966777408637874,0,0,0.9966777408637874,0.33222591362126247,1.3289036544850499,0.6644518272425249,2.3255813953488373,0.6644518272425249,1.6611295681063125,0.9966777408637874,0,0,0,0,0
W00008572,305,282,23,0,2,0,0,1,0,5,5,3,7,0,0,0,0,0,0,92.45901639344262,7.540983606557377,0,0.6557377049180327,0,0,0.32786885245901637,0,1.639344262295082,1.639344262295082,0.9836065573770493,2.2950819672131146,0,0,0,0,0,0
W00008574,369,333,36,3,1,2,3,0,3,3,4,4,9,4,0,0,0,0,0,90.2439024390244,9.75609756097561,0.8130081300813009,0.27100271002710025,0.5420054200542005,0.8130081300813009,0,0.8130081300813009,0.8130081300813009,1.084010840108401,1.084010840108401,2.4390243902439024,1.084010840108401,0,0,0,0,0
W00008584,191,170,21,3,0,0,1,1,0,2,2,6,5,1,0,0,0,0,0,89.00523560209425,10.99476439790576,1.5706806282722512,0,0,0.5235602094240838,0.5235602094240838,0,1.0471204188481675,1.0471204188481675,3.1413612565445024,2.6178010471204187,0.5235602094240838,0,0,0,0,0
W00008590,329,307,22,5,2,1,0,2,1,2,2,2,3,1,1,0,0,0,0,93.3130699088146,6.68693009118541,1.5197568389057752,0.60790273556231,0.303951367781155,0,0.60790273556231,0.303951367781155,0.60790273556231,0.60790273556231,0.60790273556231,0.911854103343465,0.303951367781155,0.303951367781155,0,0,0,0
W00008591,162,145,17,3,0,0,1,0,0,0,2,4,2,4,1,0,0,0,0,89.50617283950618,10.493827160493826,1.8518518518518516,0,0,0.6172839506172839,0,0,0,1.2345679012345678,2.4691358024691357,1.2345679012345678,2.4691358024691357,0.6172839506172839,0,0,0,0
W00008570,292,274,18,5,2,0,0,0,1,1,2,5,2,0,0,0,0,0,0,93.83561643835617,6.164383561643835,1.7123287671232876,0.684931506849315,0,0,0,0.3424657534246575,0.3424657534246575,0.684931506849315,1.7123287671232876,0.684931506849315,0,0,0,0,0,0
W00008588,271,261,10,2,0,1,1,0,0,1,1,2,1,1,0,0,0,0,0,96.30996309963099,3.6900369003690034,0.7380073800738007,0,0.36900369003690037,0.36900369003690037,0,0,0.36900369003690037,0.36900369003690037,0.7380073800738007,0.36900369003690037,0.36900369003690037,0,0,0,0,0
W00008592,270,261,9,1,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,96.66666666666667,3.3333333333333335,0.3703703703703704,0,0,0,0,0.7407407407407408,0,0.7407407407407408,0.7407407407407408,0,0.7407407407407408,0,0,0,0,0
W00008593,302,292,10,2,1,0,1,0,0,0,4,0,2,0,0,0,0,0,0,96.68874172185431,3.3112582781456954,0.6622516556291391,0.33112582781456956,0,0.33112582781456956,0,0,0,1.3245033112582782,0,0.6622516556291391,0,0,0,0,0,0
W00008594,224,213,11,2,1,0,0,0,1,0,3,0,3,1,0,0,0,0,0,95.08928571428571,4.910714285714286,0.8928571428571428,0.4464285714285714,0,0,0,0.4464285714285714,0,1.3392857142857142,0,1.3392857142857142,0.4464285714285714,0,0,0,0,0
W00008576,331,303,28,6,1,1,4,0,0,7,4,4,1,0,0,0,0,0,0,91.54078549848943,8.459214501510575,1.812688821752266,0.3021148036253776,0.3021148036253776,1.2084592145015105,0,0,2.1148036253776437,1.2084592145015105,1.2084592145015105,0.3021148036253776,0,0,0,0,0,0
W00008579,316,293,23,2,3,0,2,0,0,0,5,4,5,2,0,0,0,0,0,92.72151898734177,7.2784810126582276,0.6329113924050633,0.949367088607595,0,0.6329113924050633,0,0,0,1.5822784810126582,1.2658227848101267,1.5822784810126582,0.6329113924050633,0,0,0,0,0
W00008580,344,329,15,4,0,0,0,0,1,0,3,3,3,1,0,0,0,0,0,95.63953488372093,4.3604651162790695,1.1627906976744187,0,0,0,0,0.29069767441860467,0,0.872093023255814,0.872093023255814,0.872093023255814,0.29069767441860467,0,0,0,0,0
W00008581,310,294,16,0,1,0,0,0,2,3,9,1,0,0,0,0,0,0,0,94.83870967741936,5.161290322580645,0,0.3225806451612903,0,0,0,0.6451612903225806,0.967741935483871,2.903225806451613,0.3225806451612903,0,0,0,0,0,0,0
W00008582,285,274,11,2,1,0,1,0,0,0,2,1,4,0,0,0,0,0,0,96.14035087719299,3.8596491228070176,0.7017543859649122,0.3508771929824561,0,0.3508771929824561,0,0,0,0.7017543859649122,0.3508771929824561,1.4035087719298245,0,0,0,0,0,0
W00008573,296,277,19,3,0,0,1,1,1,2,3,1,3,4,0,0,0,0,0,93.58108108108108,6.418918918918918,1.0135135135135136,0,0,0.33783783783783783,0.33783783783783783,0.33783783783783783,0.6756756756756757,1.0135135135135136,0.33783783783783783,1.0135135135135136,1.3513513513513513,0,0,0,0,0
W00008575,305,290,15,1,0,0,0,0,0,2,5,3,1,2,1,0,0,0,0,95.08196721311475,4.918032786885246,0.32786885245901637,0,0,0,0,0,0.6557377049180327,1.639344262295082,0.9836065573770493,0.32786885245901637,0.6557377049180327,0.32786885245901637,0,0,0,0
W00008577,281,267,14,2,2,1,1,0,0,0,3,2,3,0,0,0,0,0,0,95.01779359430606,4.98220640569395,0.7117437722419928,0.7117437722419928,0.3558718861209964,0.3558718861209964,0,0,0,1.0676156583629894,0.7117437722419928,1.0676156583629894,0,0,0,0,0,0
W00008578,385,373,12,4,0,0,1,0,3,0,0,0,2,0,0,0,2,0,0,96.88311688311688,3.116883116883117,1.0389610389610389,0,0,0.2597402597402597,0,0.7792207792207793,0,0,0,0.5194805194805194,0,0,0,0.5194805194805194,0,0
W00008595,304,291,13,3,0,1,1,0,3,1,4,0,0,0,0,0,0,0,0,95.72368421052632,4.276315789473684,0.9868421052631579,0,0.3289473684210526,0.3289473684210526,0,0.9868421052631579,0.3289473684210526,1.3157894736842104,0,0,0,0,0,0,0,0
W00008412,280,240,40,6,3,4,4,1,0,1,3,3,15,0,0,0,0,0,0,85.71428571428571,14.285714285714285,2.142857142857143,1.0714285714285714,1.4285714285714286,1.4285714285714286,0.35714285714285715,0,0.35714285714285715,1.0714285714285714,1.0714285714285714,5.357142857142857,0,0,0,0,0,0
