OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
W00008328,273,13,0,0,0,7,6,17,7,3,7,10,1,0,5,4,226,213,3,3,0,7,7,4,3,4.761904761904762,0,0,0,2.564102564102564,2.197802197802198,6.227106227106227,2.564102564102564,1.098901098901099,2.564102564102564,3.6630036630036633,0.3663003663003663,0,1.8315018315018317,1.465201465201465,82.78388278388277,78.02197802197803,1.098901098901099,1.098901098901099,0,2.564102564102564,2.564102564102564,1.465201465201465,1.098901098901099
W00008329,377,134,102,2,5,22,3,10,6,4,0,9,0,0,4,5,219,199,1,0,0,19,5,1,4,35.54376657824933,27.055702917771885,0.5305039787798408,1.3262599469496021,5.835543766578249,0.7957559681697612,2.6525198938992043,1.5915119363395225,1.0610079575596816,0,2.3872679045092835,0,0,1.0610079575596816,1.3262599469496021,58.09018567639257,52.785145888594165,0.2652519893899204,0,0,5.039787798408488,1.3262599469496021,0.2652519893899204,1.0610079575596816
W00008330,266,35,18,1,3,13,0,10,7,3,0,4,0,1,2,1,214,205,5,0,0,4,3,1,2,13.157894736842104,6.7669172932330826,0.37593984962406013,1.1278195488721803,4.887218045112782,0,3.7593984962406015,2.631578947368421,1.1278195488721803,0,1.5037593984962405,0,0.37593984962406013,0.7518796992481203,0.37593984962406013,80.45112781954887,77.06766917293233,1.8796992481203008,0,0,1.5037593984962405,1.1278195488721803,0.37593984962406013,0.7518796992481203
W00008331,226,10,6,2,0,2,0,2,1,1,0,6,4,1,0,1,204,200,2,0,0,2,4,0,4,4.424778761061947,2.6548672566371683,0.8849557522123894,0,0.8849557522123894,0,0.8849557522123894,0.4424778761061947,0.4424778761061947,0,2.6548672566371683,1.7699115044247788,0.4424778761061947,0,0.4424778761061947,90.2654867256637,88.49557522123894,0.8849557522123894,0,0,0.8849557522123894,1.7699115044247788,0,1.7699115044247788
W00008332,286,23,3,0,2,13,5,1,1,0,0,5,4,0,1,0,255,242,1,7,0,5,2,1,1,8.041958041958042,1.048951048951049,0,0.6993006993006993,4.545454545454546,1.7482517482517483,0.34965034965034963,0.34965034965034963,0,0,1.7482517482517483,1.3986013986013985,0,0.34965034965034963,0,89.16083916083916,84.61538461538461,0.34965034965034963,2.4475524475524475,0,1.7482517482517483,0.6993006993006993,0.34965034965034963,0.34965034965034963
W00008333,288,7,0,6,1,0,0,2,0,2,0,4,3,0,0,1,272,267,5,0,0,0,3,3,0,2.430555555555556,0,2.083333333333333,0.3472222222222222,0,0,0.6944444444444444,0,0.6944444444444444,0,1.3888888888888888,1.0416666666666665,0,0,0.3472222222222222,94.44444444444444,92.70833333333334,1.7361111111111112,0,0,0,1.0416666666666665,1.0416666666666665,0
W00008334,191,7,0,3,0,1,3,10,6,1,3,9,2,3,4,0,165,152,1,0,0,12,0,0,0,3.664921465968586,0,1.5706806282722512,0,0.5235602094240838,1.5706806282722512,5.2356020942408374,3.1413612565445024,0.5235602094240838,1.5706806282722512,4.712041884816754,1.0471204188481675,1.5706806282722512,2.094240837696335,0,86.38743455497382,79.58115183246073,0.5235602094240838,0,0,6.282722513089005,0,0,0
W00008335,302,37,9,0,10,18,0,1,1,0,0,2,0,2,0,0,259,248,1,0,3,7,3,0,3,12.251655629139073,2.980132450331126,0,3.3112582781456954,5.960264900662252,0,0.33112582781456956,0.33112582781456956,0,0,0.6622516556291391,0,0.6622516556291391,0,0,85.76158940397352,82.11920529801324,0.33112582781456956,0,0.9933774834437087,2.3178807947019866,0.9933774834437087,0,0.9933774834437087
W00008336,401,58,9,4,21,20,4,12,10,2,0,31,6,2,9,14,297,260,4,0,0,33,3,1,2,14.463840399002494,2.2443890274314215,0.997506234413965,5.236907730673317,4.987531172069826,0.997506234413965,2.9925187032418954,2.493765586034913,0.4987531172069825,0,7.73067331670823,1.4962593516209477,0.4987531172069825,2.2443890274314215,3.4912718204488775,74.06483790523691,64.83790523690773,0.997506234413965,0,0,8.229426433915211,0.7481296758104738,0.24937655860349126,0.4987531172069825
W00008337,314,5,0,0,0,0,5,3,3,0,0,1,0,0,0,1,297,288,1,0,0,8,8,2,6,1.5923566878980893,0,0,0,0,1.5923566878980893,0.9554140127388535,0.9554140127388535,0,0,0.3184713375796179,0,0,0,0.3184713375796179,94.5859872611465,91.71974522292994,0.3184713375796179,0,0,2.547770700636943,2.547770700636943,0.6369426751592357,1.910828025477707
