OA,ts0450001,ts0450002,ts0450003,ts0450004,ts0450005,ts0450002_PCT,ts0450003_PCT,ts0450004_PCT,ts0450005_PCT
W00008328,127,63,54,8,2,49.60629921259843,42.51968503937008,6.299212598425196,1.574803149606299
W00008329,134,17,63,32,22,12.686567164179104,47.01492537313433,23.88059701492537,16.417910447761194
W00008330,112,32,50,18,12,28.57142857142857,44.642857142857146,16.071428571428573,10.714285714285714
W00008331,146,69,55,10,12,47.26027397260274,37.67123287671233,6.8493150684931505,8.21917808219178
W00008332,126,22,35,50,19,17.46031746031746,27.77777777777778,39.682539682539684,15.079365079365079
W00008333,117,10,61,31,15,8.547008547008547,52.13675213675214,26.495726495726498,12.82051282051282
W00008334,112,54,47,8,3,48.214285714285715,41.964285714285715,7.142857142857142,2.6785714285714284
W00008335,125,14,37,50,24,11.200000000000001,29.599999999999998,40,19.2
W00008336,153,32,70,38,13,20.915032679738562,45.751633986928105,24.836601307189543,8.49673202614379
W00008337,120,6,28,65,21,5,23.333333333333332,54.166666666666664,17.5
W00008338,126,16,53,47,10,12.698412698412698,42.06349206349206,37.301587301587304,7.936507936507936
W00008339,119,10,43,45,21,8.403361344537815,36.134453781512605,37.81512605042017,17.647058823529413
W00008340,143,44,64,26,9,30.76923076923077,44.75524475524475,18.181818181818183,6.293706293706294
W00008341,123,38,56,22,7,30.89430894308943,45.52845528455284,17.88617886178862,5.691056910569105
W00008342,130,16,58,44,12,12.307692307692308,44.61538461538462,33.84615384615385,9.230769230769232
W00008343,131,12,54,49,16,9.16030534351145,41.221374045801525,37.404580152671755,12.213740458015266
W00008344,130,22,53,50,5,16.923076923076923,40.76923076923077,38.46153846153847,3.8461538461538463
W00008345,138,47,69,18,4,34.05797101449276,50,13.043478260869565,2.898550724637681
W00008346,197,11,60,92,34,5.583756345177665,30.456852791878177,46.7005076142132,17.258883248730964
W00008347,119,41,45,26,7,34.45378151260504,37.81512605042017,21.84873949579832,5.88235294117647
W00008348,185,22,76,67,20,11.891891891891893,41.08108108108108,36.21621621621622,10.81081081081081
W00008349,199,50,84,52,13,25.125628140703515,42.211055276381906,26.13065326633166,6.532663316582915
W00008350,138,14,42,53,29,10.144927536231885,30.434782608695656,38.405797101449274,21.014492753623188
W00008351,175,54,72,44,5,30.857142857142854,41.14285714285714,25.142857142857146,2.857142857142857
W00008352,144,8,41,51,44,5.555555555555555,28.47222222222222,35.41666666666667,30.555555555555557
W00008353,119,17,51,34,17,14.285714285714285,42.857142857142854,28.57142857142857,14.285714285714285
W00008354,122,9,42,45,26,7.377049180327869,34.42622950819672,36.885245901639344,21.311475409836063
W00008355,143,48,52,21,22,33.56643356643357,36.36363636363637,14.685314685314685,15.384615384615385
W00008356,128,10,46,58,14,7.8125,35.9375,45.3125,10.9375
W00008357,117,23,55,31,8,19.65811965811966,47.008547008547005,26.495726495726498,6.837606837606838
W00008358,127,14,48,53,12,11.023622047244094,37.79527559055118,41.732283464566926,9.448818897637794
W00008359,118,23,51,32,12,19.491525423728813,43.22033898305085,27.11864406779661,10.16949152542373
W00008360,123,30,56,27,10,24.390243902439025,45.52845528455284,21.951219512195124,8.130081300813007
W00008361,147,19,63,46,19,12.925170068027212,42.857142857142854,31.292517006802722,12.925170068027212
W00008362,133,21,50,46,16,15.789473684210526,37.59398496240601,34.58646616541353,12.030075187969924
W00008363,158,31,66,45,16,19.62025316455696,41.77215189873418,28.48101265822785,10.126582278481013
W00008364,146,37,62,34,13,25.34246575342466,42.465753424657535,23.28767123287671,8.904109589041095
W00008365,141,37,65,28,11,26.24113475177305,46.09929078014184,19.858156028368796,7.801418439716312
W00008366,123,19,54,41,9,15.447154471544716,43.90243902439025,33.33333333333333,7.317073170731707
W00008367,127,45,60,16,6,35.43307086614173,47.24409448818898,12.598425196850393,4.724409448818897
W00008368,135,24,63,34,14,17.77777777777778,46.666666666666664,25.185185185185183,10.37037037037037
W00008369,100,30,46,23,1,30,46,23,1
W00008370,144,47,65,25,7,32.63888888888889,45.13888888888889,17.36111111111111,4.861111111111112
W00008371,135,62,47,22,4,45.925925925925924,34.81481481481482,16.296296296296298,2.9629629629629632
W00008372,142,28,63,38,13,19.718309859154928,44.36619718309859,26.76056338028169,9.15492957746479
W00008373,126,38,49,32,7,30.158730158730158,38.88888888888889,25.396825396825395,5.555555555555555
