OA,ts0370001,ts0370002,ts0370003,ts0370004,ts0370005,ts0370006,ts0370002_PCT,ts0370003_PCT,ts0370004_PCT,ts0370005_PCT,ts0370006_PCT
W00008328,274,113,81,48,21,11,41.24087591240876,29.56204379562044,17.51824817518248,7.664233576642336,4.014598540145985
W00008329,374,165,133,55,18,3,44.11764705882353,35.56149732620321,14.705882352941178,4.81283422459893,0.8021390374331552
W00008330,271,121,83,48,12,7,44.64944649446495,30.627306273062732,17.712177121771216,4.428044280442804,2.5830258302583027
W00008331,226,87,79,48,10,2,38.49557522123894,34.95575221238938,21.238938053097346,4.424778761061947,0.8849557522123894
W00008332,285,153,85,29,14,4,53.68421052631579,29.82456140350877,10.175438596491228,4.912280701754386,1.4035087719298245
W00008333,283,154,88,27,11,3,54.416961130742045,31.09540636042403,9.540636042402827,3.8869257950530036,1.0600706713780919
W00008334,192,76,62,40,12,2,39.58333333333333,32.29166666666667,20.833333333333336,6.25,1.0416666666666665
W00008335,306,149,105,36,11,5,48.69281045751634,34.31372549019608,11.76470588235294,3.594771241830065,1.6339869281045754
W00008336,399,170,133,72,20,4,42.606516290726816,33.33333333333333,18.045112781954884,5.012531328320802,1.0025062656641603
W00008337,312,181,88,32,7,4,58.01282051282052,28.205128205128204,10.256410256410255,2.2435897435897436,1.282051282051282
W00008338,306,159,102,31,13,1,51.9607843137255,33.33333333333333,10.130718954248366,4.248366013071895,0.32679738562091504
W00008339,284,146,83,42,10,3,51.40845070422535,29.225352112676056,14.788732394366196,3.5211267605633805,1.056338028169014
W00008340,412,179,139,61,18,15,43.44660194174757,33.737864077669904,14.805825242718445,4.368932038834951,3.640776699029126
W00008341,293,128,89,42,25,9,43.68600682593857,30.37542662116041,14.334470989761092,8.532423208191126,3.0716723549488054
W00008342,282,144,97,36,5,0,51.06382978723404,34.39716312056738,12.76595744680851,1.773049645390071,0
W00008343,317,171,95,32,17,2,53.94321766561514,29.96845425867508,10.094637223974763,5.3627760252365935,0.6309148264984227
W00008344,312,158,103,37,11,3,50.641025641025635,33.01282051282051,11.858974358974358,3.5256410256410255,0.9615384615384616
W00008345,302,119,111,43,27,2,39.40397350993378,36.75496688741722,14.23841059602649,8.940397350993377,0.6622516556291391
W00008346,504,287,162,45,10,0,56.94444444444444,32.142857142857146,8.928571428571429,1.984126984126984,0
W00008347,270,117,80,46,23,4,43.333333333333336,29.629629629629626,17.037037037037038,8.518518518518519,1.4814814814814816
W00008348,395,200,134,48,9,4,50.63291139240506,33.92405063291139,12.151898734177214,2.278481012658228,1.0126582278481013
W00008349,460,227,139,51,17,26,49.34782608695652,30.217391304347824,11.08695652173913,3.6956521739130435,5.6521739130434785
