OA,ts0200001,ts0200002,ts0200003,ts0200002_PCT,ts0200003_PCT
E00043384,1,1,0,100,0
E00043398,0,0,0,NA,NA
E00043400,0,0,0,NA,NA
E00043405,0,0,0,NA,NA
E00043407,0,0,0,NA,NA
E00043388,0,0,0,NA,NA
E00043389,0,0,0,NA,NA
E00043404,0,0,0,NA,NA
E00190058,0,0,0,NA,NA
E00190081,0,0,0,NA,NA
E00190116,0,0,0,NA,NA
E00043385,0,0,0,NA,NA
E00043395,0,0,0,NA,NA
E00043396,0,0,0,NA,NA
E00043402,0,0,0,NA,NA
E00043408,0,0,0,NA,NA
E00043390,0,0,0,NA,NA
E00043391,0,0,0,NA,NA
E00043392,0,0,0,NA,NA
E00043393,0,0,0,NA,NA
E00043394,0,0,0,NA,NA
E00043004,0,0,0,NA,NA
E00043006,0,0,0,NA,NA
E00043007,0,0,0,NA,NA
E00043008,0,0,0,NA,NA
E00043009,0,0,0,NA,NA
E00043011,0,0,0,NA,NA
E00043002,0,0,0,NA,NA
E00043003,0,0,0,NA,NA
E00043005,0,0,0,NA,NA
E00043031,0,0,0,NA,NA
E00043032,0,0,0,NA,NA
E00043033,1,1,0,100,0
E00043168,0,0,0,NA,NA
E00043169,0,0,0,NA,NA
E00043170,0,0,0,NA,NA
E00043171,0,0,0,NA,NA
E00043172,0,0,0,NA,NA
E00043173,0,0,0,NA,NA
E00043553,0,0,0,NA,NA
E00043558,0,0,0,NA,NA
E00043559,1,0,1,0,100
E00043563,0,0,0,NA,NA
E00043564,0,0,0,NA,NA
E00043550,0,0,0,NA,NA
E00043551,0,0,0,NA,NA
E00043554,0,0,0,NA,NA
E00043561,0,0,0,NA,NA
E00043562,0,0,0,NA,NA
E00043232,0,0,0,NA,NA
E00043245,0,0,0,NA,NA
E00043246,0,0,0,NA,NA
E00043247,0,0,0,NA,NA
E00043257,0,0,0,NA,NA
E00043239,0,0,0,NA,NA
E00043240,0,0,0,NA,NA
E00043241,0,0,0,NA,NA
E00043242,0,0,0,NA,NA
E00043397,0,0,0,NA,NA
E00043399,0,0,0,NA,NA
E00043401,0,0,0,NA,NA
E00043403,0,0,0,NA,NA
E00043406,0,0,0,NA,NA
E00043382,0,0,0,NA,NA
E00043386,0,0,0,NA,NA
E00043387,0,0,0,NA,NA
E00043409,0,0,0,NA,NA
E00043410,0,0,0,NA,NA
E00043547,2,1,1,50,50
E00043556,0,0,0,NA,NA
E00043565,0,0,0,NA,NA
E00043566,0,0,0,NA,NA
E00190088,0,0,0,NA,NA
E00190092,0,0,0,NA,NA
E00190112,0,0,0,NA,NA
E00043548,0,0,0,NA,NA
E00043568,0,0,0,NA,NA
E00043569,0,0,0,NA,NA
E00043570,0,0,0,NA,NA
E00043571,0,0,0,NA,NA
E00043572,0,0,0,NA,NA
E00043544,0,0,0,NA,NA
E00043545,0,0,0,NA,NA
E00043573,0,0,0,NA,NA
E00043578,0,0,0,NA,NA
E00043579,0,0,0,NA,NA
E00043574,0,0,0,NA,NA
E00043575,0,0,0,NA,NA
E00043576,0,0,0,NA,NA
E00043577,0,0,0,NA,NA
E00190019,0,0,0,NA,NA
E00190020,0,0,0,NA,NA
E00190039,0,0,0,NA,NA
E00043546,0,0,0,NA,NA
E00043552,0,0,0,NA,NA
E00043555,0,0,0,NA,NA
E00043557,0,0,0,NA,NA
E00043560,0,0,0,NA,NA
E00043231,0,0,0,NA,NA
E00043243,0,0,0,NA,NA
E00043244,0,0,0,NA,NA
E00043249,0,0,0,NA,NA
E00043253,0,0,0,NA,NA
E00043248,0,0,0,NA,NA
E00043250,0,0,0,NA,NA
E00043251,0,0,0,NA,NA
E00043252,0,0,0,NA,NA
E00043254,0,0,0,NA,NA
E00043230,0,0,0,NA,NA
E00043234,0,0,0,NA,NA
E00043235,0,0,0,NA,NA
E00043236,0,0,0,NA,NA
E00043259,0,0,0,NA,NA
E00043233,0,0,0,NA,NA
E00043237,0,0,0,NA,NA
