OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
W00000001,308,172,168,115,23,92,6,0,6,47,12,35,4,8,8,8,8,0,0,0,0,0,0,0,0,128,83,12,16,12,5,55.84415584415584,54.54545454545454,37.33766233766234,7.467532467532467,29.87012987012987,1.948051948051948,0,1.948051948051948,15.259740259740258,3.896103896103896,11.363636363636363,1.2987012987012987,2.5974025974025974,2.5974025974025974,2.5974025974025974,2.5974025974025974,0,0,0,0,0,0,0,0,41.55844155844156,26.948051948051948,3.896103896103896,5.194805194805195,3.896103896103896,1.6233766233766231,Wales
W00000002,214,85,80,69,29,40,1,0,1,10,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,129,78,6,12,17,16,39.719626168224295,37.38317757009346,32.242990654205606,13.551401869158877,18.69158878504673,0.46728971962616817,0,0.46728971962616817,4.672897196261682,2.803738317757009,1.8691588785046727,2.336448598130841,0,0,0,0,0,0,0,0,0,0,0,0,60.280373831775705,36.44859813084112,2.803738317757009,5.607476635514018,7.943925233644859,7.476635514018691,Wales
W00000003,306,158,148,116,26,90,6,2,4,26,12,14,10,5,5,5,5,0,0,0,0,0,0,0,0,143,83,12,17,18,13,51.633986928104584,48.366013071895424,37.908496732026144,8.49673202614379,29.411764705882355,1.9607843137254901,0.6535947712418301,1.3071895424836601,8.49673202614379,3.9215686274509802,4.57516339869281,3.2679738562091507,1.6339869281045754,1.6339869281045754,1.6339869281045754,1.6339869281045754,0,0,0,0,0,0,0,0,46.73202614379085,27.124183006535947,3.9215686274509802,5.555555555555555,5.88235294117647,4.248366013071895,Wales
W00000004,302,153,146,112,30,82,4,2,2,30,20,10,7,1,1,1,1,0,0,0,0,0,0,0,0,148,118,7,10,10,3,50.66225165562914,48.34437086092716,37.086092715231786,9.933774834437086,27.1523178807947,1.3245033112582782,0.6622516556291391,0.6622516556291391,9.933774834437086,6.622516556291391,3.3112582781456954,2.3178807947019866,0.33112582781456956,0.33112582781456956,0.33112582781456956,0.33112582781456956,0,0,0,0,0,0,0,0,49.00662251655629,39.0728476821192,2.3178807947019866,3.3112582781456954,3.3112582781456954,0.9933774834437087,Wales
W00000005,378,200,184,156,34,122,2,0,2,26,7,19,16,9,4,4,2,2,0,0,0,0,0,0,5,169,84,15,22,36,12,52.910052910052904,48.67724867724868,41.269841269841265,8.994708994708994,32.27513227513227,0.5291005291005291,0,0.5291005291005291,6.878306878306878,1.8518518518518516,5.026455026455026,4.232804232804233,2.380952380952381,1.0582010582010581,1.0582010582010581,0.5291005291005291,0.5291005291005291,0,0,0,0,0,0,1.3227513227513228,44.70899470899471,22.22222222222222,3.968253968253968,5.82010582010582,9.523809523809524,3.1746031746031744,Wales
W00000006,263,152,143,128,54,74,2,0,2,13,1,12,9,6,5,5,2,3,0,0,0,0,0,0,1,105,60,11,12,18,4,57.79467680608364,54.372623574144484,48.669201520912544,20.53231939163498,28.13688212927757,0.7604562737642585,0,0.7604562737642585,4.942965779467681,0.38022813688212925,4.562737642585551,3.4220532319391634,2.2813688212927756,1.9011406844106464,1.9011406844106464,0.7604562737642585,1.1406844106463878,0,0,0,0,0,0,0.38022813688212925,39.92395437262358,22.813688212927758,4.182509505703422,4.562737642585551,6.844106463878327,1.520912547528517,Wales
W00000008,218,72,71,59,21,38,4,2,2,8,2,6,1,7,4,4,4,0,0,0,0,0,0,0,3,139,94,14,9,16,6,33.02752293577982,32.56880733944954,27.06422018348624,9.63302752293578,17.431192660550458,1.834862385321101,0.9174311926605505,0.9174311926605505,3.669724770642202,0.9174311926605505,2.7522935779816518,0.45871559633027525,3.211009174311927,1.834862385321101,1.834862385321101,1.834862385321101,0,0,0,0,0,0,0,1.3761467889908259,63.76146788990825,43.11926605504588,6.422018348623854,4.128440366972478,7.339449541284404,2.7522935779816518,Wales
W00000009,333,167,155,136,31,105,3,1,2,16,6,10,12,8,5,5,2,3,0,0,0,0,0,0,3,158,80,19,24,19,16,50.150150150150154,46.546546546546544,40.84084084084084,9.30930930930931,31.53153153153153,0.9009009009009009,0.3003003003003003,0.6006006006006006,4.804804804804805,1.8018018018018018,3.003003003003003,3.6036036036036037,2.4024024024024024,1.5015015015015014,1.5015015015015014,0.6006006006006006,0.9009009009009009,0,0,0,0,0,0,0.9009009009009009,47.44744744744745,24.024024024024023,5.7057057057057055,7.207207207207207,5.7057057057057055,4.804804804804805,Wales
W00000010,278,100,97,71,21,50,11,3,8,15,6,9,3,2,2,2,2,0,0,0,0,0,0,0,0,176,165,2,3,0,6,35.97122302158273,34.89208633093525,25.539568345323744,7.553956834532374,17.985611510791365,3.9568345323741005,1.079136690647482,2.877697841726619,5.39568345323741,2.158273381294964,3.237410071942446,1.079136690647482,0.7194244604316548,0.7194244604316548,0.7194244604316548,0.7194244604316548,0,0,0,0,0,0,0,0,63.30935251798561,59.352517985611506,0.7194244604316548,1.079136690647482,0,2.158273381294964,Wales
W00000011,235,114,107,78,28,50,0,0,0,29,8,21,7,1,0,0,0,0,0,0,0,0,0,0,1,120,87,6,7,17,3,48.51063829787234,45.53191489361702,33.191489361702125,11.914893617021278,21.27659574468085,0,0,0,12.340425531914894,3.404255319148936,8.936170212765958,2.9787234042553195,0.425531914893617,0,0,0,0,0,0,0,0,0,0,0.425531914893617,51.06382978723404,37.02127659574468,2.553191489361702,2.9787234042553195,7.234042553191489,1.276595744680851,Wales
W00000012,263,99,95,75,19,56,4,0,4,16,3,13,4,9,8,8,7,1,0,0,0,0,0,0,1,155,121,12,8,11,3,37.6425855513308,36.12167300380228,28.517110266159694,7.224334600760455,21.292775665399237,1.520912547528517,0,1.520912547528517,6.083650190114068,1.1406844106463878,4.942965779467681,1.520912547528517,3.4220532319391634,3.041825095057034,3.041825095057034,2.6615969581749046,0.38022813688212925,0,0,0,0,0,0,0.38022813688212925,58.935361216730044,46.00760456273764,4.562737642585551,3.041825095057034,4.182509505703422,1.1406844106463878,Wales
