OA,ts0170001,ts0170002,ts0170003,ts0170004,ts0170005,ts0170006,ts0170007,ts0170008,ts0170009,ts0170010,ts0170002_PCT,ts0170003_PCT,ts0170004_PCT,ts0170005_PCT,ts0170006_PCT,ts0170007_PCT,ts0170008_PCT,ts0170009_PCT,ts0170010_PCT
W00000005,201,0,51,75,36,30,9,0,0,0,0,25.37313432835821,37.3134328358209,17.91044776119403,14.925373134328357,4.477611940298507,0,0,0
W00000006,154,0,60,58,20,13,3,0,0,0,0,38.961038961038966,37.66233766233766,12.987012987012985,8.441558441558442,1.948051948051948,0,0,0
W00000008,116,0,47,50,9,4,3,1,1,1,0,40.51724137931034,43.103448275862064,7.758620689655173,3.4482758620689653,2.586206896551724,0.8620689655172413,0.8620689655172413,0.8620689655172413
W00000009,182,0,60,53,28,26,12,1,1,1,0,32.967032967032964,29.120879120879124,15.384615384615385,14.285714285714285,6.593406593406594,0.5494505494505495,0.5494505494505495,0.5494505494505495
W00009977,127,0,68,29,14,9,6,1,0,0,0,53.54330708661418,22.83464566929134,11.023622047244094,7.086614173228346,4.724409448818897,0.7874015748031495,0,0
W00009978,120,0,38,47,20,8,6,1,0,0,0,31.666666666666664,39.166666666666664,16.666666666666664,6.666666666666667,5,0.8333333333333334,0,0
W00009979,120,0,43,43,16,15,2,1,0,0,0,35.833333333333336,35.833333333333336,13.333333333333334,12.5,1.6666666666666667,0.8333333333333334,0,0
W00009980,112,0,63,23,17,4,4,1,0,0,0,56.25,20.535714285714285,15.178571428571427,3.571428571428571,3.571428571428571,0.8928571428571428,0,0
W00000010,144,0,38,85,13,6,1,1,0,0,0,26.38888888888889,59.02777777777778,9.027777777777777,4.166666666666666,0.6944444444444444,0.6944444444444444,0,0
W00000011,125,0,44,53,14,7,6,0,1,0,0,35.199999999999996,42.4,11.200000000000001,5.6000000000000005,4.8,0,0.8,0
W00000012,135,0,31,70,12,18,4,0,0,0,0,22.962962962962962,51.85185185185185,8.88888888888889,13.333333333333334,2.9629629629629632,0,0,0
W00000013,178,0,53,59,35,20,8,3,0,0,0,29.775280898876407,33.146067415730336,19.662921348314608,11.235955056179774,4.49438202247191,1.6853932584269662,0,0
W00000084,75,0,39,27,5,2,1,1,0,0,0,52,36,6.666666666666667,2.666666666666667,1.3333333333333335,1.3333333333333335,0,0
W00000086,98,0,45,25,15,7,6,0,0,0,0,45.91836734693878,25.510204081632654,15.306122448979592,7.142857142857142,6.122448979591836,0,0,0
W00000087,85,0,25,38,14,7,1,0,0,0,0,29.411764705882355,44.70588235294118,16.470588235294116,8.235294117647058,1.1764705882352942,0,0,0
W00000088,144,0,44,73,13,11,3,0,0,0,0,30.555555555555557,50.69444444444444,9.027777777777777,7.638888888888889,2.083333333333333,0,0,0
W00000090,61,0,11,25,11,10,4,0,0,0,0,18.0327868852459,40.98360655737705,18.0327868852459,16.39344262295082,6.557377049180328,0,0,0
W00009981,120,0,47,49,15,7,0,2,0,0,0,39.166666666666664,40.833333333333336,12.5,5.833333333333333,0,1.6666666666666667,0,0
W00000137,89,0,19,39,14,5,7,4,0,1,0,21.34831460674157,43.82022471910113,15.730337078651685,5.617977528089887,7.865168539325842,4.49438202247191,0,1.1235955056179776
W00000138,142,0,48,47,25,15,5,1,1,0,0,33.80281690140845,33.098591549295776,17.6056338028169,10.56338028169014,3.5211267605633805,0.7042253521126761,0.7042253521126761,0
W00000139,170,0,43,58,38,23,7,0,0,1,0,25.294117647058822,34.11764705882353,22.35294117647059,13.529411764705882,4.117647058823529,0,0,0.5882352941176471
W00000140,177,0,47,69,31,15,12,2,0,1,0,26.55367231638418,38.983050847457626,17.51412429378531,8.47457627118644,6.779661016949152,1.1299435028248588,0,0.5649717514124294
