OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
W00000005,466,455,0,1,1,0,2,0,5,1,1,0,0,97.63948497854076,0,0.2145922746781116,0.2145922746781116,0,0.4291845493562232,0,1.0729613733905579,0.2145922746781116,0.2145922746781116,0,0
W00000006,313,306,0,0,0,0,2,0,3,1,0,0,1,97.76357827476039,0,0,0,0,0.6389776357827476,0,0.9584664536741214,0.3194888178913738,0,0,0.3194888178913738
W00000008,251,242,0,2,3,0,0,0,0,0,2,2,0,96.41434262948208,0,0.796812749003984,1.1952191235059761,0,0,0,0,0,0.796812749003984,0.796812749003984,0
W00000009,435,430,0,0,3,0,1,0,0,0,0,1,0,98.85057471264368,0,0,0.6896551724137931,0,0.22988505747126436,0,0,0,0,0.22988505747126436,0
W00009977,253,244,0,0,1,1,1,2,0,1,3,0,0,96.44268774703558,0,0,0.3952569169960474,0.3952569169960474,0.3952569169960474,0.7905138339920948,0,0.3952569169960474,1.185770750988142,0,0
W00009978,258,234,0,0,1,3,1,0,4,0,2,13,0,90.69767441860465,0,0,0.3875968992248062,1.1627906976744187,0.3875968992248062,0,1.550387596899225,0,0.7751937984496124,5.038759689922481,0
W00009979,253,247,0,2,0,1,0,0,1,1,0,1,0,97.62845849802372,0,0.7905138339920948,0,0.3952569169960474,0,0,0.3952569169960474,0.3952569169960474,0,0.3952569169960474,0
W00009980,210,199,0,1,1,0,0,0,7,0,0,2,0,94.76190476190476,0,0.4761904761904762,0.4761904761904762,0,0,0,3.3333333333333335,0,0,0.9523809523809524,0
W00000010,289,277,1,0,0,4,2,1,3,0,1,0,0,95.8477508650519,0.34602076124567477,0,0,1.384083044982699,0.6920415224913495,0.34602076124567477,1.0380622837370241,0,0.34602076124567477,0,0
W00000011,259,255,0,0,1,1,0,0,0,1,0,0,1,98.45559845559846,0,0,0.3861003861003861,0.3861003861003861,0,0,0,0.3861003861003861,0,0,0.3861003861003861
W00000012,295,286,0,0,0,0,0,1,1,0,1,5,1,96.94915254237289,0,0,0,0,0,0.3389830508474576,0.3389830508474576,0,0.3389830508474576,1.694915254237288,0.3389830508474576
W00000013,414,408,0,1,0,1,0,0,1,3,0,0,0,98.55072463768117,0,0.24154589371980675,0,0.24154589371980675,0,0,0.24154589371980675,0.7246376811594203,0,0,0
W00000084,127,121,0,1,1,1,0,0,2,0,1,0,0,95.2755905511811,0,0.7874015748031495,0.7874015748031495,0.7874015748031495,0,0,1.574803149606299,0,0.7874015748031495,0,0
W00000086,201,198,0,0,1,0,0,1,0,0,0,1,0,98.50746268656717,0,0,0.4975124378109453,0,0,0.4975124378109453,0,0,0,0.4975124378109453,0
W00000087,177,171,0,2,1,2,0,0,0,1,0,0,0,96.61016949152543,0,1.1299435028248588,0.5649717514124294,1.1299435028248588,0,0,0,0.5649717514124294,0,0,0
W00000088,288,281,2,0,0,1,1,0,3,0,0,0,0,97.56944444444444,0.6944444444444444,0,0,0.3472222222222222,0.3472222222222222,0,1.0416666666666665,0,0,0,0
