OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
W00000005,469,463,455,8,8,0,0,0,0,0,2,4,0,0,0,98.72068230277186,97.01492537313433,1.7057569296375266,1.7057569296375266,0,0,0,0,0,0.42643923240938164,0.8528784648187633,0,0,0
W00000006,315,314,306,3,1,2,0,0,5,5,0,0,1,0,0,99.68253968253968,97.14285714285714,0.9523809523809524,0.31746031746031744,0.6349206349206349,0,0,1.5873015873015872,1.5873015873015872,0,0,0.31746031746031744,0,0
W00000008,251,247,242,4,2,0,2,0,1,1,1,2,0,1,0,98.40637450199203,96.41434262948208,1.593625498007968,0.796812749003984,0,0.796812749003984,0,0.398406374501992,0.398406374501992,0.398406374501992,0.796812749003984,0,0.398406374501992,0
W00000009,435,433,430,3,3,0,0,0,0,0,0,0,2,0,0,99.54022988505747,98.85057471264368,0.6896551724137931,0.6896551724137931,0,0,0,0,0,0,0,0.45977011494252873,0,0
W00009977,253,251,244,7,5,1,1,0,0,0,1,1,0,0,0,99.2094861660079,96.44268774703558,2.766798418972332,1.9762845849802373,0.3952569169960474,0.3952569169960474,0,0,0,0.3952569169960474,0.3952569169960474,0,0,0
W00009978,261,250,234,8,8,0,0,0,8,8,1,9,1,0,0,95.78544061302682,89.65517241379311,3.065134099616858,3.065134099616858,0,0,0,3.065134099616858,3.065134099616858,0.38314176245210724,3.4482758620689653,0.38314176245210724,0,0
W00009979,253,248,247,1,1,0,0,0,0,0,3,1,1,0,0,98.02371541501977,97.62845849802372,0.3952569169960474,0.3952569169960474,0,0,0,0,0,1.185770750988142,0.3952569169960474,0.3952569169960474,0,0
W00009980,212,203,199,4,4,0,0,0,0,0,0,9,0,0,0,95.75471698113208,93.86792452830188,1.8867924528301887,1.8867924528301887,0,0,0,0,0,0,4.245283018867925,0,0,0
W00000010,288,282,277,4,2,1,1,0,1,1,0,4,0,2,0,97.91666666666666,96.18055555555556,1.3888888888888888,0.6944444444444444,0.3472222222222222,0.3472222222222222,0,0.3472222222222222,0.3472222222222222,0,1.3888888888888888,0,0.6944444444444444,0
W00000011,259,256,255,0,0,0,0,0,1,1,0,2,1,0,0,98.84169884169884,98.45559845559846,0,0,0,0,0,0.3861003861003861,0.3861003861003861,0,0.7722007722007722,0.3861003861003861,0,0
W00000012,295,293,286,7,3,4,0,0,0,0,0,2,0,0,0,99.32203389830508,96.94915254237289,2.3728813559322033,1.0169491525423728,1.3559322033898304,0,0,0,0,0,0.6779661016949152,0,0,0
