OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
W00000005,469,320,312,2,6,6,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,68.23027718550107,66.52452025586354,0.42643923240938164,1.279317697228145,1.279317697228145,0,0.21321961620469082,0,0.6396588486140725,0,0,0,0,0.42643923240938164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.769722814498934
W00000006,312,224,222,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,87,71.7948717948718,71.15384615384616,0,0.641025641025641,0.641025641025641,0,0,0,0,0,0,0,0,0.641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3205128205128205,0,0.3205128205128205,0,0,27.884615384615387
W00000008,248,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,77,68.54838709677419,68.54838709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4032258064516129,0,0,0,0.4032258064516129,0,0,0,0,0,0,31.048387096774192
W00000009,433,284,283,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,147,65.58891454965358,65.35796766743648,0,0.23094688221709006,0.23094688221709006,0,0.23094688221709006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23094688221709006,0,0,0.23094688221709006,0,0,0.23094688221709006,0.23094688221709006,0,0,0,33.94919168591224
W00009977,253,189,184,2,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,74.70355731225297,72.72727272727273,0.7905138339920948,1.185770750988142,1.185770750988142,0,0,0,0,0,0,0.3952569169960474,0.3952569169960474,0.3952569169960474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.296442687747035
W00009978,260,182,173,1,8,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,77,70,66.53846153846153,0.38461538461538464,3.076923076923077,0,0,0,0,0,0,0,0,0,0,3.076923076923077,3.076923076923077,0,0,0,0,0,0,0,0,0,0,0,0.38461538461538464,0.38461538461538464,0,0,0,29.615384615384617
W00009979,253,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,79.44664031620553,79.44664031620553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.55335968379447
W00009980,210,133,132,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,73,63.33333333333333,62.857142857142854,0,0.4761904761904762,0.4761904761904762,0,0,0,0,0,0,0,0,0.4761904761904762,0,0,0,0,0,0,0,1.9047619047619049,0,0.9523809523809524,0.9523809523809524,0,0,0,0,0,0,0,34.76190476190476
W00000010,289,249,245,0,4,4,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,86.159169550173,84.77508650519032,0,1.384083044982699,1.384083044982699,0,0.34602076124567477,0.6920415224913495,0,0,0,0,0,0.34602076124567477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84083044982699
W00000011,257,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,77,69.64980544747081,69.64980544747081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38910505836575876,0.38910505836575876,0,0,0,29.961089494163424
